atleta_id,apelido,clube,posicao,status_pre,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,ippc_gm_mean,iro_gm,irp_gm,adversário,ranking,fase,media_movel_mandante,media_movel_visitante,prob_vitoria_mandante,prob_vitoria_visitante,mando,XP_mandante,XP_visitante
71844,Thiago Galhardo,Fortaleza,ATA,Provável,9.35,19.7,2.37,24.91611111111111,7.685185185185184,31.53933557986043,12.803105703110456,0.4759737722284345,12.351111111111111,7.97881242754685,Atlético-MG,14,13,5.4,8.6,42.77254154055301,,mandante,4.5625,0.0
72372,Felipe Alves,São Paulo,GOL,Provável,5.9,19.0,3.32,0.0,0.0,26.319329762405076,28.05117490599258,0.30154478272142976,0.0,8.652975136216757,Juventude,9,8,2.0,9.666666666666666,,52.97243978627271,visitante,0.0,6.064285714285715
78077,Madson,Santos,LAT,Dúvida,9.06,14.8,1.28,15.625,2.1875,37.630748126080434,13.423486597585107,0.4469184569219192,1.6886206896551725,7.167614619311526,Corinthians,10,9,7.9,5.666666666666667,40.67118985925276,,mandante,4.533974358974359,0.0
86757,Everton,Flamengo,ATA,Provável,11.37,13.1,1.81,16.8635,2.0,30.821746326105785,12.433706043710322,0.2265270086670256,10.089473684210526,4.83066009344474,América-MG,7,10,7.0,2.45,,43.16684885852946,visitante,0.0,3.3520833333333333
50317,David Braz,Fluminense,ZAG,Dúvida,4.68,13.0,1.85,3.125,0.625,28.229747850568387,12.917555563201018,0.14978284771649447,1.475625,1.3817201845338691,Botafogo,4,6,2.2,5.0,61.40312525837304,,mandante,2.345982142857143,0.0
79631,Cano,Fluminense,ATA,Provável,14.31,12.0,1.31,40.746249999999996,21.25,23.56943832152597,12.618810389455845,0.5186244044862054,21.1496875,11.864522906865206,Botafogo,4,6,9.8,6.35,61.40312525837304,,mandante,6.893749999999999,0.0
109573,Martinelli,Fluminense,MEI,Provável,4.26,11.9,1.5,11.785,1.25,28.357109955626463,12.618810389455845,0.32773822409911263,4.40375,2.3980267665463844,Botafogo,4,6,3.1,6.074999999999999,61.40312525837304,,mandante,2.673958333333333,0.0
68770,Camacho,Santos,MEI,Nulo,3.82,11.0,1.65,2.8409375,1.25,36.3482252719114,12.618810389455845,0.38228008823444304,1.1746666666666667,2.869802863576081,Corinthians,10,9,3.15,4.1,40.67118985925276,,mandante,2.47008547008547,0.0
108133,Pitta,Juventude,ATA,Provável,5.2799999999999985,10.4,0.74,10.267187499999999,4.453125,22.426807009438352,12.618810389455845,0.792108196056426,16.943,7.947333005983236,São Paulo,20,2,6.85,2.175,19.487427700734905,,mandante,3.9272321428571426,0.0
71684,Gustavo Gómez,Palmeiras,ZAG,Provável,15.13,10.4,1.25,20.1609375,7.470238095238095,35.694086929162694,13.70042716603868,0.32420778193893396,4.049032258064516,7.142760697263068,Avaí,1,11,8.75,0.40000000000000013,83.58099799309943,,mandante,6.086263736263736,0.0
