atleta_id,apelido,clube,posicao,status_pre,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,ippc_gm_mean,iro_gm,irp_gm,adversário,ranking,fase,media_movel_mandante,media_movel_visitante,prob_vitoria_mandante,prob_vitoria_visitante,mando,XP_mandante,XP_visitante
104513,Abner Vinícius,Athletico-PR,LAT,Provável,4.909999999999998,15.9,3.95,12.754473452625401,0.0,31.798400339001013,24.329919752879157,1.3183126522792117,3.076,12.476522672390663,Fluminense,,,9.299999999999999,0.0,,1.846306930819134,visitante,0.0,9.0
81161,Léo Baptistão ,Santos,ATA,Provável,7.88,15.5,3.29,29.212657788207686,0.0,32.23149137037954,23.56068898364839,0.8833991705503227,-0.23799999999999955,9.69435010805804,Goiás,2.0,10.0,9.200000000000001,3.8,,24.095452415346745,visitante,0.0,2.65
71680,Raúl Cáceres,América-MG,LAT,Nulo,4.3,14.5,2.55,32.754473452625405,0.0,35.983715140607806,23.905516569855287,1.6406771080525235,4.444,9.948384948384946,Coritiba,4.0,9.0,4.7,14.5,,38.279314215670276,visitante,0.0,8.25
38225,Muriqui,Avaí,ATA,Provável,10.44,14.4,1.87,22.117189791727775,0.0,34.47308625185853,23.56068898364839,0.9973511843711573,9.888,14.178990699801801,Juventude,,,10.4,6.0,0.0,,mandante,6.45,0.0
89435,Bryan Angulo,Santos,ATA,Nulo,1.93,13.4,3.36,14.667057788207686,0.0,29.292042222378257,23.56068898364839,1.3829987953730716,-10.0,4.1679530719357825,Goiás,2.0,10.0,4.366666666666666,0.2,,24.095452415346745,visitante,0.0,0.85
81881,João Ricardo,Ceará,GOL,Provável,3.24,13.2,2.72,0.0,0.0,30.687391059587554,37.19700500285398,1.1748990228442282,0.0,12.364524500076326,Flamengo,14.0,4.0,1.0,7.1,27.063714695310757,,mandante,3.75,0.0
74061,Gatito Fernández,Botafogo,GOL,Provável,5.0299999999999985,13.0,2.9,0.0,0.0,29.75715850144802,43.818567639257296,0.6413815328328252,0.0,6.402530882796023,Fortaleza,8.0,8.0,2.0,13.0,57.37090277397545,,mandante,4.0,0.0
82453,Tadeu,Goiás,GOL,Provável,4.200000000000001,12.5,2.78,0.0,0.0,29.75715850144802,47.97124981812891,0.8638634345090583,0.0,10.187910346388952,Santos,3.0,5.0,2.75,4.166666666666667,52.60570128518655,,mandante,3.125,0.0
97321,Alesson,Cuiabá,ATA,Provável,3.24,12.3,2.78,11.28190085068935,0.0,36.479159198666665,23.56068898364839,0.9504440514785342,9.012,6.20079141679925,São Paulo,10.0,7.0,2.3,4.3,,27.015595944381477,visitante,0.0,2.4
38398,Renato Augusto,Corinthians,MEI,Provável,5.3599999999999985,11.1,2.61,19.555588149017307,0.0,34.66081298649786,23.56068898364839,0.4455115810964455,10.858,3.3769281401139,Internacional,1.0,12.0,-0.55,6.45,,31.93166781364164,visitante,0.0,5.725
100762,Bissoli,Avaí,ATA,Provável,4.869999999999999,10.9,2.44,22.14989623056615,0.0,22.349626815570886,23.56068898364839,2.089328833173383,23.802,10.481780759262083,Juventude,,,7.533333333333334,2.45,0.0,,mandante,5.0166666666666675,0.0
101579,Robson Bambu,Corinthians,ZAG,Nulo,5.0,10.8,1.39,0.0,0.0,39.05948408284337,23.813853540610417,0.43200000000000005,0.0,3.0907477892567896,Internacional,1.0,12.0,0.0,0.0,,31.93166781364164,visitante,0.0,0.0
68923,Gil,Corinthians,ZAG,Provável,6.780000000000001,10.8,1.77,0.0,0.0,39.59961911660181,23.905516569855287,0.5071554993678887,9.524,4.979538104913716,Internacional,1.0,12.0,6.6,10.8,,31.93166781364164,visitante,0.0,7.9
94916,Nacho Fernández,Atlético-MG,MEI,Provável,10.45,10.7,1.47,40.0,0.0,29.620195689316414,23.56068898364839,0.4334952327701368,5.462,6.543564001434205,Atlético-GO,7.0,8.0,6.6499999999999995,4.3,68.46274217143979,,mandante,7.125,0.0
68920,Dudu,Palmeiras,ATA,Provável,11.9,10.4,0.69,20.0,0.0,29.883938965036826,23.56068898364839,0.47185657002600073,3.7075,9.541840212040897,Bragantino,11.0,6.0,7.733333333333333,2.0,38.04765063273866,,mandante,5.116666666666667,0.0
109389,Raul Gustavo,Corinthians,ZAG,Provável,6.05,10.0,1.7,0.0,0.0,44.96701515280298,24.825347793483978,1.2574894522183475,1.818,7.726869473141974,Internacional,1.0,12.0,6.05,4.966666666666667,,31.93166781364164,visitante,0.0,4.983333333333333
