"atleta_id","nome_txt","apelido_txt","preco_editorial_num","foto_txt"
38394,"Thiago Heleno Henrique Ferreira","Thiago Heleno",13.00,"http://s.glbimg.com/es/sde/f/2015/10/28/168ba6e1c44886ce3ca20eb46f3054d9_FORMATO.jpeg"
38398,"Renato Soares de Oliveira Augusto","Renato Augusto",15.00,"http://s.glbimg.com/es/sde/f/2013/04/12/1434aaddcd52bad77fe3ff9e97631627_FORMATO.jpeg"
38425,"Fábio Ferreira da Silva","Fábio Ferreira",4.00,"http://s.glbimg.com/es/sde/f/2010/11/16/34839076152a62f8e9777827ad045815_FORMATO.jpeg"
38431,"Diego Cavalieri","Diego Cavalieri",11.00,"http://s.glbimg.com/es/sde/f/2015/01/15/7865c308c2ef9ed40ac8749a0b2b54b5_FORMATO.jpeg"
38435,"Jorge Luís Valdivia Toro","Valdivia",19.00,"http://s.glbimg.com/es/sde/f/2014/06/08/763dc2538c2a60b12c1cf2bbe131aec2_FORMATO.jpeg"
38440,"Lucas Pierre Santos Oliveira","Pierre",6.00,"http://s.glbimg.com/es/sde/f/2015/10/28/7438a82f688fa25b6fa0955182451cc5_FORMATO.jpeg"
38446,"Claudinei Cardoso Felix da Silva","Nei",4.00,"http://s.glbimg.com/es/sde/f/2015/10/28/c81901e3dc5202395b52e36d473e1434_FORMATO.png"
38451,"Carlos Andrade Souza","Carlinhos",10.00,"http://s.glbimg.com/es/sde/f/2015/01/15/ae61771ff3ffef83fa081542425d414a_FORMATO.jpeg"
38482,"Marcos Aurélio de Oliveira Lima","Marcos Aurélio",8.00,"http://s.glbimg.com/es/sde/f/2015/10/30/de5f7b6edbc00204cff53cf3ed6cc7e5_FORMATO.png"
38508,"Eder Luis de Oliveira","Eder Luis",5.00,"http://s.glbimg.com/es/sde/f/2015/10/28/b8dfbc87d69acd32b99ee27db44f0ff3_FORMATO.png"
38515,"Marcos Roberto da Silva Barbosa","Marquinhos",8.00,"http://s.glbimg.com/es/sde/f/2015/10/28/b5c8cb6752c02021629f944c3a41cc50_FORMATO.jpeg"
38523,"Edílson Mendes Guimarães","Edílson",5.00,"http://s.glbimg.com/es/sde/f/2015/01/15/e10eade248b6bbd4e5f3e191aa89ab13_FORMATO.jpeg"
38525,"Cléverson Gabriel Córdova","Cléo",9.00,"http://s.glbimg.com/es/sde/f/2015/10/26/d0b2f915b393182d96bdf715a96e5fde_FORMATO.png"
38530,"Cleiton Ribeiro Xavier","Cleiton Xavier",18.00,"http://s.glbimg.com/es/sde/f/2015/10/27/44bbeefb5d8989eb4df33c7b53b8b5b8_FORMATO.jpeg"
38573,"Nílton Ferreira Júnior","Nilton",11.00,"http://s.glbimg.com/es/sde/f/2015/10/28/6ba0e2b9f256143b2a2235f633176972_FORMATO.jpeg"
38579,"Rodrigo Marcos dos Santos","Rodrigo Mancha",6.00,"http://s.glbimg.com/es/sde/f/2015/10/27/7a730c73a2d23cb884d873911153570a_FORMATO.png"
38632,"Matheus Ferraz Pereira","Matheus Ferraz",7.00,"http://s.glbimg.com/es/sde/f/2015/10/27/c70366d15faf19a356ced95af5da2930_FORMATO.png"
38695,"David França Oliveira e Silva","David",10.00,"http://s.glbimg.com/es/sde/f/2015/07/22/c67f699faa68c13e25739246d2406c6b_FORMATO.jpeg"
38738,"Douglas dos Santos","Douglas",16.00,"http://s.glbimg.com/es/sde/f/2015/07/22/5458df08c0e348b32b525a9a9d627d13_FORMATO.jpeg"
38745,"Jecimauro José Borges dos Santos","Jéci",5.00,"http://s.glbimg.com/es/sde/f/2015/07/22/97e64129a585d653fb358999e184890f_FORMATO.jpeg"
38763,"Márcio José Oliveira","Marcinho",8.00,"http://s.glbimg.com/es/sde/f/2015/01/15/ff613359a72ac4fd0631cf8712e87dca_FORMATO.jpeg"
38768,"André Luiz Tavares","Andrezinho",6.00,"http://s.glbimg.com/es/sde/f/2015/10/28/6909f5b923c657f2eac46f85f0481b09_FORMATO.png"
38852,"Anderson Luís de Abreu Oliveira","Anderson",12.00,"http://s.glbimg.com/es/sde/f/2015/10/28/5daa84a82159ed70dd9f74d72b1b2e61_FORMATO.jpeg"
38908,"Renato Dirnei Florêncio","Renato",14.00,"http://s.glbimg.com/es/sde/f/2015/10/27/c780dd7d2836904a20ecbfd7efb62410_FORMATO.png"
38910,"Ricardo Oliveira","Ricardo Oliveira",27.00,"http://s.glbimg.com/es/sde/f/2010/11/16/5d3ca64c07f6e666141bef18cf89e399_FORMATO.jpeg"
38913,"Anderson Luiz de Carvalho","Nenê",10.00,"http://s.glbimg.com/es/sde/f/2015/10/28/57f4b96be2a7585d04c9607a34cab11a_FORMATO.png"
38921,"Júlio César Baptista","Júlio Baptista",10.00,"http://s.glbimg.com/es/sde/f/2015/01/15/6a454db32cbe7cad7185c8d765df91e3_FORMATO.png"
38957,"Rafael Marques Mariano","Rafael Marques",15.00,"http://s.glbimg.com/es/sde/f/2015/10/27/56e29eed5e6fcd3ae4ba26a811bada4f_FORMATO.jpeg"
38959,"Vagner Silva de Souza","Vagner Love",11.00,"http://s.glbimg.com/es/sde/f/2015/07/22/8e8d71184687192fea090e7a5048b8e3_FORMATO.jpeg"
38960,"José Eduardo Bischofe de Almeida","Zé Eduardo",6.00,"http://s.glbimg.com/es/sde/f/2015/10/28/80af108eba498c03970f1df5cd3e3f19_FORMATO.jpeg"
39042,"Hélio César Pinto dos Anjos","Hélio dos Anjos",2.00,"http://s.glbimg.com/es/sde/f/2011/08/22/396c9d39bcee38b7911567966fa863d7_FORMATO.jpeg"
39572,"José Renato da Silva Júnior","Renato",3.00,"http://s.glbimg.com/es/sde/f/2015/10/28/1504c902d90139d76242f5375bfb9755_FORMATO.jpeg"
40025,"Levir Culpi","Levir Culpi",14.00,"http://s.glbimg.com/es/sde/f/2015/10/28/e21fb563c72e4ce6801e8893fee17245_FORMATO.jpeg"
40130,"Silvio Silas da Silva Walenga","Silvio",1.00,"http://s.glbimg.com/es/sde/f/2015/10/30/581dba2453fcc1b99822f6074bd1d017_FORMATO.png"
40179,"Kleber Giacomace de Souza Freitas","Kleber",7.00,"http://s.glbimg.com/es/sde/f/2015/10/30/b7ca50359a384d77787765a73f0d3edd_FORMATO.png"
40758,"Leandro Costa Miranda Moraes","Leandrão",4.00,"http://s.glbimg.com/es/sde/f/2015/10/28/bb8c7d2aa6059c212f13633a0aba2164_FORMATO.png"
40990,"Dorival Silvestre Júnior","Dorival Júnior",8.41,"http://s.glbimg.com/es/sde/f/2011/08/10/262ce37e4cce9e99302a33385da74127_FORMATO.jpeg"
41159,"João Carlos Pinto Chaves","João Carlos",5.00,"http://s.glbimg.com/es/sde/f/2015/08/15/3a48c1a5905065bf322c9194f5942b12_FORMATO.png"
41218,"Alessandro Beti Rosa","Magrão",17.00,"http://s.glbimg.com/es/sde/f/2015/10/27/d44c85d41bf619d74b85a866c0b8e0d5_FORMATO.png"
41258,"Adilson Dias Batista","Adilson Batista",5.00,"http://s.glbimg.com/es/sde/f/2011/08/11/cb46c45437e12f383c6713c0463a895c_FORMATO.jpeg"
41327,"Vanderlei Luxemburgo da Silva","Vanderlei Luxemburgo",11.00,"http://s.glbimg.com/es/sde/f/2010/11/12/1475e3789be724b296ff8b4547f13a25_FORMATO.jpeg"
41387,"Eduardo Nascimento Costa","Eduardo Costa",8.00,"http://s.glbimg.com/es/sde/f/2011/08/10/d7e5738881acd876c80b48a55fcfa5ec_FORMATO.jpeg"
41859,"Marcelo dos Santos","Marcelinho Paraíba",10.00,"http://s.glbimg.com/es/sde/f/2015/10/28/26c47fa40c325c5ecff1c592633169a0_FORMATO.jpeg"
42116,"Willian Gomes de Siqueira","Willian",19.00,"http://s.glbimg.com/es/sde/f/2015/10/28/63e1c52a86d049af99c4d9d91a4ae32f_FORMATO.jpeg"
42145,"Egídio de Araújo Pereira Júnior","Egídio",14.00,"http://s.glbimg.com/es/sde/f/2015/10/27/6d63dcbc155f8321f296754b8001d03c_FORMATO.jpeg"
42213,"Fernando Paixão da Silva","Fernando Bob",13.00,"http://s.glbimg.com/es/sde/f/2015/05/07/1af5521fa723ebef986d5fe572a1d338_FORMATO.jpeg"
42222,"Osvaldo Lourenço Filho","Osvaldo",12.00,"http://s.glbimg.com/es/sde/f/2015/10/28/e9f77cef1bf719d5ed7e565e7c775434_FORMATO.png"
42225,"José Jefferson Rodrigues de Oliveira","Eusébio",3.00,"http://s.glbimg.com/es/sde/f/2011/08/17/6aac617d21ca49eb664152cb11e81f05_FORMATO.jpeg"
42232,"William José de Souza","Amaral",6.00,"http://s.glbimg.com/es/sde/f/2015/10/27/e23f52f2ff3a8a3c486ead1cb9f18dbd_FORMATO.jpeg"
42234,"Cássio Ramos","Cássio",17.00,"http://s.glbimg.com/es/sde/f/2015/01/15/210bd6815119826cf3f44b175d9ff09d_FORMATO.jpeg"
42236,"Bruno Martins Teles","Bruno Teles",4.00,"http://s.glbimg.com/es/sde/f/2015/10/28/f7df385ea5122f153bcfca90485c0e00_FORMATO.png"
42474,"Elton Divino Célio","Eltinho",4.00,"http://s.glbimg.com/es/sde/f/2011/08/10/d9b84659e36f2387262f17b45a86b0c3_FORMATO.jpeg"
42489,"Cássio Alessandro de Souza","Cássio",6.00,"http://s.glbimg.com/es/sde/f/2010/11/12/7e37b92d664f9ad1ab6950da11a39dcb_FORMATO.jpeg"
42499,"Bruno Vieira do Nascimento","Bruno",7.00,"http://s.glbimg.com/es/sde/f/2015/01/15/0e9335eeaba18e7c4a7fc222a1e59faa_FORMATO.jpeg"
42500,"Fagner Conserva Lemos","Fagner",12.00,"http://s.glbimg.com/es/sde/f/2010/11/12/2783d253b7de18180782ff7832c0c6d2_FORMATO.jpeg"
42501,"Luiz Rhodolfo Dini Gaioto","Rhodolfo",5.00,"http://s.glbimg.com/es/sde/f/2015/07/22/b1c8ee56c97a5921b622245e160110b6_FORMATO.jpeg"
43618,"Luiz Felipe Scolari","Luiz Felipe Scolari",10.00,"http://s.glbimg.com/es/sde/f/2014/06/11/c1749b2e1565635c44be7bb5bcf83f71_FORMATO.jpeg"
44857,"Erivonaldo Florencio de Oliveira Filho","Naldinho",3.00,"http://s.glbimg.com/es/sde/f/2012/01/11/a610db65ead1bb14d4fffe76bea232fa_FORMATO.jpeg"
45125,"Adenor Leonardo Bachi","Tite",15.00,"http://s.glbimg.com/es/sde/f/2013/04/12/c9bef087ad143b0f9c8b547729c3750f_FORMATO.jpeg"
49641,"Adriano Bispo dos Santos","Adriano",7.00,"http://s.glbimg.com/es/sde/f/2015/07/21/880edad1f31ec5c4ec66ef734b7a4de1_FORMATO.jpeg"
49651,"Ernando Rodrigues Lopes","Ernando",8.00,"http://s.glbimg.com/es/sde/f/2015/10/28/56302012ccb990856e892351b1112633_FORMATO.jpeg"
49673,"Júlio César Jacobi","Júlio César",2.00,"http://s.glbimg.com/es/sde/f/2014/09/17/5e2d35d37b5fe52c58a3356ee11dce17_FORMATO.jpeg"
49674,"Fabricio dos Santos Silva","Fabrício",13.00,"http://s.glbimg.com/es/sde/f/2015/10/28/58fab73f735e411ed5c868c413891067_FORMATO.png"
49675,"Alexandre Rodrigues da Silva","Alexandre Pato",5.00,"http://s.glbimg.com/es/sde/f/2015/10/09/1a81f07994626ed4cd04b1ec05ed5ef8_FORMATO.jpeg"
50281,"Wanderley Filho","Wanderley Filho",10.77,NULL
50284,"Wilson Rodrigues de Moura Júnior","Wilson",6.00,"http://s.glbimg.com/es/sde/f/2015/10/30/96e18c889f7807ffd309229de51eb9b1_FORMATO.png"
50292,"Paulo Henrique Dias da Cruz","Paulinho Dias",6.00,"http://s.glbimg.com/es/sde/f/2015/03/04/1b9aeaf73aab1b64622119463d52bb79_FORMATO.png"
50294,"Guilherme Milhomen Gusmão","Guilherme",17.00,"http://s.glbimg.com/es/sde/f/2015/01/19/dfe4aedbd3a82ba297b4ac5e9d74d6da_FORMATO.jpeg"
50295,"Felipe Menezes Jácomo","Felipe Menezes",8.00,"http://s.glbimg.com/es/sde/f/2015/07/22/5776f844811c61088b33383c3d1eed2b_FORMATO.jpeg"
50301,"Everton Cardoso da Silva","Everton",23.00,"http://s.glbimg.com/es/sde/f/2015/10/29/9c0b3322ef2deb2224e18baf25d7597f_FORMATO.png"
50313,"Elicarlos Souza Santos","Elicarlos",7.00,"http://s.glbimg.com/es/sde/f/2015/10/30/9e2174daeacb1b6e7d4237f8f0d295fd_FORMATO.png"
50317,"David Braz de Oliveira Filho","David Braz",16.00,"http://s.glbimg.com/es/sde/f/2015/10/27/7efa8bd29de4fdf8f533d089e8fe1048_FORMATO.png"
