"atleta_id","nome_txt","apelido_txt","preco_editorial_num","foto_txt"
36802,"Ronaldo de Assis Moreira","Ronaldinho Gaúcho",30.00,"http://s.glbimg.com/es/sde/f/2010/12/07/d5f184e11148725f3057ab5f016bb9bd_FORMATO.jpeg"
36838,"Antônio Lopes dos Santos","Antônio Lopes",6.00,"http://s.glbimg.com/es/sde/f/2011/09/21/6ef96fa2eb379e161ca708e8b308203e_FORMATO.jpeg"
36856,"Celso Juarez Roth","Celso Roth",12.00,"http://s.glbimg.com/es/sde/f/2010/11/18/8873abde4ad46200c20910f77ff5fb28_FORMATO.jpeg"
36931,"Mauro Fernandes da Silva","Mauro Fernandes",2.00,NULL
36934,"Muricy Ramalho","Muricy Ramalho",20.00,"http://s.glbimg.com/es/sde/f/2010/11/12/fce18c670c771a9a6defe6252652e85e_FORMATO.jpeg"
37085,"René Rodrigues Simões","René Simões",12.00,"http://s.glbimg.com/es/sde/f/2011/08/11/3f274930742b5f4a7eface5eae20bc2d_FORMATO.jpeg"
37187,"Paulo César Lopes de Gusmão","PC Gusmão",3.00,"http://s.glbimg.com/es/sde/f/2010/11/12/2b38bf17eb5e83415a5535344d7d0b6c_FORMATO.jpeg"
37592,"Antônio Jorge Cecílio Sobrinho","Toninho Cecílio",5.00,"http://s.glbimg.com/es/sde/f/2011/09/14/79ad7a3813b80a8c56ac9a0f48ba0753_FORMATO.jpeg"
37604,"Paulo André Cren Benini","Paulo André",4.00,"http://s.glbimg.com/es/sde/f/2010/11/17/711f255037d6cec2f0823073ef44a982_FORMATO.jpeg"
37606,"Jancarlos de Oliveira Barros","Jancarlos ",8.00,"http://s.glbimg.com/es/sde/f/2011/09/14/c3b6f1bb62213c3acf8e1c0c29fb0428_FORMATO.jpeg"
37612,"Fabrício Eduardo Souza","Fabrício",7.00,"http://s.glbimg.com/es/sde/f/2011/09/21/e7b7d0e2c9b7408e8c15ba20c366a498_FORMATO.jpeg"
37613,"Dagoberto Pelentier","Dagoberto",18.00,"http://s.glbimg.com/es/sde/f/2010/11/16/92ca87cc6de440721603b0f4260d0d09_FORMATO.jpeg"
37621,"Junior Cesar Eduardo Machado","Junior Cesar",5.00,"http://s.glbimg.com/es/sde/f/2010/11/16/bce4e41b8734c2918abcb43d208f81b8_FORMATO.jpeg"
37623,"Rafael Marques Pinto","Rafael Marques",7.00,"http://s.glbimg.com/es/sde/f/2010/11/19/276d92a84f25da9cf8b83ba991d1fa36_FORMATO.jpeg"
37627,"Rodrigo Oliveira de Bittencourt","Diguinho",7.00,"http://s.glbimg.com/es/sde/f/2010/11/12/7e0af14f5fcf249993207a437f9c73bd_FORMATO.jpeg"
37634,"José Roberto Oliveira","Zé Roberto",10.00,"http://s.glbimg.com/es/sde/f/2010/11/12/74d70daf82009f0242e0a413b0522b55_FORMATO.jpeg"
37644,"Rodrigo Baldasso da Costa","Rodrigo",14.00,"http://s.glbimg.com/es/sde/f/2010/11/18/d4c557ca26c062f0b9991a8d8e4067fa_FORMATO.jpeg"
37645,"Marcelo Mendonça de Mattos Terra","Marcelo Mattos",13.00,"http://s.glbimg.com/es/sde/f/2010/11/16/fbbebe031526f2295156982e55ff2b29_FORMATO.jpeg"
37650,"Roger Galera Flores","Roger",18.00,"http://s.glbimg.com/es/sde/f/2010/11/17/a0b6a6967894624a19d464f9e2d85cc1_FORMATO.jpeg"
37652,"Carlos Alberto Gomes de Jesus","Carlos Alberto",12.00,"http://s.glbimg.com/es/sde/f/2010/11/12/49e2a088b96fc29ba64e938a75aabc74_FORMATO.jpeg"
37655,"Rafael Martiniano de Miranda Moura","Rafael Moura",14.00,"http://s.glbimg.com/es/sde/f/2011/08/10/add98e54369d8055bbb5061b31d9546c_FORMATO.jpeg"
37656,"Fábio Deivson Lopes Maciel","Fábio",20.00,"http://s.glbimg.com/es/sde/f/2010/11/17/eb69197b09c0ff4136486ae2f94adbc8_FORMATO.jpeg"
37657,"Eduardo Luís Abonizio de Souza","Edu Dracena",16.00,"http://s.glbimg.com/es/sde/f/2010/11/17/8a658791303c38d50cb95ee483075e3a_FORMATO.jpeg"
37659,"Lauro Júnior Batista da Cruz","Lauro",6.00,"http://s.glbimg.com/es/sde/f/2010/11/18/2a172fb04fe7bb4169f960ced6b2443c_FORMATO.jpeg"
37662,"Jonathan Cícero Moreira","Jonathan",16.00,"http://s.glbimg.com/es/sde/f/2010/11/17/d0a4174d40f3ec0ae50f348533d67a5d_FORMATO.jpeg"
37663,"Julio Cesar Coelho de Moraes Júnior","Julio Cesar",5.00,"http://s.glbimg.com/es/sde/f/2010/11/12/3dbd9c868ce6aa49acbc402203fcd346_FORMATO.jpeg"
37666,"Leandro Silva Wanderley","Leandro",6.00,"http://s.glbimg.com/es/sde/f/2010/11/16/9c218fa6c17e817016f6db602ceac69e_FORMATO.jpeg"
37673,"Alecsandro Barbosa Felisbino","Alecsandro",15.00,"http://s.glbimg.com/es/sde/f/2010/11/18/7c86f5ffe59ed528f7f1516e15f58c3f_FORMATO.jpeg"
37675,"Diego José Clementino","Diego Clementino",10.00,"http://s.glbimg.com/es/sde/f/2010/11/19/c18f3b3362babc434337f778b60a5a98_FORMATO.jpeg"
37678,"Rodrigo Ribeiro Souto","Rodrigo Souto",3.00,"http://s.glbimg.com/es/sde/f/2010/11/16/001e604644e8e3c1a44d3748e3dac70c_FORMATO.jpeg"
37680,"Antônio Marcos da Silva Filho","Marquinhos Paraná",16.00,"http://s.glbimg.com/es/sde/f/2010/11/17/4f973588164cf987b0f64ac81182549a_FORMATO.jpeg"
37682,"Edson Henrique da Silva","Edson Henrique",2.00,NULL
37684,"Anderson Sebastião Cardoso","Chicão",17.00,"http://s.glbimg.com/es/sde/f/2010/11/17/53f6b8930ac400b5bc1067bd9c3c28f4_FORMATO.jpeg"
37688,"Cícero Santos","Cícero",12.00,"http://s.glbimg.com/es/sde/f/2011/08/11/89c43954c2dc14106a7cf1754c364693_FORMATO.jpeg"
37690,"Rodrigo Fernandes Valete","Fernandes",8.00,"http://s.glbimg.com/es/sde/f/2011/08/14/46a8dea2092502419ac757fddd4baa99_FORMATO.jpeg"
37691,"Thiago Silvy Coelho","Thiago Silvy",4.00,NULL
37694,"Henrique Pacheco de Lima","Henrique",16.00,"http://s.glbimg.com/es/sde/f/2010/11/17/42fd125a5efb760e5453520bcd55a712_FORMATO.jpeg"
37695,"Diego Salgado Costa de Meneses","Diego",4.00,"http://s.glbimg.com/es/sde/f/2011/08/11/0b402fb5fd1a17b74e911a74e36e1de5_FORMATO.jpeg"
37696,"Ronaldo Simões Angelim","Ronaldo Angelim",10.00,"http://s.glbimg.com/es/sde/f/2010/11/12/7caf0a65e688d6b224a7dae2dc0f62e8_FORMATO.jpeg"
37699,"Fernando Santos","Fernando",7.00,"http://s.glbimg.com/es/sde/f/2010/11/12/eaa11b1c5aefa328be00a8be9147fad6_FORMATO.jpeg"
37700,"Jônatas Domingos","Jônatas",5.00,"http://s.glbimg.com/es/sde/f/2011/09/14/07142f47c7027f6277f696769b75136c_FORMATO.jpeg"
37701,"Leonardo da Silva Moura","Léo Moura",20.00,"http://s.glbimg.com/es/sde/f/2010/11/12/9a2661677f3ebab0dc3e39140265d15b_FORMATO.jpeg"
37704,"Renato Assis da Silva","Renato Silva",8.00,"http://s.glbimg.com/es/sde/f/2010/11/16/2a06f40c3dc0617024a32310b00878d8_FORMATO.jpeg"
37705,"Juan Maldonado Jaimez Júnior","Juan",13.00,"http://s.glbimg.com/es/sde/f/2010/11/12/8bbad623b801275fcce8c18165b94e38_FORMATO.jpeg"
37707,"Carlos Renato de Abreu","Renato",16.00,"http://s.glbimg.com/es/sde/f/2010/11/12/3494d422633f78dd31b1bde2534316c4_FORMATO.jpeg"
37710,"Rafael Ferreira Francisco","Toró",8.00,"http://s.glbimg.com/es/sde/f/2011/08/12/350e4c37b8abb1c580d56b158f921396_FORMATO.jpeg"
37717,"Fernando Henrique dos Anjos","Fernando Henrique",15.00,"http://s.glbimg.com/es/sde/f/2010/11/12/1befe39460d888b1dca6a980100d1796_FORMATO.jpeg"
37718,"Marcos Arouca da Silva","Arouca",16.00,"http://s.glbimg.com/es/sde/f/2010/11/17/547a6acf7e52e757591d13c52b544856_FORMATO.jpeg"
37725,"Dejan Petkovic","Petkovic",10.00,"http://s.glbimg.com/es/sde/f/2010/11/12/8a75afdfc49d417729bb4239dfb99789_FORMATO.jpeg"
37727,"Evando Spinassé Camillato","Evando",6.00,NULL
37762,"Rodrigo de Souza Cardoso","Souza",10.00,"http://s.glbimg.com/es/sde/f/2010/11/17/ea7d5584e0a2fd76c1ad586657462da7_FORMATO.jpeg"
37770,"Marcelo Grohe","Marcelo Grohe",6.00,"http://s.glbimg.com/es/sde/f/2010/11/19/20337a6a95afd6eae8812b2a6e89de53_FORMATO.jpeg"
37776,"Alessandro Mori Nunes","Alessandro",16.00,"http://s.glbimg.com/es/sde/f/2010/11/17/7af31ee5e44e84ee7e5d4bcc977b4405_FORMATO.jpeg"
37777,"Fábio Pereira da Cruz","Pereira",7.00,"http://s.glbimg.com/es/sde/f/2011/09/28/61015d99fe73cf9d866f59a04a6ce268_FORMATO.jpeg"
37779,"Anderson Simas Luciano","Tcheco",8.00,"http://s.glbimg.com/es/sde/f/2011/08/10/04f261442ebdeee5a6e0c269c4908de0_FORMATO.jpeg"
37784,"Germán Gustavo Herrera","Herrera",15.00,"http://s.glbimg.com/es/sde/f/2010/11/12/1cd947a2c7fb36fcabbfdb298fb2165d_FORMATO.jpeg"
37789,"Fabian Guedes","Bolívar",15.00,"http://s.glbimg.com/es/sde/f/2010/11/18/1c8ce3881da89c89d8c4aab0c7a847ba_FORMATO.jpeg"
37792,"Edimo Ferreira Campos","Edinho",10.00,"http://s.glbimg.com/es/sde/f/2010/11/18/64fbdfbe8d99faf86aba1a07cab1b1eb_FORMATO.jpeg"
37794,"Paulo César Fonseca do Nascimento","Tinga",17.00,"http://s.glbimg.com/es/sde/f/2010/11/18/82bfbf07a88405a0d84f9822bb932d04_FORMATO.jpeg"
37796,"Pedro Iarley Lima Dantas","Iarley",16.00,"http://s.glbimg.com/es/sde/f/2010/11/17/2543d6c24b68a39259fd51a116e1c362_FORMATO.jpeg"
37798,"Rafael Augusto Sobis do Nascimento","Rafael Sobis",20.00,"http://s.glbimg.com/es/sde/f/2010/11/18/f736b71a022706a8bcab771036ed4e5f_FORMATO.jpeg"
37800,"Fernando Lúcio da Costa","Fernandão",5.00,"http://s.glbimg.com/es/sde/f/2010/11/16/aad57f719a506dffb751d5bbf723367d_FORMATO.jpeg"
37801,"Wason L. Rentería Cuesta","Rentería",6.00,"http://s.glbimg.com/es/sde/f/2011/09/22/e48b5aa86474f267038e6617c859855c_FORMATO.jpeg"
37819,"Felipe Spellmeier","Felipe",4.00,NULL
37820,"Marcos Roberto Silveira Reis","Marcos",18.00,"http://s.glbimg.com/es/sde/f/2010/11/18/2f73c9e513d0395efad556f5d4e20fe0_FORMATO.jpeg"
37822,"Márcio Ferreira","Márcio Careca",6.00,"http://s.glbimg.com/es/sde/f/2011/08/11/d1c95ea2ac829f4e8c0cff81dfae5d2e_FORMATO.jpeg"
37825,"Márcio Glad","Marcinho Guerreiro",7.00,"http://s.glbimg.com/es/sde/f/2010/12/30/78e7b0f21bfc331585494a2e30a422e6_FORMATO.jpeg"
37826,"Paulo César Baier","Paulo Baier",16.00,"http://s.glbimg.com/es/sde/f/2011/08/12/5aba16f18c07d6e6fde7f6a89f12c112_FORMATO.jpeg"
37829,"Lúcio Carlos Cajueiro Souza","Lúcio",15.00,"http://s.glbimg.com/es/sde/f/2010/11/19/1060f08dcd044224050eefe267408d51_FORMATO.jpeg"
37832,"Márcio Miranda Freitas Rocha da Silva","Marcinho",8.00,"http://s.glbimg.com/es/sde/f/2011/08/11/82af905c9b6f784fd9b0ea3bc19e572f_FORMATO.jpeg"
37836,"Washington Luiz Mascarenhas da Silva","Washington",6.00,"http://s.glbimg.com/es/sde/f/2011/08/11/3d8a6992f24f2c5832129934e1c18da4_FORMATO.jpeg"
37838,"Rodrigo Oliveira da Silva Alvim Breves","Rodrigo Alvim",3.00,"http://s.glbimg.com/es/sde/f/2010/11/12/0c687ac89bc6f2b2c6278d8ec191d45c_FORMATO.jpeg"
37840,"Gustavo Franchin Schiavolin","Gustavo",7.00,"http://s.glbimg.com/es/sde/f/2011/08/17/b89383b9960153cb2c91391ee1ddaa75_FORMATO.jpeg"
37844,"João Paulo Pereira Mendes Bersch","João Paulo ",1.00,"http://s.glbimg.com/es/sde/f/2011/08/10/77f4edb7d26f5bbe92633faf74e74832_FORMATO.jpeg"
37848,"Leonardo Gonçalves Silva","Leonardo",5.00,"http://s.glbimg.com/es/sde/f/2011/08/14/8a4c17c39504afa7540b91bde1c70488_FORMATO.jpeg"
37851,"Maicosuel Reginaldo de Matos","Maicosuel",16.00,"http://s.glbimg.com/es/sde/f/2010/11/12/59df881bcffb30ae8da743288e899544_FORMATO.jpeg"
37854,"Rafael Alves dos Santos","Rafael Santos",5.00,"http://s.glbimg.com/es/sde/f/2011/08/12/90617fc7d1faffbfb589d8e8cd5843ee_FORMATO.jpeg"
37870,"Felipe Jorge Loureiro","Felipe",18.00,"http://s.glbimg.com/es/sde/f/2010/11/12/b6e167fc7497107cb87a6dac197c4c65_FORMATO.jpeg"
37899,"Renan Brito Soares","Renan",9.00,"http://s.glbimg.com/es/sde/f/2010/11/18/16fe6f634b3b59a32a8242581b1fcb33_FORMATO.jpeg"
37916,"Andre Luis Garcia","Andre Luis",4.00,"http://s.glbimg.com/es/sde/f/2010/11/12/cf3772de6feb3343fbdd1f9929ac1d53_FORMATO.jpeg"
37917,"Elano Blumer","Elano",25.00,"http://s.glbimg.com/es/sde/f/2010/12/07/264a04bb9ef29de01e0aa83e91c132e1_FORMATO.jpeg"
37919,"Luis Fabiano Clemente","Luis Fabiano",30.00,"http://s.glbimg.com/es/sde/f/2010/12/07/0de61a5947f2e3feeef8463cf5322a0e_FORMATO.jpeg"
37923,"Josiel da Rocha","Josiel",7.00,NULL
37940,"Daniel Marques da Silva","Daniel Marques",4.00,NULL
37941,"Humberlito Borges Teixeira","Borges",17.00,"http://s.glbimg.com/es/sde/f/2010/11/19/c285ec1e93b5c87ef1aaa37e6bc191c5_FORMATO.jpeg"
37958,"Luiz Felipe Ventura dos Santos","Felipe",19.00,"http://s.glbimg.com/es/sde/f/2010/12/29/db502432b86e7f959bae9a41d6614924_FORMATO.jpeg"
37964,"Anselmo Tadeu Silva Nascimento","Anselmo",5.00,"http://s.glbimg.com/es/sde/f/2011/08/11/d24d937cb943d1456e15d6c5259faef6_FORMATO.jpeg"
37984,"Mário Lúcio Duarte Costa","Aranha",4.00,"http://s.glbimg.com/es/sde/f/2010/11/16/29edd57d71463b95027cabace9775785_FORMATO.jpeg"
37987,"Marcos Antonio Costa","Preto",5.00,"http://s.glbimg.com/es/sde/f/2011/09/21/e22132d4393f2966ba2c70297fcd00cf_FORMATO.jpeg"
37989,"Thiago do Carmo Matias","Thiago Matias",4.00,"http://s.glbimg.com/es/sde/f/2011/09/14/f9e1ffb0956613079543b1fadbe2b3f0_FORMATO.jpeg"
38018,"Fábio Costa","Fábio Costa",7.00,"http://s.glbimg.com/es/sde/f/2010/11/16/343312394bb55f51c17d937295f2e9b3_FORMATO.jpeg"
38019,"Claudio Andres del Transito Maldonado Ri","Maldonado",12.00,"http://s.glbimg.com/es/sde/f/2010/11/12/1031b11185060f0fc62e77b3eed49be9_FORMATO.jpeg"
38022,"Fábio Alves Felix","Fabinho",6.00,"http://s.glbimg.com/es/sde/f/2010/11/17/bf02b6ab545b8ee4505f3c5d29b0eae5_FORMATO.jpeg"
38024,"Heleno dos Santos Alves","Heleno",5.00,"http://s.glbimg.com/es/sde/f/2011/08/11/b7139a527c48f6ba09feac1b3390a113_FORMATO.jpeg"
38026,"Kleber de Carvalho Correa Silva","Kleber",16.00,"http://s.glbimg.com/es/sde/f/2010/11/18/bd1b91d0c36ae65083eb9542e4b5483c_FORMATO.jpeg"
38032,"Cleber Santana Loureiro","Cleber Santana",3.00,"http://s.glbimg.com/es/sde/f/2010/11/16/d62b76339f9fc8004b8d395386badcf9_FORMATO.jpeg"
38034,"Reinaldo da Cruz Oliveira","Reinaldo",10.00,"http://s.glbimg.com/es/sde/f/2011/08/11/4c10909119284c6b4fb564b685bc96af_FORMATO.jpeg"
38037,"Luciano da Silva","Triguinho",5.00,"http://s.glbimg.com/es/sde/f/2011/08/22/e92611573e4555d90b27dfd7ff318bfc_FORMATO.jpeg"
38043,"Alessandro da Conceição Pinto","Alessandro",6.00,"http://s.glbimg.com/es/sde/f/2010/11/12/d36e8306d2bedf305bcd0aa193760a07_FORMATO.jpeg"
38046,"Wanderson de Paula Sabino","Somália",7.00,"http://s.glbimg.com/es/sde/f/2011/08/14/1e058a29787295afb30ad95283717d95_FORMATO.jpeg"
38055,"Rogério Ceni","Rogério Ceni",25.00,"http://s.glbimg.com/es/sde/f/2010/11/16/26a2befe651824215d84a88996adb9d9_FORMATO.jpeg"
38057,"João Bosco de Freitas Chaves","Bosco",2.00,"http://s.glbimg.com/es/sde/f/2010/11/16/e2ddec06a1e31fd9e8712dec593a89eb_FORMATO.jpeg"
38060,"Willamis de Souza Silva","Souza",15.00,"http://s.glbimg.com/es/sde/f/2010/11/19/0fd93cc5f4a331866d75c043fce8020f_FORMATO.jpeg"
38061,"Edcarlos Conceição Santos","Edcarlos",5.00,"http://s.glbimg.com/es/sde/f/2010/11/17/4b4fa3d79a230adc743ff371534d7e64_FORMATO.jpeg"
38064,"Denílson Pereira Neves","Denílson",15.00,"http://s.glbimg.com/es/sde/f/2011/08/11/295ced2620291052d9ff5427c8d13b90_FORMATO.jpeg"
38065,"José Ramalho Carvalho de Freitas","Ramalho",6.00,"http://s.glbimg.com/es/sde/f/2011/08/12/5df6ed09408bd2dd2d9faf195a229b12_FORMATO.jpeg"
38067,"Danilo Gabriel de Andrade","Danilo",10.00,"http://s.glbimg.com/es/sde/f/2010/11/17/edf2d5d20b565f4a4527dcb1763c8f6e_FORMATO.jpeg"
38069,"Richarlyson Barbosa Felisbino","Richarlyson",10.00,"http://s.glbimg.com/es/sde/f/2010/11/16/9243d24ad7803da2b6fb00e11a6c8fa7_FORMATO.jpeg"
38071,"Leandro Lessa Azevedo","Leandro",12.00,"http://s.glbimg.com/es/sde/f/2010/11/19/7f08e02c14bc3e8a6a2d2d42098cb42a_FORMATO.jpeg"
38074,"Ygor Maciel Santiago","Ygor",6.00,"http://s.glbimg.com/es/sde/f/2011/08/10/d10b8a1f53cb978c2f9efcfe79f1a759_FORMATO.jpeg"
38077,"Wagner Diniz Gomes de Araújo","Wagner Diniz",8.00,"http://s.glbimg.com/es/sde/f/2011/08/17/c1a23f7881e89fdff5d7aa4521204047_FORMATO.jpeg"
38081,"Manoel Morais Amorim","Morais",8.00,"http://s.glbimg.com/es/sde/f/2011/09/26/5a9d78719c0788f9ef58d2ca7f88f299_FORMATO.jpeg"
38086,"Ernane Ferreira Campos","Ernane",4.00,NULL
38092,"George Lucas Coser","George Lucas",6.00,NULL
38097,"Enrico Cardoso Nazaré","Enrico",6.00,"http://s.glbimg.com/es/sde/f/2011/08/11/a0d2dc04cf3ad1ea5995a09c67072d88_FORMATO.jpeg"
38100,"Severino dos Ramos Durval da Silva","Durval",12.00,"http://s.glbimg.com/es/sde/f/2010/11/17/d9a033d330258e89eea60ea7054698f2_FORMATO.jpeg"
38108,"Jorge Henrique de Souza","Jorge Henrique",18.00,"http://s.glbimg.com/es/sde/f/2010/11/17/ffa626b8f2895499aaeff5da08bfcd66_FORMATO.jpeg"
38109,"Jefferson de Oliveira Galvão","Jefferson",19.00,"http://s.glbimg.com/es/sde/f/2010/11/12/056d1f4685ab7f0241b6f87a782397af_FORMATO.jpeg"
38114,"Juliano Roberto Antonello","Juca",5.00,NULL
38118,"Moisés de França Lima","França",2.00,NULL
38121,"Jairo Lima de Araújo","Jairo",4.00,NULL
38125,"Claussio dos Santos Dimas","Pituca",8.00,"http://s.glbimg.com/es/sde/f/2011/08/11/24fa9c30382cbf32a5660cea01d9272c_FORMATO.jpeg"
38132,"Anderson Cléber Beraldo","Anderson",5.00,"http://s.glbimg.com/es/sde/f/2011/09/14/56cf4de66396f31456a53ac15d797afc_FORMATO.jpeg"
38133,"Júio César de Souza Santos","Júlio César",18.00,"http://s.glbimg.com/es/sde/f/2010/11/17/bdeccffa2f8d84854e6bd3443a6660c3_FORMATO.jpeg"
38138,"João Alves de Assis Silva","Jô",13.00,"http://s.glbimg.com/es/sde/f/2011/08/11/b0a6c8bed22058370a47c87c8f5e7fef_FORMATO.jpeg"
38139,"Deyvison Rogério da Silva","Bobô",6.00,"http://s.glbimg.com/es/sde/f/2011/09/14/f8384a5567ea4f1f815a9207c3f01171_FORMATO.jpeg"
38140,"Fernando Buttenbender Prass","Fernando Prass",16.00,"http://s.glbimg.com/es/sde/f/2010/11/12/1e2f8daaca47444ba657136ad8167dbe_FORMATO.jpeg"
38141,"João Miranda de Souza Filho","Miranda",11.00,"http://s.glbimg.com/es/sde/f/2010/11/16/8c254935140939ce325206aab95a1a32_FORMATO.jpeg"
38150,"Marcos Vicente dos Santos","Marquinhos",9.00,"http://s.glbimg.com/es/sde/f/2010/11/17/b4aa9e3fb5b22be71d740ec4ba77c946_FORMATO.jpeg"
38162,"Frederico Chaves Guedes","Fred",22.00,"http://s.glbimg.com/es/sde/f/2010/11/12/8601f811427dd5279bbeae2322637921_FORMATO.jpeg"
38169,"Edson Bastos Barreto","Edson Bastos",8.00,"http://s.glbimg.com/es/sde/f/2011/08/10/748132003d6fe1a4aae52ef389524e4f_FORMATO.jpeg"
38189,"Antônio Caio da Silva Souza","Caio",10.00,"http://s.glbimg.com/es/sde/f/2011/08/12/a6e075cffe8b416ff9c634d66fef92e9_FORMATO.jpeg"
38192,"Gabriel Rodrigues dos Santos","Gabriel",18.00,"http://s.glbimg.com/es/sde/f/2010/11/19/930fefb9ed027ed50167c5cc9ba1fbd1_FORMATO.jpeg"
38194,"Antônio Carlos dos Santos Aguiar","Antônio Carlos",14.00,"http://s.glbimg.com/es/sde/f/2010/11/12/6ffc3b9069e94e5b71bd59d1374113cd_FORMATO.jpeg"
38196,"Maicon Thiago Pereira de Souza","Maicon",5.00,"http://s.glbimg.com/es/sde/f/2011/08/10/b013db1acd00e8d156c99b7f798b6437_FORMATO.jpeg"
38206,"Francisco Clodoaldo Chagas Ferreira","Clodoaldo",5.00,NULL
38219,"Alex Raphael Meschini","Alex",16.00,"http://s.glbimg.com/es/sde/f/2011/08/11/850cbd64fc12250f1fb75ef152b81008_FORMATO.jpeg"
38221,"Raphael Coutinho Barcellos dos Santos","Coutinho",1.00,"http://s.glbimg.com/es/sde/f/2011/08/10/f13a8710316c60abd2aa4d0097e88b65_FORMATO.jpeg"
38229,"Fábio Santos Romeu","Fábio Santos",6.00,"http://s.glbimg.com/es/sde/f/2010/11/19/2ca6d3e31c31d7829ba4cbd65c3a808b_FORMATO.jpeg"
38236,"Anaílson Brito Noleto","Anaílson",7.00,"http://s.glbimg.com/es/sde/f/2011/08/12/f04ae7e8e3af05b17efc42bb1a57dc1a_FORMATO.jpeg"
38243,"Leonardo Lourenço Bastos","Léo",15.00,"http://s.glbimg.com/es/sde/f/2010/11/17/3a06baf5de07f53e60b3ae19ffd8a286_FORMATO.jpeg"
38244,"Deivid de Souza","Deivid",11.00,"http://s.glbimg.com/es/sde/f/2010/11/12/0b4e3594848a22827640c1450082be33_FORMATO.jpeg"
38247,"William Júnior Salles de Lima Souza","William",7.00,"http://s.glbimg.com/es/sde/f/2011/08/11/ea7431fb7c2ded0aa1f69714a22c26d5_FORMATO.jpeg"
38249,"Francisco de Assis dos Santos","Nen",6.00,"http://s.glbimg.com/es/sde/f/2011/09/21/96197fce6110caac7c2599c0d2ef88ce_FORMATO.jpeg"
38250,"Gabriel dos Santos Nascimento","Gabriel Santos",7.00,"http://s.glbimg.com/es/sde/f/2011/08/11/332c540b884d6e12d2eca6c216031a21_FORMATO.jpeg"
38271,"Wellington da Silva Vicente","Vicente",6.00,"http://s.glbimg.com/es/sde/f/2011/09/21/8b325a4e4203482a5a1a0795b93b3173_FORMATO.jpeg"
38277,"Thiago Neves Augusto","Thiago Neves",22.00,"http://s.glbimg.com/es/sde/f/2011/08/10/a5a33d83689909b2141658f0d1ddab08_FORMATO.jpeg"
38279,"Wellington Pereira do Nascimento","Wellington Paulista",11.00,"http://s.glbimg.com/es/sde/f/2010/11/17/6477e7fe022f0b0366e633ce50ba2d9c_FORMATO.jpeg"
38280,"André Felippe Seixas Dias","André Dias",6.00,"http://s.glbimg.com/es/sde/f/2011/08/22/08ac28188fdc1bac6865383e8c8fab5e_FORMATO.jpeg"
38287,"Roger Rodrigues da Silva","Roger",9.00,"http://s.glbimg.com/es/sde/f/2011/08/11/ecfd3a9eef47c9931e6e6376b263a96f_FORMATO.jpeg"
38306,"Eduardo Allax Scherpel","Eduardo",4.00,NULL
