"atleta_rodada_id","atleta_id","rodada_id","clube_id","posicao_id","status_id","pontos_num","preco_num","variacao_num","media_num","jogos_num"
5225,94214,6,262,3,7,-0.30,7.65,-1.01,2.38,6
5226,49674,6,275,2,2,4.40,7.49,0.96,1.45,2
5227,62086,6,262,2,6,0.00,4.00,0.00,0.00,0
5228,37718,6,275,4,6,0.00,8.00,0.00,0.00,0
5229,73918,6,262,4,6,0.00,4.00,0.00,0.00,0
5230,38957,6,275,5,6,0.00,6.35,-0.41,0.88,4
5231,83615,6,275,3,7,6.70,14.06,1.17,3.98,6
5232,73515,6,262,4,6,0.00,4.60,0.00,2.07,3
5233,78151,6,275,1,6,0.00,5.00,0.00,0.00,0
5234,68744,6,262,5,6,0.00,0.77,0.00,-1.25,2
5235,94138,6,262,5,7,2.30,5.95,-0.86,4.47,4
5236,72605,6,275,3,3,2.10,8.44,-0.50,3.15,6
5237,79702,6,303,3,6,0.00,3.00,0.00,0.00,0
5238,68711,6,262,2,6,0.00,3.00,0.00,0.00,0
5239,37657,6,275,3,7,0.00,5.00,0.00,0.00,0
5240,92981,6,262,4,6,0.00,3.00,0.00,0.00,0
5241,79887,6,275,2,6,0.00,5.00,0.00,0.00,0
5242,94930,6,262,4,6,0.00,3.00,0.00,0.00,0
5243,80913,6,262,5,6,0.00,3.00,0.00,0.00,0
5244,89285,6,275,4,7,3.80,5.15,0.74,1.34,5
5245,89258,6,262,1,6,0.00,2.00,0.00,0.00,0
5246,84848,6,275,5,6,0.00,3.84,0.00,0.00,1
5247,86629,6,262,2,6,0.00,2.00,0.00,0.00,0
5248,51415,6,275,3,6,0.00,4.00,0.00,0.00,0
5249,91264,6,262,5,6,0.00,2.00,0.00,0.00,0
5250,91194,6,262,1,6,0.00,1.00,0.00,0.00,0
5251,89273,6,275,2,6,0.00,4.00,0.00,0.00,0
5252,92500,6,262,3,6,0.00,0.80,0.00,0.10,1
5253,92631,6,262,4,6,0.00,1.00,0.00,0.00,0
5254,86410,6,263,2,6,8.20,12.94,1.49,5.75,6
5255,93151,6,262,5,6,0.00,1.00,0.00,0.00,0
5256,36934,6,1,6,6,0.00,13.73,0.00,4.71,3
5257,78855,6,275,4,6,0.00,6.18,0.00,6.05,2
5258,82647,6,1,4,6,0.00,4.00,0.00,0.00,0
5259,38162,6,282,5,2,2.60,18.90,-0.04,3.55,6
5260,37688,6,266,4,7,-0.40,7.51,-0.62,1.12,6
5261,87420,6,275,5,6,0.00,4.00,0.00,0.00,0
5262,89256,6,266,4,6,0.00,10.52,0.00,2.05,2
5263,50462,6,285,3,6,0.00,3.00,0.00,0.00,0
5264,68887,6,266,3,7,5.10,15.28,0.48,4.97,6
5265,92293,6,1,2,6,0.00,3.00,0.00,0.00,0
5266,86935,6,275,4,6,0.00,3.00,0.00,0.00,0
5267,63158,6,275,4,2,4.20,7.33,0.38,4.00,6
5268,89898,6,275,5,7,5.80,10.93,-0.47,4.92,6
5269,72290,6,275,1,6,0.00,2.00,0.00,0.00,0
5270,60834,6,275,5,6,-0.10,1.51,-0.49,-0.10,1
5271,87999,6,266,4,7,-2.70,11.60,-2.55,3.13,6
5272,80188,6,266,5,6,0.00,5.83,0.00,0.56,5
5273,38440,6,266,4,5,0.00,9.90,0.00,4.10,3
5274,50856,6,266,3,7,5.20,10.27,0.87,3.08,6
5275,37662,6,266,2,7,8.90,10.32,1.47,3.93,6
5276,62047,6,275,4,7,13.20,11.25,3.08,3.68,6
5277,36650,6,266,5,6,-1.20,4.27,-0.56,-0.33,3
5278,85083,6,275,1,6,0.00,1.00,0.00,0.00,0
5279,71892,6,266,2,7,0.00,9.95,0.00,2.37,3
5280,92623,6,275,5,6,0.00,1.00,0.00,0.00,0
5281,93378,6,275,3,6,0.00,1.00,0.00,0.00,0
5282,38431,6,266,1,7,5.00,9.20,0.76,2.73,6
5283,42411,6,275,6,7,4.85,13.25,0.15,3.97,6
5284,80538,6,266,3,6,0.00,5.00,0.00,0.00,0
5285,80370,6,266,4,7,8.60,7.34,1.45,3.74,5
5286,71040,6,294,4,6,0.00,5.00,0.00,0.00,0
5287,85423,6,285,4,5,0.00,17.00,0.00,0.00,0
5288,42222,6,266,5,6,0.00,7.20,0.00,2.12,4
5289,38852,6,285,4,6,0.00,16.00,0.00,0.00,0
5290,49673,6,266,1,6,0.00,4.00,0.00,0.00,0
5291,78435,6,285,5,7,-1.40,9.21,-1.76,2.48,6
5292,68827,6,266,3,6,0.00,4.00,0.00,0.00,0
5293,72097,6,266,2,6,7.30,8.85,1.37,5.70,4
5294,92497,6,266,4,7,6.90,6.37,1.52,5.80,3
5295,80399,6,1,4,6,0.00,4.00,0.00,0.00,0
5296,92081,6,266,5,7,0.40,6.62,-0.41,1.88,6
5297,82896,6,1,1,6,0.00,14.34,0.00,5.50,1
5298,91815,6,266,3,6,0.00,3.00,0.00,0.00,0
5299,85626,6,1,2,6,0.00,3.00,0.00,0.00,0
5300,42213,6,285,4,7,1.50,11.35,0.29,2.78,6
5301,73353,6,327,4,7,4.60,3.57,0.87,3.00,2
5302,85004,6,266,1,6,0.00,2.00,0.00,0.00,0
5303,89930,6,285,4,6,2.00,4.31,0.35,0.02,6
5304,93790,6,266,4,6,0.00,2.00,0.00,0.00,0
5305,93791,6,266,4,6,0.00,2.00,0.00,0.00,0
5306,78865,6,285,4,6,0.00,11.00,0.00,0.00,0
5307,92438,6,266,1,6,0.00,1.00,0.00,0.00,0
5308,63172,6,285,3,3,0.20,6.84,-0.76,2.33,6
5309,90311,6,266,4,6,0.00,1.00,0.00,0.00,0
5310,94583,6,266,5,6,0.00,1.00,0.00,0.00,0
5311,40025,6,266,6,7,4.15,12.15,0.24,3.69,6
5312,89275,6,285,2,7,6.50,14.44,0.66,6.38,6
5313,38219,6,285,4,7,1.50,3.78,0.36,-0.10,4
5314,49651,6,285,3,7,-1.10,9.35,-1.16,3.52,6
5315,80393,6,285,4,7,0.00,7.12,0.00,4.52,5
5316,52253,6,262,3,6,0.00,5.00,0.00,0.00,0
5317,85591,6,285,2,7,-0.90,8.05,-1.53,3.33,6
5318,38573,6,285,4,6,0.00,4.50,0.00,1.45,2
5319,60788,6,285,4,5,0.00,3.82,0.00,0.20,1
5320,70360,6,285,5,3,4.40,10.99,0.30,4.98,6
5321,82613,6,285,3,7,0.00,4.00,0.00,0.00,0
5322,72896,6,285,2,6,0.00,4.00,0.00,0.00,0
5323,81091,6,285,4,6,-0.70,2.89,-1.11,-0.70,1
5324,89815,6,285,4,7,1.30,3.25,-0.69,1.74,5
5325,85930,6,285,5,7,1.90,6.67,-0.02,3.08,5
5326,91710,6,285,1,6,0.00,3.00,0.00,0.00,0
5327,70934,6,1,3,6,0.00,3.00,0.00,0.00,0
5328,78371,6,284,5,6,0.00,7.27,0.00,-2.00,2
5329,89976,6,285,2,6,0.00,3.00,0.00,0.00,0
5330,80853,6,284,3,7,11.70,21.58,1.96,7.20,6
5331,88479,6,284,4,6,0.00,13.03,0.00,2.82,5
5332,78530,6,285,4,6,0.00,3.00,0.00,0.00,0
5333,86759,6,284,5,3,6.90,18.88,0.61,8.93,6
5334,90481,6,285,4,6,0.00,3.68,0.00,2.00,1
5335,69041,6,285,1,6,0.00,2.00,0.00,0.00,0
5336,51548,6,284,4,7,2.80,13.83,-1.93,6.38,6
5337,86970,6,1,3,6,0.00,2.00,0.00,0.00,0
5338,38738,6,284,4,7,0.10,5.62,-0.11,-1.08,5
5339,78868,6,285,2,6,0.00,2.00,0.00,0.00,0
5340,72490,6,284,3,5,0.00,14.61,0.00,6.80,3
5341,85465,6,1,4,6,0.00,2.00,0.00,0.00,0
5342,91917,6,285,4,6,0.00,2.00,0.00,0.00,0
5343,50328,6,284,2,5,0.00,15.55,0.00,7.67,3
5344,92764,6,285,5,6,0.00,1.31,0.00,-0.50,1
5345,90303,6,284,4,3,-4.30,5.32,-1.79,-0.87,3
5346,93834,6,285,1,6,0.00,1.00,0.00,0.00,0
5347,91946,6,285,3,6,0.00,1.00,0.00,0.00,0
5348,37770,6,284,1,6,0.00,13.39,0.00,6.72,4
5349,63110,6,1,2,6,0.00,1.00,0.00,0.00,0
5350,92661,6,285,2,6,0.00,1.00,0.00,0.00,0
5351,38196,6,284,4,7,-0.90,8.11,-0.67,2.60,6
5352,93835,6,285,2,6,0.00,1.00,0.00,0.00,0
5353,91916,6,285,4,6,0.00,1.00,0.00,0.00,0
5354,85596,6,285,5,6,0.00,1.00,0.00,0.00,0
5355,94722,6,285,4,6,0.00,1.00,0.00,0.00,0
5356,73317,6,285,6,7,1.28,9.73,-0.53,3.66,6
5357,68773,6,284,5,5,0.00,4.20,0.00,1.50,2
5358,38139,6,284,5,7,1.70,3.96,0.18,0.90,4
5359,72491,6,284,3,6,0.00,8.71,0.00,7.37,3
5360,74075,6,284,2,5,0.00,5.00,0.00,0.00,0
5361,37792,6,294,4,7,0.00,1.03,0.00,-1.25,2
5362,78715,6,284,4,7,-2.10,7.55,-1.94,2.90,2
5363,90302,6,284,5,5,0.00,5.07,0.00,2.30,2
5364,71818,6,284,1,7,8.00,4.83,2.02,3.50,2
5365,62974,6,316,3,6,0.00,4.00,0.00,0.00,0
5366,82639,6,284,2,7,3.50,6.69,1.22,4.53,4
5367,92574,6,284,4,6,0.00,4.00,0.00,0.00,0
5368,86757,6,284,5,7,5.00,5.76,0.90,3.18,6
5369,78584,6,284,1,6,0.00,3.00,0.00,0.00,0
5370,83048,6,284,3,6,0.00,3.00,0.00,0.00,0
5371,92618,6,284,2,6,0.00,3.00,0.00,0.00,0
5372,82567,6,284,4,5,0.00,3.00,0.00,0.00,0
5373,82632,6,1,5,6,0.00,3.00,0.00,0.00,0
5374,87611,6,284,1,6,0.00,2.00,0.00,0.00,0
5375,90531,6,284,2,6,0.00,2.00,0.00,0.00,0
5376,90290,6,284,4,6,0.00,2.00,0.00,0.00,0
5377,93152,6,284,4,6,0.00,2.00,0.00,0.00,0
5378,83028,6,284,5,6,0.00,2.00,0.00,0.00,0
5379,95121,6,284,1,6,0.00,1.00,0.00,0.00,0
5380,87008,6,284,1,6,0.00,1.00,0.00,0.00,0
5381,92662,6,284,3,6,0.00,1.00,0.00,0.00,0
5382,86745,6,284,3,6,0.00,1.00,0.00,0.00,0
5383,89343,6,1,2,6,0.00,1.00,0.00,0.00,0
5384,94228,6,284,2,6,0.00,1.00,0.00,0.00,0
5385,90334,6,284,4,6,0.00,1.00,0.00,0.00,0
5386,90532,6,284,4,6,0.00,1.00,0.00,0.00,0
5387,89227,6,284,4,6,0.00,1.00,0.00,0.00,0
5388,92504,6,284,5,6,1.00,1.02,0.02,1.00,1
5389,92617,6,284,5,6,0.00,1.00,0.00,0.00,0
5390,79437,6,284,6,7,3.64,14.18,-0.16,5.24,6
5391,68911,6,292,4,7,13.80,17.88,2.97,4.33,6
5392,42116,6,283,5,7,2.40,12.98,-0.22,2.83,6
5393,87863,6,283,4,7,3.50,17.94,-1.41,8.72,5
5394,93746,6,292,5,6,-0.50,5.33,-0.53,-0.40,5
5395,78445,6,292,2,7,2.80,12.11,-1.65,3.35,6
5396,51705,6,283,3,7,8.90,11.03,0.40,4.10,5
5397,69343,6,292,4,6,0.00,7.57,0.00,0.80,2
5398,68834,6,292,4,7,18.40,10.27,3.88,5.00,5
5399,80363,6,283,4,6,0.00,6.91,0.00,0.08,4
5400,38100,6,292,3,7,0.60,7.52,-0.99,1.77,6
5401,81150,6,283,2,6,0.00,13.00,0.00,0.00,0
5402,74060,6,292,4,6,0.00,6.63,0.00,-0.20,2
5403,81845,6,283,5,6,3.80,9.75,0.49,1.90,2
5404,69051,6,285,1,7,1.00,11.60,-0.89,5.78,5
5405,69014,6,283,3,5,0.00,10.00,0.00,0.00,0
5406,73384,6,292,2,3,3.00,6.43,-0.10,2.25,6
5407,82767,6,292,5,6,0.00,3.27,0.00,0.40,3
5408,81241,6,292,3,5,0.00,5.58,0.00,0.57,3
5409,50362,6,283,2,7,-0.70,0.77,-0.13,-0.78,4
5410,37656,6,283,1,7,0.70,10.36,-0.95,1.72,6
5411,41218,6,292,1,7,-5.00,6.54,-2.40,2.40,6
5412,87860,6,283,4,6,0.00,5.60,0.00,0.55,2
5413,38632,6,292,3,7,4.70,4.82,0.64,2.07,3
5414,50454,6,292,4,7,0.00,9.62,-1.03,4.42,6
5415,85040,6,292,4,7,17.50,9.68,3.00,5.08,6
5416,86725,6,283,5,6,0.00,7.00,0.00,0.00,0
5417,54797,6,292,5,6,0.00,2.77,-0.24,0.32,5
5418,62104,6,283,4,7,-1.50,6.65,-1.73,4.13,3
5419,90764,6,292,3,6,0.00,4.00,0.00,0.00,0
5420,79256,6,1,2,6,0.00,4.73,0.00,2.15,4
5421,60819,6,283,3,5,0.00,5.00,0.00,0.00,0
5422,84558,6,283,4,7,4.40,2.09,0.44,1.87,3
5423,74140,6,283,4,7,-0.50,14.46,-2.53,6.20,6
5424,73721,6,283,4,5,0.00,5.00,0.00,0.00,0
5425,82469,6,283,5,6,2.70,5.33,0.34,2.16,5
5426,68928,6,283,1,6,0.00,4.00,0.00,0.00,0
5427,50459,6,283,3,6,0.00,1.99,0.00,0.90,2
5428,37694,6,283,4,7,4.60,8.64,0.58,3.62,6
5429,82499,6,292,2,6,0.00,4.00,0.00,0.00,0
5430,93567,6,283,4,6,0.00,2.27,0.00,0.23,3
5431,87391,6,283,5,6,0.00,3.08,0.00,0.75,2
5432,87742,6,292,4,6,0.00,2.35,0.00,-0.80,1
5433,92291,6,283,3,7,-0.60,1.85,-0.96,1.06,5
5434,86519,6,292,4,7,1.40,2.57,-0.35,0.64,5
5435,91714,6,283,4,5,0.00,2.48,0.00,0.60,1
5436,68779,6,292,5,6,0.00,4.00,0.00,0.00,0
5437,89190,6,283,5,5,0.00,3.00,0.00,0.00,0
5438,73957,6,1,3,6,0.00,3.00,0.00,0.00,0
5439,93869,6,283,1,6,0.00,2.00,0.00,0.00,0
5440,90768,6,283,3,6,0.00,2.00,0.00,0.00,0
5441,93804,6,292,2,6,0.00,3.00,0.00,0.00,0
5442,81776,6,283,4,6,0.00,2.00,0.00,0.00,0
5443,85149,6,292,4,7,0.00,2.79,0.00,1.70,1
5444,94962,6,283,1,6,0.00,1.00,0.00,0.00,0
5445,89444,6,283,5,6,0.00,2.00,0.00,0.00,0
5446,90535,6,283,4,6,0.00,1.12,0.00,1.00,1
5447,93282,6,292,4,6,0.00,3.00,0.00,0.00,0
5448,92078,6,292,5,6,0.00,3.00,0.00,0.00,0
5449,88430,6,292,1,6,0.00,2.00,0.00,0.00,0
5450,91664,6,292,3,6,0.00,2.00,0.00,0.00,0
5451,91387,6,292,2,6,0.00,2.00,0.00,0.00,0
5452,38579,6,292,4,6,0.00,1.79,0.00,0.90,1
5453,87401,6,1,4,6,0.00,3.00,0.00,0.00,0
5454,86043,6,1,6,7,0.00,2.25,0.00,1.05,1
5455,72717,6,292,4,6,0.00,2.00,0.00,0.00,0
5456,94144,6,292,5,6,0.00,2.00,0.00,0.00,0
5457,94147,6,292,1,6,0.00,1.00,0.00,0.00,0
5458,71593,6,292,3,6,0.00,1.00,0.00,0.00,0
5459,91001,6,292,2,6,0.00,1.00,0.00,0.00,0
5460,94445,6,292,4,6,0.00,1.00,0.00,0.00,0
5461,89466,6,292,4,6,0.00,1.00,0.00,0.00,0
5462,95181,6,292,5,6,0.00,1.00,0.00,0.00,0
5463,95180,6,292,5,6,0.00,1.00,0.00,0.00,0
5464,91003,6,292,5,6,0.00,1.00,0.00,0.00,0
5465,95539,6,292,4,6,0.00,1.00,0.00,0.00,0
5466,36940,6,292,6,7,6.02,7.78,0.47,3.10,6
5467,38279,6,303,5,2,-1.40,5.77,-0.77,0.77,6
5468,60825,6,303,5,7,0.00,18.09,0.00,7.42,5
5469,78407,6,303,3,6,0.00,8.80,0.00,2.13,3
5470,71719,6,303,4,5,0.00,8.00,0.00,0.00,0
5471,78850,6,303,2,7,0.20,13.27,-0.97,4.07,6
5472,38287,6,303,5,7,0.00,4.55,0.00,0.90,3
5473,37837,6,303,4,7,2.20,5.14,0.16,1.38,5
5474,92193,6,303,4,6,0.00,7.88,0.00,3.10,4
5475,38425,6,303,3,7,0.20,4.74,-0.45,2.53,3
5476,84917,6,303,2,7,0.30,6.17,-0.21,1.23,6
5477,80576,6,316,4,6,-0.60,3.32,-0.18,-0.95,2
5478,50295,6,303,4,6,0.00,4.93,0.00,1.70,1
5479,70874,6,303,5,2,1.40,2.98,-0.48,0.55,2
5480,69010,6,303,1,7,-4.00,7.59,-1.18,0.98,6
5481,51495,6,303,3,6,0.00,3.08,0.00,0.00,1
5482,68808,6,303,2,6,2.70,3.89,0.28,2.30,2
5483,85586,6,303,4,6,0.00,4.00,0.00,0.00,0
5484,83817,6,303,4,3,-3.10,1.59,-2.87,1.78,5
5485,80280,6,1,5,6,0.00,4.00,0.00,0.00,0
5486,78086,6,303,1,6,0.00,3.00,0.00,0.00,0
5487,50427,6,303,3,7,4.00,5.35,0.64,1.47,6
5488,85882,6,303,2,6,0.00,3.00,0.00,0.00,0
5489,68987,6,303,4,7,2.00,1.55,-0.08,0.65,6
5490,91702,6,1,5,6,0.00,3.00,0.00,0.00,0
5491,80394,6,303,1,6,0.00,2.00,0.00,0.00,0
5492,68907,6,303,3,6,0.00,2.00,0.00,0.00,0
5493,72039,6,1,3,6,0.00,2.00,0.00,0.00,0
5494,52674,6,303,2,6,2.90,2.27,0.27,2.90,1
5495,95335,6,303,4,6,0.00,3.72,-0.54,1.63,6
5496,95337,6,303,4,6,0.00,2.00,0.00,0.00,0
5497,88136,6,303,1,6,0.00,1.00,0.00,0.00,0
5498,93987,6,1,3,6,0.00,1.00,0.00,0.00,0
5499,87211,6,303,6,7,0.75,8.64,-0.72,2.43,6
5500,68745,6,277,4,6,0.00,8.00,0.00,0.00,0
5501,68900,6,263,5,6,0.00,4.00,0.00,0.00,0
5502,71572,6,284,3,6,0.00,3.00,0.00,0.00,0
5503,72334,6,316,2,7,4.80,8.63,-0.18,5.30,4
5504,73281,6,303,4,7,0.90,3.89,-0.23,0.30,3
5505,73414,6,316,1,6,0.00,3.00,0.00,0.00,0
5506,73806,6,266,5,5,0.00,4.00,0.00,0.00,0
5507,77809,6,303,5,6,0.00,5.31,0.00,-0.20,1
5508,78839,6,277,1,6,0.00,3.00,0.00,0.00,0
5509,81951,6,266,2,6,0.00,2.00,0.00,0.00,0
5510,85241,6,275,3,6,0.00,8.00,0.00,0.00,0
5511,89924,6,283,4,6,0.00,3.56,0.00,1.58,4
5512,92501,6,284,2,6,0.00,4.00,0.00,0.00,0
5513,94013,6,316,2,6,0.00,2.00,0.00,0.00,0
5514,82584,6,263,4,6,0.00,2.10,0.00,-0.05,2
5515,72099,6,327,5,6,0.00,2.71,0.00,0.00,2
5516,74210,6,294,4,6,1.00,2.33,-0.89,1.23,6
5517,86686,6,275,4,7,6.60,3.27,1.62,1.05,6
5518,49737,6,344,4,6,0.00,8.85,0.00,2.65,4
5519,61238,6,327,2,7,6.10,3.77,0.24,3.08,5
5520,68910,6,285,4,3,-2.10,3.90,-0.66,0.32,5
5521,92850,6,344,4,7,0.00,3.64,0.00,2.70,2
5522,86620,6,285,5,6,0.00,5.00,0.00,0.00,0
5523,88540,6,276,2,6,6.80,6.70,1.52,2.98,4
5524,95637,6,276,4,6,0.00,0.74,0.00,-1.10,1
5525,90569,6,277,4,6,0.00,3.00,0.00,0.00,0
5526,95651,6,282,5,6,0.00,1.00,0.00,0.00,0
5527,89693,6,282,4,6,0.00,2.00,0.00,0.00,0
5528,68901,6,263,5,6,0.00,6.00,0.00,0.00,0
5529,71844,6,303,4,2,0.00,4.43,0.00,0.90,3
5530,95464,6,277,4,6,0.00,1.00,0.00,0.00,0
5531,95465,6,277,5,6,0.00,3.25,0.00,0.82,4
5532,95466,6,277,4,6,0.00,1.00,0.00,0.00,0
5533,95619,6,277,4,6,0.00,1.00,0.00,0.00,0
5534,95620,6,277,4,6,0.00,1.00,0.00,0.00,0
5535,95621,6,277,4,6,0.00,1.00,0.00,0.00,0
5536,95624,6,344,2,6,0.00,1.00,0.00,0.00,0
5537,95623,6,344,3,6,0.00,1.00,0.00,0.00,0
5538,95625,6,344,4,6,0.00,1.00,0.00,0.00,0
5539,95626,6,344,4,6,0.00,1.00,0.00,0.00,0
5540,95627,6,344,5,6,0.00,1.00,0.00,0.00,0
5541,95622,6,316,4,6,0.00,2.00,0.00,0.00,0
5542,95638,6,263,3,6,0.00,1.00,0.00,0.00,0
5543,70622,6,283,6,7,2.56,5.11,-0.45,3.76,5
5544,51792,6,287,3,6,5.00,3.58,0.58,5.00,1
5545,53148,6,276,5,7,11.10,4.69,2.64,3.60,3
5546,68770,6,264,4,6,0.00,5.00,0.00,0.00,0
5547,79954,6,327,5,6,0.00,4.00,0.00,0.00,0
5548,82381,6,327,4,7,7.20,4.95,1.36,4.45,2
5549,82627,6,276,4,6,1.70,1.97,-0.03,1.70,1
5550,86143,6,293,3,7,8.60,3.54,2.22,3.90,2
5551,95692,6,1,6,6,0.00,14.61,0.00,0.00,0
5552,95693,6,292,5,6,-1.10,2.31,-0.79,0.75,2
5553,55519,6,292,5,7,10.60,8.58,1.44,7.27,3
5554,78117,6,344,5,6,1.30,2.74,-0.03,0.67,3
5555,78500,6,315,4,6,0.80,2.50,-0.50,0.80,1
5556,62136,6,282,6,7,3.67,11.52,-0.03,2.90,5
5557,95694,6,263,1,6,0.00,1.00,0.00,0.00,0
5558,95660,6,276,2,6,0.00,1.00,0.00,0.00,0
5559,92290,6,266,5,6,0.00,2.00,0.00,0.00,0
5560,95659,6,276,4,6,0.00,1.00,0.00,0.00,0
5561,95661,6,276,5,6,0.00,1.00,0.00,0.00,0
5562,95662,6,276,3,6,0.00,1.00,0.00,0.00,0
5563,95663,6,303,4,6,0.00,1.00,0.00,0.00,0
5564,53669,6,316,5,6,0.00,2.62,0.00,1.00,1
5565,63082,6,293,1,6,0.00,2.00,0.00,0.00,0
5566,87267,6,293,3,6,0.00,2.00,0.00,0.00,0
5567,83189,6,283,5,6,-3.40,5.14,-1.87,0.27,3
5568,72488,6,315,1,6,0.00,2.00,0.00,0.00,0
5569,94894,6,282,5,6,0.00,0.77,0.00,-1.05,2
5570,95770,6,275,4,6,0.00,2.00,0.00,0.00,0
5571,88393,6,266,2,6,0.00,3.70,0.00,4.70,1
5572,90679,6,316,2,6,0.00,2.00,0.00,0.00,0
5573,70742,6,285,4,6,0.00,8.00,0.00,0.00,0
5574,95779,6,282,5,6,-0.30,0.77,0.00,-0.37,3
5575,95780,6,262,6,7,2.33,11.32,-0.71,3.20,3
5576,95794,6,282,3,6,0.00,1.00,0.00,0.00,0
5577,70222,6,263,1,7,0.00,3.00,0.00,0.00,0
5578,71724,6,292,1,6,0.00,4.00,0.00,0.00,0
5579,38928,6,263,4,6,3.00,4.91,-0.09,3.00,1
5580,87399,6,344,2,6,0.00,3.00,0.00,0.00,0
5581,95799,6,275,5,6,0.00,1.00,0.00,0.00,0
5582,62130,6,266,2,6,0.00,6.00,0.00,0.00,0
5583,77772,6,263,5,5,0.00,7.00,0.00,0.00,0
5584,77895,6,294,2,6,0.00,3.00,0.00,0.00,0
5585,82411,6,276,5,6,0.00,8.00,0.00,0.00,0
5586,90320,6,262,3,6,0.00,2.00,0.00,0.00,0
5587,90651,6,277,5,5,0.00,8.00,0.00,0.00,0
5588,93153,6,294,6,7,1.95,6.90,-0.93,1.95,1
5589,81794,6,1,6,6,5.94,6.71,1.52,5.94,1
5590,95820,6,264,3,6,0.00,1.00,0.00,0.00,0
5591,92094,6,277,2,6,5.40,4.02,2.02,5.40,1
5592,68723,6,315,3,6,0.00,3.00,0.00,0.00,0
5593,92837,6,327,6,7,0.00,6.71,0.00,0.00,0
5594,73544,6,293,3,6,0.00,2.00,0.00,0.00,0
5595,83255,6,303,5,6,0.00,4.00,0.00,0.00,0
5596,73421,6,262,3,7,0.00,6.00,0.00,0.00,0
5597,78548,6,277,4,6,0.00,3.00,0.00,0.00,0
5598,77868,6,315,3,6,0.00,5.00,0.00,0.00,0
5599,68918,6,264,5,6,0.00,4.00,0.00,0.00,0
5600,91519,6,294,5,6,0.00,7.00,0.00,0.00,0
5601,78422,6,292,3,6,0.00,3.00,0.00,0.00,0
5602,90265,6,315,5,6,0.00,2.00,0.00,0.00,0
5603,81898,7,327,4,7,-1.20,8.09,-1.70,3.93,3
5604,78632,7,283,2,3,-0.40,7.07,-0.73,3.37,3
5605,69033,7,327,4,5,0.00,8.00,0.00,0.00,0
5606,62119,7,327,5,6,-0.30,2.21,-0.05,-0.65,6
5607,51476,7,315,4,6,0.00,10.92,0.00,3.94,5
5608,37941,7,327,5,7,1.40,3.38,0.38,0.13,3
5609,81881,7,327,1,7,-6.30,4.58,-2.70,0.57,7
5610,84379,7,1,2,6,0.00,5.00,0.00,0.00,0
5611,73863,7,327,4,7,0.00,8.76,0.00,3.33,6
5612,89101,7,327,5,6,0.40,3.54,-0.25,1.08,5
5613,38822,7,327,4,3,-1.80,2.50,-1.07,0.57,7
5614,68956,7,327,4,6,1.40,3.95,-0.66,3.03,3
5615,51549,7,327,3,7,8.60,5.83,1.28,7.20,2
5616,88387,7,327,3,6,3.80,8.25,0.16,2.83,6
5617,60794,7,327,2,5,0.00,4.00,0.00,0.00,0
5618,82653,7,327,5,5,0.00,8.22,0.00,6.97,3
5619,38350,7,327,1,6,0.00,3.00,0.00,0.00,0
5620,51702,7,327,3,6,0.00,2.04,0.00,0.00,4
5621,84382,7,327,2,7,2.10,4.30,-0.12,2.50,7
5622,91928,7,327,4,6,0.00,3.00,0.00,0.00,0
5623,93886,7,327,4,6,0.00,2.51,0.00,0.70,1
5624,84555,7,327,1,6,0.00,2.00,0.00,0.00,0
5625,39152,7,327,2,6,0.00,2.00,0.00,0.00,0
5626,82740,7,327,3,7,0.00,3.09,0.00,1.55,6
5627,90635,7,327,4,6,0.00,2.56,0.00,1.78,4
5628,70165,7,327,5,6,0.00,2.00,0.00,0.00,0
5629,93884,7,327,2,6,0.00,1.00,0.00,0.00,0
5630,87402,7,327,3,6,0.00,1.00,0.00,0.00,0
5631,93883,7,327,3,6,0.00,1.20,0.00,0.80,2
5632,93885,7,327,4,6,0.00,1.00,0.00,0.00,0
5633,90637,7,327,4,6,0.00,1.00,0.00,0.00,0
5634,94933,7,327,5,6,0.00,0.77,0.00,-0.30,1
5635,39431,7,1,6,6,0.00,5.19,0.00,2.10,5
5636,73649,7,282,5,5,0.00,28.00,0.00,0.00,0
5637,38246,7,282,5,7,-3.90,20.84,-4.79,7.27,3
5638,63013,7,282,2,3,-4.70,14.89,-1.12,1.18,6
5639,68925,7,282,3,7,5.00,19.22,-3.78,5.00,1
5640,52950,7,282,1,7,-3.90,10.21,-0.19,-1.20,6
5641,79826,7,282,2,7,0.00,13.11,0.00,1.70,1
5642,71829,7,282,4,2,1.60,11.98,-1.68,4.42,5
5643,81770,7,282,5,2,-3.20,5.88,-1.91,-0.20,4
5644,63219,7,282,5,5,0.00,12.00,0.00,0.00,0
5645,85027,7,282,5,2,-0.10,8.66,0.00,1.40,6
5646,50369,7,282,4,6,-0.50,6.22,-0.13,0.40,4
5647,51318,7,282,4,7,0.80,6.87,0.05,1.32,5
5648,81223,7,282,3,6,0.00,5.98,0.00,-0.40,1
5649,60969,7,282,2,7,3.40,10.48,-1.05,6.28,6
5650,81682,7,282,4,6,0.00,12.74,0.00,6.95,2
5651,79042,7,282,3,6,0.00,10.03,0.00,4.42,5
5652,84851,7,282,4,6,0.00,5.01,0.00,1.23,4
5653,69240,7,282,4,5,0.00,3.94,0.00,0.20,1
5654,82758,7,282,5,6,0.00,7.09,0.00,2.08,5
