"atleta_id","nome_txt","apelido_txt","preco_editorial_num","foto_txt"
38178,"Roberto César Zardin Rodrigues","Roberto",6.00,"https://s.glbimg.com/es/sde/f/2018/08/13/1e828cb6f5766e41ce3b4c070f59c0a4_FORMATO.jpeg"
38196,"Maicon Thiago Pereira de Souza","Maicon",9.00,"https://s.glbimg.com/es/sde/f/2018/05/21/34502d57cb34fa46bd51d3bd901d38bb_FORMATO.png"
38229,"Fábio Santos Romeu","Fábio Santos",10.00,"https://s.glbimg.com/es/sde/f/2018/05/07/98bee57585b8dde8e58e642b147a3a11_FORMATO.png"
38231,"Diego Tardelli Martins","Diego Tardelli",NULL,"https://s.glbimg.com/es/sde/f/2019/03/12/02345bd6d38e1250638e253f5d4c4a7a_FORMATO.png"
38277,"Thiago Neves Augusto","Thiago Neves",24.00,"https://s.glbimg.com/es/sde/f/2018/05/07/d1d468f88a9bce01adaf6cdad34d20ae_FORMATO.png"
38279,"Wellington Pereira do Nascimento","Wellington Paulista",9.00,"https://s.glbimg.com/es/sde/f/2018/05/24/9044ae83ee33699eea7c94bb59f6da14_FORMATO.png"
38287,"Roger Rodrigues da Silva","Roger",7.00,"https://s.glbimg.com/es/sde/f/2018/05/18/383add7632ff5943c79f5f45676d54a4_FORMATO.png"
38311,"Márcio Rodrigues Araújo","Márcio Araújo",6.00,"https://s.glbimg.com/es/sde/f/2018/05/24/ad0bb7dfe5663137f7dcd53d1cddc61e_FORMATO.png"
38315,"Jadson Rodrigues da Silva","Jadson",12.00,"https://s.glbimg.com/es/sde/f/2018/03/20/6abc8106b7c4341690dfaa6a5f4fbfdb_FORMATO.png"
38350,"Fernando Leal Fonseca","Fernando Leal",3.00,"https://s.glbimg.com/es/sde/f/2018/03/20/6020709514f63ef3c8e066601ee521fd_FORMATO.png"
38394,"Thiago Heleno Henrique Ferreira","Thiago Heleno",11.00,"https://s.glbimg.com/es/sde/f/2018/03/01/db4db4f56d8eb08a1b14d7d283c884e6_FORMATO.png"
38421,"Rafael da Silva Francisco","Rafinha",11.00,"https://s.glbimg.com/es/sde/f/2018/05/07/0503b8716705d21bf6b86bfe04b6e00e_FORMATO.png"
38440,"Lucas Pierre Santos Oliveira","Pierre",3.00,"https://s.glbimg.com/es/sde/f/2018/03/07/a59c3b2e0f98e2ea3c0b17cdf7d13860_FORMATO.png"
38442,"Joélson Santos da Silva","Joélson",NULL,"https://s.glbimg.com/es/sde/f/2016/02/15/ada05239c46132fcfe4fcb7ae3c23e90_FORMATO.jpeg"
38505,"Leandro Castan da Silva","Leandro Castan",10.00,"https://s.glbimg.com/es/sde/f/2018/09/27/fb8938214d4d9f30a8ecf66092c2f6dc_FORMATO.png"
38506,"Willian Lanes de Lima","Lima",5.00,"https://s.glbimg.com/es/sde/f/2018/05/07/dec8edfba101fd4ea107b0749fd0e6cf_FORMATO.png"
38508,"Eder Luis de Oliveira","Eder Luis",5.00,"https://s.glbimg.com/es/sde/f/2018/05/02/632e0449b03de2d0c40106ac608a3b24_FORMATO.png"
38509,"Diego Alves Carreira","Diego Alves",13.00,"https://s.glbimg.com/es/sde/f/2018/05/04/6c420bdf0f2609d2a1e1a2a3a3b453b4_FORMATO.png"
38517,"Pablo Junior Giménez","Pablo Giménez",NULL,NULL
38522,"Rodrigo Sousa Silva","Rodriguinho",NULL,NULL
38523,"Edílson Mendes Guimarães","Edílson",13.00,"https://s.glbimg.com/es/sde/f/2018/05/18/44e434adf82fc311f1b839c8a9d7d38d_FORMATO.png"
38524,"Gilvan Gomes Vieira","Esquerdinha",NULL,NULL
38530,"Cleiton Ribeiro Xavier","Cleiton Xavier",5.00,"https://s.glbimg.com/es/sde/f/2018/03/21/485a73e753a7e5be5555ef9a052c93e3_FORMATO.png"
38545,"Felipe Melo de Carvalho","Felipe Melo",7.00,"https://s.glbimg.com/es/sde/f/2017/04/18/d1031b5a0a0783e2fc55c0668ef4d8de_FORMATO.png"
38573,"Nílton Ferreira Júnior","Nilton",7.00,"https://s.glbimg.com/es/sde/f/2018/03/21/138ff55a4e1498ee45e7daf2e1dbc2cc_FORMATO.png"
38588,"Elton Rodrigues Brandão","Elton",7.00,"https://s.glbimg.com/es/sde/f/2018/05/25/f85dba3a9b276e1b282f403b58a9980a_FORMATO.png"
38600,"Adriano Vieira Louzada","Adriano Louzada",NULL,NULL
38632,"Matheus Ferraz Pereira","Matheus Ferraz",6.00,"https://s.glbimg.com/es/sde/f/2019/01/31/d41d62de8b1286172f9421412adca5d7_FORMATO.png"
38695,"David França Oliveira e Silva","David",3.00,"https://s.glbimg.com/es/sde/f/2018/03/17/5746a81b8edb0b0d8e9f7be41de663d1_FORMATO.png"
38738,"Douglas dos Santos","Douglas",7.00,"https://s.glbimg.com/es/sde/f/2018/05/18/1b23e7199fdc9a516412aeb4c4957a08_FORMATO.png"
38771,"Geovani Monteiro de Souza Pinheiro","Geovani",NULL,"https://s.glbimg.com/es/sde/f/2019/02/13/79ffa4c88081214b60174685a085e9f5_FORMATO.jpeg"
38908,"Renato Dirnei Florêncio","Renato",9.00,"https://s.glbimg.com/es/sde/f/2018/05/23/9f920c86a12c3ed34531ce2c4e8770ac_FORMATO.png"
38909,"Diego Ribas da Cunha","Diego",15.00,"https://s.glbimg.com/es/sde/f/2018/05/04/2ccade199ef965ef2245240569beb88d_FORMATO.png"
38910,"Ricardo de Oliveira","Ricardo Oliveira",5.00,"https://s.glbimg.com/es/sde/f/2018/05/07/b853b7148bc822996c8074255a69a3c4_FORMATO.png"
38913,"Anderson Luiz de Carvalho","Nenê",11.00,"https://s.glbimg.com/es/sde/f/2018/08/22/e820d84b4792435d04248685975216a2_FORMATO.png"
38928,"Alexandro Silva de Souza","Dudu Cearense",4.00,"https://s.glbimg.com/es/sde/f/2018/05/17/01eaebc0944e538f365960a40b6c4996_FORMATO.png"
38957,"Rafael Marques Mariano","Rafael Marques",4.00,"https://s.glbimg.com/es/sde/f/2018/05/16/25d3a7de80ca1a566231bfaf02f2bce4_FORMATO.png"
39355,"Paulo César Carpegiani","Carpegiani",10.00,"https://s.glbimg.com/es/sde/f/2018/08/16/0a3a6d836d3a312ff4d4c5bc75289265_FORMATO.png"
39431,"Givanildo José de Oliveira","Givanildo Oliveira",8.94,"https://s.glbimg.com/es/sde/f/2018/11/13/0060adc224a8a007641085c7f316e46c_FORMATO.png"
39500,"Nélson Baptista Júnior","Nelsinho Baptista",7.00,"https://s.glbimg.com/es/sde/f/2018/03/24/2e5590a67ceb4439d78847a9c8a158bc_FORMATO.png"
39572,"José Renato da Silva Júnior","Renato",4.00,"https://s.glbimg.com/es/sde/f/2018/05/02/74eacc0a84c9f70b8f1afdff75c22159_FORMATO.png"
39850,"Vagner Carmo Mancini","Vagner Mancini",8.00,"https://s.glbimg.com/es/sde/f/2018/03/21/0c565870c992530e8a61a4620fdf8425_FORMATO.png"
40006,"Abel Carlos da Silva Braga","Abel Braga",11.00,"https://s.glbimg.com/es/sde/f/2018/05/18/56df7a5b666402197bf8a4e66ddbaa18_FORMATO.png"
40025,"Levir Culpi","Levir Culpi",11.76,"https://s.glbimg.com/es/sde/f/2018/10/19/ae6ff45c9b9c188b0c6fb42f4573451d_FORMATO.png"
40990,"Dorival Silvestre Júnior","Dorival Júnior",13.99,"https://s.glbimg.com/es/sde/f/2018/09/28/ea756f3d9543d5c0e474b8f6dfe1973d_FORMATO.png"
41195,"Aílton dos Santos Ferraz","Aílton Ferraz",NULL,NULL
41218,"Alessandro Beti Rosa","Magrão",10.00,"https://s.glbimg.com/es/sde/f/2018/05/24/f496adc6b632b974ae09ae7205c71914_FORMATO.png"
41258,"Adilson Dias Batista","Adilson Batista",8.25,"https://s.glbimg.com/es/sde/f/2018/07/27/075f906ab86a37b68db6211debd2aef4_FORMATO.png"
41747,"Sérgio Bernardino","Serginho Chulapa",11.31,"https://s.glbimg.com/es/sde/f/2018/07/24/9e28abbe497012f5af6f2e605bdadcd9_FORMATO.png"
41929,"Renato Portaluppi","Renato Gaúcho",15.00,"https://s.glbimg.com/es/sde/f/2018/05/21/735c0f10e782fe88dc4dde7e95494223_FORMATO.png"
41932,"Roberto de Almeida","Beto Almeida",NULL,NULL
42116,"Willian Gomes de Siqueira","Willian",10.00,"https://s.glbimg.com/es/sde/f/2017/04/18/8ce197bf5176cc970a5782466268bd80_FORMATO.png"
42118,"Euvaldo José de Aguiar Neto","Neto Baiano",NULL,"https://s.glbimg.com/es/sde/f/2015/04/30/f18bf4a5abd8815706ed16638c81e317_FORMATO.jpeg"
42138,"Jonathas Cristian de Jesus","Jonathas",5.00,"https://s.glbimg.com/es/sde/f/2018/07/27/9876abcdea0d81491f0dc0199588261b_FORMATO.png"
42140,"Felipe Augusto Santana","Felipe Santana",7.00,"https://s.glbimg.com/es/sde/f/2017/02/19/6ca71225c6186e7ca8dfcf1ac0111b14_FORMATO.png"
42145,"Egídio de Araújo Pereira Júnior","Egídio",11.00,"https://s.glbimg.com/es/sde/f/2018/05/18/4e9c58c4c55851aececb2f797dca0723_FORMATO.png"
42208,"André Francisco Moritz","André Moritz",NULL,"https://s.glbimg.com/es/sde/f/2019/02/18/d99758d2310a72493c0acbd56c97f22d_FORMATO.png"
42213,"Fernando Paixão da Silva","Fernando Bob",3.00,"https://s.glbimg.com/es/sde/f/2018/01/12/db0fd5e70b3318d0993ccfd5654a4989_FORMATO.png"
42222,"Osvaldo Lourenço Filho","Osvaldo",NULL,"https://s.glbimg.com/es/sde/f/2017/08/30/ca1ccec3b2b10a0ecede58b69bb07f1a_FORMATO.png"
42232,"William José de Souza","Amaral",6.00,"https://s.glbimg.com/es/sde/f/2018/05/24/1c24cfcea8b33cf62a5b111551e4c34f_FORMATO.png"
42234,"Cássio Ramos","Cássio",13.00,"https://s.glbimg.com/es/sde/f/2018/05/18/6662c91f614ec4441d31795cdaf98573_FORMATO.png"
42253,"Maycon Vieira de Freitas","Maycon ",NULL,"https://s.glbimg.com/es/sde/f/2014/07/24/89e0faac3c17b040e000c5fb8976c398_FORMATO.jpeg"
42394,"José Teodoro Bonfim Queiroz","Zé Teodoro",NULL,"https://s.glbimg.com/es/sde/f/2019/01/17/be1d4c1f7ad8f886bc21aca25f65a1ba_FORMATO.jpeg"
42411,"Alexi Stival","Cuca",10.28,"https://s.glbimg.com/es/sde/f/2018/07/31/462a0dba3c1810e338b61e28a25d8495_FORMATO.png"
42491,"Márcio Gonzaga de Azevedo","Márcio Azevedo",6.00,"https://s.glbimg.com/es/sde/f/2018/07/25/9aef615051b5ea6607236311d0d26c91_FORMATO.png"
42499,"Bruno Vieira do Nascimento","Bruno",4.00,"https://s.glbimg.com/es/sde/f/2018/07/13/09307c226e39bee5dc0a7815a939e26d_FORMATO.png"
42500,"Fagner Conserva Lemos","Fagner",17.00,"https://s.glbimg.com/es/sde/f/2018/03/19/528856fa71a532f9c34d6147c18a41cf_FORMATO.png"
42501,"Luiz Rhodolfo Dini Gaioto","Rhodolfo",9.00,"https://s.glbimg.com/es/sde/f/2018/05/04/b731eca97bc5d5e2b7d2f221d3595d5b_FORMATO.png"
43618,"Luiz Felipe Scolari","Luiz Felipe Scolari",12.08,"https://s.glbimg.com/es/sde/f/2018/08/03/d69c893d37fe02578baf16e9f5ca22fd_FORMATO.png"
44311,"Diego Vicente Aguirre Camblor","Diego Aguirre",NULL,NULL
49651,"Ernando Rodrigues Lopes","Ernando",8.00,"https://s.glbimg.com/es/sde/f/2019/02/27/6fa92b9ae476bc3a5c60c6beed20ac71_FORMATO.png"
49673,"Júlio César Jacobi","Júlio César",8.00,"https://s.glbimg.com/es/sde/f/2018/05/18/9175fb237f88f2d3ff918fe179c4d295_FORMATO.png"
49674,"Fabricio dos Santos Silva","Fabrício",5.00,"https://s.glbimg.com/es/sde/f/2018/09/27/a1134641ca673f3acc104cd2f49b65e5_FORMATO.png"
50294,"Guilherme Milhomem Gusmão","Guilherme",10.00,"https://s.glbimg.com/es/sde/f/2019/02/27/933f7919f5206bd625d8055bfced2035_FORMATO.png"
50301,"Everton Cardoso da Silva","Everton",12.00,"https://s.glbimg.com/es/sde/f/2018/08/21/1557114c47ef2c1d046b4c58bca9679e_FORMATO.png"
50307,"Adilson Warken","Adilson",6.00,"https://s.glbimg.com/es/sde/f/2018/05/07/8d28089e075545ce7ac5d0eacc69563e_FORMATO.png"
50313,"Elicarlos Souza Santos","Elicarlos",5.00,"https://s.glbimg.com/es/sde/f/2018/05/24/3e401f24a4a1c1988cafbd700ba6e5c5_FORMATO.png"
50317,"David Braz de Oliveira Filho","David Braz",12.00,"https://s.glbimg.com/es/sde/f/2018/05/23/f6726899a3c95e7810082228bb34b94e_FORMATO.png"
50324,"Hudson Rodrigues dos Santos","Hudson",8.00,"https://s.glbimg.com/es/sde/f/2018/08/21/fd7a44dceed6227c047b9edf09ed14f8_FORMATO.png"
50328,"Marcelo Oliveira Ferreira","Marcelo Oliveira",4.00,"https://s.glbimg.com/es/sde/f/2018/05/21/cd9984e989967919e3ef170f9dab23b7_FORMATO.png"
50361,"Rafael Ramos de Lima","Rafael Lima",6.00,"https://s.glbimg.com/es/sde/f/2018/05/07/6123b7312aae05bb91758e6299354a5e_FORMATO.png"
50362,"Lucas Rios Marques","Lucas",7.00,"https://s.glbimg.com/es/sde/f/2018/03/21/7a52d3010f3cf77c78569fca03e37727_FORMATO.png"
50369,"Carlos Eduardo Marques","Carlos Eduardo",5.00,"https://s.glbimg.com/es/sde/f/2018/03/21/f5eb1f78647571d7e58db6a03eb7b42f_FORMATO.png"
50392,"Wellington Luis de Sousa","Wellington",NULL,"https://s.glbimg.com/es/sde/f/2015/02/10/38c04b1eb74188dad026a697a7baac65_FORMATO.jpeg"
50401,"Gerson Alencar de Lima Junior","Gerson Magrão",5.00,"https://s.glbimg.com/es/sde/f/2018/05/07/b671b3790ed438968275eedce0fcd245_FORMATO.png"
50402,"Kayke Moreno de Andrade Rodrigues","Kayke",6.00,"https://s.glbimg.com/es/sde/f/2018/08/16/68939bb2515bd67ecdddb387f1c2230e_FORMATO.png"
50407,"Marco Antonio de Mattos Filho","Marquinho",5.00,"https://s.glbimg.com/es/sde/f/2018/09/03/be8fa5d6b57d480b7900b9986c586f3c_FORMATO.png"
50408,"Breno Vinicius Rodrigues Borges","Breno",6.00,"https://s.glbimg.com/es/sde/f/2018/09/27/3ded47ae372af2247cf245225f727efc_FORMATO.png"
50416,"Max Brendon Costa Pinheiro","Max",NULL,"https://s.glbimg.com/es/sde/f/2018/01/17/05e037dadb5f5b7bb3332f40f1c4c76a_FORMATO.jpeg"
50421,"Wesley Lopes Beltrame","Wesley",5.00,"https://s.glbimg.com/es/sde/f/2018/05/07/afc0980fa52b7d52eb47247ece1a7ce6_FORMATO.png"
50425,"Roger Roberto dos Santos","Roger Gaúcho",NULL,"https://s.glbimg.com/es/sde/f/2013/05/27/07a009cf8773cba8a76174da738676e8_FORMATO.jpeg"
50439,"Vilson Xavier de Meneses Junior","Vilson",4.00,"https://s.glbimg.com/es/sde/f/2017/04/20/8318615325e46161f7739d05c53abb81_FORMATO.png"
50459,"Leonardo Renan Simões de Lacerda","Léo",7.00,"https://s.glbimg.com/es/sde/f/2018/05/18/07a11eb9e0ab294a13fe3b76d7e9393b_FORMATO.png"
50645,"Carlos Eduardo Santos Oliveira","Eduardo",5.00,"https://s.glbimg.com/es/sde/f/2018/05/24/315077e18e31e9afaf1e1c4bcb25f7e2_FORMATO.png"
50808,"Leonardo de Oliveira Clemente","Léo Itaperuna",3.00,"https://s.glbimg.com/es/sde/f/2018/04/24/2546f47c74fd6c2b37f7bb23986281f6_FORMATO.png"
50856,"Henrique Adriano Buss","Henrique",10.00,"https://s.glbimg.com/es/sde/f/2018/03/20/8fc5425796ec6ab741dfe1de895adb4b_FORMATO.png"
50877,"Pedro Ken Morimoto Moreira","Pedro Ken",5.00,"https://s.glbimg.com/es/sde/f/2018/05/25/feb7d051385e8a92e233d695206c74a6_FORMATO.png"
50881,"Adriano Alves dos Santos","Adriano Alves",NULL,"https://s.glbimg.com/es/sde/f/2015/05/05/b6fc29193234b43d0126c4f85b2dd62f_FORMATO.jpeg"
50898,"Danilo Aparecido da Silva","Danilo Silva",5.00,"https://s.glbimg.com/es/sde/f/2018/04/08/3e07ec8d4abb5fd768ddf7a9ef5adc41_FORMATO.png"
51042,"Luiz Diallison de Souza Alves","Apodi",7.00,"https://s.glbimg.com/es/sde/f/2018/05/24/06dac14706ad2a9b76bba66ae1037d47_FORMATO.png"
51194,"Rafael Pereira dos Santos","Rafael Pereira",5.00,"https://s.glbimg.com/es/sde/f/2018/08/01/d022e1c6c93f51788b509d33c4b1110a_FORMATO.png"
51299,"Emerson dos Santos Silva","Emerson Silva",5.00,"https://s.glbimg.com/es/sde/f/2018/03/01/c47eb060dab02de8aee9157a2eab1bd0_FORMATO.png"
51318,"Leandro Donizete Gonçalves da Silva","Leandro Donizete",3.00,"https://s.glbimg.com/es/sde/f/2018/04/17/72dc1ab07472323776f6c1208bc24568_FORMATO.png"
51413,"Walter Leandro Capeloza Artune","Walter",7.00,"https://s.glbimg.com/es/sde/f/2018/05/18/11b52002e2c6682af718f09f4c143886_FORMATO.png"
51476,"Rafael Bastos","Rafael Bastos",NULL,"https://s.glbimg.com/es/sde/f/2016/06/30/fd592a8e7b5a3cb16cb540818553ec88_FORMATO.png"
51495,"Tiago dos Santos Alves","Tiago Alves",3.00,"https://s.glbimg.com/es/sde/f/2018/08/14/896171e75b5e390c3f18888c50298fe1_FORMATO.png"
51700,"Thiago Carleto Alves","Thiago Carleto",5.00,"https://s.glbimg.com/es/sde/f/2018/03/01/c5b5d602b0e56ba728e728a7256ce180_FORMATO.png"
51772,"Éverton Augusto de Barros Ribeiro","Éverton Ribeiro",10.00,"https://s.glbimg.com/es/sde/f/2018/05/04/295690667a6a82986c742697c508ce3d_FORMATO.png"
51773,"Alex dos Santos Cazumba","Alex Cazumba",NULL,"https://s.glbimg.com/es/sde/f/2019/02/13/430884103dd5b5560ef71333fa821059_FORMATO.jpeg"
51779,"Pedro Roberto Silva Botelho","Pedro Botelho",5.00,"https://s.glbimg.com/es/sde/f/2018/03/21/3c4dc7fc1ea46e31898d6cdb2b37d3c9_FORMATO.png"
51792,"Antonio Eduardo Pereira dos Santos","Kanu",8.00,"https://s.glbimg.com/es/sde/f/2018/03/21/a2e4671774fb12a3492ed292aad6f617_FORMATO.png"
51860,"Ronílson Donizetti Galiardo","Galiardo",NULL,"https://s.glbimg.com/es/sde/f/2015/01/19/5c0a783e505f78d1523a1fcf1c4777a0_FORMATO.jpeg"
51969,"Eduardo Ramos Martins","Eduardo Ramos",NULL,"https://s.glbimg.com/es/sde/f/2018/01/11/e285d8688d62ade4ca42b70309755f56_FORMATO.jpeg"
52190,"Ralf de Souza Telles","Ralf",10.00,"https://s.glbimg.com/es/sde/f/2018/03/20/8642b2d09ae09e94e978e70d01b2cb69_FORMATO.png"
52253,"Réver Humberto Alves Araújo","Réver",14.00,"https://s.glbimg.com/es/sde/f/2019/03/07/a7ae5ec93e9e23c9020e14605a56f53e_FORMATO.png"
52469,"Willian Leandro","Willian Leandro",NULL,"https://s.glbimg.com/es/sde/f/2018/01/25/2562797066ab4cb243f84657422d5c3d_FORMATO.png"
52618,"Anderson Vieira Martins","Anderson Martins",9.00,"https://s.glbimg.com/es/sde/f/2018/08/21/2454010b45bdfc3b9f0ae351145ed7c9_FORMATO.png"
52674,"Gilson Gomes do Nascimento","Gilson",4.00,"https://s.glbimg.com/es/sde/f/2018/05/17/f2a32a69c374096c9983b50739da6361_FORMATO.png"
52950,"Victor Leandro Bagy","Victor",14.00,"https://s.glbimg.com/es/sde/f/2018/05/07/d890df905bbd3bb36a77d0ebf6a7ec0e_FORMATO.png"
53189,"Alexandro da Silva Batista","Alexandro",NULL,"https://s.glbimg.com/es/sde/f/2016/04/01/ff4f9088569f9fbc28eeb803ee1ae036_FORMATO.png"
54395,"Elias Mendes Trindade","Elias",12.00,"https://s.glbimg.com/es/sde/f/2018/05/07/9cae85100fc013bc0d503fb2e82577ce_FORMATO.png"
55348,"Luis Ricardo Silva Umbelino","Luis Ricardo",4.00,"https://s.glbimg.com/es/sde/f/2018/05/17/b97d0ae6a2ac460ef42ffa8600c770a6_FORMATO.png"
60788,"Marcos Antônio da Silva Gonçalves","Marquinhos",7.00,"https://s.glbimg.com/es/sde/f/2018/05/07/a3b6c248ae652fa7693389228af57903_FORMATO.png"
60819,"Anderson Vital da Silva","Dedé",6.00,"https://s.glbimg.com/es/sde/f/2018/05/18/868bcae1cfa32a1aa3c4c3e884f54c78_FORMATO.png"
60822,"Renan Henrique Oliveira Vieira","Renan Oliveira",5.00,"https://s.glbimg.com/es/sde/f/2018/05/07/b77d3968ee48567370aabffeb805c67f_FORMATO.png"
60825,"Felipe Azevedo dos Santos","Felipe Azevedo",9.00,"https://s.glbimg.com/es/sde/f/2018/05/25/06e70ad1ce0d550bfea7c97c67603a63_FORMATO.png"
60834,"Luan Michel de Louzã","Luan",7.00,"https://s.glbimg.com/es/sde/f/2018/05/07/1f9835d5fb38d7e164ba9852c6be3209_FORMATO.png"
60852,"Uendel Pereira Gonçalves","Uendel",6.00,"https://s.glbimg.com/es/sde/f/2018/04/08/54329b1f2e19497e40a10f2e289a5406_FORMATO.png"
60853,"Julio Daniel dos Santos Rodríguez","Julio dos Santos",NULL,"https://s.glbimg.com/es/sde/f/2017/04/17/649e4e7bd437c7088ca460c013ae1718_FORMATO.png"
60859,"Jael Ferreira Vieira","Jael",5.00,"https://s.glbimg.com/es/sde/f/2018/05/18/528786142cfbdf2221caa974ac75720e_FORMATO.png"
60969,"Patric Cabral Lalau","Patric",7.00,"https://s.glbimg.com/es/sde/f/2018/05/07/1a92a6695f550a6074401fe61265d5db_FORMATO.png"
61033,"Rodrigo Eduardo Costa Marinho","Rodriguinho",17.00,"https://s.glbimg.com/es/sde/f/2018/03/20/c125fa08820e1bbf4a2640e7108b05d2_FORMATO.png"
61149,"Lucca Borges Brito","Lucca",8.00,"https://s.glbimg.com/es/sde/f/2018/04/20/b37498cecb36eacf3be0170a1d99bd3d_FORMATO.png"
