"atleta_scout_id","rodada_id","atleta_id","scout_id","quantidade_num"
810,1,68920,15,0
811,1,68938,1,0
812,1,68938,3,1
814,1,68938,16,0
816,1,68938,9,0
818,1,68938,5,0
819,1,68938,18,0
820,1,68938,2,3
821,1,68938,14,0
822,1,68938,8,1
823,1,68938,17,0
824,1,68938,7,0
825,1,68938,13,0
827,1,68938,4,0
828,1,68938,15,0
829,1,71549,1,0
830,1,71549,3,1
831,1,71549,18,0
832,1,71549,17,0
833,1,71549,13,0
834,1,71549,8,0
835,1,71549,16,0
838,1,71549,14,0
839,1,71549,5,0
840,1,71549,7,0
843,1,71549,9,0
844,1,71549,2,2
845,1,71549,4,1
846,1,71549,15,0
847,1,72605,1,0
848,1,72605,9,3
849,1,72605,8,0
852,1,72605,18,1
853,1,72605,2,2
854,1,72605,5,0
855,1,72605,17,0
856,1,72605,3,0
857,1,72605,16,0
860,1,72605,14,0
861,1,72605,13,0
862,1,72605,7,0
863,1,72605,4,0
864,1,72605,15,0
865,1,72871,1,0
866,1,72871,3,4
867,1,72871,13,0
868,1,72871,7,1
869,1,72871,16,0
870,1,72871,17,1
871,1,72871,18,0
873,1,72871,9,2
876,1,72871,2,1
877,1,72871,8,1
879,1,72871,5,0
880,1,72871,14,0
881,1,72871,4,0
882,1,72871,15,0
883,1,78605,1,0
884,1,78605,3,2
886,1,78605,5,0
887,1,78605,14,0
888,1,78605,7,0
889,1,78605,8,4
891,1,78605,16,0
892,1,78605,9,3
893,1,78605,18,0
895,1,78605,13,0
897,1,78605,2,2
898,1,78605,17,0
899,1,78605,4,0
900,1,78605,15,0
901,1,78994,1,0
902,1,78994,8,0
903,1,78994,9,1
905,1,78994,2,0
906,1,78994,3,1
910,1,78994,13,0
911,1,78994,16,0
912,1,78994,14,0
913,1,78994,18,0
914,1,78994,7,0
915,1,78994,17,1
916,1,78994,5,0
917,1,78994,4,1
918,1,78994,15,0
919,1,79042,1,0
920,1,79042,8,1
921,1,79042,9,1
924,1,79042,3,4
925,1,79042,2,0
926,1,79042,13,0
927,1,79042,14,0
928,1,79042,16,0
930,1,79042,18,0
931,1,79042,7,0
932,1,79042,17,0
933,1,79042,5,0
935,1,79042,4,0
936,1,79042,15,0
937,1,84927,1,0
938,1,84927,5,0
939,1,84927,8,0
941,1,84927,17,0
942,1,84927,7,0
944,1,84927,14,0
945,1,84927,13,0
947,1,84927,18,0
948,1,84927,16,0
949,1,84927,3,2
950,1,84927,9,1
951,1,84927,2,0
953,1,84927,4,0
954,1,84927,15,0
955,1,85027,1,0
957,1,85027,13,0
959,1,85027,2,1
960,1,85027,5,0
961,1,85027,7,0
962,1,85027,16,0
963,1,85027,14,0
964,1,85027,9,2
966,1,85027,8,1
967,1,85027,3,2
969,1,85027,17,0
970,1,85027,18,1
971,1,85027,4,0
972,1,85027,15,0
973,1,87291,1,0
975,1,87291,2,1
978,1,87291,7,0
980,1,87291,8,0
981,1,87291,9,2
982,1,87291,17,0
983,1,87291,18,0
984,1,87291,3,1
985,1,87291,5,0
986,1,87291,14,0
987,1,87291,13,0
988,1,87291,16,0
989,1,87291,4,0
990,1,87291,15,0
991,1,89154,1,0
992,1,89154,8,0
993,1,89154,7,1
995,1,89154,17,1
996,1,89154,13,0
997,1,89154,16,0
998,1,89154,14,0
1000,1,89154,9,3
1001,1,89154,3,2
1002,1,89154,2,1
1004,1,89154,5,0
1006,1,89154,18,1
1007,1,89154,4,0
1008,1,89154,15,0
1009,1,37674,1,0
1012,1,37674,18,0
1014,1,37674,13,0
1015,1,37674,5,0
1017,1,37674,2,0
1018,1,37674,14,0
1019,1,37674,9,2
1020,1,37674,3,1
1021,1,37674,17,0
1022,1,37674,8,1
1023,1,37674,7,0
1024,1,37674,16,0
1025,1,37674,4,0
1026,1,37674,15,0
1027,1,37781,1,0
1028,1,37781,9,1
1029,1,37781,7,0
1031,1,37781,17,1
1032,1,37781,8,1
1035,1,37781,18,0
1037,1,37781,16,0
1038,1,37781,5,0
1039,1,37781,2,1
1040,1,37781,3,0
1041,1,37781,13,0
1042,1,37781,14,0
1043,1,37781,4,0
1044,1,37781,15,0
1045,1,38162,1,0
1046,1,38162,7,0
1048,1,38162,2,0
1049,1,38162,5,0
1050,1,38162,8,0
1051,1,38162,9,0
1052,1,38162,18,2
1053,1,38162,14,0
1055,1,38162,17,2
1057,1,38162,3,1
1058,1,38162,13,0
1059,1,38162,16,0
1061,1,38162,4,0
1062,1,38162,15,0
1063,1,38431,1,1
1064,1,38431,7,0
1065,1,38431,17,0
1066,1,38431,8,0
1067,1,38431,2,0
1068,1,38431,3,0
1071,1,38431,14,0
1072,1,38431,16,0
1073,1,38431,13,0
1074,1,38431,5,0
1077,1,38431,18,0
1078,1,38431,9,0
1079,1,38431,4,0
1080,1,38431,15,0
1081,1,38440,1,0
1083,1,38440,13,0
1084,1,38440,8,1
1085,1,38440,18,0
1086,1,38440,16,0
1088,1,38440,5,0
1090,1,38440,2,0
1091,1,38440,14,0
1092,1,38440,9,2
1093,1,38440,3,0
1094,1,38440,7,0
1096,1,38440,17,1
1097,1,38440,4,0
1098,1,38440,15,0
1099,1,61241,1,0
1100,1,61241,7,0
1101,1,61241,13,0
1102,1,61241,14,0
1103,1,61241,3,7
1104,1,61241,5,0
1105,1,61241,16,0
1106,1,61241,2,3
1107,1,61241,18,0
1110,1,61241,8,1
1112,1,61241,9,0
1113,1,61241,17,0
1115,1,61241,4,0
1116,1,61241,15,0
1117,1,62004,1,0
1118,1,62004,13,0
1120,1,62004,14,0
1121,1,62004,3,0
1122,1,62004,5,0
1123,1,62004,16,0
1124,1,62004,18,0
1127,1,62004,7,0
1128,1,62004,9,1
1130,1,62004,2,0
1131,1,62004,17,0
1132,1,62004,8,1
1133,1,62004,4,0
1134,1,62004,15,0
1135,1,62047,1,0
1136,1,62047,2,0
1137,1,62047,16,0
1138,1,62047,7,0
1139,1,62047,5,0
1141,1,62047,3,0
1142,1,62047,9,1
1143,1,62047,14,0
1145,1,62047,17,0
1147,1,62047,8,1
1148,1,62047,18,3
1150,1,62047,13,0
1151,1,62047,4,0
1152,1,62047,15,0
1153,1,62056,1,0
1155,1,62056,9,4
1156,1,62056,2,1
1158,1,62056,13,0
1159,1,62056,18,0
1160,1,62056,17,1
1161,1,62056,8,0
1162,1,62056,14,0
1165,1,62056,16,0
1166,1,62056,3,4
1167,1,62056,7,1
1168,1,62056,5,0
1169,1,62056,4,0
1170,1,62056,15,0
1171,1,68887,1,1
1172,1,68887,9,1
1174,1,68887,3,1
1176,1,68887,16,0
1177,1,68887,14,0
1178,1,68887,8,1
1179,1,68887,17,0
1181,1,68887,13,0
1182,1,68887,2,0
1184,1,68887,18,0
1185,1,68887,5,0
1186,1,68887,7,0
1187,1,68887,4,0
1188,1,68887,15,0
1189,1,68910,1,0
1192,1,68910,9,1
1193,1,68910,5,0
1196,1,68910,2,1
1197,1,68910,14,0
1198,1,68910,18,0
1199,1,68910,16,0
1200,1,68910,3,0
1201,1,68910,7,0
1202,1,68910,17,0
1203,1,68910,13,0
1204,1,68910,8,1
1205,1,68910,4,0
1206,1,68910,15,0
1207,1,71042,1,0
1209,1,71042,13,0
1210,1,71042,16,0
1211,1,71042,14,0
1212,1,71042,18,0
1214,1,71042,5,0
1215,1,71042,3,1
1217,1,71042,7,0
1219,1,71042,2,0
1220,1,71042,17,0
1221,1,71042,8,1
1222,1,71042,9,2
1223,1,71042,4,0
1224,1,71042,15,0
1225,1,71162,1,0
1227,1,71162,18,1
1228,1,71162,13,0
1229,1,71162,2,0
1230,1,71162,16,0
1232,1,71162,3,0
1233,1,71162,5,0
1234,1,71162,9,0
1235,1,71162,8,0
1237,1,71162,14,0
1239,1,71162,17,0
1240,1,71162,7,0
1241,1,71162,4,0
1242,1,71162,15,0
1243,1,71892,1,1
1244,1,71892,18,0
1245,1,71892,17,1
1246,1,71892,16,0
1247,1,71892,8,2
1248,1,71892,14,0
1250,1,71892,9,0
1251,1,71892,7,0
1252,1,71892,13,0
1255,1,71892,3,6
1256,1,71892,2,1
1258,1,71892,5,0
1259,1,71892,4,0
1260,1,71892,15,0
1261,1,72023,1,0
1262,1,72023,8,1
1264,1,72023,3,1
1265,1,72023,18,0
1268,1,72023,17,0
1269,1,72023,9,1
1270,1,72023,5,0
1271,1,72023,13,0
1273,1,72023,2,1
1274,1,72023,16,0
1275,1,72023,7,0
1276,1,72023,14,0
1277,1,72023,4,0
1278,1,72023,15,0
1279,1,72097,1,1
1280,1,72097,3,3
1282,1,72097,8,2
1283,1,72097,7,0
1285,1,72097,9,0
1286,1,72097,2,2
1287,1,72097,17,1
1288,1,72097,13,0
1290,1,72097,5,0
1292,1,72097,16,0
1293,1,72097,14,0
1294,1,72097,18,1
1295,1,72097,4,0
1296,1,72097,15,0
1297,1,72731,1,0
1298,1,72731,14,0
1299,1,72731,7,0
1300,1,72731,16,1
1301,1,72731,3,2
1303,1,72731,8,0
1304,1,72731,18,0
1305,1,72731,9,0
1306,1,72731,13,5
1309,1,72731,5,0
1310,1,72731,2,0
1312,1,72731,17,0
1313,1,72731,4,0
1314,1,72731,15,0
1315,1,73528,1,0
1316,1,73528,13,0
1319,1,73528,18,0
1321,1,73528,5,0
1322,1,73528,16,0
1323,1,73528,2,0
1325,1,73528,14,0
1326,1,73528,17,0
1327,1,73528,8,3
1328,1,73528,9,0
1329,1,73528,7,0
1330,1,73528,3,0
1331,1,73528,4,0
1332,1,73528,15,0
1333,1,73879,1,0
1335,1,73879,16,0
1336,1,73879,17,0
1337,1,73879,9,0
1338,1,73879,5,0
1340,1,73879,8,0
1342,1,73879,18,0
1343,1,73879,3,1
1344,1,73879,13,0
1346,1,73879,7,0
1347,1,73879,2,1
1348,1,73879,14,0
1349,1,73879,4,0
1350,1,73879,15,0
1351,1,78897,1,0
1352,1,78897,5,0
1353,1,78897,7,0
1354,1,78897,13,0
1355,1,78897,9,2
1356,1,78897,3,0
1358,1,78897,8,1
1359,1,78897,14,0
1363,1,78897,18,0
1364,1,78897,16,0
1365,1,78897,2,0
1366,1,78897,17,0
1367,1,78897,4,0
1368,1,78897,15,0
1369,1,79339,1,0
1371,1,79339,16,0
1372,1,79339,18,0
1375,1,79339,3,0
1376,1,79339,14,0
1378,1,79339,2,0
1379,1,79339,13,0
1380,1,79339,5,0
1381,1,79339,7,0
1382,1,79339,17,0
1383,1,79339,9,0
1384,1,79339,8,0
1385,1,79339,4,0
1386,1,79339,15,0
1387,1,80370,1,0
1388,1,80370,2,3
1389,1,80370,3,4
1390,1,80370,13,0
1392,1,80370,9,2
1395,1,80370,17,1
1396,1,80370,8,5
1398,1,80370,18,0
1399,1,80370,7,0
1400,1,80370,16,0
1401,1,80370,5,1
1402,1,80370,14,0
1403,1,80370,4,0
1404,1,80370,15,0
1405,1,80538,1,1
1408,1,80538,18,0
1409,1,80538,13,0
1410,1,80538,7,0
1411,1,80538,3,0
1413,1,80538,17,0
1414,1,80538,2,0
1415,1,80538,16,0
1416,1,80538,5,0
1418,1,80538,9,0
1419,1,80538,14,0
1420,1,80538,8,1
1421,1,80538,4,1
1422,1,80538,15,0
1423,1,82737,1,0
1425,1,82737,14,0
1426,1,82737,8,0
1427,1,82737,5,0
1428,1,82737,2,0
1429,1,82737,9,1
1430,1,82737,18,0
1431,1,82737,17,0
1433,1,82737,7,0
1435,1,82737,3,0
1436,1,82737,16,0
1437,1,82737,13,0
1439,1,82737,4,0
1440,1,82737,15,0
1441,1,84791,1,0
1443,1,84791,2,3
1445,1,84791,7,1
1446,1,84791,9,1
1447,1,84791,14,0
1448,1,84791,3,1
1450,1,84791,18,2
1451,1,84791,5,0
1452,1,84791,13,0
1454,1,84791,16,0
1455,1,84791,8,0
1456,1,84791,17,1
1457,1,84791,4,0
1458,1,84791,15,0
1459,1,85121,1,0
1461,1,85121,13,0
1462,1,85121,14,0
1465,1,85121,3,3
1466,1,85121,8,0
1467,1,85121,17,1
1468,1,85121,9,0
1469,1,85121,7,0
1470,1,85121,2,1
1471,1,85121,5,0
1473,1,85121,18,1
1474,1,85121,16,0
1475,1,85121,4,0
1476,1,85121,15,0
1477,1,86890,1,0
1480,1,86890,18,0
1482,1,86890,13,0
1483,1,86890,5,0
1484,1,86890,17,0
1486,1,86890,2,1
1487,1,86890,14,0
1488,1,86890,9,0
1489,1,86890,3,0
1490,1,86890,7,0
1491,1,86890,8,1
1492,1,86890,16,0
1493,1,86890,4,0
1494,1,86890,15,0
1495,1,89256,1,0
1496,1,89256,17,0
1498,1,89256,5,0
1500,1,89256,16,0
1501,1,89256,14,0
1503,1,89256,2,2
1504,1,89256,7,0
1506,1,89256,13,0
1507,1,89256,8,1
1508,1,89256,3,4
1509,1,89256,18,1
1510,1,89256,9,0
1511,1,89256,4,0
1512,1,89256,15,0
1513,1,37613,1,0
1514,1,37613,5,0
1516,1,37613,16,0
1517,1,37613,2,4
1518,1,37613,8,0
1520,1,37613,13,0
1521,1,37613,14,0
1522,1,37613,17,0
1523,1,37613,3,3
1525,1,37613,18,0
1527,1,37613,9,2
1528,1,37613,7,0
1529,1,37613,4,0
1530,1,37613,15,0
1531,1,37644,1,1
1533,1,37644,9,2
1535,1,37644,5,0
1536,1,37644,2,1
1538,1,37644,16,0
1539,1,37644,14,0
1540,1,37644,7,0
1541,1,37644,18,0
1542,1,37644,13,0
1543,1,37644,17,0
1544,1,37644,8,2
1546,1,37644,3,4
1547,1,37644,4,0
1548,1,37644,15,0
1549,1,37899,1,1
1551,1,37899,13,0
1553,1,37899,18,0
1554,1,37899,9,0
1556,1,37899,5,0
1557,1,37899,3,0
1558,1,37899,2,1
1559,1,37899,14,0
1560,1,37899,8,0
1561,1,37899,16,0
1562,1,37899,7,0
1563,1,37899,17,0
