"atleta_scout_id","rodada_id","atleta_id","scout_id","quantidade_num"
137,1,38196,5,0
139,1,38196,14,0
140,1,38196,16,0
141,1,38196,7,0
142,1,38196,13,0
143,1,38196,4,0
144,1,38196,15,0
145,1,38315,1,0
146,1,38315,14,0
147,1,38315,16,0
148,1,38315,13,0
149,1,38315,7,1
150,1,38315,3,4
153,1,38315,9,0
154,1,38315,2,0
155,1,38315,8,0
157,1,38315,5,0
159,1,38315,18,0
160,1,38315,17,1
161,1,38315,4,1
162,1,38315,15,0
163,1,38425,1,0
164,1,38425,13,0
165,1,38425,7,1
166,1,38425,16,0
167,1,38425,14,0
168,1,38425,3,0
170,1,38425,2,0
171,1,38425,8,1
173,1,38425,9,2
174,1,38425,18,0
175,1,38425,17,0
178,1,38425,5,0
179,1,38425,4,0
180,1,38425,15,0
181,1,38908,1,0
182,1,38908,16,0
183,1,38908,13,0
184,1,38908,7,0
185,1,38908,14,0
186,1,38908,3,2
188,1,38908,9,0
189,1,38908,2,3
190,1,38908,8,0
192,1,38908,18,0
193,1,38908,17,1
194,1,38908,5,0
197,1,38908,4,0
198,1,38908,15,0
199,1,41906,1,0
202,1,41906,5,0
203,1,41906,18,0
204,1,41906,17,2
206,1,41906,2,0
207,1,41906,8,0
209,1,41906,9,0
210,1,41906,3,2
211,1,41906,13,0
212,1,41906,7,0
213,1,41906,16,0
214,1,41906,14,0
215,1,41906,4,0
216,1,41906,15,0
217,1,42491,1,0
218,1,42491,13,0
219,1,42491,7,0
220,1,42491,16,0
221,1,42491,14,0
223,1,42491,3,1
224,1,42491,2,2
225,1,42491,8,3
227,1,42491,9,2
230,1,42491,5,0
231,1,42491,18,2
232,1,42491,17,0
233,1,42491,4,0
234,1,42491,15,0
235,1,42501,1,0
236,1,42501,16,0
237,1,42501,14,0
238,1,42501,13,0
239,1,42501,7,0
240,1,42501,3,0
243,1,42501,9,0
244,1,42501,2,0
245,1,42501,8,1
247,1,42501,5,0
249,1,42501,18,0
250,1,42501,17,0
251,1,42501,4,0
252,1,42501,15,0
253,1,50321,1,0
256,1,50321,17,2
257,1,50321,18,1
258,1,50321,9,2
260,1,50321,8,1
261,1,50321,2,1
263,1,50321,3,1
264,1,50321,14,0
265,1,50321,7,0
266,1,50321,13,0
267,1,50321,16,0
268,1,50321,5,0
269,1,50321,4,0
270,1,50321,15,0
271,1,50362,1,0
272,1,50362,3,3
275,1,50362,9,1
276,1,50362,2,3
277,1,50362,8,0
278,1,50362,14,0
279,1,50362,16,0
280,1,50362,13,0
281,1,50362,7,1
283,1,50362,5,0
285,1,50362,18,0
286,1,50362,17,0
287,1,50362,4,1
288,1,50362,15,0
289,1,51175,1,0
290,1,51175,5,0
293,1,51175,17,0
294,1,51175,18,0
295,1,51175,16,4
296,1,51175,7,0
297,1,51175,13,3
298,1,51175,14,0
300,1,51175,8,0
301,1,51175,2,0
302,1,51175,9,0
304,1,51175,3,1
305,1,51175,4,0
306,1,51175,15,0
307,1,68728,1,0
308,1,68728,8,2
309,1,68728,2,3
310,1,68728,9,3
313,1,68728,3,1
315,1,68728,5,0
317,1,68728,17,1
318,1,68728,18,0
319,1,68728,14,0
320,1,68728,16,0
321,1,68728,7,0
322,1,68728,13,0
323,1,68728,4,0
324,1,68728,15,0
325,1,68758,1,0
326,1,68758,3,1
328,1,68758,9,3
329,1,68758,2,1
330,1,68758,8,0
332,1,68758,5,0
334,1,68758,18,0
335,1,68758,17,0
337,1,68758,13,0
338,1,68758,7,0
339,1,68758,16,0
340,1,68758,14,0
341,1,68758,4,0
342,1,68758,15,0
343,1,68817,1,0
344,1,68817,14,0
345,1,68817,16,0
346,1,68817,13,0
347,1,68817,7,0
348,1,68817,18,0
349,1,68817,17,0
351,1,68817,5,0
355,1,68817,9,2
356,1,68817,2,1
357,1,68817,8,2
358,1,68817,3,2
359,1,68817,4,0
360,1,68817,15,0
361,1,70119,1,0
364,1,70119,5,0
365,1,70119,18,0
366,1,70119,17,1
367,1,70119,13,0
368,1,70119,7,0
369,1,70119,16,0
370,1,70119,14,0
371,1,70119,2,1
372,1,70119,8,1
374,1,70119,9,1
375,1,70119,3,5
377,1,70119,4,0
378,1,70119,15,0
379,1,70164,1,0
380,1,70164,18,1
381,1,70164,17,1
383,1,70164,5,0
385,1,70164,3,3
386,1,70164,13,0
387,1,70164,7,0
388,1,70164,16,0
389,1,70164,14,0
391,1,70164,2,1
392,1,70164,8,3
394,1,70164,9,2
395,1,70164,4,1
396,1,70164,15,0
397,1,71032,1,0
398,1,71032,5,0
401,1,71032,17,0
402,1,71032,18,0
403,1,71032,8,0
404,1,71032,2,0
405,1,71032,3,0
407,1,71032,9,1
409,1,71032,16,0
410,1,71032,7,0
411,1,71032,13,0
412,1,71032,14,0
413,1,71032,4,0
414,1,71032,15,0
415,1,72079,1,0
416,1,72079,14,0
417,1,72079,7,0
418,1,72079,13,0
419,1,72079,16,0
420,1,72079,17,1
421,1,72079,18,0
423,1,72079,5,0
425,1,72079,3,2
426,1,72079,9,3
428,1,72079,8,3
429,1,72079,2,1
431,1,72079,4,0
432,1,72079,15,0
433,1,74163,1,0
434,1,74163,14,0
435,1,74163,16,0
436,1,74163,7,0
437,1,74163,13,0
438,1,74163,17,0
439,1,74163,18,0
440,1,74163,8,0
441,1,74163,2,0
442,1,74163,9,0
445,1,74163,3,3
447,1,74163,5,0
449,1,74163,4,0
450,1,74163,15,0
451,1,78605,1,0
452,1,78605,14,0
453,1,78605,13,0
454,1,78605,7,0
455,1,78605,16,0
456,1,78605,3,0
457,1,78605,2,2
458,1,78605,8,0
460,1,78605,9,0
463,1,78605,5,0
465,1,78605,18,0
466,1,78605,17,0
467,1,78605,4,0
468,1,78605,15,0
469,1,80129,1,0
470,1,80129,3,3
471,1,80129,2,2
472,1,80129,8,0
474,1,80129,18,0
475,1,80129,17,0
477,1,80129,9,1
478,1,80129,16,0
479,1,80129,13,0
480,1,80129,7,0
481,1,80129,14,0
482,1,80129,5,0
485,1,80129,4,0
486,1,80129,15,0
487,1,37652,1,0
488,1,37652,17,0
489,1,37652,18,1
491,1,37652,5,0
493,1,37652,3,4
494,1,37652,9,2
496,1,37652,8,1
497,1,37652,2,3
499,1,37652,14,0
500,1,37652,7,0
501,1,37652,13,0
502,1,37652,16,0
503,1,37652,4,0
504,1,37652,15,0
505,1,37673,1,0
506,1,37673,16,0
507,1,37673,13,0
508,1,37673,7,1
509,1,37673,14,0
511,1,37673,9,1
512,1,37673,2,0
513,1,37673,8,0
515,1,37673,3,0
516,1,37673,5,0
519,1,37673,18,0
520,1,37673,17,1
521,1,37673,4,0
522,1,37673,15,0
523,1,37704,1,0
524,1,37704,17,0
525,1,37704,18,0
527,1,37704,5,0
529,1,37704,3,0
530,1,37704,9,3
532,1,37704,8,0
533,1,37704,2,1
535,1,37704,14,0
536,1,37704,7,0
537,1,37704,13,0
538,1,37704,16,0
539,1,37704,4,0
540,1,37704,15,0
541,1,37816,1,0
542,1,37816,14,0
543,1,37816,16,0
544,1,37816,7,1
545,1,37816,13,0
546,1,37816,8,0
547,1,37816,3,7
548,1,37816,2,1
550,1,37816,5,0
552,1,37816,17,1
553,1,37816,18,0
554,1,37816,9,1
557,1,37816,4,0
558,1,37816,15,0
559,1,38140,1,0
560,1,38140,14,1
561,1,38140,16,1
562,1,38140,13,1
563,1,38140,7,0
564,1,38140,3,2
567,1,38140,9,0
568,1,38140,2,0
569,1,38140,8,0
571,1,38140,5,0
573,1,38140,18,0
574,1,38140,17,0
575,1,38140,4,0
576,1,38140,15,0
577,1,38150,1,0
580,1,38150,5,0
582,1,38150,17,0
583,1,38150,18,1
584,1,38150,9,1
586,1,38150,8,0
587,1,38150,2,0
588,1,38150,3,1
589,1,38150,14,0
590,1,38150,7,0
591,1,38150,13,0
592,1,38150,16,0
593,1,38150,4,0
594,1,38150,15,0
595,1,38523,1,0
597,1,38523,5,0
599,1,38523,17,0
600,1,38523,18,0
601,1,38523,13,0
602,1,38523,14,0
603,1,38523,16,0
604,1,38523,7,0
605,1,38523,2,2
606,1,38523,9,2
608,1,38523,3,4
610,1,38523,8,1
611,1,38523,4,0
612,1,38523,15,0
613,1,38573,1,0
615,1,38573,5,0
617,1,38573,18,0
618,1,38573,17,1
619,1,38573,14,0
620,1,38573,13,0
621,1,38573,7,0
622,1,38573,16,0
623,1,38573,3,2
624,1,38573,2,0
625,1,38573,8,1
627,1,38573,9,2
629,1,38573,4,0
630,1,38573,15,0
631,1,38692,1,0
632,1,38692,13,0
633,1,38692,7,0
634,1,38692,16,0
635,1,38692,14,0
636,1,38692,3,2
638,1,38692,2,1
639,1,38692,8,0
641,1,38692,9,0
642,1,38692,18,0
643,1,38692,17,0
646,1,38692,5,0
647,1,38692,4,0
648,1,38692,15,0
649,1,38793,1,0
650,1,38793,3,6
651,1,38793,2,2
652,1,38793,8,1
654,1,38793,9,0
657,1,38793,5,0
659,1,38793,18,0
660,1,38793,17,0
661,1,38793,14,0
662,1,38793,13,0
663,1,38793,7,0
664,1,38793,16,0
665,1,38793,4,0
666,1,38793,15,0
667,1,41387,1,0
668,1,41387,17,1
669,1,41387,18,0
671,1,41387,5,0
673,1,41387,3,6
674,1,41387,8,2
675,1,41387,2,1
676,1,41387,9,0
679,1,41387,14,0
680,1,41387,16,0
681,1,41387,7,0
682,1,41387,13,0
683,1,41387,4,0
684,1,41387,15,0
685,1,41626,1,0
686,1,41626,14,0
687,1,41626,13,0
688,1,41626,3,2
690,1,41626,9,0
692,1,41626,8,3
693,1,41626,2,1
694,1,41626,7,0
695,1,41626,16,0
698,1,41626,5,0
699,1,41626,17,1
700,1,41626,18,0
701,1,41626,4,1
702,1,41626,15,0
703,1,50358,1,0
704,1,50358,7,0
705,1,50358,13,0
706,1,50358,16,0
707,1,50358,14,0
708,1,50358,3,2
710,1,50358,9,1
712,1,50358,8,0
713,1,50358,2,0
715,1,50358,17,1
716,1,50358,18,2
718,1,50358,5,0
719,1,50358,4,0
720,1,50358,15,1
721,1,50439,1,0
722,1,50439,9,0
724,1,50439,8,4
725,1,50439,2,1
727,1,50439,17,0
728,1,50439,18,0
730,1,50439,5,0
732,1,50439,3,3
733,1,50439,14,0
734,1,50439,7,0
735,1,50439,13,0
736,1,50439,16,0
737,1,50439,4,0
738,1,50439,15,0
739,1,52950,1,0
741,1,52950,9,0
743,1,52950,8,0
744,1,52950,2,0
745,1,52950,3,0
746,1,52950,7,0
747,1,52950,13,1
748,1,52950,16,2
749,1,52950,14,0
750,1,52950,17,0
751,1,52950,18,0
754,1,52950,5,0
755,1,52950,4,0
756,1,52950,15,0
757,1,62086,1,0
759,1,62086,2,2
760,1,62086,14,0
761,1,62086,16,0
762,1,62086,13,0
763,1,62086,7,0
765,1,62086,9,3
766,1,62086,8,2
767,1,62086,3,6
768,1,62086,18,0
769,1,62086,17,0
771,1,62086,5,0
773,1,62086,4,0
774,1,62086,15,0
775,1,68893,1,0
776,1,68893,5,0
777,1,68893,14,0
778,1,68893,16,0
779,1,68893,13,0
780,1,68893,7,0
781,1,68893,3,3
783,1,68893,9,2
784,1,68893,2,1
785,1,68893,8,2
787,1,68893,18,0
788,1,68893,17,0
791,1,68893,4,0
792,1,68893,15,0
793,1,68945,1,0
794,1,68945,2,0
795,1,68945,8,2
797,1,68945,5,0
798,1,68945,18,0
799,1,68945,3,5
802,1,68945,9,2
803,1,68945,14,0
804,1,68945,16,0
805,1,68945,13,0
806,1,68945,7,0
808,1,68945,17,0
809,1,68945,4,0
810,1,68945,15,0
811,1,68947,1,0
813,1,68947,14,0
814,1,68947,13,0
815,1,68947,7,0
816,1,68947,16,0
817,1,68947,2,0
818,1,68947,8,1
820,1,68947,9,1
822,1,68947,3,6
824,1,68947,5,0
825,1,68947,18,1
826,1,68947,17,0
827,1,68947,4,0
828,1,68947,15,0
829,1,69140,1,0
830,1,69140,14,0
831,1,69140,13,0
832,1,69140,16,0
833,1,69140,3,12
834,1,69140,2,2
835,1,69140,8,4
837,1,69140,9,2
840,1,69140,5,0
842,1,69140,18,0
843,1,69140,17,0
844,1,69140,7,0
845,1,69140,4,0
846,1,69140,15,0
847,1,70009,1,0
848,1,70009,18,0
849,1,70009,17,1
851,1,70009,5,0
854,1,70009,9,0
855,1,70009,14,0
856,1,70009,16,0
857,1,70009,13,0
858,1,70009,7,0
860,1,70009,2,0
861,1,70009,8,0
862,1,70009,3,0
863,1,70009,4,0
864,1,70009,15,0
865,1,70116,1,0
866,1,70116,16,0
867,1,70116,7,0
868,1,70116,13,0
869,1,70116,14,0
871,1,70116,8,2
872,1,70116,2,1
873,1,70116,9,1
875,1,70116,3,6
876,1,70116,5,0
879,1,70116,17,1
880,1,70116,18,0
881,1,70116,4,0
882,1,70116,15,0
883,1,71548,1,0
884,1,71548,7,0
885,1,71548,13,0
886,1,71548,16,0
887,1,71548,14,0
888,1,71548,9,2
889,1,71548,8,3
892,1,71548,5,0
893,1,71548,17,0
894,1,71548,18,0
895,1,71548,3,4
898,1,71548,2,0
899,1,71548,4,0
900,1,71548,15,0
901,1,72099,1,0
902,1,72099,3,2
903,1,72099,8,0
904,1,72099,2,2
905,1,72099,9,0
908,1,72099,17,1
909,1,72099,18,0
911,1,72099,5,0
913,1,72099,14,0
914,1,72099,13,0
915,1,72099,16,0
916,1,72099,7,0
917,1,72099,4,0
918,1,72099,15,0
919,1,72919,1,0
920,1,72919,16,0
921,1,72919,13,0
922,1,72919,7,3
924,1,72919,5,0
926,1,72919,18,0
927,1,72919,17,3
928,1,72919,3,7
931,1,72919,9,1
932,1,72919,2,1
933,1,72919,8,1
934,1,72919,14,0
935,1,72919,4,0
936,1,72919,15,0
937,1,79583,1,0
938,1,79583,3,5
939,1,79583,9,1
940,1,79583,2,1
941,1,79583,8,2
942,1,79583,16,0
943,1,79583,13,0
944,1,79583,7,0
945,1,79583,14,0
948,1,79583,18,0
949,1,79583,17,0
950,1,79583,5,0
953,1,79583,4,0
954,1,79583,15,0
955,1,79966,1,0
956,1,79966,16,0
957,1,79966,14,0
958,1,79966,3,5
960,1,79966,9,1
962,1,79966,8,1
963,1,79966,2,2
964,1,79966,17,0
965,1,79966,18,0
968,1,79966,5,0
969,1,79966,7,0
970,1,79966,13,0
971,1,79966,4,1
972,1,79966,15,0
973,1,37935,1,0
974,1,37935,3,2
975,1,37935,8,0
976,1,37935,2,0
977,1,37935,9,1
980,1,37935,17,1
981,1,37935,18,0
983,1,37935,5,0
985,1,37935,14,0
986,1,37935,16,0
987,1,37935,7,0
988,1,37935,13,0
989,1,37935,4,0
990,1,37935,15,0
991,1,38311,1,0
993,1,38311,9,1
994,1,38311,16,0
995,1,38311,13,0
996,1,38311,7,0
997,1,38311,14,0
998,1,38311,3,0
999,1,38311,2,3
1000,1,38311,8,0
1002,1,38311,18,0
1003,1,38311,17,0
1004,1,38311,5,0
1007,1,38311,4,0
1008,1,38311,15,0
1009,1,38828,1,0
1010,1,38828,3,5
1011,1,38828,14,0
1012,1,38828,7,0
1013,1,38828,13,0
1015,1,38828,8,1
1016,1,38828,2,1
1018,1,38828,16,0
1019,1,38828,17,1
1020,1,38828,18,1
1022,1,38828,5,0
1024,1,38828,9,0
1025,1,38828,4,0
1026,1,38828,15,0
1027,1,42136,1,0
1028,1,42136,13,0
1029,1,42136,7,0
1030,1,42136,16,0
1031,1,42136,14,0
1032,1,42136,18,0
1033,1,42136,17,1
1036,1,42136,5,0
1037,1,42136,3,1
1039,1,42136,2,2
1040,1,42136,8,6
1042,1,42136,9,1
1043,1,42136,4,1
1044,1,42136,15,0
1045,1,42248,1,0
1047,1,42248,5,0
1049,1,42248,18,1
1050,1,42248,17,0
1051,1,42248,3,0
1052,1,42248,2,0
1053,1,42248,8,1
1055,1,42248,9,1
1057,1,42248,14,0
1058,1,42248,13,0
1059,1,42248,7,0
1060,1,42248,16,0
1061,1,42248,4,0
1062,1,42248,15,0
1063,1,42477,1,0
1064,1,42477,13,0
1065,1,42477,7,0
1066,1,42477,16,0
1067,1,42477,14,0
1068,1,42477,3,0
1070,1,42477,2,0
1071,1,42477,8,0
1073,1,42477,9,1
1074,1,42477,18,0
1075,1,42477,17,1
1078,1,42477,5,0
1079,1,42477,4,0
1080,1,42477,15,0
1081,1,42480,1,0
1082,1,42480,14,0
1083,1,42480,16,0
1084,1,42480,13,0
1085,1,42480,7,1
1086,1,42480,3,1
1089,1,42480,9,0
1090,1,42480,2,1
1091,1,42480,8,0
1093,1,42480,5,0
1095,1,42480,18,0
1096,1,42480,17,0
1097,1,42480,4,0
1098,1,42480,15,0
1099,1,50856,1,0
1100,1,50856,13,0
1101,1,50856,7,0
1102,1,50856,16,0
1103,1,50856,14,0
1105,1,50856,2,0
1106,1,50856,8,1
1108,1,50856,9,1
1109,1,50856,3,3
1112,1,50856,5,0
1113,1,50856,18,1
1114,1,50856,17,0
1115,1,50856,4,0
1116,1,50856,15,0
1117,1,50968,1,0
1119,1,50968,5,0
1121,1,50968,18,1
1122,1,50968,17,2
1123,1,50968,3,1
1126,1,50968,9,1
1127,1,50968,2,2
1128,1,50968,8,1
1129,1,50968,14,0
1130,1,50968,16,0
1131,1,50968,13,0
1132,1,50968,7,0
1133,1,50968,4,0
1134,1,50968,15,0
1135,1,53400,1,0
1136,1,53400,18,0
1137,1,53400,17,1
1140,1,53400,5,0
1141,1,53400,3,3
1143,1,53400,2,0
1144,1,53400,8,4
1146,1,53400,9,2
1147,1,53400,13,0
1148,1,53400,7,0
1149,1,53400,16,0
1150,1,53400,14,0
1151,1,53400,4,0
1152,1,53400,15,0
1153,1,55348,1,0
1154,1,55348,3,4
1155,1,55348,9,5
1157,1,55348,8,3
1158,1,55348,2,1
1160,1,55348,5,0
1161,1,55348,17,1
1162,1,55348,18,1
1165,1,55348,14,0
1166,1,55348,7,1
1167,1,55348,13,0
1168,1,55348,16,0
1169,1,55348,4,0
1170,1,55348,15,0
1171,1,60834,1,0
1172,1,60834,3,1
1174,1,60834,9,3
1176,1,60834,17,0
1177,1,60834,5,0
1178,1,60834,18,1
1181,1,60834,8,0
1182,1,60834,2,5
1183,1,60834,16,0
1184,1,60834,7,0
1185,1,60834,13,0
1186,1,60834,14,0
1187,1,60834,4,0
1188,1,60834,15,0
1189,1,61135,1,0
1190,1,61135,14,0
1191,1,61135,13,0
1192,1,61135,7,0
1193,1,61135,16,0
1194,1,61135,18,0
1195,1,61135,17,1
1197,1,61135,5,0
1199,1,61135,2,3
1200,1,61135,8,0
1202,1,61135,9,3
1204,1,61135,3,1
1205,1,61135,4,0
1206,1,61135,15,0
1207,1,62003,1,0
1208,1,62003,14,0
1209,1,62003,16,1
1210,1,62003,7,0
1211,1,62003,13,3
1213,1,62003,17,0
1214,1,62003,8,0
1215,1,62003,2,0
1216,1,62003,9,0
1219,1,62003,3,1
1221,1,62003,5,0
1222,1,62003,18,0
1223,1,62003,4,0
1224,1,62003,15,0
1225,1,62069,1,0
1226,1,62069,14,0
1227,1,62069,16,0
1228,1,62069,7,0
1229,1,62069,13,0
1230,1,62069,8,0
1231,1,62069,2,0
1232,1,62069,9,1
1234,1,62069,3,1
1236,1,62069,17,1
1237,1,62069,18,0
1239,1,62069,5,1
1241,1,62069,4,0
1242,1,62069,15,0
1243,1,63001,1,0
1245,1,63001,9,2
1246,1,63001,2,0
1247,1,63001,8,2
1249,1,63001,3,3
1250,1,63001,5,0
1253,1,63001,18,0
1254,1,63001,17,0
1255,1,63001,16,0
1256,1,63001,13,0
1257,1,63001,7,0
1258,1,63001,14,0
1259,1,63001,4,0
1260,1,63001,15,0
1261,1,63119,1,0
1262,1,63119,3,1
1263,1,63119,2,1
1264,1,63119,8,3
1266,1,63119,9,3
1269,1,63119,5,0
1270,1,63119,18,0
1271,1,63119,17,0
1273,1,63119,14,0
1274,1,63119,13,0
1275,1,63119,7,0
1276,1,63119,16,0
1277,1,63119,4,0
1278,1,63119,15,0
1279,1,68712,1,0
1281,1,68712,9,2
1282,1,68712,8,4
1283,1,68712,3,4
1284,1,68712,2,4
1286,1,68712,14,0
1287,1,68712,13,0
1288,1,68712,7,0
1289,1,68712,16,0
1291,1,68712,5,0
1293,1,68712,18,0
1294,1,68712,17,1
1295,1,68712,4,0
1296,1,68712,15,0
1297,1,68827,1,0
1299,1,68827,8,2
1300,1,68827,2,0
1301,1,68827,9,0
1303,1,68827,3,1
1304,1,68827,16,0
1305,1,68827,7,0
1306,1,68827,13,0
1307,1,68827,14,0
1308,1,68827,5,0
1311,1,68827,17,1
1312,1,68827,18,2
1313,1,68827,4,0
1314,1,68827,15,0
1315,1,68987,1,0
1316,1,68987,3,1
1318,1,68987,2,1
1319,1,68987,8,0
1321,1,68987,9,3
1323,1,68987,18,1
1324,1,68987,17,0
1325,1,68987,5,0
1326,1,68987,13,0
1327,1,68987,7,0
1328,1,68987,16,0
1329,1,68987,14,0
1331,1,68987,4,0
1332,1,68987,15,0
1333,1,69049,1,0
1335,1,69049,5,0
1337,1,69049,18,0
1338,1,69049,17,0
1339,1,69049,14,0
1340,1,69049,13,0
1341,1,69049,7,0
1342,1,69049,16,0
1343,1,69049,3,1
1344,1,69049,2,0
1345,1,69049,8,0
1347,1,69049,9,0
1349,1,69049,4,0
1350,1,69049,15,0
1351,1,69902,1,0
1353,1,69902,9,0
1354,1,69902,2,1
1355,1,69902,8,0
1357,1,69902,3,0
1358,1,69902,18,3
1359,1,69902,17,0
1360,1,69902,5,0
1363,1,69902,16,0
1364,1,69902,13,0
1365,1,69902,7,0
1366,1,69902,14,0
1367,1,69902,4,0
1368,1,69902,15,0
1369,1,71631,1,0
1371,1,71631,5,0
1373,1,71631,18,0
1374,1,71631,17,0
1375,1,71631,3,0
1378,1,71631,9,0
1379,1,71631,2,0
1380,1,71631,8,0
1381,1,71631,14,0
1382,1,71631,16,1
1383,1,71631,13,5
1384,1,71631,7,0
1385,1,71631,4,0
1386,1,71631,15,0
1387,1,71638,1,0
1388,1,71638,16,0
1389,1,71638,7,0
1390,1,71638,13,0
1391,1,71638,14,0
1392,1,71638,17,1
1393,1,71638,18,0
1394,1,71638,5,0
1397,1,71638,3,0
1398,1,71638,9,1
1401,1,71638,8,0
1402,1,71638,2,4
1403,1,71638,4,0
1404,1,71638,15,0
1405,1,72167,1,0
1406,1,72167,14,0
1407,1,72167,7,0
1408,1,72167,13,0
1409,1,72167,16,0
1410,1,72167,18,1
1412,1,72167,5,0
1414,1,72167,9,0
1416,1,72167,8,1
1417,1,72167,2,1
1419,1,72167,17,0
1420,1,72167,3,2
1421,1,72167,4,0
1422,1,72167,15,0
1423,1,73879,1,0
1424,1,73879,16,0
1425,1,73879,13,0
1426,1,73879,7,0
1427,1,73879,14,0
1428,1,73879,18,0
1429,1,73879,17,0
1430,1,73879,5,0
1433,1,73879,3,2
1435,1,73879,9,1
1436,1,73879,2,2
1437,1,73879,8,3
1439,1,73879,4,0
1440,1,73879,15,0
1441,1,78379,1,0
1444,1,78379,5,0
1445,1,78379,18,1
1446,1,78379,17,0
1448,1,78379,2,3
1449,1,78379,8,0
1451,1,78379,9,1
1452,1,78379,3,2
1453,1,78379,13,0
1454,1,78379,7,0
1455,1,78379,14,0
1456,1,78379,16,0
1457,1,78379,4,0
1458,1,78379,15,0
1459,1,78546,1,0
1460,1,78546,18,0
1461,1,78546,17,0
1464,1,78546,5,0
1465,1,78546,3,0
1467,1,78546,2,1
1468,1,78546,8,0
1470,1,78546,9,2
1471,1,78546,13,0
1472,1,78546,7,0
1473,1,78546,16,0
1474,1,78546,14,0
1475,1,78546,4,0
1476,1,78546,15,0
1477,1,38451,1,1
1478,1,38451,17,1
1479,1,38451,18,0
1481,1,38451,5,0
1483,1,38451,3,1
1484,1,38451,9,2
1486,1,38451,8,0
1487,1,38451,2,0
1489,1,38451,14,0
1490,1,38451,7,1
1491,1,38451,13,0
1492,1,38451,16,0
1493,1,38451,4,0
1494,1,38451,15,0
1495,1,38588,1,0
1496,1,38588,14,0
1497,1,38588,16,0
1498,1,38588,13,0
1499,1,38588,7,0
1500,1,38588,3,0
1503,1,38588,9,1
1504,1,38588,2,1
1505,1,38588,8,1
1507,1,38588,5,0
1509,1,38588,18,0
1510,1,38588,17,0
1511,1,38588,4,0
1512,1,38588,15,0
1513,1,38709,1,0
1514,1,38709,17,0
1515,1,38709,18,0
1518,1,38709,5,0
1520,1,38709,9,5
1522,1,38709,8,1
1523,1,38709,2,5
1524,1,38709,3,1
1525,1,38709,7,0
1526,1,38709,13,0
1527,1,38709,16,0
1528,1,38709,14,0
1529,1,38709,4,0
1530,1,38709,15,0
1531,1,38738,1,0
1532,1,38738,7,0
1533,1,38738,13,0
1534,1,38738,16,0
1535,1,38738,14,0
1537,1,38738,9,3
1541,1,38738,5,1
1542,1,38738,17,0
1543,1,38738,18,1
1544,1,38738,3,9
1545,1,38738,8,0
1546,1,38738,2,5
1547,1,38738,4,0
1548,1,38738,15,0
1549,1,42116,1,0
1550,1,42116,3,5
1553,1,42116,9,3
1554,1,42116,2,3
1555,1,42116,8,3
1556,1,42116,14,0
1558,1,42116,5,0
1560,1,42116,18,2
1561,1,42116,17,1
1562,1,42116,16,0
1563,1,42116,13,0
1564,1,42116,7,0
1565,1,42116,4,0
1566,1,42116,15,0
1567,1,42206,1,1
1568,1,42206,14,0
1569,1,42206,16,0
1570,1,42206,13,1
1571,1,42206,7,0
1572,1,42206,18,0
1573,1,42206,17,0
