,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1630,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0,Avaí,mandante,4.6,9.566666666666666
1631,Heitor,104649,Internacional,LAT,10.05,4.9,Juventude,mandante,4.7272727272727275,7.388636363636364
1632,Cano,79631,Fluminense,ATA,10.258333333333333,2.2181818181818183,Palmeiras,mandante,3.5200000000000005,6.889166666666666
1633,Michel Araújo ,107173,Fluminense,MEI,10.0,0.0,Palmeiras,mandante,3.5200000000000005,6.76
1634,Joaquim,109563,Cuiabá,ZAG,8.72,3.8833333333333333,Santos,mandante,4.7,6.710000000000001
1635,Igor Paixão,104530,Coritiba,ATA,7.324999999999999,5.511111111111111,Avaí,mandante,4.6,5.9624999999999995
1636,Adryelson,91664,Botafogo,ZAG,7.4,0.4,Flamengo,mandante,4.208333333333333,5.804166666666667
1637,Kayque,110962,Botafogo,MEI,7.15,0.5333333333333333,Flamengo,mandante,4.208333333333333,5.679166666666667
1638,Wanderson,93478,Internacional,ATA,6.6,0.20000000000000004,Juventude,mandante,4.7272727272727275,5.663636363636364
1639,Léo Gamalho,53865,Coritiba,ATA,6.639999999999999,2.6714285714285717,Avaí,mandante,4.6,5.619999999999999
1640,Calleri,89840,São Paulo,ATA,8.2,3.590909090909091,Fortaleza,mandante,2.9545454545454546,5.577272727272727
1641,Bustos,96678,Internacional,LAT,6.4125,3.688888888888889,Juventude,mandante,4.7272727272727275,5.569886363636364
1642,D'Alessandro,62023,Internacional,MEI,6.4,0.0,Juventude,mandante,4.7272727272727275,5.563636363636364
1643,Edenílson,63289,Internacional,MEI,6.285714285714286,2.963636363636363,Juventude,mandante,4.7272727272727275,5.5064935064935066
1644,Luiz Henrique,109282,Fluminense,ATA,7.3428571428571425,5.3999999999999995,Palmeiras,mandante,3.5200000000000005,5.4314285714285715
1645,Toró,101885,São Paulo,ATA,7.9,0.0,Fortaleza,mandante,2.9545454545454546,5.427272727272728
1646,Alan Patrick,68685,Internacional,MEI,5.9799999999999995,2.5,Juventude,mandante,4.7272727272727275,5.3536363636363635
1647,Egídio,42145,Coritiba,LAT,5.942857142857142,3.0142857142857147,Avaí,mandante,4.6,5.2714285714285705
1648,Samuel Xavier,73384,Fluminense,LAT,6.966666666666668,3.65,Palmeiras,mandante,3.5200000000000005,5.243333333333334
1649,Mano Menezes,37281,Internacional,TEC,5.754444444444445,4.314545454545454,Juventude,mandante,4.7272727272727275,5.240858585858586
1650,Cris Silva,89668,Fluminense,LAT,6.9,3.1,Palmeiras,mandante,3.5200000000000005,5.210000000000001
1651,Paulinho Bóia,100333,América-MG,ATA,6.6000000000000005,2.0999999999999996,Atlético-MG,mandante,3.8,5.2
1652,Marcio Silva,111204,Coritiba,ZAG,5.8,1.7,Avaí,mandante,4.6,5.199999999999999
1653,Pedro Raul,98225,Goiás,ATA,6.44,6.35,Atlético-GO,mandante,3.9272727272727277,5.183636363636364
1654,Víctor Cuesta,79113,Botafogo,ZAG,6.125,3.8375000000000004,Flamengo,mandante,4.208333333333333,5.166666666666666
1655,Rodrigo Moledo,63354,Internacional,ZAG,5.6,2.425,Juventude,mandante,4.7272727272727275,5.163636363636364
1656,Rodrigo Nestor,106822,São Paulo,MEI,7.299999999999999,2.11,Fortaleza,mandante,2.9545454545454546,5.127272727272727
1657,Marçal,97468,Botafogo,LAT,6.0,1.8999999999999997,Flamengo,mandante,4.208333333333333,5.104166666666666
1658,Gabriel,78605,Internacional,MEI,5.4375,2.8454545454545457,Juventude,mandante,4.7272727272727275,5.082386363636363
1659,Matheus Martins,111831,Fluminense,ATA,6.6375,0.942857142857143,Palmeiras,mandante,3.5200000000000005,5.07875
1660,Lima,96340,Ceará,MEI,6.142857142857143,2.6500000000000004,Athletico-PR,mandante,3.875,5.008928571428571
1661,Alef Manga,101254,Coritiba,ATA,5.41,3.4900000000000007,Avaí,mandante,4.6,5.005
1662,Felipe Alves,72372,São Paulo,GOL,7.0,6.0,Fortaleza,mandante,2.9545454545454546,4.9772727272727275
1663,Fábio Santos,38229,Corinthians,LAT,6.714285714285714,4.1499999999999995,Bragantino,mandante,3.227272727272727,4.970779220779221
1664,Eduardo,68708,Botafogo,MEI,5.6,1.5,Flamengo,mandante,4.208333333333333,4.904166666666667
1665,Gustavo Morínigo,88881,Coritiba,TEC,5.1927272727272715,3.4,Avaí,mandante,4.6,4.896363636363636
1666,Cássio,42234,Corinthians,GOL,6.545454545454546,2.9625,Bragantino,mandante,3.227272727272727,4.886363636363637
1667,Robert Renan,117330,Corinthians,ZAG,6.5,-0.75,Bragantino,mandante,3.227272727272727,4.863636363636363
1668,Juan Pablo,114497,Goiás,LAT,5.766666666666667,2.4,Atlético-GO,mandante,3.9272727272727277,4.846969696969698
1669,Pepê,101573,Cuiabá,MEI,4.987500000000001,2.988888888888889,Santos,mandante,4.7,4.84375
1670,Apodi,51042,Goiás,MEI,5.7,1.4666666666666668,Atlético-GO,mandante,3.9272727272727277,4.813636363636364
1671,António Oliveira,111578,Cuiabá,TEC,4.893333333333333,2.4014285714285712,Santos,mandante,4.7,4.796666666666667
1672,Danilo Cardoso,101155,Goiás,ZAG,5.6,7.9,Atlético-GO,mandante,3.9272727272727277,4.763636363636364
1673,Nicolas,72524,Goiás,ATA,5.571428571428572,0.17777777777777784,Atlético-GO,mandante,3.9272727272727277,4.749350649350649
1674,Rafael Ramos,93236,Corinthians,LAT,6.270000000000001,1.8666666666666665,Bragantino,mandante,3.227272727272727,4.748636363636364
1675,Guillermo de los Santos,87238,Coritiba,ZAG,4.88,3.233333333333333,Avaí,mandante,4.6,4.74
1676,Liziero,100761,Internacional,MEI,0.0,0.8833333333333333,Juventude,mandante,4.7272727272727275,4.7272727272727275
1677,Thauan Lara,115061,Internacional,LAT,0.0,0.9,Juventude,mandante,4.7272727272727275,4.7272727272727275
1678,Fernando Diniz,72391,Fluminense,TEC,5.9239999999999995,3.5522222222222224,Palmeiras,mandante,3.5200000000000005,4.7219999999999995
1679,Bruno Melo,84339,Corinthians,LAT,6.2,2.5250000000000004,Bragantino,mandante,3.227272727272727,4.713636363636364
1680,Da Silva,107251,Goiás,ZAG,5.466666666666666,0.06666666666666665,Atlético-GO,mandante,3.9272727272727277,4.696969696969697
1681,Vinicius Machado,106819,Ceará,GOL,5.5,0.0,Athletico-PR,mandante,3.875,4.6875
1682,Pablo García,99236,Coritiba,MEI,0.0,0.0,Avaí,mandante,4.6,4.6
1683,Iago Maidana,89226,América-MG,ZAG,5.38,1.7375,Atlético-MG,mandante,3.8,4.59
1684,Walter,51413,Cuiabá,GOL,4.470000000000001,3.5818181818181825,Santos,mandante,4.7,4.585000000000001
1685,Daniel,96468,Internacional,GOL,4.42,4.055555555555555,Juventude,mandante,4.7272727272727275,4.573636363636364
1686,Pedro Henrique,72583,Internacional,ATA,4.388888888888889,3.7249999999999996,Juventude,mandante,4.7272727272727275,4.558080808080808
1687,Renê,78445,Internacional,LAT,4.385714285714285,5.533333333333334,Juventude,mandante,4.7272727272727275,4.556493506493506
1688,Alemão,98219,Internacional,ATA,4.35,3.163636363636364,Juventude,mandante,4.7272727272727275,4.538636363636364
1689,Bruno Gomes,106202,Coritiba,MEI,4.466666666666667,3.95,Avaí,mandante,4.6,4.533333333333333
1690,Arias,99815,Fluminense,MEI,5.533333333333334,3.266666666666667,Palmeiras,mandante,3.5200000000000005,4.526666666666667
1691,Marlon ,86864,América-MG,LAT,5.185714285714285,3.4555555555555553,Atlético-MG,mandante,3.8,4.492857142857142
1692,João Lucas,104257,Cuiabá,LAT,4.244444444444445,2.05,Santos,mandante,4.7,4.472222222222223
1693,Pedrinho,100103,América-MG,ATA,5.128571428571428,2.0799999999999996,Atlético-MG,mandante,3.8,4.4642857142857135
1694,Patrick,83433,São Paulo,MEI,5.955555555555555,2.9125,Fortaleza,mandante,2.9545454545454546,4.4550505050505045
1695,Raul Gustavo,109389,Corinthians,ZAG,5.677777777777777,5.1499999999999995,Bragantino,mandante,3.227272727272727,4.452525252525252
1696,Fabrício,105171,Coritiba,ATA,4.25,4.666666666666667,Avaí,mandante,4.6,4.425
1697,Matheus Alexandre,103347,Coritiba,LAT,4.24,2.957142857142857,Avaí,mandante,4.6,4.42
1698,Vítor Pereira,77713,Corinthians,TEC,5.588181818181818,4.167272727272728,Bragantino,mandante,3.227272727272727,4.407727272727272
1699,Daniel Guedes ,88225,Cuiabá,LAT,4.1,1.6749999999999998,Santos,mandante,4.7,4.4
1700,Diego Gonçalves,90540,Botafogo,ATA,4.550000000000001,0.72,Flamengo,mandante,4.208333333333333,4.379166666666666
1701,Everaldo ,91151,América-MG,ATA,4.944444444444445,3.3999999999999995,Atlético-MG,mandante,3.8,4.372222222222222
1702,Lucas Piton,105584,Corinthians,LAT,5.500000000000001,3.8,Bragantino,mandante,3.227272727272727,4.363636363636364
1703,Cauan de Almeida,107870,Internacional,TEC,3.97,0.0,Juventude,mandante,4.7272727272727275,4.348636363636364
1704,Alex Muralha,79066,Coritiba,GOL,4.0875,2.0555555555555554,Avaí,mandante,4.6,4.34375
1705,Adson,111682,Corinthians,MEI,5.42,1.9375000000000002,Bragantino,mandante,3.227272727272727,4.323636363636363
1706,Rafael William,113061,Coritiba,GOL,4.0,-4.0,Avaí,mandante,4.6,4.3
1707,Johnny,106002,Internacional,MEI,3.8166666666666664,3.9142857142857146,Juventude,mandante,4.7272727272727275,4.2719696969696965
1708,Tadeu,82453,Goiás,GOL,4.5636363636363635,4.863636363636363,Atlético-GO,mandante,3.9272727272727277,4.245454545454546
1709,Sidimar,69189,Goiás,ZAG,4.5,2.566666666666667,Atlético-GO,mandante,3.9272727272727277,4.213636363636364
1710,Douglas Borges,78893,Botafogo,GOL,0.0,0.0,Flamengo,mandante,4.208333333333333,4.208333333333333
1711,Vagner Mancini,39850,América-MG,TEC,4.550909090909091,3.359090909090909,Atlético-MG,mandante,3.8,4.175454545454546
1712,Elvis,73347,Goiás,MEI,4.4,2.4999999999999996,Atlético-GO,mandante,3.9272727272727277,4.163636363636364
1713,Sávio,95555,Goiás,LAT,4.4,-1.2,Atlético-GO,mandante,3.9272727272727277,4.163636363636364
1714,Moisés,90444,Internacional,LAT,3.55,7.275,Juventude,mandante,4.7272727272727275,4.138636363636364
1715,Vera,107950,Corinthians,MEI,5.0,0.7000000000000001,Bragantino,mandante,3.227272727272727,4.113636363636363
1716,Chay,104926,Botafogo,MEI,4.014285714285714,1.24,Flamengo,mandante,4.208333333333333,4.111309523809524
1717,Róger Guedes,89898,Corinthians,ATA,4.98888888888889,3.1636363636363636,Bragantino,mandante,3.227272727272727,4.108080808080809
1718,André,107498,Fluminense,MEI,4.672727272727273,2.15,Palmeiras,mandante,3.5200000000000005,4.096363636363637
1719,Mendoza,90031,Ceará,ATA,4.3125,7.44,Athletico-PR,mandante,3.875,4.09375
1720,Luís Castro,88037,Botafogo,TEC,3.9545454545454546,3.883333333333333,Flamengo,mandante,4.208333333333333,4.081439393939394
1721,Mezenga,111713,Botafogo,ZAG,3.95,2.3,Flamengo,mandante,4.208333333333333,4.079166666666667
1722,Barreto,89224,Botafogo,MEI,3.9,0.9,Flamengo,mandante,4.208333333333333,4.054166666666666
1723,Maurício,105647,Internacional,MEI,3.375,1.4272727272727275,Juventude,mandante,4.7272727272727275,4.051136363636363
1724,Daniel Borges,73318,Botafogo,LAT,3.8777777777777778,1.7599999999999998,Flamengo,mandante,4.208333333333333,4.043055555555555
1725,Robson Bambu,101579,Corinthians,ZAG,4.8,4.8,Bragantino,mandante,3.227272727272727,4.013636363636364
1726,João Paulo,71602,América-MG,LAT,4.2,1.375,Atlético-MG,mandante,3.8,4.0
1727,Rogério Ceni,97341,São Paulo,TEC,5.028181818181818,3.3475,Fortaleza,mandante,2.9545454545454546,3.9913636363636362
1728,Jailson,72290,América-MG,GOL,4.166666666666667,2.3333333333333335,Atlético-MG,mandante,3.8,3.9833333333333334
1729,Carlos de Pena,87242,Internacional,ATA,3.2299999999999995,4.77,Juventude,mandante,4.7272727272727275,3.9786363636363635
1730,Nino,91708,Fluminense,ZAG,4.422222222222222,4.066666666666667,Palmeiras,mandante,3.5200000000000005,3.971111111111111
1731,Jair Ventura,92180,Goiás,TEC,4.012727272727273,4.042,Atlético-GO,mandante,3.9272727272727277,3.97
1732,Marquinhos,102292,Cuiabá,ATA,3.2,4.6,Santos,mandante,4.7,3.95
1733,Henrique Almeida,68773,América-MG,ATA,4.1,2.0,Atlético-MG,mandante,3.8,3.9499999999999997
1734,Gustavo Mosquito,97450,Corinthians,ATA,4.633333333333334,0.7857142857142857,Bragantino,mandante,3.227272727272727,3.9303030303030306
1735,Bruno Méndez,103700,Corinthians,ZAG,4.633333333333334,2.0749999999999997,Bragantino,mandante,3.227272727272727,3.9303030303030306
