,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
815,0,84674,Bragantino,MEI,0.0,0.0,Ceará,visitante,,
816,Abel Braga,40006,Fluminense,TEC,1.95,0.0,Coritiba,visitante,,
817,Abel Ferreira,110506,Palmeiras,TEC,10.65,0.0,Flamengo,visitante,0.0,
818,Abner Vinícius,104513,Athletico-PR,LAT,5.1,0.0,América-MG,visitante,0.0,
819,Ademir,101314,Atlético-MG,ATA,2.6,0.0,Goiás,visitante,0.0,
820,Aderlan,88423,Bragantino,LAT,0.4,0.0,Ceará,visitante,,
821,Airton,106107,Atlético-GO,ATA,0.6,0.0,Cuiabá,visitante,0.0,
822,Alerrandro,101715,Bragantino,ATA,4.3,0.0,Ceará,visitante,,
823,Allan,96652,Atlético-MG,MEI,0.1,0.0,Goiás,visitante,0.0,
824,André,107498,Fluminense,MEI,9.2,0.0,Coritiba,visitante,,
825,Antonio Mohamed,71071,Atlético-MG,TEC,5.38,0.0,Goiás,visitante,0.0,
826,Arias,99815,Fluminense,MEI,0.7,0.0,Coritiba,visitante,,
827,Arthur Chaves,111412,Avaí,ZAG,-0.6,0.0,Internacional,visitante,0.0,
828,Atuesta ,96754,Palmeiras,MEI,0.9,0.0,Flamengo,visitante,0.0,
829,Baralhas,99440,Atlético-GO,MEI,4.3,0.0,Cuiabá,visitante,0.0,
830,Bento,105208,Athletico-PR,GOL,5.0,0.0,América-MG,visitante,0.0,
831,Bissoli,100762,Avaí,ATA,13.0,0.0,Internacional,visitante,0.0,
832,Bressan,72491,Avaí,ZAG,1.5,0.0,Internacional,visitante,0.0,
833,Bruninho,101716,Juventude,MEI,3.0,0.0,Botafogo,visitante,,
834,Bruno Cortez,72079,Avaí,LAT,-2.1,0.0,Internacional,visitante,0.0,
835,Bruno Silva,68698,Avaí,MEI,7.0,0.0,Internacional,visitante,0.0,
836,Bruno Tubarão,93637,Bragantino,ATA,5.1,0.0,Ceará,visitante,,
837,Bryan Angulo,89435,Santos,ATA,-0.1,0.0,São Paulo,visitante,,
838,Bryan García,110013,Athletico-PR,MEI,0.8,0.0,América-MG,visitante,0.0,
839,Calegari,104276,Fluminense,LAT,1.3,0.0,Coritiba,visitante,,
840,Cano,79631,Fluminense,ATA,2.5,0.0,Coritiba,visitante,,
841,Canobbio,102928,Athletico-PR,ATA,2.4,0.0,América-MG,visitante,0.0,
842,Capixaba,94894,Juventude,ATA,2.4,0.0,Botafogo,visitante,,
843,Carlos Eduardo,90917,Bragantino,ATA,2.1,0.0,Ceará,visitante,,
844,Chico,82407,Juventude,MEI,0.0,0.0,Botafogo,visitante,,
845,Christian,104502,Athletico-PR,MEI,1.2,0.0,América-MG,visitante,0.0,
846,Churín,98289,Atlético-GO,ATA,0.0,0.0,Cuiabá,visitante,0.0,
847,Cleiton,93882,Bragantino,GOL,4.0,0.0,Ceará,visitante,,
848,Cuello,98909,Athletico-PR,ATA,0.0,0.0,América-MG,visitante,0.0,
849,César,91422,Juventude,GOL,2.0,0.0,Botafogo,visitante,,
850,Danilo,107231,Palmeiras,MEI,2.0,0.0,Flamengo,visitante,0.0,
851,David Braz,50317,Fluminense,ZAG,-2.0,0.0,Coritiba,visitante,,
852,Dentinho,115806,Avaí,ATA,-1.0,0.0,Internacional,visitante,0.0,
853,Douglas Friedrich,78584,Avaí,GOL,1.0,0.0,Internacional,visitante,0.0,
854,Dudu,68920,Palmeiras,ATA,12.1,0.0,Flamengo,visitante,0.0,
855,Dudu,97133,Atlético-GO,LAT,0.1,0.0,Cuiabá,visitante,0.0,
856,Edson ,80370,Atlético-GO,MEI,3.7,0.0,Cuiabá,visitante,0.0,
857,Eduardo,91688,Avaí,MEI,7.8,0.0,Internacional,visitante,0.0,
858,Eduardo Baptista,87211,Juventude,TEC,2.27,0.0,Botafogo,visitante,,
859,Eduardo Barroca,77774,Avaí,TEC,4.46,0.0,Internacional,visitante,0.0,
860,Eduardo Bauermann,86970,Santos,ZAG,3.0,0.0,São Paulo,visitante,,
861,Eduardo Sasha,70360,Atlético-MG,ATA,1.8,0.0,Goiás,visitante,0.0,
862,Eric Ramires,103295,Bragantino,MEI,1.4,0.0,Ceará,visitante,,
863,Everson,72294,Atlético-MG,GOL,0.0,0.0,Goiás,visitante,0.0,
864,Fabián Bustos,107645,Santos,TEC,4.325,0.0,São Paulo,visitante,,
865,Fred,38162,Fluminense,ATA,-1.0,0.0,Coritiba,visitante,,
866,Fábio,37656,Fluminense,GOL,3.0,0.0,Coritiba,visitante,,
867,Fábio Carille,70696,Athletico-PR,TEC,2.885,0.0,América-MG,visitante,0.0,
868,Gabriel Veron,103764,Palmeiras,ATA,5.1,0.0,Flamengo,visitante,0.0,
869,Ganso,62977,Fluminense,MEI,2.5,0.0,Coritiba,visitante,,
870,Godín,69299,Atlético-MG,ZAG,3.8,0.0,Goiás,visitante,0.0,
871,Guilherme Arana,87228,Atlético-MG,LAT,1.3,0.0,Goiás,visitante,0.0,
872,Guilherme Parede,83438,Juventude,ATA,0.0,0.0,Botafogo,visitante,,
873,Gustavo Gómez,71684,Palmeiras,ZAG,15.2,0.0,Flamengo,visitante,0.0,
874,Helinho,102598,Bragantino,ATA,-0.1,0.0,Ceará,visitante,,
875,Hugo Moura,101594,Athletico-PR,MEI,0.0,0.0,América-MG,visitante,0.0,
876,Hulk,39148,Atlético-MG,ATA,5.6,0.0,Goiás,visitante,0.0,
877,Hyoran,85931,Bragantino,MEI,-1.0,0.0,Ceará,visitante,,
878,Jadsom Silva,103695,Bragantino,MEI,0.55,0.0,Ceará,visitante,,
879,Jadson,80129,Juventude,MEI,2.8,0.0,Botafogo,visitante,,
880,Jair,81091,Atlético-MG,MEI,7.8,0.0,Goiás,visitante,0.0,
881,Jean,89150,Juventude,MEI,0.9,0.0,Botafogo,visitante,,
882,Jefferson,95220,Atlético-GO,LAT,1.5,0.0,Cuiabá,visitante,0.0,
883,Jhojan Julio,100074,Santos,ATA,0.9,0.0,São Paulo,visitante,,
884,Jorginho,77544,Atlético-GO,MEI,0.1,0.0,Cuiabá,visitante,0.0,
885,João Paulo,85425,Santos,GOL,4.0,0.0,São Paulo,visitante,,
886,Junior Alonso,88312,Atlético-MG,ZAG,0.6,0.0,Goiás,visitante,0.0,
887,Kevin,91888,Avaí,LAT,0.1,0.0,Internacional,visitante,0.0,
888,Kuscevic,98619,Palmeiras,ZAG,5.0,0.0,Flamengo,visitante,0.0,
889,Leandro Barcia,91242,Atlético-GO,ATA,0.3,0.0,Cuiabá,visitante,0.0,
890,Lomónaco,113203,Bragantino,ZAG,3.1,0.0,Ceará,visitante,,
891,Luan Cândido,100848,Bragantino,LAT,0.0,0.0,Ceará,visitante,,
892,Lucas Barbosa,112886,Santos,MEI,0.0,0.0,São Paulo,visitante,,
893,Lucas Braga,99119,Santos,ATA,0.45,0.0,São Paulo,visitante,,
894,Lucas Halter,102253,Athletico-PR,ZAG,3.7,0.0,América-MG,visitante,0.0,
895,Lucas Pires,114374,Santos,LAT,6.4,0.0,São Paulo,visitante,,
896,Lucas Ventura,97856,Avaí,MEI,-2.0,0.0,Internacional,visitante,0.0,
897,Luccas Claro,73465,Fluminense,ZAG,-0.3,0.0,Coritiba,visitante,,
898,Luiz Henrique,109282,Fluminense,ATA,1.7,0.0,Coritiba,visitante,,
899,Léo Baptistão ,81161,Santos,ATA,0.85,0.0,São Paulo,visitante,,
900,Léo Cittadini,70986,Athletico-PR,MEI,0.0,0.0,América-MG,visitante,0.0,
901,Léo Ortiz,97867,Bragantino,ZAG,1.0,0.0,Ceará,visitante,,
902,Léo Pereira,106681,Atlético-GO,ATA,2.4,0.0,Cuiabá,visitante,0.0,
903,Madson,78077,Santos,LAT,4.85,0.0,São Paulo,visitante,,
904,Maicon,71227,Santos,ZAG,5.25,0.0,São Paulo,visitante,,
905,Manoel,69014,Fluminense,ZAG,-0.1,0.0,Coritiba,visitante,,
906,Marcelo Cirino,69022,Athletico-PR,ATA,0.5,0.0,América-MG,visitante,0.0,
907,Marcos Guilherme,83266,Santos,ATA,1.9,0.0,São Paulo,visitante,,
908,Marcos Leonardo,109497,Santos,ATA,6.9,0.0,São Paulo,visitante,,
909,Marcos Rocha,63013,Palmeiras,LAT,8.6,0.0,Flamengo,visitante,0.0,
910,Mariano,38877,Atlético-MG,LAT,3.9,0.0,Goiás,visitante,0.0,
911,Marlon,91706,Fluminense,LAT,-2.3,0.0,Coritiba,visitante,,
912,Marlon Freitas,93790,Atlético-GO,MEI,15.7,0.0,Cuiabá,visitante,0.0,
913,Marlos,50879,Athletico-PR,MEI,-0.05,0.0,América-MG,visitante,0.0,
914,Martinelli,109573,Fluminense,MEI,-0.2,0.0,Coritiba,visitante,,
915,Matheus Felipe,102310,Athletico-PR,ZAG,2.3,0.0,América-MG,visitante,0.0,
916,Matheus Martins,111831,Fluminense,ATA,0.4,0.0,Coritiba,visitante,,
917,Matheus Ribeiro,82943,Avaí,LAT,0.8,0.0,Internacional,visitante,0.0,
918,Maurício Barbieri,82792,Bragantino,TEC,2.0,0.0,Ceará,visitante,,
919,Mayke,81150,Palmeiras,LAT,4.7,0.0,Flamengo,visitante,0.0,
920,Miguel,105612,Bragantino,MEI,3.2,0.0,Ceará,visitante,,
921,Morato,86227,Avaí,ATA,5.4,0.0,Internacional,visitante,0.0,
922,Murilo,97653,Palmeiras,ZAG,6.6,0.0,Flamengo,visitante,0.0,
923,Muriqui,38225,Avaí,ATA,14.5,0.0,Internacional,visitante,0.0,
924,Nacho Fernández,94916,Atlético-MG,MEI,2.6,0.0,Goiás,visitante,0.0,
925,Natan,107110,Bragantino,ZAG,0.0,0.0,Ceará,visitante,,
926,Nino,91708,Fluminense,ZAG,7.1,0.0,Coritiba,visitante,,
927,Orejuela,95352,Athletico-PR,LAT,2.65,0.0,América-MG,visitante,0.0,
928,Otávio,82463,Atlético-MG,MEI,0.4,0.0,Goiás,visitante,0.0,
929,Pablo,69138,Athletico-PR,ATA,-0.3,0.0,América-MG,visitante,0.0,
930,Pablo Siles,104715,Athletico-PR,MEI,1.1,0.0,América-MG,visitante,0.0,
931,Paulo Miranda,68817,Juventude,ZAG,3.6,0.0,Botafogo,visitante,,
932,Pedro Henrique,87225,Athletico-PR,ZAG,3.45,0.0,América-MG,visitante,0.0,
933,Pedro Rocha,90302,Athletico-PR,ATA,0.0,0.0,América-MG,visitante,0.0,
934,Piquerez,102130,Palmeiras,LAT,10.3,0.0,Flamengo,visitante,0.0,
935,Pitta,108133,Juventude,ATA,1.0,0.0,Botafogo,visitante,,
936,Praxedes,107744,Bragantino,MEI,0.0,0.0,Ceará,visitante,,
937,Rafael Forster,82764,Juventude,ZAG,0.3,0.0,Botafogo,visitante,,
938,Rafael Navarro,105770,Palmeiras,ATA,0.6,0.0,Flamengo,visitante,0.0,
939,Ramon,101597,Bragantino,LAT,-1.0,0.0,Ceará,visitante,,
940,Ramon Menezes,88087,Atlético-GO,ZAG,0.4,0.0,Cuiabá,visitante,0.0,
941,Raniele,95556,Avaí,MEI,3.8,0.0,Internacional,visitante,0.0,
942,Raphael Veiga,94509,Palmeiras,MEI,15.6,0.0,Flamengo,visitante,0.0,
943,Realpe,106299,Bragantino,ZAG,2.8,0.0,Ceará,visitante,,
944,Ricardo Bueno,69141,Juventude,ATA,0.9,0.0,Botafogo,visitante,,
945,Ricardo Goulart,68833,Santos,MEI,0.7,0.0,São Paulo,visitante,,
946,Rickson,100002,Atlético-GO,MEI,-0.1,0.0,Cuiabá,visitante,0.0,
947,Rodrigo Fernández,99214,Santos,MEI,-0.75,0.0,São Paulo,visitante,,
948,Rodrigo Soares,86675,Juventude,LAT,2.3,0.0,Botafogo,visitante,,
949,Ronaldo,91101,Atlético-GO,GOL,1.5,0.0,Cuiabá,visitante,0.0,
950,Rony,91607,Palmeiras,ATA,7.7,0.0,Flamengo,visitante,0.0,
951,Rubens,110727,Atlético-MG,MEI,6.0,0.0,Goiás,visitante,0.0,
952,Rômulo ,89696,Avaí,ATA,-0.1,0.0,Internacional,visitante,0.0,
953,Savarino,98672,Atlético-MG,ATA,19.8,0.0,Goiás,visitante,0.0,
954,Shaylon,97520,Atlético-GO,MEI,-0.6,0.0,Cuiabá,visitante,0.0,
955,Sorriso,111333,Bragantino,ATA,0.0,0.0,Ceará,visitante,,
956,Sávio,109463,Atlético-MG,ATA,0.5,0.0,Goiás,visitante,0.0,
957,Terans,102878,Athletico-PR,MEI,6.3,0.0,América-MG,visitante,0.0,
958,Umberto Louzer,101077,Atlético-GO,TEC,3.0,0.0,Cuiabá,visitante,0.0,
959,Vargas,69102,Atlético-MG,ATA,2.4,0.0,Goiás,visitante,0.0,
960,Velázquez,90012,Santos,ZAG,0.0,0.0,São Paulo,visitante,,
961,Vinícius Zanocelo,104521,Santos,MEI,10.45,0.0,São Paulo,visitante,,
962,Vitinho,101960,Athletico-PR,ATA,0.6,0.0,América-MG,visitante,0.0,
963,Vitor Mendes,104401,Juventude,ZAG,-1.7,0.0,Botafogo,visitante,,
964,Vitor Roque,114802,Athletico-PR,ATA,0.0,0.0,América-MG,visitante,0.0,
965,Wanderson,86143,Atlético-GO,ZAG,3.1,0.0,Cuiabá,visitante,0.0,
966,Wellington Rato,82766,Atlético-GO,MEI,0.0,0.0,Cuiabá,visitante,0.0,
967,Wesley,105811,Palmeiras,ATA,-0.1,0.0,Flamengo,visitante,0.0,
