,atleta_id,apelido,ranking
0,79631,Cano,1
1,39148,Hulk,2
2,100079,Zaracho,3
3,87863,Arrascaeta,4
4,100848,Luan Cândido,5
5,87228,Guilherme Arana,6
6,69014,Manoel,7
7,82766,Wellington Rato,8
8,94583,Pedro,9
9,91708,Nino,10
10,73384,Samuel Xavier,11
11,87999,Gustavo Scarpa,12
12,42411,Cuca,13
13,99815,Arias,14
14,88312,Junior Alonso,15
15,37656,Fábio,16
16,72391,Fernando Diniz,17
17,95799,Artur,18
18,114802,Vitor Roque,19
19,72294,Everson,20
