,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1195,Calleri,89840,São Paulo,ATA,17.0,6.4,Ceará,mandante,6.166666666666667,11.583333333333334
1196,Róger Guedes,89898,Corinthians,ATA,13.55,2.25,América-MG,mandante,6.375,9.9625
1197,Savarino,98672,Atlético-MG,ATA,10.450000000000001,-0.1,Avaí,mandante,9.333333333333334,9.891666666666667
1198,Hulk,39148,Atlético-MG,ATA,10.0,6.5,Avaí,mandante,9.333333333333334,9.666666666666668
1199,Calebe,109461,Atlético-MG,MEI,0.0,0.0,Avaí,mandante,9.333333333333334,9.333333333333334
1200,Alan Patrick,68685,Internacional,MEI,11.9,0.55,Atlético-GO,mandante,6.733333333333333,9.316666666666666
1201,Lucas Piton,105584,Corinthians,LAT,11.366666666666665,5.25,América-MG,mandante,6.375,8.870833333333334
1202,Nacho Fernández,94916,Atlético-MG,MEI,8.133333333333333,4.3,Avaí,mandante,9.333333333333334,8.733333333333334
1203,Rafael Ramos,93236,Corinthians,LAT,9.65,3.1666666666666665,América-MG,mandante,6.375,8.0125
1204,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0,Botafogo,mandante,1.375,7.954166666666667
1205,Cássio,42234,Corinthians,GOL,9.0,4.066666666666666,América-MG,mandante,6.375,7.6875
1206,Antonio Mohamed,71071,Atlético-MG,TEC,6.0375,5.025,Avaí,mandante,9.333333333333334,7.685416666666667
1207,Nathan Silva,95794,Atlético-MG,ZAG,5.95,4.55,Avaí,mandante,9.333333333333334,7.6416666666666675
1208,Guga,101319,Atlético-MG,LAT,5.933333333333334,4.2,Avaí,mandante,9.333333333333334,7.633333333333334
1209,Junior Alonso,88312,Atlético-MG,ZAG,5.4750000000000005,4.1,Avaí,mandante,9.333333333333334,7.404166666666667
1210,Cano,79631,Fluminense,ATA,9.966666666666667,2.0749999999999997,Flamengo,mandante,4.5,7.233333333333333
1211,Elvis,73347,Goiás,MEI,9.9,3.9999999999999996,Bragantino,mandante,4.333333333333333,7.116666666666667
1212,Toró,101885,São Paulo,ATA,7.9,0.0,Ceará,mandante,6.166666666666667,7.033333333333333
1213,Ademir,101314,Atlético-MG,ATA,4.7,6.8999999999999995,Avaí,mandante,9.333333333333334,7.0166666666666675
1214,Rubens,110727,Atlético-MG,MEI,4.566666666666667,1.3,Avaí,mandante,9.333333333333334,6.950000000000001
1215,Zaracho,100079,Atlético-MG,MEI,4.566666666666667,7.1000000000000005,Avaí,mandante,9.333333333333334,6.950000000000001
1216,Guilherme Arana,87228,Atlético-MG,LAT,4.433333333333334,4.9,Avaí,mandante,9.333333333333334,6.883333333333334
1217,Everson,72294,Atlético-MG,GOL,4.25,3.0,Avaí,mandante,9.333333333333334,6.791666666666667
1218,Cris Silva,89668,Fluminense,LAT,8.9,5.7,Flamengo,mandante,4.5,6.7
1219,Mariano,38877,Atlético-MG,LAT,3.9,7.2,Avaí,mandante,9.333333333333334,6.616666666666667
1220,Jair,81091,Atlético-MG,MEI,3.85,0.5,Avaí,mandante,9.333333333333334,6.591666666666667
1221,D'Alessandro,62023,Internacional,MEI,6.4,0.0,Atlético-GO,mandante,6.733333333333333,6.566666666666666
1222,Godín,69299,Atlético-MG,ZAG,3.8,0.0,Avaí,mandante,9.333333333333334,6.566666666666666
1223,Matheus Donelli,107179,Corinthians,GOL,0.0,1.0,América-MG,mandante,6.375,6.375
1224,Arboleda,91573,São Paulo,ZAG,6.55,1.1333333333333333,Ceará,mandante,6.166666666666667,6.358333333333333
1225,Edenílson,63289,Internacional,MEI,5.85,3.1999999999999997,Atlético-GO,mandante,6.733333333333333,6.291666666666666
1226,Adson,111682,Corinthians,MEI,6.1000000000000005,4.9,América-MG,mandante,6.375,6.237500000000001
1227,Igor Vinícius,95466,São Paulo,LAT,0.0,2.05,Ceará,mandante,6.166666666666667,6.166666666666667
1228,Wanderson,93478,Internacional,ATA,5.5,-0.4666666666666666,Atlético-GO,mandante,6.733333333333333,6.116666666666667
1229,Egídio,42145,Coritiba,LAT,10.799999999999999,3.366666666666667,Botafogo,mandante,1.375,6.0874999999999995
1230,Rogério Ceni,97341,São Paulo,TEC,5.933333333333334,3.4574999999999996,Ceará,mandante,6.166666666666667,6.050000000000001
1231,Léo Baptistão ,81161,Santos,ATA,8.3,2.7,Palmeiras,mandante,3.75,6.025
1232,Nikão,69705,São Paulo,MEI,5.85,0.6,Ceará,mandante,6.166666666666667,6.008333333333333
1233,Maicon,71227,Santos,ZAG,8.266666666666666,4.266666666666667,Palmeiras,mandante,3.75,6.008333333333333
1234,Luciano,80287,São Paulo,ATA,5.833333333333333,5.3,Ceará,mandante,6.166666666666667,6.0
1235,Valdívia,85423,Cuiabá,MEI,6.666666666666667,2.8666666666666667,Athletico-PR,mandante,5.333333333333333,6.0
1236,Vítor Pereira,77713,Corinthians,TEC,5.623333333333334,5.955,América-MG,mandante,6.375,5.999166666666667
1237,Rodrigo Moledo,63354,Internacional,ZAG,5.25,6.4,Atlético-GO,mandante,6.733333333333333,5.991666666666667
1238,Mano Menezes,37281,Internacional,TEC,5.085,3.98,Atlético-GO,mandante,6.733333333333333,5.909166666666667
1239,Diego,101728,São Paulo,ZAG,5.5,-0.24999999999999994,Ceará,mandante,6.166666666666667,5.833333333333334
1240,Allan,96652,Atlético-MG,MEI,2.2,1.6,Avaí,mandante,9.333333333333334,5.7666666666666675
1241,Keno,86485,Atlético-MG,ATA,2.1333333333333333,0.0,Avaí,mandante,9.333333333333334,5.733333333333333
1242,Daniel,96468,Internacional,GOL,4.666666666666667,3.375,Atlético-GO,mandante,6.733333333333333,5.7
1243,Apodi,51042,Goiás,MEI,7.0,2.075,Bragantino,mandante,4.333333333333333,5.666666666666666
1244,Renê,78445,Internacional,LAT,4.533333333333333,6.1,Atlético-GO,mandante,6.733333333333333,5.633333333333333
