,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Braga,40006,Fluminense,TEC,4.135,4.9
1,Abel Ferreira,110506,Palmeiras,TEC,5.913333333333334,4.26
2,Abner Vinícius,104513,Athletico-PR,LAT,9.299999999999999,0.0
3,Ademir,101314,Atlético-MG,ATA,5.333333333333333,6.8999999999999995
4,Aderlan,88423,Bragantino,LAT,3.75,7.2
5,Adrián Martínez,104778,Coritiba,ATA,1.1,2.5333333333333337
6,Adson,111682,Corinthians,MEI,2.4,4.9
7,Airton,106107,Atlético-GO,ATA,2.9499999999999997,-0.4
8,Alan Empereur,88033,Cuiabá,ZAG,1.25,4.3999999999999995
9,Alef Manga,101254,Coritiba,ATA,6.45,1.1666666666666667
10,Alemão,98219,Internacional,ATA,5.1,4.0
11,Alerrandro,101715,Bragantino,ATA,3.266666666666666,0.9
12,Alesson,97321,Cuiabá,ATA,2.3,4.3
13,Alex Muralha,79066,Coritiba,GOL,3.0,2.3333333333333335
14,Alisson,81845,São Paulo,MEI,4.8,3.0
15,Allan,96652,Atlético-MG,MEI,1.2,1.6
16,Alê,86388,América-MG,MEI,5.1,4.5
17,Andreas Pereira,89274,Flamengo,MEI,1.2,0.95
18,Andrey,93787,Coritiba,MEI,13.65,4.0
19,André,68690,Cuiabá,ATA,-0.44999999999999996,1.4
20,André,107498,Fluminense,MEI,5.05,-3.1
21,André Luís,92146,Cuiabá,ATA,0.7,2.5
22,Andrés,110517,São Paulo,MEI,-0.15000000000000002,3.6
23,Andrés Hurtado,110715,Bragantino,LAT,1.8,3.9
24,Antonio Mohamed,71071,Atlético-MG,TEC,5.9433333333333325,5.025
25,Apodi,51042,Goiás,MEI,7.6,1.7333333333333334
26,Arboleda,91573,São Paulo,ZAG,2.0,1.75
27,Arias,99815,Fluminense,MEI,2.4,-0.2
28,Arrascaeta,87863,Flamengo,MEI,12.950000000000001,6.6
29,Arthur Chaves,111412,Avaí,ZAG,1.2,4.35
30,Arthur Henrique,86629,Atlético-GO,LAT,0.2,4.6
31,Artur,95799,Bragantino,ATA,2.8,0.0
32,Atuesta ,96754,Palmeiras,MEI,0.65,-0.4
33,Auremir,77570,Goiás,MEI,-0.4,-0.1
34,Ayrton Lucas,88393,Flamengo,LAT,3.0,0.0
35,Baralhas,99440,Atlético-GO,MEI,1.8,5.550000000000001
36,Bento,105208,Athletico-PR,GOL,6.666666666666667,1.0
37,Bissoli,100762,Avaí,ATA,7.533333333333334,2.45
38,Boschilia,86841,Internacional,MEI,3.8,1.55
39,Bressan,72491,Avaí,ZAG,3.233333333333333,5.0
40,Bruninho,101716,Juventude,MEI,3.0,0.0
41,Bruno Cortez,72079,Avaí,LAT,2.4,2.8
42,Bruno Henrique,90285,Flamengo,ATA,9.6,11.2
43,Bruno Méndez,103700,Internacional,ZAG,3.8000000000000003,0.05000000000000002
44,Bruno Pacheco,90061,Ceará,LAT,1.75,3.65
45,Bruno Silva,68698,Avaí,MEI,3.766666666666666,4.15
46,Bruno Tubarão,93637,Bragantino,ATA,3.8000000000000003,1.25
47,Bryan Angulo,89435,Santos,ATA,4.366666666666666,0.2
48,Bryan García,110013,Athletico-PR,MEI,0.9333333333333335,0.0
49,Busanello,97537,Juventude,LAT,1.2,9.6
50,Bustos,96678,Internacional,LAT,4.8,4.433333333333333
51,Caetano,103575,Goiás,ZAG,-0.4,3.4
52,Caio,101601,Goiás,MEI,1.6,0.3
53,Caio Vidal,107745,Internacional,ATA,0.9,0.45
54,Calebe,109461,Atlético-MG,MEI,0.0,0.0
55,Calegari,104276,Fluminense,LAT,4.15,4.3
56,Calleri,89840,São Paulo,ATA,18.05,5.066666666666666
57,Camacho,68770,Santos,MEI,0.9,0.0
58,Cano,79631,Fluminense,ATA,4.75,2.6999999999999997
59,Canobbio,102928,Athletico-PR,ATA,1.8666666666666665,0.95
60,Capixaba,94894,Juventude,ATA,3.6500000000000004,1.0
61,Carlos Eduardo,90917,Bragantino,ATA,1.8,4.0
62,Carlos de Pena,87242,Internacional,ATA,1.2999999999999998,5.2
63,Cauan de Almeida,107870,Internacional,TEC,3.97,0.0
64,Ceballos,115502,Fortaleza,ZAG,0.5499999999999999,3.0
65,Chay,104926,Botafogo,MEI,9.1,1.0
66,Chico,82407,Juventude,MEI,2.8333333333333335,2.45
67,Christian,104502,Athletico-PR,MEI,1.2,1.55
68,Churín,98289,Atlético-GO,ATA,1.4666666666666668,0.9500000000000001
69,Clayton,106931,Coritiba,ATA,0.5,1.8
70,Cleiton,93882,Bragantino,GOL,5.0,6.0
71,Cléber,104125,Ceará,ATA,-0.2,0.0
72,Conti,100943,América-MG,ZAG,2.85,1.4333333333333333
73,Copete,77959,Avaí,ATA,0.4,1.7000000000000002
74,Cris Silva,89668,Fluminense,LAT,8.9,5.7
75,Cuello,98909,Athletico-PR,ATA,2.15,2.0
76,Cássio,42234,Corinthians,GOL,11.0,5.6
77,César,91422,Juventude,GOL,1.0,1.25
78,D'Alessandro,62023,Internacional,MEI,6.4,0.0
79,Da Silva,107251,Goiás,ZAG,1.1,0.39999999999999997
80,Dadá Belmonte,94263,Goiás,ATA,-0.55,3.0500000000000003
81,Daniel,96468,Internacional,GOL,5.0,4.0
82,Daniel Borges,73318,Botafogo,LAT,0.3,4.766666666666667
83,Danilo,107231,Palmeiras,MEI,1.8,-0.5
84,Danilo Barcelos,84382,Goiás,LAT,-1.55,2.733333333333333
85,Darlan,104593,Juventude,MEI,0.35000000000000003,0.0
86,David,90309,Internacional,ATA,0.2,0.30000000000000004
87,David Braz,50317,Fluminense,ZAG,2.0,1.3
88,David Luiz,52827,Flamengo,ZAG,2.2,1.6
89,Dentinho,115806,Avaí,ATA,-0.75,1.7000000000000002
90,Depietri,114138,Fortaleza,ATA,0.30000000000000004,-0.1
91,Diego,101027,Goiás,MEI,1.6,3.4333333333333336
92,Diego,101728,São Paulo,ZAG,5.5,-0.4333333333333333
93,Diego Gonçalves,90540,Botafogo,ATA,8.600000000000001,1.5666666666666664
94,Dorival Júnior,40990,Ceará,TEC,2.0549999999999997,3.4050000000000002
95,Douglas Friedrich,78584,Avaí,GOL,3.6666666666666665,3.0
