,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Braga,40006,Fluminense,TEC,4.135,4.9
1,Abel Ferreira,110506,Palmeiras,TEC,6.275,6.151111111111111
2,Abner Vinícius,104513,Athletico-PR,LAT,4.78,2.6666666666666665
3,Ademir,101314,Atlético-MG,ATA,3.5444444444444443,2.6222222222222222
4,Aderlan,88423,Bragantino,LAT,4.3374999999999995,2.971428571428571
5,Adrián Martínez,104778,Coritiba,ATA,2.3666666666666667,3.211111111111111
6,Adson,111682,Corinthians,MEI,5.733333333333333,2.271428571428572
7,Airton,106107,Atlético-GO,ATA,4.377777777777777,2.033333333333333
8,Alan Empereur,88033,Cuiabá,ZAG,1.0999999999999999,1.7666666666666666
9,Alan Kardec,50347,Atlético-MG,ATA,0.7,7.7
10,Alan Patrick,68685,Internacional,MEI,7.5,3.7
11,Alef Manga,101254,Coritiba,ATA,5.855555555555556,2.788888888888889
12,Alemão,98219,Internacional,ATA,3.8,3.5555555555555554
13,Alerrandro,101715,Bragantino,ATA,4.971428571428571,5.933333333333334
14,Alesson,97321,Cuiabá,ATA,2.6666666666666665,2.814285714285714
15,Alex Muralha,79066,Coritiba,GOL,4.616666666666666,2.0555555555555554
16,Alexandre Jesus,107044,Fluminense,ATA,1.75,-0.25
17,Alisson,81845,São Paulo,MEI,3.766666666666666,3.4
18,Allan,96652,Atlético-MG,MEI,2.511111111111111,1.4285714285714286
19,Aloísio,73850,América-MG,ATA,4.025,2.642857142857143
20,Alê,86388,América-MG,MEI,2.5666666666666664,4.8
21,Andreas Pereira,89274,Flamengo,MEI,1.15,4.442857142857143
22,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0
23,André,68690,Cuiabá,ATA,1.9142857142857141,2.066666666666667
24,André,107498,Fluminense,MEI,4.910000000000001,2.2714285714285714
25,André Anderson,106803,São Paulo,MEI,0.6333333333333333,1.5
26,André Luís,92146,Cuiabá,ATA,2.8499999999999996,1.1428571428571428
27,Andrés,110517,São Paulo,MEI,0.9333333333333332,3.6
28,Andrés Hurtado,110715,Bragantino,LAT,2.1,2.62
29,Antonio Mohamed,71071,Atlético-MG,TEC,5.7811111111111115,4.9675
30,António Oliveira,111578,Cuiabá,TEC,4.581999999999999,2.058
31,Apodi,51042,Goiás,MEI,5.7,1.7600000000000002
32,Arboleda,91573,São Paulo,ZAG,3.55,1.875
33,Arias,99815,Fluminense,MEI,5.55,3.72
34,Arrascaeta,87863,Flamengo,MEI,8.799999999999999,6.542857142857144
35,Arthur Chaves,111412,Avaí,ZAG,1.8888888888888888,3.15
36,Arthur Henrique,86629,Atlético-GO,LAT,0.9500000000000001,0.9399999999999998
37,Artur,95799,Bragantino,ATA,6.075,5.857142857142857
38,Atuesta ,96754,Palmeiras,MEI,0.5142857142857143,-0.13333333333333333
39,Auremir,77570,Goiás,MEI,1.18,-0.025000000000000022
40,Auro,88540,Santos,LAT,1.0,-0.35000000000000003
41,Ayrton Lucas,88393,Flamengo,LAT,7.771428571428571,1.975
42,Balbuena,87887,Corinthians,ZAG,8.8,-0.1
43,Baralhas,99440,Atlético-GO,MEI,3.9749999999999996,2.9000000000000004
44,Barreto,89224,Botafogo,MEI,3.9,0.9
45,Bento,105208,Athletico-PR,GOL,5.1,4.42
46,Benítez,93550,América-MG,MEI,5.0,0.0
47,Bernardo,112368,Coritiba,MEI,2.02,1.0
48,Bissoli,100762,Avaí,ATA,6.890000000000001,3.675
49,Boschilia,86841,Internacional,MEI,2.25,1.55
50,Braian Romero,101997,Internacional,ATA,0.4,0.0
51,Breno Lopes,93988,Palmeiras,ATA,0.45,1.1142857142857143
52,Bressan,72491,Avaí,ZAG,1.5374999999999996,2.84
53,Bruninho,101716,Juventude,MEI,1.5,0.65
54,Bruno Cortez,72079,Avaí,LAT,2.38,1.6749999999999998
55,Bruno Gomes,106202,Coritiba,MEI,4.0,4.5
56,Bruno Henrique,90285,Flamengo,ATA,4.975,6.7749999999999995
57,Bruno Melo,84339,Corinthians,LAT,6.2,2.5250000000000004
58,Bruno Méndez,103700,Internacional,ZAG,5.36,2.1285714285714286
59,Bruno Nazário,81776,Juventude,MEI,0.4,-1.9
