,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,16.0,Bragantino,Avaí,54.685854893386114,25.077579118805357,22.067176060780284,30.862569418250448,14.982496913942812
1,16.0,Fluminense,Ceará,49.7154854400965,28.265389479304428,23.94454684007211,37.44983121671798,22.883068882174417
2,16.0,Goiás,Athletico-PR,36.911489457518,30.26656677789511,34.69691375047913,30.416984720382114,26.87582457396372
3,16.0,Coritiba,Juventude,55.720978128862384,24.998430849577584,21.19808571830542,39.537671335886145,14.12120487546806
4,16.0,Corinthians,Flamengo,37.20619072625623,30.940939898139472,33.579781323972036,33.028883045426745,27.796848125267942
5,16.0,Atlético-MG,São Paulo,49.06763253806974,25.040327906237845,27.580192530605917,25.61562066107392,18.575469246806605
6,16.0,Santos,Atlético-GO,48.78929011048589,27.8310198549546,25.251349531346417,36.486113480451024,20.32456152696017
7,16.0,Fortaleza,Palmeiras,22.62462580718757,25.527614905221515,53.70360525727077,15.545224094075733,38.30386518564393
8,16.0,Cuiabá,Botafogo,38.63731640386075,31.46672905114455,31.789545813485002,33.071932063410046,30.23031342809363
9,16.0,Internacional,América-MG,,,,36.94795059699255,18.36722423658012
