,clube,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral
0,Palmeiras,1.9230769230769231,0.6923076923076923,1.3333333333333333,0.6666666666666666,1.6282051282051282,0.6794871794871795,1.2307692307692308,0.6666666666666666,0.9487179487179487
1,Flamengo,2.3636363636363638,0.5454545454545454,1.0714285714285714,1.0714285714285714,1.7175324675324677,0.8084415584415584,1.8181818181818183,0.0,0.9090909090909093
2,Internacional,2.1538461538461537,0.8461538461538461,1.1538461538461537,1.0769230769230769,1.6538461538461537,0.9615384615384615,1.3076923076923075,0.07692307692307687,0.6923076923076923
3,Fluminense,2.142857142857143,1.0714285714285714,1.0,1.1666666666666667,1.5714285714285714,1.119047619047619,1.0714285714285714,-0.16666666666666674,0.45238095238095233
4,Santos,1.4615384615384615,0.9230769230769231,0.7692307692307693,0.8461538461538461,1.1153846153846154,0.8846153846153846,0.5384615384615383,-0.07692307692307687,0.23076923076923084
5,Atlético-MG,1.3846153846153846,1.1538461538461537,1.1538461538461537,1.0769230769230769,1.2692307692307692,1.1153846153846154,0.23076923076923084,0.07692307692307687,0.15384615384615374
6,Bragantino,1.6153846153846154,0.9230769230769231,1.0769230769230769,1.5384615384615385,1.3461538461538463,1.2307692307692308,0.6923076923076923,-0.4615384615384617,0.11538461538461542
7,Athletico-PR,1.3333333333333333,0.75,1.0,1.4285714285714286,1.1666666666666665,1.0892857142857144,0.5833333333333333,-0.4285714285714286,0.0773809523809521
8,Corinthians,1.2307692307692308,0.38461538461538464,1.0,1.6923076923076923,1.1153846153846154,1.0384615384615385,0.8461538461538463,-0.6923076923076923,0.07692307692307687
9,São Paulo,1.6153846153846154,1.2307692307692308,0.9230769230769231,1.2307692307692308,1.2692307692307692,1.2307692307692308,0.3846153846153846,-0.3076923076923077,0.038461538461538325
10,América-MG,1.3846153846153846,0.8461538461538461,0.46153846153846156,1.0,0.9230769230769231,0.9230769230769231,0.5384615384615384,-0.5384615384615384,0.0
11,Ceará,1.0,1.0769230769230769,0.9230769230769231,0.9230769230769231,0.9615384615384616,1.0,-0.07692307692307687,0.0,-0.038461538461538436
12,Fortaleza,0.6923076923076923,0.6923076923076923,1.1538461538461537,1.3846153846153846,0.923076923076923,1.0384615384615383,0.0,-0.23076923076923084,-0.11538461538461531
13,Goiás,1.3076923076923077,1.0769230769230769,0.9230769230769231,1.3846153846153846,1.1153846153846154,1.2307692307692308,0.23076923076923084,-0.46153846153846145,-0.11538461538461542
14,Botafogo,0.7692307692307693,0.9230769230769231,1.0769230769230769,1.4615384615384615,0.9230769230769231,1.1923076923076923,-0.15384615384615385,-0.3846153846153846,-0.26923076923076916
15,Cuiabá,0.6923076923076923,0.6153846153846154,0.6153846153846154,1.3076923076923077,0.6538461538461539,0.9615384615384616,0.07692307692307687,-0.6923076923076923,-0.3076923076923077
16,Coritiba,1.2857142857142858,0.9285714285714286,0.8333333333333334,2.3333333333333335,1.0595238095238095,1.630952380952381,0.3571428571428572,-1.5,-0.5714285714285714
17,Atlético-GO,1.0,1.0,0.6923076923076923,1.9230769230769231,0.8461538461538461,1.4615384615384617,0.0,-1.2307692307692308,-0.6153846153846155
18,Avaí,1.3846153846153846,1.3076923076923077,0.5384615384615384,1.8461538461538463,0.9615384615384615,1.576923076923077,0.07692307692307687,-1.307692307692308,-0.6153846153846156
19,Juventude,0.6923076923076923,1.3076923076923077,0.6923076923076923,2.0,0.6923076923076923,1.6538461538461537,-0.6153846153846154,-1.3076923076923077,-0.9615384615384615
