,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,7.300000000000001,3.9800000000000004
1,Abner Vinícius,104513,Athletico-PR,LAT,2.75,0.050000000000000044
2,Ademir,101314,Atlético-MG,ATA,1.866666666666667,3.0
3,Aderlan,88423,Bragantino,LAT,-0.7666666666666666,3.5
4,Adryelson,91664,Botafogo,ZAG,1.7999999999999998,5.8
5,Adson,111682,Corinthians,MEI,0.4,0.0
6,Airton,106107,Atlético-GO,ATA,0.7,1.1333333333333335
7,Alan,62969,Fluminense,ATA,4.0,0.0
8,Alan Empereur,88033,Cuiabá,ZAG,1.6333333333333335,2.033333333333333
9,Alan Kardec,50347,Atlético-MG,ATA,-0.05,1.4
10,Alan Patrick,68685,Internacional,MEI,11.466666666666669,2.3333333333333335
11,Alef Manga,101254,Coritiba,ATA,11.7,3.3333333333333335
12,Alemão,98219,Internacional,ATA,1.8,2.733333333333333
13,Alerrandro,101715,Bragantino,ATA,-0.5,1.2
14,Alesson,97321,Cuiabá,ATA,-0.4,0.0
15,Alex,101600,Santos,ZAG,2.2,1.8
16,Alex Santana,85465,Athletico-PR,MEI,8.3,0.13333333333333333
17,Alexsander,118774,Fluminense,MEI,2.9000000000000004,0.0
18,Alisson,81845,São Paulo,MEI,0.0,0.0
19,Allan,96652,Atlético-MG,MEI,2.1666666666666665,0.9333333333333332
20,Aloísio,73850,América-MG,ATA,0.5000000000000001,3.75
21,Alê,86388,América-MG,MEI,6.466666666666666,3.6999999999999997
22,André,107498,Fluminense,MEI,4.3,2.8
23,André Luís,92146,Cuiabá,ATA,3.25,3.9
24,Andrés,110517,São Paulo,MEI,2.4,0.0
25,António Oliveira,111578,Cuiabá,TEC,3.7350000000000003,3.01
26,Arias,99815,Fluminense,MEI,1.6749999999999998,8.8
27,Arthur,115562,América-MG,LAT,4.9,-0.6
28,Arthur Henrique,86629,Atlético-GO,LAT,4.1,-1.4
29,Artur,95799,Bragantino,ATA,3.8000000000000003,6.466666666666666
30,Atuesta,96754,Palmeiras,MEI,0.3333333333333334,12.0
31,Auremir,77570,Goiás,MEI,1.1,2.025
32,Auro,88540,Santos,LAT,0.25,0.0
33,Ayrton Lucas,88393,Flamengo,LAT,7.85,2.4
34,Balbuena,87887,Corinthians,ZAG,4.55,3.1999999999999997
35,Baralhas,99440,Atlético-GO,MEI,5.266666666666667,5.333333333333333
36,Bento,105208,Athletico-PR,GOL,4.5,2.3333333333333335
37,Benítez,93550,América-MG,MEI,3.0,2.8666666666666667
38,Bernardo,112368,Coritiba,MEI,2.2,3.8
39,Biel,111491,Coritiba,MEI,-0.3,0.0
40,Bissoli,100762,Avaí,ATA,1.1500000000000001,3.2
41,Boschilia,86841,Coritiba,MEI,1.6,4.5
42,Braian Romero,101997,Internacional,ATA,1.9,2.8000000000000003
43,Breno Lopes,93988,Palmeiras,ATA,-0.10000000000000002,-0.2
44,Bruninho,113558,Bragantino,ATA,0.0,0.0
45,Bruno Gomes,106202,Coritiba,MEI,5.833333333333333,5.7
46,Bruno Méndez,103700,Corinthians,ZAG,3.4,3.0999999999999996
47,Bruno Nazário,81776,Juventude,MEI,0.6000000000000001,6.2
48,Bruno Oliveira,103996,Santos,MEI,2.1,0.0
49,Bruno Pacheco,90061,Ceará,LAT,1.4,4.533333333333333
50,Bruno Silva,68698,Avaí,MEI,3.0999999999999996,2.675
51,Bruno Tabata,107174,Palmeiras,MEI,0.2,-1.3
52,Brítez,101995,Fortaleza,LAT,5.325,2.3
53,Bustos,96678,Internacional,LAT,2.25,1.8999999999999997
54,Caetano,103575,Goiás,ZAG,2.3,2.15
55,Caio,101601,Goiás,MEI,0.15,2.4000000000000004
56,Caio Alexandre,106323,Fortaleza,MEI,3.125,1.9000000000000001
57,Caio Paulista,102318,Fluminense,ATA,1.5,0.0
58,Calebe,109461,Atlético-MG,MEI,0.7333333333333334,0.0
59,Calegari,104276,Fluminense,LAT,0.95,9.8
60,Calleri,89840,São Paulo,ATA,8.1,3.233333333333333
61,Camacho,68770,Santos,MEI,0.39999999999999997,5.0
62,Camilo,104519,Cuiabá,MEI,0.0,-0.15000000000000002
63,Cano,79631,Fluminense,ATA,13.05,17.0
64,Canobbio,102928,Athletico-PR,ATA,1.7,0.4
65,Capixaba,94894,Juventude,ATA,4.3,2.1
66,Carlos Eduardo,90917,Bragantino,ATA,1.9,0.24999999999999997
67,Carlos Miguel,104084,Corinthians,GOL,2.0,0.0
68,Carlos Sánchez,81677,Santos,MEI,1.1,-0.3
69,Carlos de Pena,87242,Internacional,ATA,8.233333333333334,2.5
70,Ceballos,115502,Fortaleza,ZAG,5.9,0.0
71,Celso Roth,36856,Juventude,TEC,3.195,1.13
72,Chancellor,93166,Coritiba,ZAG,1.2,3.033333333333333
73,Chico,82407,Juventude,MEI,3.8000000000000003,1.5666666666666667
74,Churín,98289,Atlético-GO,ATA,4.425,3.5
75,Cleiton,93882,Bragantino,GOL,-0.3333333333333333,2.05
76,Cléber,104125,Ceará,ATA,3.6,-0.3666666666666667
77,Conti,100943,América-MG,ZAG,5.0,0.6333333333333333
78,Cristiano,89668,Fluminense,LAT,0.6,5.8
79,Cuca,42411,Atlético-MG,TEC,5.17,3.586666666666666
80,Cuello,98909,Athletico-PR,ATA,6.7,2.1
81,Cássio,42234,Corinthians,GOL,5.75,3.0
82,César,91422,Juventude,GOL,1.5,3.0
83,Dadá Belmonte,94263,Goiás,ATA,2.05,3.6000000000000005
84,Daniel Borges,73318,Botafogo,LAT,4.225,6.0
85,Daniel Cabral,110465,Flamengo,MEI,0.0,0.0
86,Daniel Guedes,88225,Cuiabá,LAT,-1.2,0.5
87,Danilo,107231,Palmeiras,MEI,2.875,2.6500000000000004
88,Danilo Avelar,72142,América-MG,ZAG,2.2,2.0333333333333337
89,Danilo Barbosa,86777,Botafogo,MEI,2.4,0.4
90,Danilo Barcelos,84382,Goiás,LAT,1.0,-0.7
91,David,90309,Internacional,ATA,-0.5,0.35000000000000003
92,David Braz,50317,Fluminense,ZAG,2.2,13.0
93,Denilson,115986,Cuiabá,MEI,3.266666666666666,-0.4333333333333333
94,Depietri,114138,Fortaleza,ATA,-0.6,0.0
95,Derick,109830,Santos,ZAG,0.0,0.0
96,Deyverson,92708,Cuiabá,ATA,6.266666666666667,5.133333333333334
97,Diego,101027,Goiás,MEI,11.1,2.9
98,Diego Gonçalves,90540,Botafogo,ATA,0.5,0.0
99,Diego Loureiro,99430,Atlético-GO,GOL,2.5,4.0
100,Dodô,68727,Atlético-MG,LAT,6.375,2.966666666666667
101,Dorival Júnior,40990,Flamengo,TEC,5.1899999999999995,3.2399999999999998
102,Du Queiroz,113687,Corinthians,MEI,2.1666666666666665,4.966666666666667
103,Dudu,68920,Palmeiras,ATA,8.475,1.9
104,Dudu,97133,Atlético-GO,LAT,2.725,4.9
105,Dudu,111721,Juventude,LAT,1.3,0.0
106,Ed Carlos,118747,Santos,MEI,2.55,-0.1
107,Edenílson,63289,Internacional,MEI,6.55,0.4666666666666666
108,Eder,91521,São Paulo,ATA,-0.15000000000000002,-0.5
109,Edson Fernando,105901,Atlético-GO,MEI,1.5666666666666667,0.8333333333333334
110,Eduardo,68708,Botafogo,MEI,4.2,0.7
111,Eduardo,91688,Avaí,MEI,3.5,2.7
112,Eduardo Bauermann,86970,Santos,ZAG,3.9499999999999997,1.1666666666666667
113,Eduardo Sasha,70360,Atlético-MG,ATA,3.05,-0.2
114,Eduardo Souza,88406,Atlético-GO,TEC,3.8175,2.513333333333333
115,Egídio,42145,Coritiba,LAT,3.4000000000000004,4.8
116,Elton,71719,Juventude,MEI,2.733333333333333,2.6333333333333333
117,Endrick,115959,Palmeiras,ATA,5.15,0.0
118,Eric Ramires,103295,Bragantino,MEI,5.75,1.7
119,Erick,98022,Athletico-PR,MEI,2.65,5.566666666666666
120,Erick Pulgar,91473,Flamengo,MEI,2.8,-0.95
121,Everaldo,91151,América-MG,ATA,5.15,4.0
122,Everson,72294,Atlético-MG,GOL,4.666666666666667,2.3333333333333335
123,Everton,86757,Flamengo,ATA,11.149999999999999,5.574999999999999
124,Everton Ribeiro,51772,Flamengo,MEI,0.1,0.0
125,Fabrício,105171,Coritiba,ATA,2.1,2.7
126,Fabrício Bento,116522,Avaí,TEC,4.965,3.035
127,Fabrício Bruno,90768,Flamengo,ZAG,4.45,0.8250000000000001
128,Fagner,42500,Corinthians,LAT,4.033333333333333,0.0
129,Fausto Vera,107950,Corinthians,MEI,2.7999999999999994,1.2
130,Felipe Alves,72372,São Paulo,GOL,2.0,7.333333333333333
131,Felipe Azevedo,60825,América-MG,ATA,2.766666666666666,5.175000000000001
132,Felipe Jonatan,101708,Santos,LAT,1.666666666666667,2.35
133,Felipe Marques,101054,Cuiabá,ATA,3.6666666666666665,0.75
134,Felipe Melo,38545,Fluminense,ZAG,2.7,5.15
135,Felipe Pires,100289,Juventude,ATA,-0.2,3.0
