,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1860,Murilo,97653,Palmeiras,ZAG,5.2875000000000005,7.254545454545454,Cuiabá,visitante,4.075,5.664772727272727
1861,Leandro Barcia,91242,Atlético-GO,ATA,0.3,0.0,Fortaleza,visitante,5.54375,5.54375
1862,Ricardinho,111813,Atlético-GO,ATA,0.4333333333333334,0.0,Fortaleza,visitante,5.54375,5.54375
1863,Camutanga,96793,Atlético-GO,ZAG,2.4,0.0,Fortaleza,visitante,5.54375,5.54375
1864,Gabriel Noga,107107,Atlético-GO,ZAG,-0.2,0.0,Fortaleza,visitante,5.54375,5.54375
1865,Marcos Rocha,63013,Palmeiras,LAT,5.676923076923076,6.963636363636365,Cuiabá,visitante,4.075,5.519318181818182
1866,Gustavo Scarpa,87999,Palmeiras,MEI,6.017647058823529,6.935714285714285,Cuiabá,visitante,4.075,5.505357142857143
1867,Gustavo Garcia,107225,Palmeiras,LAT,2.85,6.85,Cuiabá,visitante,4.075,5.4625
1868,Eduardo,68708,Botafogo,MEI,3.3333333333333335,6.859999999999999,Atlético-MG,visitante,3.74375,5.301875
1869,Busanello,97537,Juventude,LAT,1.2,8.6,Goiás,visitante,2.0,5.3
1870,Wellington Rato,82766,Atlético-GO,MEI,4.976470588235294,5.046666666666667,Fortaleza,visitante,5.54375,5.295208333333333
1871,Kuscevic,98619,Palmeiras,ZAG,5.0,6.2250000000000005,Cuiabá,visitante,4.075,5.15
1872,Matheus Cavichioli,72580,América-MG,GOL,4.783333333333334,6.25,Bragantino,visitante,4.04375,5.146875
1873,Erison,108422,Botafogo,ATA,3.063636363636364,6.4750000000000005,Atlético-MG,visitante,3.74375,5.109375
1874,Jorge,88065,Palmeiras,LAT,0.7333333333333334,6.0600000000000005,Cuiabá,visitante,4.075,5.067500000000001
1875,Júnior Santos,101002,Botafogo,ATA,2.266666666666667,5.8500000000000005,Atlético-MG,visitante,3.74375,4.796875
1876,Marcelo Lomba,68872,Palmeiras,GOL,10.0,5.5,Cuiabá,visitante,4.075,4.7875
1877,Abel Ferreira,110506,Palmeiras,TEC,6.727777777777777,5.4766666666666675,Cuiabá,visitante,4.075,4.775833333333334
1878,Tiquinho Soares,84042,Botafogo,ATA,6.933333333333333,5.779999999999999,Atlético-MG,visitante,3.74375,4.761875
1879,Jeffinho,107170,Botafogo,ATA,3.6666666666666665,5.7444444444444445,Atlético-MG,visitante,3.74375,4.744097222222222
1880,Mendoza,90031,Ceará,ATA,4.530769230769231,6.930769230769231,Corinthians,visitante,2.5294117647058822,4.730090497737557
1881,Emmanuel Martínez,103388,América-MG,MEI,3.25,5.4,Bragantino,visitante,4.04375,4.721875000000001
1882,Felipe Alves,72372,São Paulo,GOL,4.571428571428571,6.333333333333333,Fluminense,visitante,3.0823529411764703,4.707843137254901
1883,Gustavo Gómez,71684,Palmeiras,ZAG,7.5375000000000005,5.29,Cuiabá,visitante,4.075,4.6825
1884,Baralhas,99440,Atlético-GO,MEI,4.976923076923076,3.7333333333333334,Fortaleza,visitante,5.54375,4.638541666666667
1885,Anderson,102906,Athletico-PR,GOL,4.25,6.5,Internacional,visitante,2.75,4.625
1886,Kelvin,98251,Atlético-GO,ATA,0.8749999999999999,3.7,Fortaleza,visitante,5.54375,4.621875
1887,Ronaldo,91101,Atlético-GO,GOL,1.9444444444444444,3.6333333333333337,Fortaleza,visitante,5.54375,4.588541666666667
1888,Rony,91607,Palmeiras,ATA,6.1,5.084615384615386,Cuiabá,visitante,4.075,4.579807692307693
1889,Matheus França,115100,Flamengo,MEI,1.675,6.88,Coritiba,visitante,2.2058823529411766,4.542941176470588
1890,Saravia,96725,Botafogo,LAT,4.5,5.254545454545454,Atlético-MG,visitante,3.74375,4.499147727272727
1891,Bruno Henrique,90285,Flamengo,ATA,4.975,6.7749999999999995,Coritiba,visitante,2.2058823529411766,4.490441176470588
1892,Zé Rafael,82455,Palmeiras,MEI,5.158823529411765,4.9,Cuiabá,visitante,4.075,4.487500000000001
1893,Jorginho,70323,Atlético-GO,TEC,3.835555555555556,3.37,Fortaleza,visitante,5.54375,4.456875
1894,Renan,60795,Atlético-GO,GOL,4.428571428571429,3.0714285714285716,Fortaleza,visitante,5.54375,4.307589285714286
1895,Piquerez,102130,Palmeiras,LAT,6.807142857142857,4.540000000000001,Cuiabá,visitante,4.075,4.307500000000001
1896,Vinícius Lopes,104660,Botafogo,ATA,2.0500000000000003,4.8,Atlético-MG,visitante,3.74375,4.271875
1897,Churín,98289,Atlético-GO,ATA,4.294444444444445,2.966666666666667,Fortaleza,visitante,5.54375,4.255208333333334
