,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1805,Gustavo Henrique,78248,Flamengo,ZAG,9.6,0.26666666666666666,Avaí,mandante,5.25,7.425
1806,Arrascaeta,87863,Flamengo,MEI,8.469999999999999,4.536363636363637,Avaí,mandante,5.25,6.859999999999999
1807,Ayrton Lucas,88393,Flamengo,LAT,8.1,2.8411764705882354,Avaí,mandante,5.25,6.675
1808,Heitor,104649,Internacional,LAT,10.05,4.9,Palmeiras,mandante,2.91875,6.484375
1809,Pedro,94583,Flamengo,ATA,7.445454545454546,4.345454545454545,Avaí,mandante,5.25,6.347727272727273
1810,Matheuzinho,101727,Flamengo,LAT,7.2555555555555555,2.45625,Avaí,mandante,5.25,6.252777777777778
1811,Everton,86757,Flamengo,ATA,6.275,3.6666666666666665,Avaí,mandante,5.25,5.7625
1812,Marinho,68952,Flamengo,ATA,6.13,3.8,Avaí,mandante,5.25,5.6899999999999995
1813,Diego Alves,38509,Flamengo,GOL,6.0,-1.5,Avaí,mandante,5.25,5.625
1814,Dorival Júnior,40990,Flamengo,TEC,5.982666666666666,3.643333333333333,Avaí,mandante,5.25,5.616333333333333
1815,Sidcley,86764,Cuiabá,LAT,6.1000000000000005,-0.0666666666666667,Coritiba,mandante,4.96875,5.534375000000001
1816,Lázaro,110193,Flamengo,MEI,5.7666666666666675,1.6272727272727274,Avaí,mandante,5.25,5.508333333333334
1817,Everton Ribeiro,51772,Flamengo,MEI,5.753846153846154,2.2500000000000004,Avaí,mandante,5.25,5.501923076923077
1818,Fabrício Bruno,90768,Flamengo,ZAG,5.716666666666666,1.475,Avaí,mandante,5.25,5.4833333333333325
1819,Vinícius Boff,120684,Cuiabá,ATA,5.9,0.0,Coritiba,mandante,4.96875,5.434375
1820,Vidal,69375,Flamengo,MEI,5.533333333333334,2.3142857142857145,Avaí,mandante,5.25,5.3916666666666675
1821,Gabriel,83257,Flamengo,ATA,5.441666666666666,3.123076923076923,Avaí,mandante,5.25,5.345833333333333
1822,João Gomes,107109,Flamengo,MEI,5.433333333333334,1.7666666666666666,Avaí,mandante,5.25,5.341666666666667
1823,Paulo Sousa,89284,Flamengo,TEC,5.3575,4.0975,Avaí,mandante,5.25,5.30375
1824,Joaquim,109563,Cuiabá,ZAG,5.6000000000000005,2.5615384615384613,Coritiba,mandante,4.96875,5.284375000000001
1825,Daniel Cabral,110465,Flamengo,MEI,0.0,0.0,Avaí,mandante,5.25,5.25
1826,Igor Jesus,116013,Flamengo,MEI,0.0,0.55,Avaí,mandante,5.25,5.25
1827,Vinicius Machado,106819,Ceará,GOL,5.5,0.0,Juventude,mandante,4.944444444444445,5.222222222222222
1828,Juca Antonello,113350,Ceará,TEC,5.48,2.2,Juventude,mandante,4.944444444444445,5.2122222222222225
1829,Terans,102878,Athletico-PR,MEI,6.986666666666667,2.8307692307692305,Botafogo,mandante,3.4166666666666665,5.201666666666667
1830,Walter,51413,Cuiabá,GOL,5.335714285714286,3.8000000000000003,Coritiba,mandante,4.96875,5.152232142857143
1831,Paulinho Bóia,100333,América-MG,ATA,6.6000000000000005,2.0999999999999996,Atlético-GO,mandante,3.6500000000000004,5.125
1832,Bruno Henrique,90285,Flamengo,ATA,4.975,6.7749999999999995,Avaí,mandante,5.25,5.1125
1833,Bruno Melo,84339,Corinthians,LAT,6.2,2.72,Atlético-MG,mandante,3.9705882352941178,5.085294117647059
1834,Cássio,42234,Corinthians,GOL,6.176470588235294,2.976923076923077,Atlético-MG,mandante,3.9705882352941178,5.0735294117647065
1835,Santos,69012,Flamengo,GOL,4.7,4.355555555555556,Avaí,mandante,5.25,4.975
1836,Gustavo Nescau,112327,Cuiabá,ATA,0.0,-0.2,Coritiba,mandante,4.96875,4.96875
1837,Yuri Alberto,100652,Corinthians,ATA,5.900000000000001,4.1875,Atlético-MG,mandante,3.9705882352941178,4.935294117647059
1838,Luan Cândido,100848,Bragantino,LAT,6.826666666666666,4.906666666666667,Fluminense,mandante,3.0,4.913333333333333
1839,Deyverson,92708,Cuiabá,ATA,4.828571428571429,4.862500000000001,Coritiba,mandante,4.96875,4.898660714285715
1840,Filipe Luís,38750,Flamengo,LAT,4.42,0.8333333333333331,Avaí,mandante,5.25,4.835
1841,Orejuela,95352,Athletico-PR,LAT,6.25,3.7125000000000004,Botafogo,mandante,3.4166666666666665,4.833333333333333
1842,Pablo,69165,Flamengo,ZAG,4.411111111111111,2.4384615384615382,Avaí,mandante,5.25,4.830555555555556
1843,Marcos Victor,115537,Ceará,ZAG,4.666666666666667,2.0,Juventude,mandante,4.944444444444445,4.805555555555555
1844,Raul Gustavo,109389,Corinthians,ZAG,5.619999999999999,4.4125,Atlético-MG,mandante,3.9705882352941178,4.7952941176470585
1845,Balbuena,87887,Corinthians,ZAG,5.528571428571428,3.766666666666667,Atlético-MG,mandante,3.9705882352941178,4.749579831932772
1846,Rodinei,73992,Flamengo,LAT,4.237499999999999,0.18571428571428572,Avaí,mandante,5.25,4.7437499999999995
1847,Mendoza,90031,Ceará,ATA,4.530769230769231,6.753846153846155,Juventude,mandante,4.944444444444445,4.737606837606838
1848,Lima,96340,Ceará,MEI,4.5,2.8642857142857143,Juventude,mandante,4.944444444444445,4.722222222222222
1849,Vítor Pereira,77713,Corinthians,TEC,5.452222222222221,4.19,Atlético-MG,mandante,3.9705882352941178,4.711405228758169
1850,Isla,69345,Flamengo,LAT,4.1499999999999995,-1.0333333333333334,Avaí,mandante,5.25,4.699999999999999
1851,Luan,86759,Santos,MEI,6.8,1.275,Fortaleza,mandante,2.566666666666667,4.683333333333334
1852,Léo Baptistão ,81161,Santos,ATA,6.781818181818182,2.35,Fortaleza,mandante,2.566666666666667,4.674242424242425
1853,António Oliveira,111578,Cuiabá,TEC,4.369999999999999,2.6128571428571425,Coritiba,mandante,4.96875,4.669375
1854,Rafael Ramos,93236,Corinthians,LAT,5.366666666666667,2.4625,Atlético-MG,mandante,3.9705882352941178,4.6686274509803924
1855,D'Alessandro,62023,Internacional,MEI,6.4,0.0,Palmeiras,mandante,2.91875,4.659375000000001
1856,Lucas Piton,105584,Corinthians,LAT,5.333333333333334,3.872727272727273,Atlético-MG,mandante,3.9705882352941178,4.651960784313726
1857,Róger Guedes,89898,Corinthians,ATA,5.33125,3.40625,Atlético-MG,mandante,3.9705882352941178,4.650919117647058
1858,Rodrigo Caio,73800,Flamengo,ZAG,4.0,1.1166666666666667,Avaí,mandante,5.25,4.625
1859,Daniel Guedes ,88225,Cuiabá,LAT,4.279999999999999,1.5499999999999998,Coritiba,mandante,4.96875,4.624375
1860,Léo Pereira,83528,Flamengo,ZAG,3.9799999999999995,0.2,Avaí,mandante,5.25,4.615
1861,Bustos,96678,Internacional,LAT,6.307692307692307,3.1933333333333334,Palmeiras,mandante,2.91875,4.613221153846153
1862,Marquinhos Gabriel,68954,Goiás,MEI,5.880000000000001,1.25,São Paulo,mandante,3.261111111111111,4.570555555555556
1863,Fábio Santos,38229,Corinthians,LAT,5.141666666666667,3.971428571428571,Atlético-MG,mandante,3.9705882352941178,4.556127450980393
1864,Lucas Ribeiro,103088,Ceará,ZAG,4.1000000000000005,1.56,Juventude,mandante,4.944444444444445,4.522222222222222
1865,Juan Pablo,114497,Goiás,LAT,5.766666666666667,2.4,São Paulo,mandante,3.261111111111111,4.513888888888889
1866,Vera,107950,Corinthians,MEI,5.0,0.7000000000000001,Atlético-MG,mandante,3.9705882352941178,4.485294117647059
1867,João Lucas,104257,Cuiabá,LAT,3.9928571428571438,2.0625,Coritiba,mandante,4.96875,4.480803571428572
1868,Mano Menezes,37281,Internacional,TEC,5.996875000000001,4.245294117647058,Palmeiras,mandante,2.91875,4.457812500000001
1869,Alex Santana,85465,Athletico-PR,MEI,5.475,1.7428571428571427,Botafogo,mandante,3.4166666666666665,4.445833333333333
1870,Danilo Cardoso,101155,Goiás,ZAG,5.6,5.466666666666668,São Paulo,mandante,3.261111111111111,4.430555555555555
1871,Iago Maidana,89226,América-MG,ZAG,5.2,1.9300000000000002,Atlético-GO,mandante,3.6500000000000004,4.425000000000001
1872,Wescley,70925,Ceará,MEI,3.9,1.4,Juventude,mandante,4.944444444444445,4.4222222222222225
1873,Robson Bambu,101579,Corinthians,ZAG,4.8,4.22,Atlético-MG,mandante,3.9705882352941178,4.385294117647058
1874,Alan Patrick,68685,Internacional,MEI,5.841666666666668,3.2307692307692313,Palmeiras,mandante,2.91875,4.380208333333334
1875,Pedro Raul,98225,Goiás,ATA,5.486666666666666,7.5352941176470605,São Paulo,mandante,3.261111111111111,4.373888888888889
1876,Da Silva,107251,Goiás,ZAG,5.466666666666666,0.06666666666666665,São Paulo,mandante,3.261111111111111,4.363888888888889
1877,Pedrinho,100103,América-MG,ATA,5.077777777777778,2.0799999999999996,Atlético-GO,mandante,3.6500000000000004,4.363888888888889
1878,Marcos Leonardo,109497,Santos,ATA,6.15625,4.857142857142857,Fortaleza,mandante,2.566666666666667,4.361458333333333
1879,Wanderson,93478,Internacional,ATA,5.769230769230769,0.48181818181818187,Palmeiras,mandante,2.91875,4.343990384615385
1880,Diego,38909,Flamengo,MEI,3.4166666666666665,0.775,Avaí,mandante,5.25,4.333333333333333
1881,Marcelo Fernandes,91274,Santos,TEC,6.1,0.75,Fortaleza,mandante,2.566666666666667,4.333333333333333
1882,Pepê,101573,Cuiabá,MEI,3.6666666666666665,2.6,Coritiba,mandante,4.96875,4.317708333333333
1883,Renê,78445,Internacional,LAT,5.685714285714286,5.366666666666667,Palmeiras,mandante,2.91875,4.302232142857143
1884,Marlon ,86864,América-MG,LAT,4.875,3.4555555555555553,Atlético-GO,mandante,3.6500000000000004,4.2625
1885,Keiller,93834,Internacional,GOL,5.6,3.05,Palmeiras,mandante,2.91875,4.259375
1886,Adson,111682,Corinthians,MEI,4.538461538461538,1.9600000000000002,Atlético-MG,mandante,3.9705882352941178,4.254524886877828
1887,Bruno Pacheco,90061,Ceará,LAT,3.5545454545454547,3.823076923076923,Juventude,mandante,4.944444444444445,4.24949494949495
1888,Bruno Méndez,103700,Corinthians,ZAG,4.49,2.3076923076923075,Atlético-MG,mandante,3.9705882352941178,4.230294117647059
1889,Matheus Cavichioli,72580,América-MG,GOL,4.783333333333334,5.791666666666667,Atlético-GO,mandante,3.6500000000000004,4.216666666666667
1890,André Luís,92146,Cuiabá,ATA,3.4499999999999997,1.98,Coritiba,mandante,4.96875,4.209375
1891,Igor Cariús,91639,Cuiabá,LAT,3.442857142857143,2.066666666666667,Coritiba,mandante,4.96875,4.2058035714285715
1892,Gil,68923,Corinthians,ZAG,4.423076923076923,3.2125000000000004,Atlético-MG,mandante,3.9705882352941178,4.1968325791855206
1893,Artur,95799,Bragantino,ATA,5.392857142857143,4.386666666666667,Fluminense,mandante,3.0,4.196428571428571
1894,Cuello,98909,Athletico-PR,ATA,4.95,2.1857142857142855,Botafogo,mandante,3.4166666666666665,4.183333333333334
1895,Rodrigo Moledo,63354,Internacional,ZAG,5.444444444444445,2.5999999999999996,Palmeiras,mandante,2.91875,4.181597222222223
1896,Marquinhos Santos,81031,Ceará,TEC,3.3979999999999997,3.8100000000000005,Juventude,mandante,4.944444444444445,4.171222222222222
1897,João Victor,104250,Corinthians,ZAG,4.366666666666666,4.025,Atlético-MG,mandante,3.9705882352941178,4.168627450980392
1898,Vagner Mancini,39850,América-MG,TEC,4.643888888888888,3.7399999999999998,Atlético-GO,mandante,3.6500000000000004,4.146944444444444
1899,Luiz Felipe Scolari,43618,Athletico-PR,TEC,4.845714285714286,3.7187499999999996,Botafogo,mandante,3.4166666666666665,4.1311904761904765
1900,Edenílson,63289,Internacional,MEI,5.3307692307692305,2.170588235294117,Palmeiras,mandante,2.91875,4.124759615384615
1901,Victor Hugo,116034,Flamengo,MEI,2.966666666666666,2.936363636363636,Avaí,mandante,5.25,4.1083333333333325
1902,Marquinhos,102292,Cuiabá,ATA,3.2,4.6,Coritiba,mandante,4.96875,4.084375
1903,Diego,101027,Goiás,MEI,4.90625,2.92,São Paulo,mandante,3.261111111111111,4.0836805555555555
1904,Guilherme Castilho,101798,Ceará,MEI,3.2125,0.6,Juventude,mandante,4.944444444444445,4.0784722222222225
1905,Pintado,37424,Cuiabá,TEC,3.125,4.726666666666667,Coritiba,mandante,4.96875,4.046875
1906,Varela,84816,Flamengo,LAT,2.8333333333333335,2.4,Avaí,mandante,5.25,4.041666666666667
1907,Carlos de Pena,87242,Internacional,ATA,5.10625,3.6599999999999993,Palmeiras,mandante,2.91875,4.0125
1908,Johnny,106002,Internacional,MEI,5.1,3.663636363636364,Palmeiras,mandante,2.91875,4.009375
1909,Bento,105208,Athletico-PR,GOL,4.6,3.746666666666667,Botafogo,mandante,3.4166666666666665,4.008333333333333
1910,Cléber,104125,Ceará,ATA,3.028571428571429,1.6818181818181819,Juventude,mandante,4.944444444444445,3.9865079365079366
1911,João Carlos,69010,Cuiabá,GOL,3.0,1.75,Coritiba,mandante,4.96875,3.984375
1912,Matheus Donelli,107179,Corinthians,GOL,0.0,1.0,Atlético-MG,mandante,3.9705882352941178,3.9705882352941178
1913,Everaldo ,91151,América-MG,ATA,4.281818181818182,3.3999999999999995,Atlético-GO,mandante,3.6500000000000004,3.9659090909090913
1914,Nino Paraíba,68808,Ceará,LAT,2.9799999999999995,2.5,Juventude,mandante,4.944444444444445,3.962222222222222
1915,Gustavo Mosquito,97450,Corinthians,ATA,3.9454545454545453,1.0,Atlético-MG,mandante,3.9705882352941178,3.9580213903743315
1916,Renan,109963,Bragantino,ZAG,4.9,3.8499999999999996,Fluminense,mandante,3.0,3.95
1917,Luiz Felipe,79035,Santos,ZAG,5.328571428571428,1.625,Fortaleza,mandante,2.566666666666667,3.947619047619048
1918,Iury Castilho,89695,Ceará,ATA,2.9333333333333336,1.45,Juventude,mandante,4.944444444444445,3.938888888888889
1919,Nicolas,72524,Goiás,ATA,4.60909090909091,0.6874999999999999,São Paulo,mandante,3.261111111111111,3.9351010101010107
1920,João Paulo,71602,América-MG,LAT,4.2,1.375,Atlético-GO,mandante,3.6500000000000004,3.9250000000000003
1921,Vina,71162,Ceará,MEI,2.9,2.0428571428571423,Juventude,mandante,4.944444444444445,3.9222222222222225
1922,Denilson,115986,Cuiabá,MEI,2.875,1.214285714285714,Coritiba,mandante,4.96875,3.921875
1923,Jailson,72290,América-MG,GOL,4.166666666666667,2.3333333333333335,Atlético-GO,mandante,3.6500000000000004,3.9083333333333337
1924,Fábio Carille,70696,Athletico-PR,TEC,4.385,3.15,Botafogo,mandante,3.4166666666666665,3.900833333333333
1925,Sidimar,69189,Goiás,ZAG,4.5,2.566666666666667,São Paulo,mandante,3.261111111111111,3.8805555555555555
1926,Marllon,70666,Cuiabá,ZAG,2.7562499999999996,3.4375,Coritiba,mandante,4.96875,3.8625
1927,Fagner,42500,Corinthians,LAT,3.7363636363636363,2.1666666666666665,Atlético-MG,mandante,3.9705882352941178,3.853475935828877
1928,Jonathan Cafu,78580,Cuiabá,ATA,2.7199999999999998,1.625,Coritiba,mandante,4.96875,3.844375
1929,Anderson,102906,Athletico-PR,GOL,4.25,6.5,Botafogo,mandante,3.4166666666666665,3.833333333333333
1930,Elvis,73347,Goiás,MEI,4.4,2.4999999999999996,São Paulo,mandante,3.261111111111111,3.8305555555555557
1931,Juninho,82381,América-MG,MEI,4.0062500000000005,3.6555555555555554,Atlético-GO,mandante,3.6500000000000004,3.8281250000000004
1932,Abner Vinícius,104513,Athletico-PR,LAT,4.223076923076923,2.0,Botafogo,mandante,3.4166666666666665,3.819871794871795
1933,Renato Augusto,38398,Corinthians,MEI,3.641666666666667,2.95,Atlético-MG,mandante,3.9705882352941178,3.8061274509803926
1934,Lucho González,120397,Ceará,TEC,2.665,2.8675,Juventude,mandante,4.944444444444445,3.8047222222222223
1935,Luiz Otávio,72359,Ceará,ZAG,2.642857142857143,2.5333333333333337,Juventude,mandante,4.944444444444445,3.7936507936507935
1936,Valdívia,85423,Cuiabá,MEI,2.616666666666667,2.142857142857143,Coritiba,mandante,4.96875,3.7927083333333336
1937,André,68690,Cuiabá,ATA,2.5999999999999996,1.7714285714285716,Coritiba,mandante,4.96875,3.784375
1938,Maurício Barbieri,82792,Bragantino,TEC,4.5675,3.6041176470588234,Fluminense,mandante,3.0,3.78375
1939,David Luiz,52827,Flamengo,ZAG,2.314285714285714,0.30000000000000004,Avaí,mandante,5.25,3.782142857142857
1940,Alerrandro,101715,Bragantino,ATA,4.56,4.800000000000001,Fluminense,mandante,3.0,3.78
1941,Robert Renan,117330,Corinthians,ZAG,3.5666666666666664,2.3,Atlético-MG,mandante,3.9705882352941178,3.768627450980392
1942,João Paulo,85425,Santos,GOL,4.952941176470588,3.3125,Fortaleza,mandante,2.566666666666667,3.7598039215686274
1943,Daniel,96468,Internacional,GOL,4.6000000000000005,3.55,Palmeiras,mandante,2.91875,3.7593750000000004
1944,Willian,42135,Corinthians,MEI,3.5375,4.283333333333333,Atlético-MG,mandante,3.9705882352941178,3.7540441176470587
1945,Madson,78077,Santos,LAT,4.935714285714285,3.5416666666666665,Fortaleza,mandante,2.566666666666667,3.7511904761904757
1946,Maicon,71227,Santos,ZAG,4.929999999999999,2.390909090909091,Fortaleza,mandante,2.566666666666667,3.748333333333333
1947,Natan,107110,Bragantino,ZAG,4.492857142857143,1.9000000000000001,Fluminense,mandante,3.0,3.7464285714285714
1948,Tadeu,82453,Goiás,GOL,4.2176470588235295,4.333333333333333,São Paulo,mandante,3.261111111111111,3.7393790849673203
1949,Raúl Cáceres,71680,América-MG,LAT,3.8066666666666666,3.2399999999999998,Atlético-GO,mandante,3.6500000000000004,3.7283333333333335
1950,Pedro Henrique,87225,Athletico-PR,ZAG,4.028571428571429,4.1,Botafogo,mandante,3.4166666666666665,3.722619047619048
1951,Gabriel,78605,Internacional,MEI,4.508333333333334,3.0230769230769234,Palmeiras,mandante,2.91875,3.713541666666667
1952,Fabián Bustos,107645,Santos,TEC,4.8412500000000005,3.6119999999999997,Fortaleza,mandante,2.566666666666667,3.7039583333333335
1953,Vitor Bueno,87552,Athletico-PR,MEI,3.983333333333333,2.153846153846154,Botafogo,mandante,3.4166666666666665,3.6999999999999997
