,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral,xG_G_comp
0,América-MG,1.429739282392017,1.0320901277217065,1.137331508052095,1.690444693789008,1.283535395222056,1.3612674107553573,0.3976491546703105,-0.5531131857369131,-0.07773201553330122,1.1666666666666667,0.9166666666666666,0.5,1.0833333333333333,0.8333333333333334,1.0,0.2500000000000001,-0.5833333333333333,-0.16666666666666663,0.4502020618887227
1,Cuiabá,1.2266208794442872,0.9787509287655882,0.956861798064593,1.320535752571175,1.0917413387544401,1.1496433406683817,0.247869950678699,-0.3636739545065819,-0.05790200191394157,0.6923076923076923,0.6153846153846154,0.6666666666666666,1.3333333333333333,0.6794871794871795,0.9743589743589743,0.07692307692307687,-0.6666666666666666,-0.2948717948717948,0.4122541592672606
2,Atlético-GO,1.4977432904470993,1.1550618885915052,1.010485821197047,1.5285622628487727,1.2541145558220732,1.341812075720139,0.34268140185559415,-0.5180764416517256,-0.08769751989806585,1.0,1.0,0.75,1.9166666666666667,0.875,1.4583333333333335,0.0,-1.1666666666666667,-0.5833333333333335,0.3791145558220732
3,Juventude,1.3616943908658026,1.1182398509717097,0.6403430436211962,1.8431952892138674,1.0010187172434994,1.4807175700927886,0.24345453989409283,-1.2028522455926711,-0.47969885284928915,0.6923076923076923,1.3076923076923077,0.6666666666666666,2.0,0.6794871794871795,1.6538461538461537,-0.6153846153846154,-1.3333333333333335,-0.9743589743589742,0.32153153775631993
4,Fortaleza,1.496597000377872,0.9243881176644642,0.9479153479339381,1.255834461213951,1.222256174155905,1.0901112894392075,0.5722088827134078,-0.30791911328001287,0.1321448847166975,0.6923076923076923,0.6923076923076923,1.1666666666666667,1.3333333333333333,0.9294871794871795,1.0128205128205128,0.0,-0.16666666666666652,-0.08333333333333326,0.2927689946687255
5,Ceará,1.2047417095732025,1.1091909297669347,1.1796653553687593,1.4807704634170327,1.1922035324709808,1.2949806965919837,0.0955507798062678,-0.3011051080482734,-0.1027771641210029,0.9166666666666666,1.0833333333333333,0.9230769230769231,0.9230769230769231,0.9198717948717949,1.0032051282051282,-0.16666666666666663,0.0,-0.08333333333333326,0.27233173759918583
6,Botafogo,1.141306024826027,1.0428176193073475,1.2440300392290309,1.657567371044705,1.192668032027529,1.3501924951760262,0.09848840551867943,-0.4135373318156741,-0.15752446314849733,0.8333333333333334,1.0,1.0769230769230769,1.4615384615384615,0.9551282051282051,1.2307692307692308,-0.16666666666666663,-0.3846153846153846,-0.27564102564102577,0.23753982689932385
7,Atlético-MG,1.6457901844798573,0.752789695341565,1.3785202690235179,1.1243032481268154,1.5121552267516876,0.9385464717341903,0.8930004891382922,0.2542170208967025,0.5736087550174973,1.4166666666666667,1.1666666666666667,1.1538461538461537,1.0769230769230769,1.2852564102564101,1.1217948717948718,0.25,0.07692307692307687,0.16346153846153832,0.22689881649527743
8,Coritiba,1.2765727160893545,1.1126826480564593,1.1592712813329027,1.6801376573834885,1.2179219987111285,1.396410152719974,0.1638900680328952,-0.5208663760505858,-0.17848815400884543,1.2307692307692308,0.9230769230769231,0.9090909090909091,2.3636363636363638,1.06993006993007,1.6433566433566433,0.3076923076923077,-1.4545454545454546,-0.5734265734265733,0.1479919287810585
9,Santos,1.4398465886923801,1.5626919173507074,1.0646324132342555,1.4258459055137624,1.2522395009633178,1.494268911432235,-0.12284532865832731,-0.36121349227950694,-0.24202941046891713,1.5,0.8333333333333334,0.75,0.75,1.125,0.7916666666666667,0.6666666666666666,0.0,0.33333333333333326,0.12723950096331782
10,São Paulo,1.5060397395048788,1.049113941250077,1.2407599321601808,1.3674679484936347,1.37339983583253,1.2082909448718557,0.45692579825480184,-0.12670801633345397,0.16510889096067416,1.6666666666666667,1.25,0.9230769230769231,1.2307692307692308,1.294871794871795,1.2403846153846154,0.41666666666666674,-0.3076923076923077,0.054487179487179516,0.07852804096073496
11,Bragantino,1.5450362293924749,1.003308716818188,1.2786911821029026,1.4648711029064037,1.4118637057476886,1.2340899098622957,0.5417275125742869,-0.1861799208035011,0.17777379588539288,1.6153846153846154,0.9230769230769231,1.0833333333333333,1.5833333333333333,1.3493589743589745,1.2532051282051282,0.6923076923076923,-0.5,0.09615384615384626,0.06250473138871415
12,Avaí,1.1491811935168024,1.3390401391455462,0.9203467256027776,1.7914392655909397,1.03476395955979,1.565239702368243,-0.18985894562874384,-0.871092539988162,-0.530475742808453,1.4166666666666667,1.3333333333333333,0.5384615384615384,1.6923076923076923,0.9775641025641026,1.5128205128205128,0.08333333333333348,-1.1538461538461537,-0.5352564102564101,0.057199856995687304
13,Palmeiras,1.9159768488477953,0.9655717094985684,1.4210442979370193,1.1882881873719493,1.6685105733924073,1.0769299484352588,0.9504051393492269,0.23275611056506995,0.5915806249571485,1.9166666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.625,0.6666666666666666,1.25,0.6666666666666666,0.9583333333333334,0.04351057339240727
14,Flamengo,2.0891904514585704,0.7193194451439248,1.3813299940861437,1.1069944723865368,1.735260222772357,0.9131569587652308,1.3698710063146455,0.27433552169960684,0.8221032640071262,2.3636363636363638,0.5454545454545454,1.0769230769230769,1.0769230769230769,1.7202797202797204,0.8111888111888111,1.8181818181818183,0.0,0.9090909090909093,0.014980502492636605
15,Goiás,1.1760872281911519,1.511273662732967,0.983337518097251,1.7968092331200456,1.0797123731442015,1.6540414479265064,-0.3351864345418152,-0.8134717150227946,-0.5743290747823049,1.3333333333333333,1.0833333333333333,0.8333333333333334,1.4166666666666667,1.0833333333333333,1.25,0.25,-0.5833333333333334,-0.16666666666666674,-0.0036209601891317167
