,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
206,5,107179,Matheus Donelli,Corinthians,GOL,3.08,0.0,0.0,0.0,0.0,30.800281592137164,27.35485041144014,0.0,0.5602868668758405,0.0625,10.79126213592233,9.0,40.60616770033125,31.58578436291194,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.932349581689101
288,5,89273,João Pedro,Corinthians,LAT,2.11,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,31.58578436291194,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9295102357260199
160,5,80079,Airton,América-MG,GOL,2.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,45.63314419408129,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9290271198803426
178,5,113690,Diógenes ,Santos,GOL,2.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,25.73991920949288,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9290271198803426
621,5,104153,Ruan,Corinthians,MEI,2.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,31.58578436291194,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9290271198803426
424,5,111408,Felipe Augusto,Corinthians,ATA,2.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,31.58578436291194,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9290271198803426
425,5,99878,Léo Passos,América-MG,ATA,2.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,45.63314419408129,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9290271198803426
261,5,110750,Gustavo Marques,América-MG,ZAG,2.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,45.63314419408129,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9290271198803426
219,5,108539,Guilherme,Corinthians,GOL,2.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,31.58578436291194,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9290271198803426
287,5,106835,Luan Patrick,América-MG,ZAG,2.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,45.63314419408129,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9290271198803426
316,5,111638,Robson,Santos,ZAG,2.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,25.73991920949288,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9290271198803426
396,5,105900,Allanzinho,Santos,ATA,2.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,25.73991920949288,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9290271198803426
588,5,102067,Xavier,Corinthians,MEI,3.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,31.58578436291194,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9285738351599172
394,5,85300,Berrío ,América-MG,ATA,3.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,45.63314419408129,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9285738351599172
193,5,97453,Jori,América-MG,GOL,3.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,45.63314419408129,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9285738351599172
591,5,103996,Bruno Oliveira,Santos,MEI,3.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,25.73991920949288,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9285738351599172
400,5,104578,Tailson,Santos,ATA,3.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,25.73991920949288,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9285738351599172
524,5,96055,Yan Sasse,América-MG,MEI,3.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,45.63314419408129,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9285738351599172
611,5,105899,Ivonei,Santos,MEI,3.0,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,25.73991920949288,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9285738351599172
461,5,117849,Giovane,Corinthians,ATA,1.76,0.0,0.0,0.0,0.0,29.71332507039804,22.20779158791073,2.7775,0.0,0.0,10.79126213592233,9.0,40.60616770033125,31.58578436291194,44.77442121364636,visitante,0.0,4.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9274629317392097
311,5,86864,Marlon ,América-MG,LAT,3.17,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,45.63314419408129,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9274409335987374
500,5,110607,Gabriel Pirani,Santos,MEI,3.17,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,25.73991920949288,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9274409335987374
375,5,106704,Carlos Alberto,América-MG,ATA,1.72,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,1.785,0.4602840610205155,0.08293838862559241,10.79126213592233,9.0,40.60616770033125,45.63314419408129,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9267128210192759
496,5,104580,Sandry,Santos,MEI,2.58,0.3,-0.66,0.0,0.0,30.800281592137164,22.20779158791073,0.0,0.14573010784027982,0.02906976744186046,10.79126213592233,9.0,40.60616770033125,25.73991920949288,44.77442121364636,visitante,0.0,-1.0,0.0,0.3,0.0,3.2372357723577236,3.300582524271845,1,0.9254256407398179
595,5,112886,Lucas Barbosa,Santos,MEI,1.49,0.0,0.0,0.0,0.0,32.97419463561543,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,25.73991920949288,44.77442121364636,visitante,0.0,-1.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9247919793976522
516,5,105608,Flávio,América-MG,MEI,1.8,0.0,0.0,0.0,0.0,30.800281592137164,22.20779158791073,1.785,0.8548132561809573,0.1625,10.79126213592233,9.0,40.60616770033125,45.63314419408129,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9237144575076036
567,5,105585,Roni,Corinthians,MEI,1.34,0.0,0.0,0.0,0.0,28.626368548658906,22.20779158791073,0.0,0.0,0.0,10.79126213592233,9.0,40.60616770033125,31.58578436291194,44.77442121364636,visitante,0.0,4.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9228478029446667
361,5,99119,Lucas Braga,Santos,ATA,4.15,0.3,-0.14,0.0,0.0,34.151146482272736,22.20779158791073,1.6675,0.6800738365879725,0.07386584639725355,10.79126213592233,9.0,40.60616770033125,25.73991920949288,44.77442121364636,visitante,0.0,-0.4,0.0,0.4,0.2,3.2372357723577236,3.300582524271845,1,0.9221170373343757
497,5,108201,Gustavo,América-MG,MEI,3.0,0.2,-0.79,0.0,0.0,28.47470019678833,22.20779158791073,2.7775,0.1315097317201473,0.016666666666666666,10.79126213592233,9.0,40.60616770033125,45.63314419408129,44.77442121364636,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577236,3.300582524271845,1,0.9217692259881481
