,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1810,Bruno Henrique,90285,Flamengo,ATA,4.975,6.7749999999999995,Juventude,visitante,4.66875,5.721875
1811,Matheus França,115100,Flamengo,MEI,1.675,6.383333333333333,Juventude,visitante,4.66875,5.526041666666666
1812,Pedro Raul,98225,Goiás,ATA,5.486666666666666,7.9125000000000005,Fluminense,visitante,3.022222222222222,5.467361111111112
1813,Weverson,109426,Bragantino,LAT,1.0,0.0,Fortaleza,visitante,5.452941176470588,5.452941176470588
1814,Guilherme Santos,104414,Bragantino,ATA,-0.4,0.0,Fortaleza,visitante,5.452941176470588,5.452941176470588
1815,Bruninho,113558,Bragantino,ATA,0.0,0.0,Fortaleza,visitante,5.452941176470588,5.452941176470588
1816,Alerrandro,101715,Bragantino,ATA,4.56,5.314285714285715,Fortaleza,visitante,5.452941176470588,5.383613445378152
1817,Alex,101600,Santos,ZAG,2.2,5.65,Botafogo,visitante,5.0,5.325
1818,Luan Cândido,100848,Bragantino,LAT,6.826666666666666,5.121428571428572,Fortaleza,visitante,5.452941176470588,5.28718487394958
1819,Moisés,90444,Internacional,LAT,3.55,7.275,São Paulo,visitante,3.0625,5.16875
1820,Anderson,102906,Athletico-PR,GOL,4.25,6.5,Atlético-GO,visitante,3.7722222222222226,5.136111111111111
1821,Matheus Cavichioli,72580,América-MG,GOL,4.783333333333334,5.863636363636363,Palmeiras,visitante,4.361111111111111,5.112373737373737
1822,Marcos Leonardo,109497,Santos,ATA,6.15625,5.184615384615385,Botafogo,visitante,5.0,5.092307692307692
1823,Kaiky,111637,Santos,ZAG,1.0,0.0,Botafogo,visitante,5.0,5.0
1824,Weslley Patati,118676,Santos,ATA,1.4,0.0,Botafogo,visitante,5.0,5.0
1825,Miguelito,115025,Santos,MEI,0.55,0.0,Botafogo,visitante,5.0,5.0
1826,Derick,109830,Santos,ZAG,0.0,0.0,Botafogo,visitante,5.0,5.0
1827,Artur,95799,Bragantino,ATA,5.392857142857143,4.386666666666667,Fortaleza,visitante,5.452941176470588,4.919803921568628
1828,Emmanuel Martínez,103388,América-MG,MEI,3.25,5.4,Palmeiras,visitante,4.361111111111111,4.8805555555555555
1829,Deyverson,92708,Cuiabá,ATA,4.828571428571429,5.4,Atlético-MG,visitante,4.170588235294118,4.785294117647059
1830,Everton,50301,Cuiabá,MEI,0.7499999999999999,5.266666666666667,Atlético-MG,visitante,4.170588235294118,4.718627450980392
1831,Daniel Cabral,110465,Flamengo,MEI,0.0,0.0,Juventude,visitante,4.66875,4.66875
1832,Werton,112984,Flamengo,ATA,-0.1,0.0,Juventude,visitante,4.66875,4.66875
1833,Renan,109963,Bragantino,ZAG,4.9,3.8499999999999996,Fortaleza,visitante,5.452941176470588,4.651470588235294
1834,Arrascaeta,87863,Flamengo,MEI,8.469999999999999,4.536363636363637,Juventude,visitante,4.66875,4.602556818181819
1835,Andreas Pereira,89274,Flamengo,MEI,1.15,4.442857142857143,Juventude,visitante,4.66875,4.555803571428571
1836,Maurício Barbieri,82792,Bragantino,TEC,4.5675,3.6041176470588234,Fortaleza,visitante,5.452941176470588,4.528529411764706
1837,Orlando Ribeiro,120612,Santos,TEC,3.4480000000000004,4.0525,Botafogo,visitante,5.0,4.52625
1838,Santos,69012,Flamengo,GOL,4.7,4.355555555555556,Juventude,visitante,4.66875,4.512152777777779
1839,Pedro,94583,Flamengo,ATA,7.445454545454546,4.345454545454545,Juventude,visitante,4.66875,4.5071022727272725
1840,Varela,84816,Flamengo,LAT,2.8333333333333335,4.3,Juventude,visitante,4.66875,4.484375
1841,Vitor Roque,114802,Athletico-PR,ATA,2.6615384615384623,5.1916666666666655,Atlético-GO,visitante,3.7722222222222226,4.481944444444444
1842,Lucas Barbosa,112886,Santos,MEI,2.1833333333333336,3.963636363636364,Botafogo,visitante,5.0,4.481818181818182
1843,Pintado,37424,Cuiabá,TEC,3.125,4.726666666666667,Atlético-MG,visitante,4.170588235294118,4.448627450980393
1844,Lucas Braga,99119,Santos,ATA,3.675,3.857142857142857,Botafogo,visitante,5.0,4.428571428571429
1845,Mendoza,90031,Ceará,ATA,4.530769230769231,7.008333333333334,Avaí,visitante,1.8333333333333333,4.420833333333333
1846,Aderlan,88423,Bragantino,LAT,3.0714285714285707,3.3214285714285716,Fortaleza,visitante,5.452941176470588,4.38718487394958
1847,Marquinhos,102292,Cuiabá,ATA,3.2,4.6,Atlético-MG,visitante,4.170588235294118,4.385294117647058
1848,Paulo Sousa,89284,Flamengo,TEC,5.3575,4.0975,Juventude,visitante,4.66875,4.383125
1849,Khellven ,105175,Athletico-PR,LAT,3.2,4.9125,Atlético-GO,visitante,3.7722222222222226,4.342361111111111
1850,Ytalo,53148,Bragantino,ATA,3.3666666666666667,3.2249999999999996,Fortaleza,visitante,5.452941176470588,4.338970588235294
1851,Fabián Bustos,107645,Santos,TEC,4.8412500000000005,3.6119999999999997,Botafogo,visitante,5.0,4.306
1852,Madson,78077,Santos,LAT,4.935714285714285,3.5416666666666665,Botafogo,visitante,5.0,4.270833333333333
1853,Hyoran,85931,Bragantino,MEI,4.03,3.06923076923077,Fortaleza,visitante,5.452941176470588,4.26108597285068
1854,Raul,92496,Bragantino,MEI,2.976923076923077,3.0533333333333332,Fortaleza,visitante,5.452941176470588,4.253137254901961
1855,Danilo Cardoso,101155,Goiás,ZAG,5.6,5.466666666666668,Fluminense,visitante,3.022222222222222,4.244444444444445
1856,Marinho,68952,Flamengo,ATA,6.13,3.8,Juventude,visitante,4.66875,4.234375
