,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1205,Vitor Mendes,104401,Juventude,ZAG,3.3333333333333335,10.9,Fortaleza,visitante,8.166666666666666,9.533333333333333
1206,Óscar Ruíz,71691,Juventude,ATA,5.95,10.0,Fortaleza,visitante,8.166666666666666,9.083333333333332
1207,Busanello,97537,Juventude,LAT,1.2,8.6,Fortaleza,visitante,8.166666666666666,8.383333333333333
1208,Darlan,104593,Juventude,MEI,0.35000000000000003,0.0,Fortaleza,visitante,8.166666666666666,8.166666666666666
1209,Paulo Henrique,93716,Juventude,LAT,0.49999999999999994,0.0,Fortaleza,visitante,8.166666666666666,8.166666666666666
1210,Arrascaeta,87863,Flamengo,MEI,10.200000000000001,10.0,Fluminense,visitante,6.333333333333333,8.166666666666666
1211,Gabriel Tota,115791,Juventude,MEI,-0.2,0.0,Fortaleza,visitante,8.166666666666666,8.166666666666666
1212,Bruninho,101716,Juventude,MEI,2.05,0.0,Fortaleza,visitante,8.166666666666666,8.166666666666666
1213,Kuscevic,98619,Palmeiras,ZAG,5.0,13.2,Santos,visitante,3.05,8.125
1214,Erison,108422,Botafogo,ATA,4.3999999999999995,10.825000000000001,Coritiba,visitante,3.3333333333333335,7.0791666666666675
1215,Rony,91607,Palmeiras,ATA,3.6000000000000005,10.85,Santos,visitante,3.05,6.949999999999999
1216,Willian Arão,78478,Flamengo,MEI,1.3999999999999997,7.5,Fluminense,visitante,6.333333333333333,6.916666666666666
1217,Rafael Forster,82764,Juventude,ZAG,1.5750000000000002,5.55,Fortaleza,visitante,8.166666666666666,6.8583333333333325
1218,Jorge,88065,Palmeiras,LAT,0.7333333333333334,10.5,Santos,visitante,3.05,6.775
1219,Bruno Henrique,90285,Flamengo,ATA,7.35,6.949999999999999,Fluminense,visitante,6.333333333333333,6.641666666666666
1220,Matheus França,115100,Flamengo,MEI,-0.7,0.0,Fluminense,visitante,6.333333333333333,6.333333333333333
1221,Filipe Luís,38750,Flamengo,LAT,3.7,0.0,Fluminense,visitante,6.333333333333333,6.333333333333333
1222,Rodinei,73992,Flamengo,LAT,2.55,0.0,Fluminense,visitante,6.333333333333333,6.333333333333333
1223,Gomes,107109,Flamengo,MEI,5.1000000000000005,6.233333333333333,Fluminense,visitante,6.333333333333333,6.283333333333333
1224,Jadson,80129,Juventude,MEI,2.525,4.1,Fortaleza,visitante,8.166666666666666,6.133333333333333
1225,Zé Rafael,82455,Palmeiras,MEI,8.175,8.55,Santos,visitante,3.05,5.800000000000001
1226,Marcos Rocha,63013,Palmeiras,LAT,3.1666666666666665,8.55,Santos,visitante,3.05,5.800000000000001
1227,Eduardo Baptista,87211,Juventude,TEC,2.8449999999999998,2.91,Fortaleza,visitante,8.166666666666666,5.538333333333333
1228,Pitta,108133,Juventude,ATA,1.1,2.8000000000000003,Fortaleza,visitante,8.166666666666666,5.483333333333333
1229,Matheus Felipe,102310,Athletico-PR,ZAG,2.5250000000000004,7.65,Cuiabá,visitante,3.1666666666666665,5.408333333333333
1230,Pablo,69165,Flamengo,ZAG,5.4,4.2,Fluminense,visitante,6.333333333333333,5.266666666666667
1231,Paulo Sousa,89284,Flamengo,TEC,5.993333333333333,4.113333333333333,Fluminense,visitante,6.333333333333333,5.223333333333333
1232,Gatito Fernández,74061,Botafogo,GOL,2.0,7.0,Coritiba,visitante,3.3333333333333335,5.166666666666667
1233,Abel Ferreira,110506,Palmeiras,TEC,6.2075000000000005,7.095,Santos,visitante,3.05,5.0725
1234,Pedro,94583,Flamengo,ATA,5.3,3.8,Fluminense,visitante,6.333333333333333,5.066666666666666
1235,Chico,82407,Juventude,MEI,2.8333333333333335,1.7666666666666668,Fortaleza,visitante,8.166666666666666,4.966666666666667
1236,Guilherme Parede,83438,Juventude,ATA,0.46666666666666673,1.7333333333333332,Fortaleza,visitante,8.166666666666666,4.949999999999999
1237,Jorginho,77544,Atlético-GO,MEI,2.875,6.05,Internacional,visitante,3.6666666666666665,4.858333333333333
1238,Matheuzinho,101727,Flamengo,LAT,16.4,3.35,Fluminense,visitante,6.333333333333333,4.841666666666667
1239,César,91422,Juventude,GOL,1.875,1.5,Fortaleza,visitante,8.166666666666666,4.833333333333333
1240,Weverton,71631,Palmeiras,GOL,4.0,6.5,Santos,visitante,3.05,4.775
1241,Victor Sá,108946,Botafogo,ATA,2.1,6.15,Coritiba,visitante,3.3333333333333335,4.741666666666667
1242,William Matheus,62130,Juventude,LAT,0.07500000000000007,1.3,Fortaleza,visitante,8.166666666666666,4.733333333333333
1243,Vitor Gabriel,101596,Juventude,ATA,0.09999999999999998,1.3,Fortaleza,visitante,8.166666666666666,4.733333333333333
1244,Léo Ortiz,97867,Bragantino,ZAG,8.15,7.2,Goiás,visitante,2.0,4.6
1245,Ricardo Bueno,69141,Juventude,ATA,2.066666666666667,1.0,Fortaleza,visitante,8.166666666666666,4.583333333333333
1246,Capixaba,94894,Juventude,ATA,3.6500000000000004,1.0,Fortaleza,visitante,8.166666666666666,4.583333333333333
1247,João Ricardo,81881,Ceará,GOL,0.8333333333333334,7.066666666666666,São Paulo,visitante,2.0,4.533333333333333
1248,Muriqui,38225,Avaí,ATA,8.375,6.0,Atlético-MG,visitante,3.05,4.525
1249,Jean,89150,Juventude,MEI,1.8499999999999999,0.85,Fortaleza,visitante,8.166666666666666,4.508333333333333
1250,Dudu,68920,Palmeiras,ATA,6.949999999999999,5.8,Santos,visitante,3.05,4.425
1251,Miguel,105612,Bragantino,MEI,2.466666666666667,6.7,Goiás,visitante,2.0,4.35
1252,Murilo,97653,Palmeiras,ZAG,4.425,5.65,Santos,visitante,3.05,4.35
1253,Everton Ribeiro,51772,Flamengo,MEI,5.833333333333333,2.3000000000000003,Fluminense,visitante,6.333333333333333,4.316666666666666
1254,Edinho,80193,Juventude,ATA,0.5,0.4,Fortaleza,visitante,8.166666666666666,4.283333333333333
1255,Paulo Miranda,68817,Juventude,ZAG,2.2,0.39999999999999997,Fortaleza,visitante,8.166666666666666,4.283333333333333
1256,Raúl Cáceres,71680,América-MG,LAT,3.1,7.55,Corinthians,visitante,1.0,4.275
1257,Rodrigo Caio,73800,Flamengo,ZAG,5.9,2.1,Fluminense,visitante,6.333333333333333,4.216666666666667
1258,Hyoran,85931,Bragantino,MEI,-1.0,6.4,Goiás,visitante,2.0,4.2
1259,Lucas Evangelista,84674,Bragantino,MEI,3.4000000000000004,6.3500000000000005,Goiás,visitante,2.0,4.175000000000001
1260,Léo Pereira,106681,Atlético-GO,ATA,1.8333333333333333,4.6000000000000005,Internacional,visitante,3.6666666666666665,4.133333333333334
1261,Yuri Lima,90569,Juventude,MEI,1.775,0.09999999999999994,Fortaleza,visitante,8.166666666666666,4.133333333333333
1262,Ronaldo,91101,Atlético-GO,GOL,4.5,4.6,Internacional,visitante,3.6666666666666665,4.133333333333333
1263,Arthur Henrique,86629,Atlético-GO,LAT,2.4,4.6,Internacional,visitante,3.6666666666666665,4.133333333333333
1264,Luís Oyama,97908,Botafogo,MEI,3.1333333333333333,4.75,Coritiba,visitante,3.3333333333333335,4.041666666666667
1265,Lázaro,110193,Flamengo,MEI,2.3666666666666667,1.7333333333333334,Fluminense,visitante,6.333333333333333,4.033333333333333
1266,Thalisson Kelven,97448,Juventude,ZAG,-3.1,-0.1,Fortaleza,visitante,8.166666666666666,4.033333333333333
1267,Bressan,72491,Avaí,ZAG,2.4499999999999997,5.0,Atlético-MG,visitante,3.05,4.025
1268,Thiago Maia,89637,Flamengo,MEI,1.5666666666666667,1.7000000000000002,Fluminense,visitante,6.333333333333333,4.016666666666667
1269,Luís Castro,88037,Botafogo,TEC,4.096666666666667,4.6575,Coritiba,visitante,3.3333333333333335,3.9954166666666664
1270,Marinho,68952,Flamengo,ATA,7.3,1.65,Fluminense,visitante,6.333333333333333,3.9916666666666663
1271,Michel,80664,Ceará,LAT,-0.4,5.95,São Paulo,visitante,2.0,3.975
1272,Rafael Navarro,105770,Palmeiras,ATA,2.05,4.9,Santos,visitante,3.05,3.975
1273,Bruno Silva,68698,Avaí,MEI,3.625,4.833333333333333,Atlético-MG,visitante,3.05,3.9416666666666664
1274,Saravia,96725,Botafogo,LAT,2.6,4.45,Coritiba,visitante,3.3333333333333335,3.8916666666666666
1275,Gustavo Gómez,71684,Palmeiras,ZAG,6.875,4.4,Santos,visitante,3.05,3.725
1276,Hugo Moura,101594,Athletico-PR,MEI,4.300000000000001,4.25,Cuiabá,visitante,3.1666666666666665,3.708333333333333
1277,Leandro Barcia,91242,Atlético-GO,ATA,0.3,0.0,Internacional,visitante,3.6666666666666665,3.6666666666666665
1278,Jorginho,70323,Atlético-GO,TEC,7.11,0.0,Internacional,visitante,3.6666666666666665,3.6666666666666665
1279,Daniel Borges,73318,Botafogo,LAT,3.8666666666666667,3.9250000000000003,Coritiba,visitante,3.3333333333333335,3.629166666666667
1280,Gustavo Scarpa,87999,Palmeiras,MEI,7.2,4.15,Santos,visitante,3.05,3.6
1281,David Luiz,52827,Flamengo,ZAG,2.2,0.8,Fluminense,visitante,6.333333333333333,3.5666666666666664
1282,Bruno Pacheco,90061,Ceará,LAT,1.2333333333333332,5.1000000000000005,São Paulo,visitante,2.0,3.5500000000000003
1283,Rodrigo Soares,86675,Juventude,LAT,1.075,-1.0666666666666667,Fortaleza,visitante,8.166666666666666,3.55
1284,Hugo Souza,101574,Flamengo,GOL,2.6666666666666665,0.7333333333333334,Fluminense,visitante,6.333333333333333,3.533333333333333
1285,Baralhas,99440,Atlético-GO,MEI,1.8,3.333333333333334,Internacional,visitante,3.6666666666666665,3.5
