,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Flamengo,2.0980232071147844,0.740486819012451,1.435399047176613,1.0961006569165792,1.7667111271456988,0.9182937379645151,1.3575363881023335,0.3392983902600337,0.8484173891811837
1,Palmeiras,1.8655561499079731,0.9380423415300524,1.4500656398002276,1.107281750725096,1.6578108948541004,1.0226620461275742,0.9275138083779207,0.3427838890751316,0.6351488487265262
2,Atlético-MG,1.5981690748923085,0.78947072939738,1.3869892019433883,0.9791271399629745,1.4925791384178484,0.8842989346801773,0.8086983454949285,0.40786206198041375,0.6082802037376711
3,Internacional,1.666237703579238,1.1545867307970856,1.2919921759147517,1.1573830347689256,1.479114939746995,1.1559848827830055,0.5116509727821523,0.13460914114582612,0.32313005696398944
4,Fortaleza,1.607730545778715,0.8496242318636047,0.9733599022967517,1.2875209697462666,1.2905452240377333,1.0685726008049357,0.7581063139151103,-0.3141610674495149,0.22197262323279765
5,Bragantino,1.669691080578297,1.0337616657084496,1.2250368469313881,1.5047959431106035,1.4473639637548426,1.2692788044095265,0.6359294148698473,-0.27975909617921535,0.1780851593453161
6,Fluminense,1.696603995143106,0.962209196705762,0.9273794759331601,1.3087401209834482,1.311991735538133,1.135474658844605,0.734394798437344,-0.3813606450502881,0.176517076693528
7,São Paulo,1.510749879517211,1.0581889991423177,1.1988186569633799,1.3747669812036631,1.3547842682402953,1.2164779901729905,0.4525608803748933,-0.17594832424028328,0.13830627806730478
8,Ceará,1.2037256132016299,1.1800558873808413,1.2863391505065223,1.4367493381505152,1.245032381854076,1.3084026127656783,0.023669725820788523,-0.15041018764399294,-0.06337023091160221
9,Coritiba,1.2224938508494583,1.072298729410939,1.2960775584562714,1.6044464869161,1.2592857046528647,1.3383726081635194,0.15019512143851932,-0.30836892845982855,-0.07908690351065473
10,Corinthians,1.1972407568359327,1.0134296128511113,0.9166598298884677,1.2607307002645536,1.0569502933622001,1.1370801565578326,0.18381114398482135,-0.34407087037608586,-0.08012986319563242
11,Cuiabá,1.2314265356775245,1.0267160595548879,0.9689085212842938,1.3502400613310337,1.1001675284809092,1.1884780604429608,0.2047104761226366,-0.38133154004673986,-0.08831053196205163
12,Botafogo,1.1564880787626173,1.1291727346056764,1.1714169105390362,1.4640050486572023,1.1639524946508266,1.2965888916314392,0.027315344156940924,-0.2925881381181661,-0.13263639698061258
13,América-MG,1.3474716505590614,1.0771351074712345,1.1130515164713188,1.7262118622396674,1.23026158351519,1.401673484855451,0.27033654308782684,-0.6131603457683485,-0.17141190134026107
14,Atlético-GO,1.470957616516393,1.206095499152375,1.0282161993122332,1.6628152710270188,1.249586907914313,1.4344553850896968,0.264862117364018,-0.6345990717147856,-0.1848684771753839
15,Santos,1.5313515786759313,1.5534547984786717,1.0638769231630874,1.447178943274988,1.2976142509195094,1.50031687087683,-0.022103219802740437,-0.3833020201119006,-0.20270261995732053
16,Athletico-PR,1.212698976505319,1.4301019662012031,0.9358931030738,1.5477629144313292,1.0742960397895596,1.4889324403162663,-0.217402989695884,-0.6118698113575292,-0.4146364005267067
17,Juventude,1.3706634221932017,1.068580745957832,0.6906889271878653,1.8644989462175683,1.0306761746905335,1.4665398460877002,0.30208267623536966,-1.173810019029703,-0.43586367139716664
18,Avaí,1.1471004006858294,1.2677263011493631,0.92805223656027,1.8525961612794786,1.0375763186230498,1.5601612312144209,-0.12062590046353372,-0.9245439247192085,-0.5225849125913711
19,Goiás,1.1825536072603064,1.6815000107151974,0.979888247502764,1.8612278299056937,1.0812209273815352,1.7713639203104456,-0.49894640345489094,-0.8813395824029296,-0.6901429929289105
