,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
6073,35,91607,Rony,Palmeiras,ATA,12.1,19.8,1.91,26.826285714285717,14.023809523809526,26.820630176356808,12.620262875228946,13.782424242424245,6.445148757795727,0.4282895222458197,10.79126213592233,11.0,44.863596092102256,55.098814082909676,44.77442121364637,visitante,0.0,4.579807692307694,0.0,12.666666666666664,0.1499999999999999,3.2372357723577228,3.3005825242718445,0,1.0
3948,35,42145,Egídio,Coritiba,LAT,11.75,4.8,0.43,6.938857142857144,0.7142857142857143,35.43253786346844,13.156689801129556,3.5372727272727267,4.403980771852457,0.2016423572790912,10.79126213592233,7.0,21.512101622540428,27.777417502298135,44.77442121364637,mandante,4.634926470588235,0.0,0.0,0.0,0.0,3.2372357723577228,3.3005825242718445,0,1.0
2755,35,42234,Cássio,Corinthians,GOL,11.48,2.5,0.03,0.0,0.0,28.65737989203981,43.53358514588036,0.0,7.364156730248807,0.3469506691431775,10.79126213592233,10.0,51.474669729234115,27.777417502298135,44.77442121364637,mandante,5.265625,0.0,0.0,5.75,4.5,3.2372357723577228,3.3005825242718445,0,1.0
7673,35,82455,Zé Rafael,Palmeiras,MEI,13.55,4.8,0.06,11.975999999999999,5.408163265306122,42.0736134608034,12.620262875228946,8.393333333333334,6.19159595133422,0.33679437400014833,10.79126213592233,11.0,44.863596092102256,55.098814082909676,44.77442121364637,visitante,0.0,4.487500000000002,0.0,3.733333333333333,4.8,3.2372357723577228,3.3005825242718445,0,1.0
2759,35,71571,Fernando Miguel,Fortaleza,GOL,8.01,1.5,-0.49,0.0,0.0,28.019500583846387,36.21833838841036,0.0,5.961641097850404,0.40466981319860795,10.79126213592233,10.0,58.578256209375716,27.777417502298135,44.77442121364637,mandante,4.752205882352942,0.0,0.0,7.333333333333332,4.375,3.2372357723577228,3.3005825242718445,0,1.0
7676,35,106202,Bruno Gomes,Coritiba,MEI,5.09,4.7,-0.09,2.5974285714285714,1.4285714285714286,34.33879659943026,12.620262875228946,11.048823529411765,7.756525129429088,0.4551379615042481,10.79126213592233,7.0,21.512101622540428,27.777417502298135,44.77442121364637,mandante,3.9554621848739497,0.0,0.0,12.7,4.9,3.2372357723577228,3.3005825242718445,0,1.0
3955,35,105175,Khellven,Athletico-PR,LAT,5.4,3.7,0.26,8.571428571428571,0.5714285714285714,35.103968483648984,13.241246457075903,28.57,8.011949250024324,0.6004882983705977,10.79126213592233,6.0,44.863596092102256,16.960777825045778,44.77442121364637,visitante,0.0,3.83125,0.0,4.8,0.6,3.2372357723577228,3.3005825242718445,0,1.0
7683,35,106323,Caio Alexandre,Fortaleza,MEI,6.39,3.7,-0.14,7.142857142857142,1.1904761904761902,39.92599797043244,12.368948836395967,2.0015384615384617,4.647022804478262,0.3834159893980796,10.79126213592233,10.0,58.578256209375716,27.777417502298135,44.77442121364637,mandante,4.448039215686276,0.0,0.0,4.4,2.75,3.2372357723577228,3.3005825242718445,0,1.0
2806,35,84338,Max Walef,Fortaleza,GOL,2.88,0.0,0.0,0.0,0.0,27.190838148629734,15.744263582748225,0.0,0.3974427398566936,0.07853099926926871,10.79126213592233,10.0,58.578256209375716,27.777417502298135,44.77442121364637,mandante,2.481372549019608,0.0,0.0,0.0,0.0,3.2372357723577228,3.3005825242718445,0,1.0
7686,35,82766,Wellington Rato,Atlético-GO,MEI,10.88,3.4,0.35,23.372285714285717,11.095238095238097,29.695937205059252,12.620262875228946,18.057647058823527,11.87386800906312,0.4615867375585651,10.79126213592233,5.0,44.863596092102256,16.99395979381358,44.77442121364637,visitante,0.0,5.295208333333333,0.0,5.066666666666666,5.7333333333333325,3.2372357723577228,3.3005825242718445,0,1.0
