,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,slug,apelido,apelido_abreviado,nome,foto,status
10,"{'A': 1, 'CA': 3, 'DS': 3, 'FC': 8, 'FD': 3, 'FF': 10, 'FS': 14, 'FT': 1, 'G': 5, 'I': 7, 'PI': 42}",39148,9,282,5,7,1.0,20.11,-1.99,8.56,7,,hulk,Hulk,Hulk,Givanildo Vieira de Souza,https://s.glbimg.com/es/sde/f/2021/04/23/d9ed7fa34aa12e4ce8768c9c2a2b4560_FORMATO.png,Provável
11,"{'CA': 1, 'CV': 1, 'DS': 4, 'FC': 9, 'FF': 1, 'G': 3, 'PI': 15, 'SG': 1}",89226,9,327,3,5,0.0,7.66,0.0,4.4,6,,iago-maidana,Iago Maidana,I. Maidana,Iago Justen Maidana Martins,https://s.glbimg.com/es/sde/f/2022/02/24/ac60436f13f7ce52c62ccb9b8d4ac384_FORMATO.png,Contundido
12,"{'CA': 1, 'DS': 2, 'FC': 1, 'FD': 1, 'FS': 1, 'PI': 10}",90444,9,285,2,6,0.0,5.25,0.0,0.9,2,,moises,Moisés,Moisés,Moisés Roberto Barbosa,https://s.glbimg.com/es/sde/f/2022/04/02/bc9c2d703de12aa0ab9a2ebf1a477872_FORMATO.png,Nulo
13,"{'DE': 34, 'DS': 1, 'GS': 5, 'SG': 4}",42234,9,264,1,6,8.0,12.46,1.01,6.28,8,,cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.glbimg.com/es/sde/f/2022/04/27/cea7970cc55ced32c922d0eb160757ad_FORMATO.png,Nulo
14,"{'DS': 13, 'FF': 1, 'FS': 6, 'PI': 31, 'SG': 2}",102130,9,275,2,7,10.4,7.8,1.3,6.58,4,,piquerez,Piquerez,Piquerez,Joaquín Piquerez Moreira,https://s.glbimg.com/es/sde/f/2022/02/21/82bd262ef647de7255e8df06fdd8e3f2_FORMATO.png,Provável
15,"{'DS': 3, 'FC': 2, 'PI': 5, 'SG': 1}",80692,9,275,3,7,7.5,7.47,-0.53,7.5,1,,luan,Luan,Luan,Luan Garcia Teixeira,https://s.glbimg.com/es/sde/f/2022/02/21/c6c7b2c98c560509a3d86811257b9a72_FORMATO.png,Provável
16,"{'A': 3, 'DS': 10, 'FC': 8, 'FD': 4, 'FF': 6, 'FS': 15, 'FT': 1, 'G': 1, 'I': 1, 'PI': 48, 'PP': 1}",94509,9,275,4,2,1.0,15.94,-0.57,6.25,7,,raphael-veiga,Raphael Veiga,R. Veiga,Raphael Cavalcante Veiga,https://s.glbimg.com/es/sde/f/2022/02/21/edbc22b64b00c1cd70870abf8d429ffd_FORMATO.png,Dúvida
17,"{'DS': 10, 'FC': 7, 'FD': 2, 'FF': 3, 'FS': 3, 'FT': 1, 'PI': 25}",91573,9,276,3,6,0.0,6.24,0.0,2.78,6,,arboleda,Arboleda,Arboleda,Robert Abel Arboleda Escobar,https://s.glbimg.com/es/sde/f/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,Nulo
18,"{'CA': 2, 'DE': 31, 'FS': 5, 'GS': 9, 'PC': 1, 'SG': 2}",93882,9,280,1,7,1.5,9.37,-0.06,3.93,8,,cleiton,Cleiton,Cleiton,Cleiton Schwengber,https://s.glbimg.com/es/sde/f/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,Provável
19,"{'A': 2, 'CA': 3, 'DS': 14, 'FC': 13, 'FF': 1, 'FS': 8, 'PI': 48, 'SG': 1}",38144,9,276,2,7,0.0,9.81,0.0,3.11,8,,rafinha,Rafinha,Rafinha,Márcio Rafael Ferreira de Souza,https://s.glbimg.com/es/sde/f/2022/03/01/de7df71bb9091a8547f8d8bd0212b549_FORMATO.png,Provável
20,"{'CA': 2, 'DS': 5, 'FC': 4, 'FF': 1, 'FS': 6, 'G': 1, 'PI': 44, 'SG': 1}",68808,9,354,2,7,0.5,5.43,-0.18,1.9,8,,nino-paraiba,Nino Paraíba,N. Paraíba,Severino do Ramo Clementino da Silva,https://s.glbimg.com/es/sde/f/2022/02/22/7fc46375115ce0f0e27a2498bc10c3a2_FORMATO.png,Provável
21,{},89284,9,262,6,7,3.45,9.88,-0.05,4.74,8,,paulo-sousa,Paulo Sousa,P. Sousa,Paulo Manuel Carvalho Sousa,https://s.glbimg.com/es/sde/f/2022/06/04/061bd2f8d6938754d05ac949cca687b5_FORMATO.png,Provável
22,{},71071,9,282,6,7,5.05,12.5,-0.1,5.72,8,,antonio-mohamed,Antonio Mohamed,A. Mohamed,Ricardo Antonio Mohamed Matijevich,https://s.glbimg.com/es/sde/f/2022/03/08/9f29bd3b01ad7f8b22ead88e86930382_FORMATO.png,Provável
23,"{'CA': 2, 'DS': 8, 'FC': 5, 'FD': 1, 'FF': 2, 'FS': 4, 'PI': 25, 'SG': 1}",98484,9,263,3,7,2.4,3.39,0.14,1.67,8,,kanu,Kanu,Kanu,Victor Hugo Soares dos Santos,https://s.glbimg.com/es/sde/f/2022/02/21/b1d2b6ae7d7c80be4768237f4820792b_FORMATO.png,Provável
24,"{'DS': 5, 'FC': 2, 'FF': 1, 'FS': 1, 'G': 1, 'PI': 12, 'SG': 2}",97867,9,280,3,2,0.0,12.77,0.0,7.83,3,,leo-ortiz,Léo Ortiz,L. Ortiz,Leonardo Rech Ortiz,https://s.glbimg.com/es/sde/f/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,Dúvida
25,{},104754,9,356,6,7,3.79,6.87,0.29,2.64,8,,juan-vojvoda,Juan Vojvoda,J. Vojvoda,Juan Pablo Vojvoda Rizzo,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,Provável
26,"{'CA': 1, 'DS': 10, 'FC': 4, 'FD': 1, 'FF': 2, 'FS': 13, 'PI': 19, 'SG': 3}",91708,9,266,3,6,0.0,13.3,0.0,4.6,7,,nino,Nino,Nino,Marcílio Florêncio Mota Filho,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,Nulo
27,"{'CV': 1, 'DS': 7, 'FC': 12, 'FD': 3, 'FF': 5, 'FS': 8, 'G': 2, 'PI': 37}",60825,9,327,5,7,9.7,7.42,1.94,3.22,8,,felipe-azevedo,Felipe Azevedo,F. Azevedo,Felipe Azevedo dos Santos,https://s.glbimg.com/es/sde/f/2022/02/25/32fc5d9f18e690ed6ef80d16faae95cc_FORMATO.png,Provável
28,"{'FC': 1, 'FF': 1, 'FS': 1, 'PI': 7}",38279,9,327,5,6,-0.7,4.83,-1.08,0.15,2,,wellington-paulista,Wellington Paulista,W. Paulista,Wellington Pereira do Nascimento,https://s.glbimg.com/es/sde/f/2022/02/25/12f12e3c03d86cbfec605b70666faaf3_FORMATO.png,Nulo
29,"{'CA': 2, 'DS': 23, 'FC': 13, 'FD': 4, 'FF': 3, 'FS': 10, 'I': 1, 'PI': 102, 'SG': 1}",60969,9,327,2,7,4.5,7.26,0.37,3.18,9,,patric,Patric,Patric,Patric Cabral Lalau,https://s.glbimg.com/es/sde/f/2022/02/25/7625d982588386e96390538eb699b2a2_FORMATO.png,Provável
30,"{'DS': 5, 'FC': 5, 'FD': 1, 'FF': 8, 'FS': 2, 'I': 1, 'PI': 47}",97520,9,373,4,6,-0.9,3.25,-0.34,0.92,9,,shaylon,Shaylon,Shaylon,Shaylon Kallyson Cardoso,https://s.glbimg.com/es/sde/f/2022/03/03/613cc4607b07db0edb4d019f37550ecc_FORMATO.png,Nulo
31,{},80079,9,327,1,6,0.0,2.0,0.0,0.0,0,,airton,Airton,Airton,Airton Moraes Michellon,https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png,Nulo
32,"{'CA': 4, 'DS': 9, 'FC': 10, 'FD': 1, 'FF': 2, 'FS': 2, 'PI': 9, 'SG': 4}",95794,9,282,3,7,5.7,9.97,-0.22,5.34,5,,nathan-silva,Nathan Silva,N. Silva,Nathanael Ananias da Silva,https://s.glbimg.com/es/sde/f/2021/07/09/f485b236f55b942d9ffa6588b0d47e8f_FORMATO.png,Provável
33,"{'DS': 7, 'FC': 3, 'FD': 1, 'FF': 2, 'PI': 35, 'SG': 1}",71602,9,327,2,6,0.0,3.6,0.0,2.36,5,,joao-paulo,João Paulo,J. Paulo,João Paulo Gomes da Costa,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png,Nulo
34,{},85004,9,266,1,6,0.0,7.0,0.0,0.0,0,,marcos-felipe,Marcos Felipe,M. Felipe,Marcos Felipe de Freitas Monteiro,https://s.glbimg.com/es/sde/f/2022/04/20/ab25269795dde58cb608244ba84cb88d_FORMATO.png,Nulo
35,"{'A': 1, 'CA': 2, 'DS': 6, 'FC': 10, 'FD': 3, 'FF': 5, 'FS': 5, 'G': 1, 'PI': 45}",89274,9,262,4,7,3.3,5.98,-1.27,2.6,8,,andreas-pereira,Andreas Pereira,A. Pereira,Andreas Hugo Hoelgebaum Pereira,https://s.glbimg.com/es/sde/f/2022/04/25/f1b80901d66489365ffcdbed4c29a086_FORMATO.png,Provável
36,"{'A': 2, 'DS': 6, 'FC': 1, 'FD': 2, 'FF': 4, 'FS': 11, 'I': 1, 'PI': 23}",91151,9,327,5,2,8.8,9.36,0.35,6.4,4,,everaldo,Everaldo ,Everaldo ,Everaldo Silva do Nascimento,https://s.glbimg.com/es/sde/f/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png,Dúvida
37,{},90768,9,262,3,5,0.0,7.0,0.0,0.0,0,,fabricio-bruno,Fabrício Bruno,F. Bruno,Fabrício Bruno Soares de Faria,https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png,Contundido
38,"{'A': 3, 'DS': 7, 'FC': 3, 'FD': 9, 'FF': 11, 'FS': 13, 'PI': 58}",87999,9,275,4,7,6.7,10.02,0.37,6.12,7,,gustavo-scarpa,Gustavo Scarpa,G. Scarpa,Gustavo Henrique Furtado Scarpa,https://s.glbimg.com/es/sde/f/2022/02/21/7f4f870f8251e4f95ab6d372a22919c1_FORMATO.png,Provável
39,"{'DS': 1, 'FC': 1, 'PI': 3}",71937,9,327,4,6,0.0,3.77,0.0,0.6,1,,juninho-valoura,Juninho Valoura,J. Valoura,Paulo Roberto Valoura Júnior,https://s.glbimg.com/es/sde/f/2022/02/24/fd30c25ed61ca17e8b341cfc63c2e74e_FORMATO.png,Nulo
40,"{'A': 1, 'CA': 1, 'DS': 8, 'FC': 7, 'FD': 2, 'FF': 2, 'FS': 7, 'I': 1, 'PI': 43, 'PS': 1}",82381,9,327,4,7,3.7,5.97,0.43,2.23,7,,juninho,Juninho,Juninho,Adilson dos Anjos Oliveira,https://s.glbimg.com/es/sde/f/2022/02/24/fb366714954149fbf7b493465bba1d9e_FORMATO.png,Provável
41,"{'A': 3, 'DS': 22, 'FC': 4, 'FD': 4, 'FF': 6, 'FS': 22, 'FT': 1, 'G': 1, 'I': 2, 'PI': 81}",87863,9,262,4,6,0.0,19.33,0.0,9.07,7,,arrascaeta,Arrascaeta,Arrascaeta,Giorgian Daniel de Arrascaeta Benedetti,https://s.glbimg.com/es/sde/f/2022/04/25/cc92618f5866aefc097fc6f6ad12eef6_FORMATO.png,Nulo
42,"{'DE': 27, 'FS': 1, 'GS': 9, 'SG': 1}",74061,9,263,1,7,0.5,6.23,-0.46,3.35,7,,gatito-fernandez,Gatito Fernández,G. Fernández,Roberto Junior Fernández Torres,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,Provável
43,"{'A': 1, 'CA': 2, 'DS': 12, 'FC': 7, 'FD': 2, 'FF': 7, 'FS': 7, 'FT': 2, 'PI': 36}",63289,9,285,4,7,1.9,10.82,-0.27,3.65,8,,edenilson,Edenílson,Edenílson,Edenílson Andrade dos Santos,https://s.glbimg.com/es/sde/f/2022/04/02/97f5d4131e53423d654abddad3cbc9ee_FORMATO.png,Provável
44,"{'A': 1, 'DS': 6, 'FC': 1, 'FD': 1, 'FF': 1, 'G': 1, 'I': 1, 'PI': 12, 'SG': 1}",71680,9,327,2,6,1.2,4.85,0.06,4.27,6,,raul-caceres,Raúl Cáceres,R. Cáceres,Raúl Alejandro Cáceres Bogado,https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png,Nulo
45,"{'A': 1, 'CA': 3, 'DS': 19, 'FC': 9, 'FD': 2, 'FF': 1, 'FS': 13, 'I': 2, 'PI': 74, 'SG': 1}",90061,9,354,2,7,7.8,9.31,1.6,3.65,8,,bruno-pacheco,Bruno Pacheco,B. Pacheco,Bruno de Jesus Pacheco,https://s.glbimg.com/es/sde/f/2022/02/22/557432fa07207d8e3aa6630ee0483cf0_FORMATO.png,Provável
46,"{'DS': 9, 'FC': 6, 'FD': 2, 'FF': 2, 'FS': 8, 'G': 1, 'I': 1, 'PI': 51}",38398,9,264,4,6,0.5,6.56,-0.39,2.48,8,,renato-augusto,Renato Augusto,R. Augusto,Renato Soares de Oliveira Augusto,https://s.glbimg.com/es/sde/f/2022/04/27/df30c3d9066a2e16c6625e3aa0a64436_FORMATO.png,Nulo
47,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 4, 'FD': 2, 'FF': 5, 'FS': 2, 'PI': 21}",85931,9,280,4,2,0.0,6.79,0.0,3.52,4,,hyoran,Hyoran,Hyoran,Hyoran Kaue Dalmoro,https://s.glbimg.com/es/sde/f/2022/05/05/d656de14270c212a9409e2e8138e3b20_FORMATO.png,Dúvida
48,"{'CA': 1, 'DS': 22, 'FC': 7, 'FD': 3, 'FF': 3, 'G': 1, 'GC': 1, 'I': 1, 'PI': 72}",93790,9,373,4,7,2.3,6.33,0.26,2.99,9,,marlon-freitas,Marlon Freitas,M. Freitas,Marlon Rodrigues Freitas,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,Provável
49,"{'CA': 3, 'DS': 13, 'FC': 10, 'FD': 6, 'FF': 4, 'FS': 15, 'G': 1, 'I': 5, 'PI': 34}",90285,9,262,5,3,0.1,14.47,-0.78,5.27,6,,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,https://s.glbimg.com/es/sde/f/2022/04/25/b3a232f9392817871f70ab3b32069e30_FORMATO.png,Suspenso
50,"{'FC': 2, 'FS': 1, 'PI': 1}",100763,9,276,4,5,0.0,7.41,0.0,-0.2,1,,gabriel-sara,Gabriel Sara,G. Sara,Gabriel Davi Gomes Sara,https://s.glbimg.com/es/sde/f/2022/03/01/b98717b5d5b0fef1f3992ca77376aa46_FORMATO.png,Contundido
51,"{'A': 1, 'CA': 3, 'DS': 6, 'FC': 9, 'FD': 1, 'FF': 3, 'FS': 5, 'PC': 1, 'PI': 35, 'SG': 3}",87228,9,282,2,6,0.0,13.16,0.0,4.62,5,,guilherme-arana,Guilherme Arana,G. Arana,Guilherme Antonio Arana Lopes,https://s.glbimg.com/es/sde/f/2021/05/02/282a160d63e94aaad12311a7c3bbf3f0_FORMATO.png,Nulo
52,{},85300,9,327,5,5,0.0,3.0,0.0,0.0,0,,berrio,Berrío ,Berrío ,Orlando Enrique Berrío Meléndez,https://s.glbimg.com/es/sde/f/2021/07/15/7297312d93a89be46c96c93414cfdf94_FORMATO.png,Contundido
53,"{'A': 1, 'DS': 9, 'FC': 7, 'FD': 2, 'FF': 4, 'FS': 6, 'G': 1, 'PI': 24}",100079,9,282,4,5,0.0,14.08,0.0,5.58,5,,zaracho,Zaracho,Zaracho,Federico Matías Javier Zaracho,https://s.glbimg.com/es/sde/f/2021/04/23/ccb1d73771f04699045f78f794f4481d_FORMATO.png,Contundido
54,"{'DS': 8, 'FC': 5, 'FD': 2, 'FS': 1, 'FT': 1, 'PI': 48}",95662,9,327,4,7,4.4,2.9,0.24,1.31,7,,lucas-kal,Lucas Kal,L. Kal,Lucas Kal Schenfeld Progioli,https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,Provável
55,"{'A': 1, 'DS': 15, 'FC': 18, 'FF': 4, 'FS': 15, 'G': 1, 'PI': 43}",86388,9,327,4,7,9.2,10.23,0.44,5.33,6,,ale,Alê,Alê,Alexandre Egea,https://s.glbimg.com/es/sde/f/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_FORMATO.png,Provável
56,"{'DS': 6, 'FC': 6, 'FD': 2, 'FF': 1, 'FS': 1, 'I': 3, 'PI': 14}",68773,9,327,5,6,0.0,2.71,0.0,1.48,5,,henrique-almeida,Henrique Almeida,H. Almeida,Henrique Almeida Caixeta Nascentes,https://s.glbimg.com/es/sde/f/2022/02/25/f952435e80bcd6628e6480a7ad0ed047_FORMATO.png,Nulo
57,{},69012,9,262,1,6,0.0,11.0,0.0,0.0,0,,santos,Santos,Santos,Aderbar Melo dos Santos Neto,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,Nulo
58,"{'CA': 1, 'DS': 7, 'FC': 5, 'FD': 1, 'FF': 7, 'FS': 16, 'FT': 1, 'G': 2, 'I': 1, 'PI': 63, 'PP': 1}",80196,9,356,4,7,2.7,9.34,0.12,4.18,7,,yago-pikachu,Yago Pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,https://s.glbimg.com/es/sde/f/2022/02/25/7edada6b72e8fcbde3456ae981abd02f_FORMATO.png,Provável
59,{},42500,9,264,2,6,0.0,12.0,0.0,0.0,0,,fagner,Fagner,Fagner,Fagner Conserva Lemos,https://s.glbimg.com/es/sde/f/2022/04/27/95fc5f697734bd603edc509a2d4bba7c_FORMATO.png,Nulo
60,"{'FC': 1, 'FF': 1, 'FS': 1, 'PI': 8}",101708,9,277,2,6,-0.5,4.22,-0.9,0.1,2,,felipe-jonatan,Felipe Jonatan,F. Jonatan,Felipe Jonatan Rocha Andrade,https://s.glbimg.com/es/sde/f/2022/03/03/e7109f32d289e269f43592da6566c2e5_FORMATO.png,Nulo
61,"{'DS': 11, 'FC': 5, 'FF': 1, 'PI': 18, 'SG': 1}",100943,9,327,3,6,0.2,3.67,-0.81,2.24,7,,conti,Conti,Conti,Germán Andrés Conti,https://s.glbimg.com/es/sde/f/2022/02/24/965b3ae2f778e96277a5b6c093927bc2_FORMATO.png,Nulo
62,"{'A': 1, 'CA': 2, 'DS': 2, 'FC': 11, 'PI': 23, 'SG': 1}",91203,9,327,3,7,4.7,2.66,0.97,0.69,7,,eder,Éder,Éder,Éder Ferreira Graminho,https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png,Provável
63,"{'DS': 5, 'FC': 7, 'FD': 2, 'FF': 6, 'FS': 5, 'FT': 1, 'G': 3, 'I': 1, 'PI': 56, 'PP': 1}",102878,9,293,4,7,0.2,8.29,-0.07,3.87,8,,terans,Terans,Terans,Miguel David Terans Pérez  ,https://s.glbimg.com/es/sde/f/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png,Provável
64,"{'DS': 1, 'FD': 1, 'FS': 2, 'PI': 11}",50879,9,293,4,6,0.0,4.03,0.0,0.58,4,,marlos,Marlos,Marlos,Marlos Romero Bonfim,https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_FORMATO.png,Nulo
65,"{'CV': 1, 'DS': 3, 'FC': 3, 'FD': 4, 'FF': 4, 'FS': 7, 'FT': 1, 'I': 2, 'PI': 38}",71162,9,354,4,7,1.5,3.95,-0.22,1.7,6,,vina,Vina,Vina,Vinícius Goes Barbosa de Souza,https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,Provável
66,"{'DS': 3, 'FC': 1, 'FF': 4, 'FS': 6, 'G': 1, 'PI': 31}",95799,9,280,5,7,2.5,5.99,-0.8,3.6,4,,artur,Artur,Artur,Artur Victor Guimarães,https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png,Provável
67,"{'CA': 1, 'DE': 32, 'FS': 2, 'GS': 8, 'SG': 3}",85425,9,277,1,7,1.5,13.69,-0.19,4.33,9,,joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,https://s.glbimg.com/es/sde/f/2022/03/03/9edc82b201e12a2a0b8dba4d87004195_FORMATO.png,Provável
68,"{'CA': 2, 'DS': 4, 'FC': 3, 'FD': 1, 'FF': 1, 'FS': 5, 'PI': 11}",62114,9,285,4,6,-0.3,4.04,-0.86,1.33,4,,taison,Taison,Taison,Taison Barcellos Freda,https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png,Nulo
69,"{'DE': 19, 'GS': 5, 'SG': 3}",71631,9,275,1,6,0.0,11.72,0.0,4.83,6,,weverton,Weverton,Weverton,Weverton Pereira da Silva,https://s.glbimg.com/es/sde/f/2022/02/21/b9adc602abc451c8b30c8554a18970f2_FORMATO.png,Nulo
70,"{'DS': 1, 'FC': 1, 'FD': 2, 'FF': 1, 'FS': 6, 'G': 1, 'PI': 22}",69705,9,276,4,5,0.0,7.17,0.0,3.22,4,,nikao,Nikão,Nikão,Maycon Vinícius Ferreira da Cruz,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,Contundido
71,"{'CA': 1, 'CV': 1, 'DS': 5, 'FC': 6, 'FD': 1, 'FS': 2, 'I': 1, 'PI': 17}",93886,9,327,4,6,0.0,0.77,0.0,0.15,4,,matheusinho,Matheusinho,Matheusinho,Matheus Leonardo Sales Cardoso,https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,Nulo
72,{},99878,9,327,5,6,0.0,2.0,0.0,0.0,0,,leo-passos,Léo Passos,L. Passos,Leonardo da Silva Passos,https://s.glbimg.com/es/sde/f/2021/06/04/82d858358a606b9c2acfa4fead4b349c_FORMATO.png,Nulo
73,"{'DS': 10, 'FC': 6, 'FD': 1, 'FF': 2, 'FS': 5, 'FT': 1, 'G': 2, 'PI': 39}",78478,9,262,4,7,0.8,6.66,-0.41,3.83,8,,willian-arao,Willian Arão,W. Arão,Willian Souza Arão da Silva,https://s.glbimg.com/es/sde/f/2022/04/25/de6583b845572b4fd501530503901c3a_FORMATO.png,Provável
74,"{'CA': 2, 'DS': 8, 'FC': 5, 'FD': 1, 'FS': 7, 'PI': 23}",108201,9,327,4,2,2.0,2.88,-0.05,2.13,4,,gustavo,Gustavo,Gustavo,Gustavo César Mendonça Gravino,https://s.glbimg.com/es/sde/f/2022/02/25/0386b196bc9d7576552344192f41a032_FORMATO.png,Dúvida
75,"{'A': 1, 'DS': 20, 'FC': 12, 'FD': 2, 'FF': 9, 'FS': 11, 'G': 1, 'PI': 51}",109282,9,266,5,7,-0.6,7.43,-1.31,4.82,9,,luiz-henrique,Luiz Henrique,L. Henrique,Luiz Henrique André Rosa da Silva,https://s.glbimg.com/es/sde/f/2021/08/19/131f19bc697057f38a3c8ec99c785a97_FORMATO.png,Provável
76,"{'CA': 2, 'DS': 12, 'FC': 12, 'FF': 2, 'FS': 2, 'I': 1, 'PI': 47, 'SG': 2}",88423,9,280,2,7,2.9,7.59,0.08,3.32,5,,aderlan,Aderlan,Aderlan,Aderlan de Lima Silva,https://s.glbimg.com/es/sde/f/2022/05/05/e0f91d593be16e959e72ad0d5fc131a0_FORMATO.png,Provável
77,"{'DE': 37, 'FS': 4, 'GS': 12, 'SG': 2}",82453,9,290,1,7,3.5,7.12,0.32,4.11,9,,tadeu,Tadeu,Tadeu,Tadeu Antônio Ferreira,https://s.glbimg.com/es/sde/f/2022/03/10/f9b7377addfcfa29bfa11ee96aecbdc5_FORMATO.png,Provável
