,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
2079,14,68917,Vinicius,Goiás,ATA,4.34,0.0,-0.33,7.142857142857142,0.0,29.20902880613308,12.38185927189991,16.67,4.8819880336233155,0.18994017008016192,10.79126213592233,5.0,43.64494993310551,34.44234815072039,44.77442121364637,visitante,0.0,3.9,0.0,0.5333333333333333,4.3,3.2372357723577228,3.3005825242718445,0,1.0
1311,14,86970,0,Santos,ZAG,8.83,7.2,1.08,7.142857142857142,0.0,33.25589175427289,13.274789416930895,2.039166666666667,14.450784184419529,0.34366150110291394,10.79126213592233,7.0,49.6033861412677,29.40362188496989,44.77442121364637,mandante,3.7285714285714286,0.0,0.0,0.9666666666666668,2.6,3.2372357723577228,3.3005825242718445,0,1.0
1392,14,89668,Cris Silva,Fluminense,LAT,9.46,0.0,0.0,5.760714285714287,0.0,31.94628949290116,12.87765759122764,1.3635714285714289,3.29649544705342,0.22087484787932585,10.79126213592233,10.0,29.094541782133422,29.40362188496989,44.77442121364637,mandante,4.283333333333333,0.0,0.0,4.65,0.5,3.2372357723577228,3.3005825242718445,0,1.0
1409,14,91639,Igor Cariús,Cuiabá,LAT,5.04,0.0,0.0,0.0,0.0,26.248155354188203,12.667573557614196,0.0,1.0466988727858295,0.0748199767711963,10.79126213592233,5.0,43.64494993310551,16.72053495234892,44.77442121364637,visitante,0.0,1.55,0.0,0.0,0.0,3.2372357723577228,3.3005825242718445,0,1.0
2554,14,85315,Cantillo,Corinthians,MEI,5.75,0.2,-0.61,0.0,0.0,35.98388901332882,12.38185927189991,0.9615384615384616,1.9889965454270517,0.2031606911945467,10.79126213592233,8.0,43.64494993310551,33.933657286900036,44.77442121364637,visitante,0.0,3.398571428571429,0.0,1.7999999999999998,1.15,3.2372357723577228,3.3005825242718445,0,1.0
1427,14,97537,Busanello,Juventude,LAT,7.91,0.0,0.0,12.245,0.0,27.33688394907443,12.38185927189991,4.615384615384615,3.903915866629487,0.32065783678686893,10.79126213592233,1.0,18.460486431019994,29.40362188496989,44.77442121364637,mandante,2.65,0.0,0.0,0.0,0.0,3.2372357723577228,3.3005825242718445,0,1.0
2551,14,83433,Patrick,São Paulo,MEI,9.73,0.4,-1.5,19.794285714285714,5.0,34.60142918133122,12.38185927189991,4.542142857142856,6.270261047602799,0.3942994095633892,10.79126213592233,5.0,43.64494993310551,34.27138964928909,44.77442121364637,visitante,0.0,3.418571428571428,0.0,7.0,0.0,3.2372357723577228,3.3005825242718445,0,1.0
1439,14,60969,Patric,América-MG,LAT,6.59,-1.8,-0.57,0.0,0.0,36.73642327129278,12.8585794371629,7.331428571428571,6.125028933639585,0.4034533967390117,10.79126213592233,1.0,34.500275097228645,29.40362188496989,44.77442121364637,mandante,3.4178571428571427,0.0,0.0,3.4,0.8,3.2372357723577228,3.3005825242718445,0,1.0
1305,14,69014,Manoel,Fluminense,ZAG,7.52,13.3,1.14,14.285714285714285,1.4285714285714286,28.868589667475682,13.581563467547307,2.6985714285714293,6.187684076846173,0.5109167388025773,10.79126213592233,10.0,29.094541782133422,29.40362188496989,44.77442121364637,mandante,3.1166666666666663,0.0,0.0,4.525,6.066666666666666,3.2372357723577228,3.3005825242718445,0,1.0
2547,14,73347,Elvis,Goiás,MEI,6.79,0.7,0.09,32.104285714285716,7.6190476190476195,23.276441709527955,12.38185927189991,11.025384615384615,8.143235100618647,0.5067899211993586,10.79126213592233,5.0,43.64494993310551,34.44234815072039,44.77442121364637,visitante,0.0,3.23,0.0,1.65,-1.2,3.2372357723577228,3.3005825242718445,0,1.0
1312,14,95638,Marcelo Benevenuto,Fortaleza,ZAG,7.47,7.0,-0.06,0.0,0.0,34.29730117248228,12.884504774545409,3.4130769230769227,7.032869410719575,0.4228798159612212,10.79126213592233,5.0,43.64494993310551,18.62288505486524,44.77442121364637,visitante,0.0,3.5595238095238093,0.0,4.175000000000002,3.6,3.2372357723577228,3.3005825242718445,0,1.0
1335,14,102310,Matheus Felipe,Athletico-PR,ZAG,4.72,0.7,-0.63,7.142857142857142,1.1904761904761902,30.995190198901017,13.023088736658787,2.1914285714285717,4.339368547059704,1.087761704341225,10.79126213592233,11.0,43.64494993310551,6.074129434825514,44.77442121364637,visitante,0.0,3.9946428571428574,0.0,0.7,2.9,3.2372357723577228,3.3005825242718445,0,1.0
2544,14,106803,André Anderson,São Paulo,MEI,2.74,0.9,0.1,0.0,0.0,26.681789199152092,12.38185927189991,1.3678571428571429,0.9099698572484788,0.14373864149999244,10.79126213592233,5.0,43.64494993310551,34.27138964928909,44.77442121364637,visitante,0.0,2.7285714285714286,0.0,0.4,-0.1,3.2372357723577228,3.3005825242718445,0,1.0
2707,14,91689,Matheus Jussa,Fortaleza,MEI,1.01,-3.0,-0.28,7.142857142857142,0.0,22.720297072316946,12.38185927189991,1.5946153846153843,-0.129552857565887,0.05577193674179253,10.79126213592233,5.0,43.64494993310551,18.62288505486524,44.77442121364637,visitante,0.0,1.9128571428571428,0.0,0.3333333333333333,0.10000000000000007,3.2372357723577228,3.3005825242718445,0,1.0
2534,14,78478,Willian Arão,Flamengo,MEI,6.08,1.2,0.13,6.802857142857143,1.7857142857142858,30.42617682991909,12.38185927189991,6.645384615384615,4.740318969567982,0.4371000089703586,10.79126213592233,6.0,43.64494993310551,20.43117893206276,44.77442121364637,visitante,0.0,3.7571428571428567,0.0,1.2333333333333334,0.975,3.2372357723577228,3.3005825242718445,0,1.0
2046,14,109497,0,Santos,ATA,13.73,0.5,-1.57,28.562857142857148,19.642857142857142,22.318445298624024,12.38185927189991,25.0,11.733542713844914,0.5270489128176382,10.79126213592233,7.0,49.6033861412677,29.40362188496989,44.77442121364637,mandante,5.559523809523809,0.0,0.0,6.199999999999998,17.3,3.2372357723577228,3.3005825242718445,0,1.0
2044,14,87098,Matheus Peixoto,Ceará,ATA,5.68,0.6,0.08,7.142857142857142,0.0,24.84000860528585,12.38185927189991,2.003846153846154,1.4559894109861016,0.08395230550950372,10.79126213592233,7.0,35.721734573470286,29.40362188496989,44.77442121364637,mandante,2.3523809523809525,0.0,0.0,0.9333333333333336,2.0,3.2372357723577228,3.3005825242718445,0,1.0
2524,14,104926,Chay,Botafogo,MEI,9.6,2.0,0.1,0.0,0.0,36.028734254920444,12.38185927189991,6.368571428571428,5.084159383884117,0.2538426654127017,10.79126213592233,6.0,43.64494993310551,18.557589351925095,44.77442121364637,visitante,0.0,2.1875,0.0,2.2,1.85,3.2372357723577228,3.3005825242718445,0,1.0
1328,14,107110,Natan,Bragantino,ZAG,8.049999999999999,3.6,0.49,14.285714285714285,2.4489795918367347,31.622453251676546,12.932079359935123,5.07923076923077,6.53832712022367,0.4866022036656549,10.79126213592233,8.0,59.767795893703365,29.40362188496989,44.77442121364637,mandante,6.314285714285713,0.0,0.0,7.966666666666666,1.375,3.2372357723577228,3.3005825242718445,0,1.0
2521,14,107109,Gomes,Flamengo,MEI,11.25,2.1,-0.5,7.142857142857142,0.0,40.629119813215596,12.38185927189991,2.4653846153846155,6.357279084551813,0.3453898129393173,10.79126213592233,6.0,43.64494993310551,20.43117893206276,44.77442121364637,visitante,0.0,4.871428571428573,0.0,2.233333333333333,5.3,3.2372357723577228,3.3005825242718445,0,1.0
2128,14,86757,Everton,Flamengo,ATA,15.0,0.0,0.0,0.0,0.0,25.083426028921018,9.10910910910911,0.0,0.0,0.0,10.79126213592233,6.0,43.64494993310551,20.43117893206276,44.77442121364637,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577228,3.3005825242718445,0,1.0
2563,14,82647,Régis,Coritiba,MEI,3.15,0.0,0.0,0.0,0.0,26.562656785803885,12.38185927189991,1.446153846153846,0.5119548372813815,0.04319333412733097,10.79126213592233,1.0,55.06292302243275,29.40362188496989,44.77442121364637,mandante,1.6333333333333333,0.0,0.0,-0.1,-0.8,3.2372357723577228,3.3005825242718445,0,1.0
2568,14,63058,Willian Farias,Coritiba,MEI,7.68,0.0,0.0,0.0,0.0,44.83558768153697,12.38185927189991,1.5492307692307692,4.8981624972326765,0.38080873719101815,10.79126213592233,1.0,55.06292302243275,29.40362188496989,44.77442121364637,mandante,3.3583333333333325,0.0,0.0,3.35,-0.9,3.2372357723577228,3.3005825242718445,0,1.0
1360,14,103347,Matheus Alexandre,Coritiba,LAT,8.85,0.0,0.0,0.0,0.0,48.661809223275746,13.155338107878745,0.0,6.6969227363294195,0.5490063755950626,10.79126213592233,1.0,55.06292302243275,29.40362188496989,44.77442121364637,mandante,4.708333333333333,0.0,0.0,8.549999999999999,0.0,3.2372357723577228,3.3005825242718445,0,1.0
2673,14,71937,Juninho Valoura,América-MG,MEI,3.77,0.0,0.0,0.0,0.0,26.010939778302674,12.38185927189991,0.0,0.1068319000053416,0.008571428571428572,10.79126213592233,1.0,34.500275097228645,29.40362188496989,44.77442121364637,mandante,0.0,0.0,0.0,0.0,0.0,3.2372357723577228,3.3005825242718445,0,1.0
2661,14,104521,0,Santos,MEI,8.11,0.0,0.0,6.802857142857143,2.142857142857143,32.70221922853289,12.38185927189991,11.2875,6.484326236598508,0.5191000247597279,10.79126213592233,7.0,49.6033861412677,29.40362188496989,44.77442121364637,mandante,4.164285714285715,0.0,0.0,1.0333333333333334,1.7999999999999998,3.2372357723577228,3.3005825242718445,0,1.0
1328,14,88393,Ayrton Lucas,Flamengo,LAT,6.96,6.3,0.54,13.63642857142857,2.0408163265306123,31.942638472112748,13.025296516322374,2.051538461538461,6.965366649161116,0.6181368166784339,10.79126213592233,6.0,43.64494993310551,20.43117893206276,44.77442121364637,visitante,0.0,3.011428571428572,0.0,9.733333333333333,3.175,3.2372357723577228,3.3005825242718445,0,1.0
2095,14,101254,Alef Manga,Coritiba,ATA,9.67,0.0,0.0,18.19428571428572,8.928571428571429,30.446108265423145,12.38185927189991,15.192307692307693,6.226477750719504,0.4026145720068532,10.79126213592233,1.0,55.06292302243275,29.40362188496989,44.77442121364637,mandante,4.041666666666667,0.0,0.0,6.833333333333332,3.9,3.2372357723577228,3.3005825242718445,0,1.0
2660,14,82634,Matheus Galdezani,Avaí,MEI,2.71,0.0,0.0,0.0,0.0,26.687294044815477,12.015414474396675,1.1363636363636365,0.2799806167265343,0.0418586236682983,10.79126213592233,7.0,56.521374453397776,29.40362188496989,44.77442121364637,mandante,1.9428571428571428,0.0,0.0,1.1,-0.3,3.2372357723577228,3.3005825242718445,0,1.0
1331,14,114497,Juan Pablo,Goiás,LAT,2.24,6.0,0.81,0.0,0.0,28.54199446736907,12.597815056797259,1.0,6.1667217266820815,0.8613110955434606,10.79126213592233,5.0,43.64494993310551,34.44234815072039,44.77442121364637,visitante,0.0,2.95,0.0,6.0,2.4,3.2372357723577228,3.3005825242718445,0,1.0
2088,14,90540,Diego Gonçalves,Botafogo,ATA,7.91,0.0,0.0,13.63642857142857,5.357142857142857,25.120610673687853,12.38185927189991,7.018461538461537,3.531373336280001,0.2656331586595205,10.79126213592233,6.0,43.64494993310551,18.557589351925095,44.77442121364637,visitante,0.0,1.835,0.0,0.6,-0.5,3.2372357723577228,3.3005825242718445,0,1.0
2628,14,51042,Apodi,Goiás,MEI,6.62,0.0,0.0,12.903571428571427,1.7857142857142858,27.92080039151949,12.38185927189991,10.085384615384617,6.245782261639545,0.4440920562032961,10.79126213592233,5.0,43.64494993310551,34.44234815072039,44.77442121364637,visitante,0.0,2.63,0.0,1.8,0.5,3.2372357723577228,3.3005825242718445,0,1.0
1342,14,101708,0,Santos,LAT,4.23,4.5,0.5,0.0,0.0,26.062783096275023,12.5749094649501,1.0416666666666667,9.031740115262206,0.09308145441989946,10.79126213592233,7.0,49.6033861412677,29.40362188496989,44.77442121364637,mandante,0.0,0.0,0.0,0.0,0.0,3.2372357723577228,3.3005825242718445,0,1.0
2084,14,83772,Neilton,Coritiba,ATA,3.68,0.0,0.0,0.0,0.0,26.36579325815616,12.38185927189991,0.5915384615384616,0.3044055789240647,0.03194723947252336,10.79126213592233,1.0,55.06292302243275,29.40362188496989,44.77442121364637,mandante,1.2416666666666667,0.0,0.0,-0.7,2.0,3.2372357723577228,3.3005825242718445,0,1.0
1344,14,88065,Jorge,Palmeiras,LAT,3.43,3.8,0.03,0.0,0.0,31.621973787954197,13.311800692912758,1.3184615384615386,2.6831886037662205,1.29089467051895,10.79126213592233,13.0,79.2933830775946,29.40362188496989,44.77442121364637,mandante,2.3666666666666667,0.0,0.0,0.0,0.0,3.2372357723577228,3.3005825242718445,0,1.0
1345,14,96725,Saravia,Botafogo,LAT,8.709999999999999,3.0,-0.53,7.142857142857142,0.0,43.90523672402289,12.821214883669311,3.2685714285714287,8.513710684255653,0.5850830933928012,10.79126213592233,6.0,43.64494993310551,18.557589351925095,44.77442121364637,visitante,0.0,4.110714285714286,0.0,3.966666666666667,6.366666666666667,3.2372357723577228,3.3005825242718445,0,1.0
