,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,slug,apelido,apelido_abreviado,nome,foto,status
30,{},85004,11,266,1,6,0.0,7.0,0.0,0.0,0,,marcos-felipe,Marcos Felipe,M. Felipe,Marcos Felipe de Freitas Monteiro,https://s.glbimg.com/es/sde/f/2022/04/20/ab25269795dde58cb608244ba84cb88d_FORMATO.png,Nulo
31,"{'A': 5, 'DS': 8, 'FC': 3, 'FD': 11, 'FF': 16, 'FS': 19, 'G': 1, 'I': 2, 'PI': 73}",87999,11,275,4,7,6.1,11.25,-1.81,7.74,9,,gustavo-scarpa,Gustavo Scarpa,G. Scarpa,Gustavo Henrique Furtado Scarpa,https://s.glbimg.com/es/sde/f/2022/02/21/7f4f870f8251e4f95ab6d372a22919c1_FORMATO.png,Provável
32,"{'CA': 1, 'DS': 12, 'FC': 9, 'FD': 3, 'FF': 1, 'FS': 9, 'PC': 1, 'PI': 34, 'SG': 1}",95638,11,356,3,2,6.0,6.67,1.01,2.24,9,,marcelo-benevenuto,Marcelo Benevenuto,M. Benevenuto,Marcelo da Conceição Benevenuto Malaquias,https://s.glbimg.com/es/sde/f/2022/05/12/5021e3ea5f8c3db816a9537e53808b5a_FORMATO.png,Dúvida
33,"{'CA': 3, 'CV': 1, 'DS': 21, 'FC': 9, 'FF': 1, 'FS': 10, 'PC': 2, 'PI': 88, 'SG': 2}",104257,11,1371,2,7,9.6,6.86,1.53,2.69,8,,joao-lucas,João Lucas,J. Lucas,João Lucas de Almeida Carvalho,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,Provável
34,"{'A': 1, 'DS': 5, 'FC': 8, 'FD': 2, 'FF': 6, 'FS': 5, 'FT': 1, 'G': 4, 'I': 1, 'PI': 68, 'PP': 1}",102878,11,293,4,7,-1.0,8.45,-2.08,4.25,10,,terans,Terans,Terans,Miguel David Terans Pérez  ,https://s.glbimg.com/es/sde/f/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png,Provável
35,"{'CA': 2, 'DS': 11, 'FC': 6, 'FD': 3, 'FF': 10, 'FS': 23, 'FT': 1, 'G': 3, 'I': 1, 'PI': 74, 'PP': 1}",80196,11,356,4,3,3.3,10.17,-1.64,5.33,9,,yago-pikachu,Yago Pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,https://s.glbimg.com/es/sde/f/2022/02/25/7edada6b72e8fcbde3456ae981abd02f_FORMATO.png,Suspenso
36,"{'CA': 3, 'CV': 1, 'DS': 35, 'FC': 26, 'FF': 3, 'FS': 19, 'I': 1, 'PI': 65}",68698,11,314,4,3,-1.7,6.75,-1.1,3.35,10,,bruno-silva,Bruno Silva,B. Silva,Bruno César Pereira da Silva,https://s.glbimg.com/es/sde/f/2022/02/23/7c8012647193d72e2db7ad4e887df99f_FORMATO.png,Suspenso
37,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 4, 'FD': 2, 'FF': 5, 'FS': 3, 'PI': 29}",85931,11,280,4,2,0.7,5.88,-0.03,2.5,6,,hyoran,Hyoran,Hyoran,Hyoran Kaue Dalmoro,https://s.glbimg.com/es/sde/f/2022/05/05/d656de14270c212a9409e2e8138e3b20_FORMATO.png,Dúvida
38,"{'A': 2, 'CA': 1, 'DS': 27, 'FC': 7, 'FD': 3, 'FF': 3, 'G': 1, 'GC': 1, 'I': 1, 'PI': 83}",93790,11,373,4,7,7.0,7.62,0.18,3.8,11,,marlon-freitas,Marlon Freitas,M. Freitas,Marlon Rodrigues Freitas,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,Provável
39,"{'FC': 2, 'FS': 1, 'PI': 1}",100763,11,276,4,5,0.0,7.41,0.0,-0.2,1,,gabriel-sara,Gabriel Sara,G. Sara,Gabriel Davi Gomes Sara,https://s.glbimg.com/es/sde/f/2022/03/01/b98717b5d5b0fef1f3992ca77376aa46_FORMATO.png,Contundido
40,"{'CA': 1, 'DS': 11, 'FC': 9, 'FD': 2, 'FF': 3, 'FS': 5, 'FT': 1, 'G': 2, 'PI': 44}",78478,11,262,4,7,1.3,6.42,0.18,3.14,10,,willian-arao,Willian Arão,W. Arão,Willian Souza Arão da Silva,https://s.glbimg.com/es/sde/f/2022/04/25/de6583b845572b4fd501530503901c3a_FORMATO.png,Provável
41,"{'DS': 6, 'FC': 3, 'FF': 5, 'FS': 11, 'G': 2, 'PI': 46}",95799,11,280,5,7,9.1,7.39,1.18,4.53,6,,artur,Artur,Artur,Artur Victor Guimarães,https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png,Provável
42,"{'A': 2, 'CA': 3, 'DS': 22, 'FC': 12, 'FD': 4, 'FF': 5, 'FS': 5, 'G': 1, 'PC': 1, 'PI': 34}",81091,11,282,4,3,0.0,7.56,-3.05,4.46,10,,jair,Jair,Jair,Jair Rodrigues Júnior,https://s.glbimg.com/es/sde/f/2021/05/02/9f45c3d8021bc336ee9149455cd40768_FORMATO.png,Suspenso
43,"{'A': 1, 'DS': 9, 'FC': 7, 'FD': 2, 'FF': 4, 'FS': 6, 'G': 1, 'PI': 24}",100079,11,282,4,5,0.0,14.08,0.0,5.58,5,,zaracho,Zaracho,Zaracho,Federico Matías Javier Zaracho,https://s.glbimg.com/es/sde/f/2021/04/23/ccb1d73771f04699045f78f794f4481d_FORMATO.png,Contundido
44,"{'CV': 1, 'DS': 4, 'FC': 3, 'FD': 5, 'FF': 7, 'FS': 10, 'FT': 1, 'I': 3, 'PI': 59}",71162,11,354,4,7,4.5,4.4,0.86,1.79,8,,vina,Vina,Vina,Vinícius Goes Barbosa de Souza,https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,Provável
45,"{'A': 3, 'DS': 23, 'FC': 13, 'FD': 2, 'FF': 9, 'FS': 15, 'FT': 1, 'G': 2, 'I': 1, 'PI': 57}",109282,11,266,5,7,4.4,9.43,-2.17,6.27,11,,luiz-henrique,Luiz Henrique,L. Henrique,Luiz Henrique André Rosa da Silva,https://s.glbimg.com/es/sde/f/2021/08/19/131f19bc697057f38a3c8ec99c785a97_FORMATO.png,Provável
46,"{'A': 3, 'CA': 2, 'DS': 19, 'FC': 4, 'FD': 8, 'FF': 8, 'FS': 17, 'G': 1, 'I': 1, 'PI': 87}",94916,11,282,4,7,4.6,12.52,0.02,6.48,9,,nacho-fernandez,Nacho Fernández,N. Fernández,Ignacio Martín Fernández,https://s.glbimg.com/es/sde/f/2021/04/23/021bc265ea84999199e1b2449e23766c_FORMATO.png,Provável
47,"{'CA': 1, 'DE': 40, 'GS': 13, 'SG': 1}",72290,11,327,1,7,-1.0,5.9,-0.48,2.82,11,,jailson,Jailson,Jailson,Jailson Marcelino dos Santos,https://s.glbimg.com/es/sde/f/2022/02/25/89f6931decc893fa4555b93c4a37fe22_FORMATO.png,Provável
48,"{'CA': 2, 'DE': 26, 'FS': 1, 'GS': 13, 'SG': 4}",72294,11,282,1,7,3.0,11.07,0.48,3.15,10,,everson,Everson,Everson,Everson Felipe Marques Pires,https://s.glbimg.com/es/sde/f/2021/05/02/2eff4cdfd58d4f859979ef83bbe1ad06_FORMATO.png,Provável
49,"{'A': 1, 'CA': 1, 'DS': 1, 'FC': 4, 'FD': 4, 'FF': 4, 'FS': 13, 'G': 3, 'I': 2, 'PI': 37}",89898,11,264,5,7,1.2,13.88,-0.48,4.29,9,,roger-guedes,Róger Guedes,R. Guedes,Róger Krug Guedes,https://s.glbimg.com/es/sde/f/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png,Provável
50,"{'A': 1, 'CA': 1, 'DS': 4, 'FC': 1, 'FD': 1, 'FF': 7, 'FS': 8, 'I': 2, 'PI': 27}",86485,11,282,5,7,9.2,8.05,1.57,3.28,5,,keno,Keno,Keno,Marcos da Silva França,https://s.glbimg.com/es/sde/f/2021/05/02/cc190959ce99d1236ff0a230132fb245_FORMATO.png,Provável
51,"{'DS': 7, 'FD': 2, 'FF': 2, 'FS': 5, 'FT': 1, 'G': 2, 'PI': 13}",53148,11,280,5,7,1.6,7.8,-0.16,3.62,9,,ytalo,Ytalo,Ytalo,Ytalo José Oliveira dos Santos,https://s.glbimg.com/es/sde/f/2022/05/05/c2e17a280e19cf13328cce44f755ed84_FORMATO.png,Provável
52,"{'CA': 1, 'DS': 10, 'FC': 10, 'FD': 1, 'FS': 1, 'PI': 18}",82463,11,282,4,7,0.0,3.72,0.0,0.98,8,,otavio,Otávio,Otávio,Otávio Henrique Passos Santos,https://s.glbimg.com/es/sde/f/2022/02/27/4408faa1939fc9ce996ca6db75e58e52_FORMATO.png,Provável
53,"{'CA': 3, 'DS': 5, 'FC': 17, 'FD': 7, 'FF': 13, 'FS': 23, 'G': 5, 'I': 6, 'PI': 23}",109497,11,277,5,6,0.0,14.59,0.0,7.26,9,,marcos-leonardo,Marcos Leonardo,M. Leonardo,Marcos Leonardo Santos Almeida,https://s.glbimg.com/es/sde/f/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,Nulo
54,"{'A': 2, 'CA': 1, 'DS': 18, 'FC': 3, 'FD': 4, 'FF': 4, 'FS': 21, 'I': 2, 'PI': 45}",42135,11,264,4,7,12.1,16.11,0.59,4.84,9,,willian,Willian,Willian,Willian Borges da Silva,https://s.glbimg.com/es/sde/f/2022/04/27/d71030cb82eac8c28c465bac03535385_FORMATO.png,Provável
55,"{'A': 1, 'DS': 7, 'FC': 17, 'FD': 11, 'FF': 12, 'FS': 18, 'G': 9, 'I': 12, 'PI': 61, 'PP': 1}",89840,11,276,5,7,2.0,25.57,-1.79,9.15,11,,calleri,Calleri,Calleri,Jonathan Calleri,https://s.glbimg.com/es/sde/f/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png,Provável
56,"{'CA': 1, 'DS': 1, 'FC': 2, 'FD': 3, 'FF': 5, 'FS': 6, 'I': 6, 'PI': 24}",79188,11,356,5,7,-0.1,3.41,-0.15,0.72,10,,silvio-romero,Silvio Romero,S. Romero,Silvio Ezequiel Romero,https://s.glbimg.com/es/sde/f/2022/05/12/c5b6ac96aea31d2271156591230c8f4c_FORMATO.png,Provável
57,{},82792,11,280,6,7,3.66,10.39,-0.31,4.16,10,,mauricio-barbieri,Maurício Barbieri,M. Barbieri,Maurício Nogueira Barbieri,https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png,Provável
58,"{'FC': 7, 'FD': 11, 'FF': 11, 'FS': 3, 'G': 6, 'I': 8, 'PI': 45}",79631,11,266,5,7,0.5,11.92,-2.47,5.82,11,,cano,Cano,Cano,Germán Ezequiel Cano,https://s.glbimg.com/es/sde/f/2022/04/20/5bb8f223990a3b79975f90d376fb341a_FORMATO.png,Provável
59,"{'DS': 1, 'FC': 2, 'FS': 1, 'G': 1, 'PI': 3}",69034,11,264,4,5,0.0,10.81,0.0,2.93,3,,paulinho,Paulinho,Paulinho,José Paulo Bezerra Maciel Júnior,https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png,Contundido
60,"{'A': 1, 'CA': 1, 'DS': 12, 'FC': 3, 'FF': 1, 'FS': 11, 'G': 1, 'I': 1, 'PI': 47, 'SG': 1}",73384,11,266,2,7,0.6,6.57,-2.08,4.57,7,,samuel-xavier,Samuel Xavier,S. Xavier,Samuel Xavier Brito,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,Provável
61,"{'A': 1, 'CA': 3, 'DS': 5, 'FC': 4, 'FD': 1, 'FF': 3, 'FS': 9, 'PI': 16}",68952,11,262,5,6,0.5,5.99,-0.34,3.57,4,,marinho,Marinho,Marinho,Mário Sérgio Santos Costa,https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png,Nulo
62,"{'CA': 3, 'DS': 11, 'FC': 11, 'FD': 1, 'FF': 3, 'FS': 11, 'G': 1, 'I': 1, 'PI': 31}",99815,11,266,4,3,1.3,5.5,-1.45,2.97,7,,arias,Arias,Arias,Jhon Adolfo Arias Andrade,https://s.glbimg.com/es/sde/f/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png,Suspenso
63,{},97341,11,276,6,7,6.56,12.12,0.69,4.38,11,,rogerio-ceni,Rogério Ceni,R. Ceni,Rogério Ceni,https://s.glbimg.com/es/sde/f/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,Provável
64,{},104754,11,356,6,7,5.59,7.39,0.4,3.09,10,,juan-vojvoda,Juan Vojvoda,J. Vojvoda,Juan Pablo Vojvoda Rizzo,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,Provável
65,"{'DS': 1, 'FC': 1, 'FD': 2, 'FF': 1, 'FS': 6, 'G': 1, 'PI': 22}",69705,11,276,4,5,0.0,7.17,0.0,3.22,4,,nikao,Nikão,Nikão,Maycon Vinícius Ferreira da Cruz,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,Contundido
66,"{'CA': 1, 'DS': 8, 'FC': 2, 'FS': 4, 'PI': 31, 'SG': 2}",104276,11,266,2,6,0.0,9.74,0.0,4.22,4,,calegari,Calegari,Calegari,Lucas Felipe Calegari,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,Nulo
67,"{'DS': 1, 'FC': 8, 'FD': 2, 'FF': 2, 'FS': 9, 'G': 1, 'I': 2, 'PI': 32}",72524,11,290,5,6,0.0,4.2,0.0,1.7,7,,nicolas,Nicolas,Nicolas,Nicolas Godinho Johann,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,Nulo
68,"{'CA': 3, 'DS': 5, 'FC': 4, 'FD': 1, 'FF': 3, 'FS': 8, 'PI': 14}",62114,11,285,4,3,1.5,4.22,0.04,1.33,6,,taison,Taison,Taison,Taison Barcellos Freda,https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png,Suspenso
69,"{'CA': 3, 'DS': 6, 'FC': 11, 'FD': 12, 'FF': 9, 'FS': 25, 'G': 7, 'I': 5, 'PI': 55}",90031,11,354,5,7,12.5,15.1,-0.48,8.5,10,,mendoza,Mendoza,Mendoza,John Stiven Mendoza Valencia,https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,Provável
70,"{'DS': 1, 'FD': 1, 'FS': 2, 'PI': 11}",50879,11,293,4,6,0.0,4.03,0.0,0.58,4,,marlos,Marlos,Marlos,Marlos Romero Bonfim,https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_FORMATO.png,Nulo
71,"{'CA': 1, 'DS': 9, 'FC': 4, 'FF': 2, 'FS': 5, 'PI': 18}",38750,11,262,2,7,2.8,6.19,0.44,2.18,5,,filipe-luis,Filipe Luís,F. Luís,Filipe Luís Kasmirski,https://s.glbimg.com/es/sde/f/2022/04/25/369bf71d74f60350b1da899775cdd41b_FORMATO.png,Provável
72,{},72580,11,327,1,6,0.0,7.0,0.0,0.0,0,,matheus-cavichioli,Matheus Cavichioli,M. Cavichioli,Matheus Fernando Cavichioli,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,Nulo
73,"{'A': 1, 'CA': 2, 'DS': 15, 'FC': 8, 'FD': 1, 'FF': 2, 'FS': 2, 'G': 1, 'I': 1, 'PI': 39, 'SG': 1}",79113,11,263,3,7,2.4,7.65,0.04,3.49,9,,victor-cuesta,Víctor Cuesta,V. Cuesta,Víctor Leandro Cuesta,https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png,Provável
74,"{'A': 2, 'DS': 16, 'FC': 2, 'FD': 5, 'FF': 2, 'FS': 7, 'PC': 1, 'PI': 62, 'SG': 2}",42145,11,294,2,6,0.0,14.8,0.0,7.08,6,,egidio,Egídio,Egídio,Egídio de Araújo Pereira Júnior,https://s.glbimg.com/es/sde/f/2022/02/23/c73f6de76388d7abc83e4fe10be2059a_FORMATO.png,Nulo
