,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,12.0,Juventude,Santos,31.226274695350707,27.797147773941948,42.768026821712986,20.54620482194753,36.31552498105038
1,12.0,Bragantino,Coritiba,46.28264409690775,29.289598409637318,26.161437100510806,35.272477096222296,26.70561322943719
2,12.0,Ceará,Atlético-MG,32.50530684382229,28.17295841253583,41.081909453172024,22.475437060564886,25.27759877992708
3,12.0,Flamengo,Cuiabá,57.473974947063304,24.152104958467987,20.142098680546408,35.58619288252627,20.628909928226538
4,12.0,Goiás,Internacional,35.452258084044615,28.996605747188337,37.374412768496136,25.142274640167965,24.466656553813635
5,12.0,América-MG,Fluminense,43.57954280057871,29.51726746880854,28.607509501141678,33.77629144425733,22.602252272545982
6,12.0,Athletico-PR,Corinthians,34.056881367842195,31.40616824730947,36.17007908666145,28.564759880668127,35.50296925943455
7,12.0,Botafogo,São Paulo,32.69196360825698,26.61160583467407,42.57246603482406,18.445158071816316,23.222696138090917
8,12.0,Palmeiras,Atlético-GO,62.53875346018973,21.726565564866075,17.609012384638124,48.14618700541151,17.326355625217918
9,12.0,Avaí,Fortaleza,39.83133044085027,30.492080610469483,31.52392987429111,38.80155997091079,26.77224777745566
