,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Palmeiras,1.9042291872719963,0.9169270952957683,1.5961177757759997,1.0829066761421726,1.750173481523998,0.9999168857189704,0.987302091976228,0.513211099633827,0.7502565958050276
1,Atlético-MG,1.7481547810173739,0.6943418744456652,1.456192033837645,1.0154673148801288,1.6021734074275096,0.854904594662897,1.0538129065717086,0.4407247189575163,0.7472688127646125
2,Flamengo,2.0528123365283553,0.7399536980743411,1.3008165165792138,1.1459809570527715,1.6768144265537845,0.9429673275635563,1.3128586384540142,0.15483555952644235,0.7338470989902283
3,Internacional,1.7169399663189233,1.1988692545771242,1.3061890380791812,1.1798067794514202,1.5115645021990523,1.1893380170142722,0.5180707117417991,0.12638225862776098,0.32222648518478003
4,Fortaleza,1.514947505372137,0.8891615944589081,1.0400064998422103,1.3098306842671525,1.2774770026071738,1.0994961393630303,0.625785910913229,-0.26982418442494227,0.17798086324414353
5,Bragantino,1.588844114472874,1.0325298091465285,1.2873872070808632,1.5110168590590114,1.4381156607768686,1.27177333410277,0.5563143053263455,-0.22362965197814821,0.16634232667409865
6,Fluminense,1.6339028703901775,0.9643066676637245,0.8852382969655892,1.30973131521751,1.2595705836778834,1.1370189914406172,0.6695962027264529,-0.4244930182519209,0.1225515922372662
7,São Paulo,1.4629257823021242,1.0752775926002773,1.2190385537481407,1.372745331869207,1.3409821680251324,1.2240114622347422,0.3876481897018469,-0.15370677812106637,0.11697070579039015
8,Corinthians,1.1215959704474434,0.9806324459325961,0.9492909242852062,1.1837893905390984,1.0354434473663248,1.0822109182358473,0.14096352451484728,-0.23449846625389215,-0.04676747086952249
9,Atlético-GO,1.551920268153916,1.084101593938185,1.0491514441746943,1.6266259832625745,1.3005358561643052,1.3553637886003798,0.46781867421573087,-0.5774745390878802,-0.054827932436074533
10,Cuiabá,1.219169309671955,0.9381907953409198,0.9140358647757191,1.324153720313136,1.066602587223837,1.1311722578270278,0.28097851433103516,-0.41011785553741686,-0.06456967060319085
11,Coritiba,1.3380795988864076,1.0921298875693055,1.2095176336911722,1.6676978600249242,1.27379861628879,1.3799138737971148,0.24594971131710208,-0.458180226333752,-0.10611525750832485
12,América-MG,1.4951205936385212,1.0866277304681142,1.1017521231239924,1.772891250683841,1.2984363583812568,1.4297594905759776,0.408492863170407,-0.6711391275598486,-0.1313231321947208
13,Ceará,1.1067823873567624,1.2711151398596134,1.2652771058073204,1.3862426892192492,1.1860297465820415,1.3286789145394313,-0.16433275250285106,-0.12096558341192876,-0.1426491679573898
14,Santos,1.4880947932215414,1.657061568733311,1.1121276856476525,1.3949970369417246,1.3001112394345968,1.5260293028375178,-0.16896677551176964,-0.2828693512940721,-0.22591806340292098
15,Botafogo,1.107946618885663,1.1936540556974882,1.1437499065897188,1.5715179660513927,1.125848262737691,1.3825860108744403,-0.08570743681182513,-0.42776805946167396,-0.25673774813674943
16,Juventude,1.4378640194720127,1.1127197860882698,0.7320794068370012,1.7858490130536113,1.084971713154507,1.4492843995709406,0.3251442333837429,-1.0537696062166102,-0.36431268641643366
17,Athletico-PR,1.1963065522423149,1.4978288157019959,0.8878424580764603,1.5751053512182438,1.0420745051593876,1.5364670834601197,-0.30152226345968103,-0.6872628931417835,-0.49439257830073213
18,Avaí,1.1071398401532568,1.2422424820580227,0.8452719172097812,1.9046253768097856,0.9762058786815191,1.5734339294339041,-0.13510264190476584,-1.0593534596000045,-0.597228050752385
19,Goiás,1.122662497628402,1.5862627078823954,0.994589015290776,1.7975058077295312,1.0586257564595891,1.6918842578059632,-0.46360021025399334,-0.8029167924387551,-0.6332585013463741
