,atleta_id,apelido,ranking
0,87999,Gustavo Scarpa,1
1,39148,Hulk,2
2,97653,Murilo,3
3,63013,Marcos Rocha,4
4,89840,Calleri,5
5,80196,Yago Pikachu,6
6,68920,Dudu,7
7,82455,Zé Rafael,8
8,110506,Abel Ferreira,9
9,80692,Luan,10
10,83257,Gabriel,11
11,94916,Nacho Fernández,12
12,91607,Rony,13
13,68872,Marcelo Lomba,14
14,101727,Matheuzinho,15
15,104530,Igor Paixão,16
16,102878,Terans,17
17,104513,Abner Vinícius,18
18,95638,Marcelo Benevenuto,19
19,88065,Jorge,20
