,clube,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral
0,Palmeiras,2.0,0.75,1.5714285714285714,0.5714285714285714,1.7857142857142856,0.6607142857142857,1.25,1.0,1.125
1,Fluminense,2.111111111111111,1.1111111111111112,0.7142857142857143,0.5714285714285714,1.4126984126984128,0.8412698412698413,1.0,0.1428571428571429,0.5714285714285715
2,Internacional,1.75,1.0,1.125,0.875,1.4375,0.9375,0.75,0.25,0.5
3,Santos,1.4444444444444444,0.8888888888888888,1.0,0.8571428571428571,1.2222222222222223,0.873015873015873,0.5555555555555556,0.1428571428571429,0.3492063492063493
4,Atlético-MG,1.5555555555555556,0.8888888888888888,1.2857142857142858,1.2857142857142858,1.4206349206349207,1.0873015873015874,0.6666666666666667,0.0,0.33333333333333326
5,Flamengo,1.6666666666666667,0.6666666666666666,0.8888888888888888,1.3333333333333333,1.2777777777777777,1.0,1.0,-0.4444444444444444,0.2777777777777777
6,São Paulo,1.7142857142857142,1.0,0.8888888888888888,1.1111111111111112,1.3015873015873014,1.0555555555555556,0.7142857142857142,-0.22222222222222232,0.24603174603174582
7,Bragantino,1.6666666666666667,0.8888888888888888,1.1428571428571428,1.5714285714285714,1.4047619047619047,1.2301587301587302,0.7777777777777779,-0.4285714285714286,0.17460317460317443
8,Athletico-PR,1.4285714285714286,1.0,1.0,1.1111111111111112,1.2142857142857144,1.0555555555555556,0.4285714285714286,-0.11111111111111116,0.15873015873015883
9,Corinthians,1.0,0.25,1.0,1.875,1.0,1.0625,0.75,-0.875,-0.0625
10,Ceará,0.8571428571428571,1.2857142857142858,1.0,0.8888888888888888,0.9285714285714286,1.0873015873015874,-0.4285714285714287,0.11111111111111116,-0.15873015873015883
11,Cuiabá,0.75,0.5,0.875,1.5,0.8125,1.0,0.25,-0.625,-0.1875
12,Goiás,1.25,1.0,0.75,1.375,1.0,1.1875,0.25,-0.625,-0.1875
13,Atlético-GO,1.25,0.875,0.75,1.625,1.0,1.25,0.375,-0.875,-0.25
14,América-MG,1.2857142857142858,0.7142857142857143,0.3333333333333333,1.4444444444444444,0.8095238095238095,1.0793650793650793,0.5714285714285715,-1.1111111111111112,-0.26984126984126977
15,Botafogo,1.0,1.2857142857142858,1.0,1.3333333333333333,1.0,1.3095238095238095,-0.2857142857142858,-0.33333333333333326,-0.30952380952380953
16,Coritiba,1.4444444444444444,1.0,1.0,2.142857142857143,1.2222222222222223,1.5714285714285714,0.4444444444444444,-1.1428571428571428,-0.3492063492063491
17,Fortaleza,0.4444444444444444,0.6666666666666666,1.2857142857142858,2.0,0.8650793650793651,1.3333333333333333,-0.2222222222222222,-0.7142857142857142,-0.46825396825396814
18,Avaí,1.75,1.5,0.5,1.875,1.125,1.6875,0.25,-1.375,-0.5625
19,Juventude,0.625,1.625,1.0,1.75,0.8125,1.6875,-1.0,-0.75,-0.875
