,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1810,Zaracho,100079,Atlético-MG,MEI,4.755555555555556,7.133333333333334,Fortaleza,visitante,5.478571428571429,6.305952380952381
1811,Danilo Cardoso,101155,Goiás,ZAG,5.6,7.9,Cuiabá,visitante,4.335714285714286,6.117857142857144
1812,Felipe Alves,72372,São Paulo,GOL,5.0,7.4,Juventude,visitante,4.728571428571429,6.064285714285715
1813,Hulk,39148,Atlético-MG,ATA,7.453846153846156,6.5249999999999995,Fortaleza,visitante,5.478571428571429,6.001785714285714
1814,Pedro Raul,98225,Goiás,ATA,6.092307692307693,7.6642857142857155,Cuiabá,visitante,4.335714285714286,6.000000000000001
1815,Nahuel Bustos,107945,São Paulo,ATA,2.1,6.6,Juventude,visitante,4.728571428571429,5.664285714285715
1816,Bruno Henrique,90285,Flamengo,ATA,4.975,6.7749999999999995,América-MG,visitante,4.4375,5.606249999999999
1817,Guilherme Arana,87228,Atlético-MG,LAT,2.6750000000000003,5.48,Fortaleza,visitante,5.478571428571429,5.479285714285714
1818,Godín,69299,Atlético-MG,ZAG,3.8,0.0,Fortaleza,visitante,5.478571428571429,5.478571428571429
1819,Lucas Gonçalves,111577,Atlético-MG,TEC,3.66,0.0,Fortaleza,visitante,5.478571428571429,5.478571428571429
1820,Rafael,68928,Atlético-MG,GOL,7.0,0.0,Fortaleza,visitante,5.478571428571429,5.478571428571429
1821,Anderson,102906,Athletico-PR,GOL,4.25,6.5,Bragantino,visitante,4.446666666666667,5.473333333333334
1822,Mendoza,90031,Ceará,ATA,4.530769230769231,7.008333333333334,Atlético-GO,visitante,3.8687500000000004,5.4385416666666675
1823,Antonio Mohamed,71071,Atlético-MG,TEC,5.7811111111111115,4.9675,Fortaleza,visitante,5.478571428571429,5.2230357142857144
1824,Jair,81091,Atlético-MG,MEI,3.1749999999999994,4.918181818181819,Fortaleza,visitante,5.478571428571429,5.198376623376624
1825,Tiquinho Soares,84042,Botafogo,ATA,6.6,7.225,Fluminense,visitante,3.15,5.1875
1826,Mariano,38877,Atlético-MG,LAT,3.95,4.716666666666667,Fortaleza,visitante,5.478571428571429,5.097619047619048
1827,Vitor Roque,114802,Athletico-PR,ATA,2.108333333333334,5.636363636363636,Bragantino,visitante,4.446666666666667,5.041515151515151
1828,Matheus França,115100,Flamengo,MEI,0.29999999999999993,5.6,América-MG,visitante,4.4375,5.01875
1829,Cuca,42411,Atlético-MG,TEC,4.368,4.5371428571428565,Fortaleza,visitante,5.478571428571429,5.007857142857143
1830,Alan Kardec,50347,Atlético-MG,ATA,0.7,4.36,Fortaleza,visitante,5.478571428571429,4.9192857142857145
1831,Luciano,80287,São Paulo,ATA,4.066666666666666,5.008333333333333,Juventude,visitante,4.728571428571429,4.86845238095238
1832,Moisés,90444,Internacional,LAT,3.55,7.275,Coritiba,visitante,2.40625,4.840625
1833,Eduardo,68708,Botafogo,MEI,3.3333333333333335,6.5249999999999995,Fluminense,visitante,3.15,4.8374999999999995
1834,Erison,108422,Botafogo,ATA,3.063636363636364,6.4750000000000005,Fluminense,visitante,3.15,4.8125
1835,Lucas Silva,98515,Avaí,ATA,0.36666666666666664,0.0,Palmeiras,visitante,4.8125,4.8125
1836,Kazu,95657,Avaí,MEI,0.0,0.0,Palmeiras,visitante,4.8125,4.8125
1837,Gustavo Santos,112831,Avaí,ATA,0.9,0.0,Palmeiras,visitante,4.8125,4.8125
