,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
1,Flamengo,2.0171948025197715,0.7898441478212997,1.3312013998066243,1.167653451620062
2,Botafogo,1.071102013824137,1.2643807782711824,1.2599554010589287,1.5761045952564987
3,Corinthians,1.4210476599750712,1.1198555455726946,0.9723427442690121,1.2175049598638434
4,Fluminense,1.7277575842231305,0.9053466237958916,0.9478769261871697,1.1999365077005755
5,Palmeiras,2.016645204703153,0.9040004740408466,1.4053993447287716,1.1031327413306515
6,São Paulo,1.5165155082790918,1.059899787985219,1.3702459221949692,1.2849355451207685
7,Santos,1.496984539072145,1.458001503738793,1.0265019016271275,1.419742098770025
8,Bragantino,1.556914968128616,0.9717038195327522,1.159651090157684,1.5551311559504275
9,Atlético-MG,1.6514519554275617,0.7826390045072671,1.3827000161873715,1.0497075301093457
10,Internacional,1.484864456904816,1.0678267252659275,1.3449162755876625,1.1482995906495959
11,Juventude,1.4928498677631163,1.1531714364773795,0.6776203752368948,1.8953255322037108
12,Goiás,1.110413748537068,1.6510072688257014,0.9098345696840485,1.9290481445742997
13,Athletico-PR,1.3258824772461668,1.3545367716858554,0.9451944222863666,1.64722643084367
14,Coritiba,1.321051459270323,1.1304956599711635,1.2384198379986873,1.743026356267682
15,Avaí,1.2201065720472737,1.227702076253378,0.9203290902141976,1.8503281377588618
16,América-MG,1.5752827761603556,1.0850441458961977,1.2758604628670844,1.6709060506318545
17,Ceará,1.180078396572639,1.219699604073903,1.2010785436366824,1.4719699320111417
18,Fortaleza,1.5277953307962207,0.93825646370653,1.0531907514674412,1.4083669439865345
19,Atlético-GO,1.5638824378553233,1.2283130524810422,1.1881128495309374,1.6122431667143466
20,Cuiabá,1.2467914648472422,1.0714364522360509,0.8652271711662755,1.4382301005906595
