,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube
0,101715,Alerrandro,280,5.286548513903972,36,12,5,0.4405457094919976,0.4166666666666667,0.14684856983066588,7.2,Bragantino
1,83257,Gabriel,262,7.411542722917632,51,18,7,0.41175237349542404,0.3888888888888889,0.145324367116032,7.285714285714286,Flamengo
2,79631,Cano,266,8.990065743655194,71,22,13,0.408639351984327,0.5909090909090909,0.12662064427683373,5.461538461538462,Fluminense
3,98225,Pedro Raul,290,7.21575050491203,54,18,12,0.4008750280506683,0.6666666666666666,0.13362500935022278,4.5,Goiás
4,89840,Calleri,276,7.942499594242267,55,21,11,0.3782142663924889,0.5238095238095238,0.14440908353167758,5.0,São Paulo
5,68773,Henrique Almeida,327,4.361514502707009,31,12,4,0.36345954189225077,0.3333333333333333,0.14069401621635513,7.75,América-MG
6,91607,Rony,275,5.976460436973037,43,17,8,0.35155649629253155,0.47058823529411764,0.13898745202262877,5.375,Palmeiras
7,53865,Léo Gamalho,294,3.6068937839685913,26,11,7,0.3278994349062356,0.6363636363636364,0.13872668399879198,3.7142857142857144,Coritiba
8,89898,Róger Guedes,264,6.19917785955315,51,19,6,0.32627251892385,0.3157894736842105,0.12155250705006176,8.5,Corinthians
9,94583,Pedro,262,4.869735121854765,34,15,7,0.324649008123651,0.4666666666666667,0.14322750358396366,4.857142857142857,Flamengo
10,109497,Marcos Leonardo,277,6.804481983229232,56,21,8,0.3240229515823444,0.38095238095238093,0.12150860684337915,7.0,Santos
11,90031,Mendoza,354,6.267089688508032,58,20,9,0.3133544844254016,0.45,0.10805327049151779,6.444444444444445,Ceará
12,108422,Erison,263,5.8983057923303,47,19,7,0.3104371469647526,0.3684210526315789,0.12549586792192127,6.714285714285714,Botafogo
13,85931,Hyoran,280,3.668087179614278,34,12,3,0.30567393163452317,0.25,0.10788491704747877,11.333333333333334,Bragantino
14,73850,Aloísio,327,3.29691002994472,23,11,2,0.2997190936313382,0.18181818181818182,0.14334391434542262,11.5,América-MG
15,87863,Arrascaeta,262,4.184706647703861,38,14,2,0.2989076176931329,0.14285714285714285,0.11012385915010159,19.0,Flamengo
16,77544,Jorginho,373,4.128984356837574,31,14,3,0.2949274540598267,0.21428571428571427,0.133193043768954,10.333333333333334,Atlético-GO
17,80287,Luciano,276,5.5860288901802,48,19,7,0.29400152053580003,0.3684210526315789,0.11637560187875418,6.857142857142857,São Paulo
