,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
1268,13,73318,Daniel Borges,Botafogo,LAT,6.72,0.0,-0.76,23.07692307692308,1.282051282051282,35.08366471501101,12.975861350812275,4.274615384615384,6.151721036316034,0.605629703525852,10.79126213592233,6.0,40.783918581819755,29.711274203104967,44.77442121364637,mandante,3.408333333333333,0.0,0.0,3.6,0.4,3.2372357723577228,3.3005825242718445,0,1.0
1319,13,78850,Reinaldo,São Paulo,LAT,4.12,-3.3,-0.62,14.323846153846151,2.564102564102564,22.934183961267852,12.759119409932403,4.780769230769232,2.0383843452082284,0.2594317317910349,10.79126213592233,5.0,80.02500358701387,29.711274203104967,44.77442121364637,mandante,2.091666666666667,0.0,0.0,1.2333333333333334,2.7,3.2372357723577228,3.3005825242718445,0,1.0
1978,13,99119,Lucas Braga,Santos,ATA,4.85,-0.3,-0.64,6.993076923076923,3.8461538461538463,29.197965650522285,12.502709153522147,3.2891666666666666,3.1489895033683215,0.35283774840066146,10.79126213592233,7.0,43.4220634515013,21.11659440749018,44.77442121364637,visitante,0.0,1.2166666666666668,0.0,2.55,2.4000000000000004,3.2372357723577228,3.3005825242718445,0,1.0
819,13,81881,João Ricardo,Ceará,GOL,5.37,6.0,0.82,0.0,0.0,27.510352547324878,39.90171564693093,0.0,7.412679675022567,0.8575845592084352,10.79126213592233,7.0,44.4946951116561,29.711274203104967,44.77442121364637,mandante,2.870833333333333,0.0,0.0,3.0,4.6,3.2372357723577228,3.3005825242718445,0,1.0
820,13,80079,Airton,América-MG,GOL,2.0,6.0,0.61,0.0,0.0,25.954295774483114,19.62521627602927,0.0,1.1205528060509853,0.2307692307692308,10.79126213592233,4.0,43.4220634515013,21.026963020095195,44.77442121364637,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577228,3.3005825242718445,0,1.0
824,13,74061,Gatito Fernández,Botafogo,GOL,6.8900000000000015,2.0,-0.66,0.0,0.0,26.426259707985512,37.36371679386794,0.0,4.898890120303894,0.4125716365093053,10.79126213592233,6.0,40.783918581819755,29.711274203104967,44.77442121364637,mandante,2.666666666666667,0.0,0.0,2.5,1.0,3.2372357723577228,3.3005825242718445,0,1.0
1946,13,102292,Marquinhos,Cuiabá,ATA,5.82,0.0,0.0,7.6923076923076925,0.0,33.194340206178396,12.502709153522147,0.6408333333333334,4.583333333333334,0.4293535178440266,10.79126213592233,5.0,43.4220634515013,16.25782355889729,44.77442121364637,visitante,0.0,2.8833333333333333,0.0,1.45,7.6,3.2372357723577228,3.3005825242718445,0,1.0
1195,13,69165,Pablo,Flamengo,ZAG,7.3000000000000025,5.3,0.1,0.0,0.0,32.9910249734061,12.987741362692287,3.76,4.166802304762525,0.2663908847061203,10.79126213592233,3.0,48.75732695418807,29.711274203104967,44.77442121364637,mandante,5.411904761904762,0.0,0.0,3.966666666666667,2.65,3.2372357723577228,3.3005825242718445,0,1.0
1943,13,86757,Everton,Flamengo,ATA,15.0,0.0,0.0,0.0,0.0,27.58620689655172,7.4074074074074066,0.0,0.0,0.0,10.79126213592233,3.0,48.75732695418807,29.711274203104967,44.77442121364637,mandante,0.0,0.0,0.0,0.0,0.0,3.2372357723577228,3.3005825242718445,0,1.0
1193,13,91708,Nino,Fluminense,ZAG,12.54,5.8,0.07,0.0,0.0,33.705533127603395,13.806578299176286,2.4561538461538457,6.629950013469426,0.2577592502338654,10.79126213592233,7.0,43.4220634515013,31.018745224936144,44.77442121364637,visitante,0.0,4.28,0.0,5.8,6.15,3.2372357723577228,3.3005825242718445,0,1.0
1192,13,68942,Luciano Castán,Coritiba,ZAG,5.62,5.9,0.86,0.0,0.0,40.34880392987881,13.09530174611474,0.9615384615384616,4.1371485499225145,0.4341969913752934,10.79126213592233,2.0,43.4220634515013,21.5022099193913,44.77442121364637,visitante,0.0,1.2666666666666666,0.0,3.9,-0.10000000000000007,3.2372357723577228,3.3005825242718445,0,1.0
1185,13,68923,Gil,Corinthians,ZAG,7.71,8.7,0.88,0.0,0.0,40.42431899290198,13.713734074224488,4.894166666666666,5.511526929345457,0.4728782718645381,10.79126213592233,10.0,45.10877313763584,29.711274203104967,44.77442121364637,mandante,4.06,0.0,0.0,4.0,5.05,3.2372357723577228,3.3005825242718445,0,1.0
850,13,69010,João Carlos,Cuiabá,GOL,3.36,0.0,0.0,0.0,0.0,25.954295774483114,14.639461290274287,0.0,0.4166666666666667,0.038461538461538464,10.79126213592233,5.0,43.4220634515013,16.25782355889729,44.77442121364637,visitante,0.0,0.0,0.0,0.0,0.0,3.2372357723577228,3.3005825242718445,0,1.0
