,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Flamengo,2.1126696506207727,0.7649129039051344,1.328071722144513,1.1357833781438154,1.720370686382643,0.950348141024475,1.3477567467156382,0.19228834400069772,0.7700225453581679
1,Palmeiras,2.0179484221832817,0.8665276150211232,1.4454977703872225,1.1011190520699639,1.7317230962852521,0.9838233335455435,1.1514208071621586,0.34437871831725864,0.7478997627397086
2,Atlético-MG,1.6091420127940441,0.7585571598610972,1.3559410239053116,1.0110211451436413,1.4825415183496777,0.8847891525023692,0.8505848529329469,0.3449198787616703,0.5977523658473085
3,Internacional,1.6148100225457767,1.0254678341742711,1.3274249099759101,1.206612406835412,1.4711174662608433,1.1160401205048416,0.5893421883715055,0.12081250314049807,0.3550773457560017
4,Fluminense,1.7008845233772698,0.9513867776212461,0.9450369713356991,1.2581449834973828,1.3229607473564844,1.1047658805593144,0.7494977457560237,-0.3131080121616837,0.21819486679717004
5,São Paulo,1.4467084953938452,1.028580914517711,1.2617429268471585,1.3683672511889553,1.3542257111205018,1.1984740828533331,0.4181275808761342,-0.1066243243417968,0.1557516282671687
6,Fortaleza,1.560518059275659,0.9442690613142689,1.018100460461852,1.3960773353154976,1.2893092598687554,1.1701731983148833,0.61624899796139,-0.3779768748536456,0.11913606155387213
7,Corinthians,1.4571918474142487,1.0970605803856581,0.9848022268128707,1.246903764034947,1.2209970371135597,1.1719821722103025,0.36013126702859055,-0.2621015372220763,0.04901486490325713
8,América-MG,1.5804129441962733,1.0299313953401399,1.1961782049850405,1.6957269595782356,1.3882955745906569,1.3628291774591879,0.5504815488561334,-0.49954875459319514,0.025466397131469032
9,Bragantino,1.4518161162816636,1.0033644343116612,1.1462331933014156,1.550165960398807,1.2990246547915396,1.276765197355234,0.4484516819700024,-0.40393276709739134,0.02225945743630553
10,Atlético-GO,1.624214786286403,1.2387618580836317,1.2275812343683148,1.5942292363950008,1.4258980103273589,1.4164955472393164,0.3854529282027712,-0.366648002026686,0.00940246308804249
11,Cuiabá,1.251486659932253,1.0002919723965926,0.8742157341671526,1.4495625060998567,1.0628511970497028,1.2249272392482247,0.2511946875356603,-0.5753467719327041,-0.1620760421985219
12,Ceará,1.1637100024618552,1.209388889560411,1.121300216657916,1.4222349771547305,1.1425051095598855,1.3158119333575709,-0.04567888709855583,-0.30093476049681445,-0.17330682379768536
13,Santos,1.5328518353041851,1.5311827583432172,1.073887192558749,1.4448612661195517,1.3033695139314672,1.4880220122313843,0.0016690769609679634,-0.3709740735608027,-0.18465249829991714
14,Coritiba,1.2879650448600006,1.0755374254897057,1.255444955957178,1.8483846017901338,1.2717050004085895,1.4619610136399197,0.21242761937029497,-0.5929396458329557,-0.19025601323133023
15,Botafogo,1.1297669481299224,1.2797970220445747,1.21848020092104,1.583689138178454,1.1741235745254812,1.4317430801115143,-0.15003007391465228,-0.3652089372574139,-0.2576195055860331
16,Athletico-PR,1.3090875213325617,1.3496487671741024,0.958842193794295,1.5229919417974864,1.1339648575634285,1.4363203544857943,-0.04056124584154075,-0.5641497480031914,-0.30235549692236585
17,Avaí,1.2561072670847468,1.2145804513949208,0.8860245846308458,1.8473127300382413,1.0710659258577964,1.5309465907165811,0.04152681568982608,-0.9612881454073955,-0.45988066485878476
18,Juventude,1.459198244143089,1.1087704831698277,0.6744392789414256,1.962134350509332,1.0668187615422573,1.53545241683958,0.35042776097326134,-1.2876950715679065,-0.4686336552973227
19,Goiás,1.0641992432653868,1.6713344007179018,0.9199112300390635,1.8787991638297548,0.9920552366522252,1.7750667822738282,-0.607135157452515,-0.9588879337906913,-0.783011545621603
