,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral,xG_G_comp
0,Atlético-GO,1.608647894110912,1.13403028592833,1.0153581074433884,1.3394904700640309,1.3120030007771502,1.2367603779961804,0.4746176081825819,-0.3241323626206425,0.07524262278096971,1.0,0.6666666666666666,0.5,1.75,0.75,1.2083333333333333,0.33333333333333337,-1.25,-0.45833333333333326,0.5620030007771502
1,Fortaleza,1.522568852270335,0.9810348541395933,0.9283189466301762,1.0269869220729952,1.2254438994502554,1.0040108881062944,0.5415339981307415,-0.09866797544281902,0.2214330113439611,0.5,1.0,1.0,1.5,0.75,1.25,-0.5,-0.5,-0.5,0.47544389945025545
2,Flamengo,1.8980658640695056,0.8546177605860665,1.0606937926435385,1.0639077848906964,1.479379828356522,0.9592627727383815,1.043448103483439,-0.003213992247157904,0.5201170556181406,1.25,1.0,1.0,1.2,1.125,1.1,0.25,-0.19999999999999996,0.02499999999999991,0.35437982835652204
3,Atlético-MG,2.0172815895459437,0.7505611094088116,1.3908547980713457,0.9515480083917014,1.7040681938086446,0.8510545589002565,1.2667204801371321,0.4393067896796443,0.8530136349083881,1.6,1.0,1.4,1.6,1.5,1.3,0.6000000000000001,-0.20000000000000018,0.19999999999999996,0.2040681938086446
4,Juventude,1.2545914248949228,0.9326795749057265,0.8382966552735123,1.432953108706178,1.0464440400842174,1.1828163418059523,0.3219118499891963,-0.5946564534326657,-0.13637230172173487,0.5,1.5,1.25,1.75,0.875,1.625,-1.0,-0.5,-0.75,0.17144404008421743
5,Ceará,1.3147291629606517,1.2805874159806523,1.1943027720575115,1.466076508063326,1.2545159675090816,1.373331962021989,0.03414174697999939,-0.27177373600581456,-0.11881599451290747,1.0,1.75,1.1666666666666667,0.8333333333333334,1.0833333333333335,1.2916666666666667,-0.75,0.33333333333333337,-0.20833333333333326,0.17118263417574808
6,Santos,1.531909959558666,1.484174945046416,0.9741886904760035,1.3084824303866927,1.2530493250173347,1.3963286877165544,0.04773501451225015,-0.3342937399106891,-0.1432793626992197,1.5,0.6666666666666666,0.75,1.0,1.125,0.8333333333333333,0.8333333333333334,-0.25,0.29166666666666674,0.12804932501733468
7,Internacional,1.4374418763669632,1.0334451806618774,1.0664327156820175,1.2973073047690618,1.2519372960244903,1.1653762427154697,0.4039966957050858,-0.23087458908704428,0.08656105330902064,1.25,1.0,1.0,0.8333333333333334,1.125,0.9166666666666667,0.25,0.16666666666666663,0.20833333333333326,0.12693729602449033
8,Bragantino,0.9405089714930105,1.1008781417062365,1.1843319320706396,1.4055198292199438,1.062420451781825,1.25319898546309,-0.16036917021322605,-0.2211878971493042,-0.19077853368126507,1.1666666666666667,0.8333333333333334,0.75,1.0,0.9583333333333334,0.9166666666666667,0.33333333333333337,-0.25,0.04166666666666663,0.10408711844849161
9,América-MG,1.2229330905614093,0.7314347564750621,1.1194983920602297,1.46061657929852,1.1712157413108195,1.096025667886791,0.49149833408634724,-0.34111818723829024,0.0751900734240285,1.6,1.0,0.6,1.4,1.1,1.2,0.6000000000000001,-0.7999999999999999,-0.09999999999999987,0.07121574131081942
