,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral,xG_G_comp
0,América-MG,1.6393016664858182,1.0939587611530548,1.2021241095595745,1.7021735292551048,1.4207128880226962,1.39806614520408,0.5453429053327634,-0.5000494196955303,0.02264674281861634,1.3846153846153846,0.8461538461538461,0.46153846153846156,1.0,0.9230769230769231,0.9230769230769231,0.5384615384615384,-0.5384615384615384,0.0,0.4976359649457731
1,Atlético-GO,1.4488001233330174,1.1165951461135954,1.0256977342944344,1.4538897939979796,1.237248928813726,1.2852424700557874,0.332204977219422,-0.4281920597035451,-0.047993541242061344,1.0,1.0,0.6923076923076923,1.9230769230769231,0.8461538461538461,1.4615384615384617,0.0,-1.2307692307692308,-0.6153846153846155,0.3910950826598799
2,Cuiabá,1.2540340210502678,0.8849032422450734,0.8182250515278999,1.314393751570048,1.0361295362890839,1.0996484969075606,0.3691307788051944,-0.49616870004214797,-0.06351896061847673,0.6923076923076923,0.6153846153846154,0.6153846153846154,1.3076923076923077,0.6538461538461539,0.9615384615384616,0.07692307692307687,-0.6923076923076923,-0.3076923076923077,0.38228338244293003
3,Fortaleza,1.5958068653346678,0.8898089467109015,0.9475984483743141,1.3298523431069555,1.271702656854491,1.1098306449089286,0.7059979186237663,-0.3822538947326415,0.16187201194556233,0.6923076923076923,0.6923076923076923,1.1538461538461537,1.3846153846153846,0.923076923076923,1.0384615384615383,0.0,-0.23076923076923084,-0.11538461538461531,0.3486257337775679
4,Juventude,1.3628348396142338,1.1087170715136982,0.7029856535385021,1.8539118862976203,1.032910246576368,1.4813144789056594,0.25411776810053555,-1.1509262327591183,-0.4484042323292914,0.6923076923076923,1.3076923076923077,0.6923076923076923,2.0,0.6923076923076923,1.6538461538461537,-0.6153846153846154,-1.3076923076923077,-0.9615384615384615,0.3406025542686757
5,Botafogo,1.1918485546032385,1.1465205036647301,1.2098077258100963,1.6808492984874068,1.2008281402066674,1.4136849010760684,0.045328050938508335,-0.4710415726773105,-0.21285676086940097,0.7692307692307693,0.9230769230769231,1.0769230769230769,1.4615384615384615,0.9230769230769231,1.1923076923076923,-0.15384615384615385,-0.3846153846153846,-0.26923076923076916,0.27775121712974427
6,Atlético-MG,1.6809052934515105,0.737353263897671,1.279397855338049,1.073818633110479,1.4801515743947797,0.905585948504075,0.9435520295538395,0.20557922222756986,0.5745656258907047,1.3846153846153846,1.1538461538461537,1.1538461538461537,1.0769230769230769,1.2692307692307692,1.1153846153846154,0.23076923076923084,0.07692307692307687,0.15384615384615374,0.21092080516401057
7,Ceará,1.1404723202624645,1.115507718933862,1.1575660236444387,1.4001501775714504,1.1490191719534515,1.2578289482526563,0.024964601328602454,-0.24258415392701171,-0.10880977629920485,1.0,1.0769230769230769,0.9230769230769231,0.9230769230769231,0.9615384615384616,1.0,-0.07692307692307687,0.0,-0.038461538461538436,0.18748071041498993
8,Coritiba,1.2968804743608413,1.086916334992713,1.1945142768564319,1.7903185169321174,1.2456973756086365,1.4386174259624152,0.2099641393681284,-0.5958042400756856,-0.19292005035377868,1.2857142857142858,0.9285714285714286,0.8333333333333334,2.3333333333333335,1.0595238095238095,1.630952380952381,0.3571428571428572,-1.5,-0.5714285714285714,0.18617356608482694
9,Santos,1.5205738698831124,1.4994265942212763,0.9776352202163607,1.3330206877593784,1.2491045450497364,1.4162236409903275,0.02114727566183605,-0.3553854675430177,-0.16711909594059104,1.4615384615384615,0.9230769230769231,0.7692307692307693,0.8461538461538461,1.1153846153846154,0.8846153846153846,0.5384615384615383,-0.07692307692307687,0.23076923076923084,0.13371992966512103
