,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,28.0,São Paulo,Avaí,61.34995983177862,22.35254027181728,18.341667860124822,34.27441227267024,12.64619036641092
1,28.0,Santos,Athletico-PR,47.880179850754644,27.890922945523215,26.094172689370577,35.33102791647156,22.171759350301922
2,28.0,Fluminense,Juventude,68.76492125922056,18.96901871617983,14.402876692551834,40.77804764829958,9.606108178323534
3,28.0,Corinthians,Atlético-GO,57.49352218259426,25.181995373913946,19.388390975687294,40.66875293791819,17.933614205993344
4,28.0,Fortaleza,Flamengo,29.832366715774185,28.76424450691542,43.46134090796743,25.14886118263668,32.512782659479726
5,28.0,Coritiba,Ceará,40.665473096114475,29.31859810170417,32.12708092014219,30.899268906749583,25.053094480288674
6,28.0,Cuiabá,América-MG,39.50327668043477,32.97787659666122,29.586522549803934,39.584463006013735,34.105150579952465
7,28.0,Atlético-MG,Palmeiras,33.4959097705164,28.270976367291905,40.01988837877844,23.09229991480948,33.357947101470856
8,28.0,Internacional,Bragantino,,,,29.63147626305165,15.563148985754276
9,28.0,Goiás,Botafogo,44.02040992956832,28.149507025035422,29.985472435669568,32.99785688203806,20.96858361744514
