,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
1,Flamengo,1.9471330153449373,0.9030684958895907,1.2137675660563678,1.0413124605929873
2,Botafogo,1.102708958595212,1.113151675717413,0.9864117613794766,1.5601915177661994
3,Corinthians,0.8963035144248561,1.0709959789742267,0.9103965591877711,1.3779962982589788
4,Fluminense,1.6739156500142733,1.0453900837796632,0.9779418193573328,1.2368217513818673
5,Palmeiras,1.9681672326291302,0.9941458156104205,1.79931678718847,1.1833651947173305
6,São Paulo,1.4930113566572485,0.9885665422934933,1.1685819952230736,1.3788039711480313
7,Santos,1.5405088565190037,1.552190752289553,1.2263543390779155,1.14866155731304
8,Bragantino,1.5541416088037419,1.0934259036544405,1.4165139904855486,1.4192358282338842
9,Atlético-MG,1.6213903756505175,0.7362269659705982,1.3305521775871558,0.9946729647407571
10,Internacional,1.630315672918799,1.2602538299527437,1.0654521704893025,1.0867495775951146
11,Juventude,1.3694200816520472,1.017897342584875,0.7487454027268722,1.675951422939317
12,Goiás,0.9951155442287789,1.6729986596628796,0.9819579718679603,1.7052205887235763
13,Athletico-PR,1.2503525219399236,1.2988975982435853,0.8985983006640912,1.4429789602382035
14,Coritiba,1.4025541630087028,1.0381736680616713,1.1322934760514076,1.5837364467575858
15,Avaí,1.2616079324621834,0.9770577780792604,0.7840576905972008,2.113913998257657
16,América-MG,1.3983026704519217,1.1245962486216512,1.1053080169713192,1.6548304170701043
17,Ceará,1.160500947970244,1.153953303722614,1.3005768302166827,1.41476840688689
18,Fortaleza,1.4995213826795295,0.9346453005208757,1.1015430976571974,1.1423807547607745
19,Atlético-GO,1.5415188982700299,0.9686995793078285,1.1606225590945138,1.6725408620551503
20,Cuiabá,1.0646700149210901,1.1182273172624493,0.8501792150737123,1.589149502268803
