,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,7.42,7.91
1,Abner Vinícius,104513,Athletico-PR,LAT,1.3333333333333333,4.35
2,Ademir,101314,Atlético-MG,ATA,2.566666666666667,1.7999999999999998
3,Aderlan,88423,Bragantino,LAT,3.7,1.4
4,Adrián Martínez,104778,Coritiba,ATA,-0.050000000000000044,5.7
5,Adson,111682,Corinthians,MEI,9.233333333333333,0.75
6,Airton,106107,Atlético-GO,ATA,4.566666666666667,2.45
7,Alan Empereur,88033,Cuiabá,ZAG,-0.25,1.4
8,Alan Patrick,68685,Internacional,MEI,7.366666666666666,4.2250000000000005
9,Alef Manga,101254,Coritiba,ATA,4.433333333333333,2.5
10,Alemão,98219,Internacional,ATA,1.65,2.25
11,Alerrandro,101715,Bragantino,ATA,0.0,2.4
12,Alesson,97321,Cuiabá,ATA,0.4,7.0
13,Alex Muralha,79066,Coritiba,GOL,5.566666666666666,2.3333333333333335
14,Alexandre Jesus,107044,Fluminense,ATA,0.1,-0.4
15,Alisson,81845,São Paulo,MEI,1.7,3.9999999999999996
16,Allan,96652,Atlético-MG,MEI,2.8000000000000003,0.35
17,Aloísio,73850,América-MG,ATA,4.025,4.166666666666667
18,Alê,86388,América-MG,MEI,1.65,8.05
19,Andreas Pereira,89274,Flamengo,MEI,1.2333333333333332,6.45
20,Andrey,93787,Coritiba,MEI,16.3,7.0
21,André,68690,Cuiabá,ATA,5.6499999999999995,4.35
22,André,107498,Fluminense,MEI,5.550000000000001,2.2
23,André Anderson,106803,São Paulo,MEI,0.5,-0.1
24,André Luís,92146,Cuiabá,ATA,1.3333333333333333,-0.06666666666666665
25,Andrés,110517,São Paulo,MEI,3.1,0.0
26,Andrés Hurtado,110715,Bragantino,LAT,-0.44999999999999996,4.8
27,Antonio Mohamed,71071,Atlético-MG,TEC,5.646666666666667,4.903333333333333
28,António Oliveira,111578,Cuiabá,TEC,3.67,2.19
29,Apodi,51042,Goiás,MEI,3.8,1.8
30,Arboleda,91573,São Paulo,ZAG,5.6499999999999995,1.9999999999999998
31,Arias,99815,Fluminense,MEI,4.05,0.0
32,Arrascaeta,87863,Flamengo,MEI,7.300000000000001,9.85
33,Arthur Chaves,111412,Avaí,ZAG,1.2666666666666666,4.433333333333334
34,Arthur Henrique,86629,Atlético-GO,LAT,1.4000000000000001,-0.3999999999999999
35,Artur,95799,Bragantino,ATA,7.1000000000000005,6.066666666666666
36,Atuesta ,96754,Palmeiras,MEI,0.46666666666666673,0.15
37,Auremir,77570,Goiás,MEI,1.9333333333333333,-0.9
38,Ayrton Lucas,88393,Flamengo,LAT,9.9,1.8499999999999999
39,Baralhas,99440,Atlético-GO,MEI,8.0,1.4000000000000001
40,Barreto,89224,Botafogo,MEI,3.9,0.0
41,Bento,105208,Athletico-PR,GOL,4.0,6.3999999999999995
42,Bernardo,112368,Coritiba,MEI,1.6333333333333335,1.65
43,Bissoli,100762,Avaí,ATA,8.0,3.366666666666666
44,Breno Lopes,93988,Palmeiras,ATA,0.4,1.0
45,Bressan,72491,Avaí,ZAG,0.25,1.7
46,Bruninho,101716,Juventude,MEI,1.1,0.65
47,Bruno Cortez,72079,Avaí,LAT,2.3000000000000003,1.9333333333333333
48,Bruno Henrique,90285,Flamengo,ATA,3.433333333333333,5.3
49,Bruno Méndez,103700,Internacional,ZAG,2.4,4.0
50,Bruno Oliveira,103996,Santos,MEI,3.0999999999999996,5.7
