,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Braga,40006,Fluminense,TEC,4.135,4.9
1,Abel Ferreira,110506,Palmeiras,TEC,6.289230769230769,5.480833333333333
2,Abner Vinícius,104513,Athletico-PR,LAT,4.490909090909091,2.1363636363636362
3,Ademir,101314,Atlético-MG,ATA,3.1799999999999997,2.5250000000000004
4,Aderlan,88423,Bragantino,LAT,4.109999999999999,2.55
5,Adrián Martínez,104778,Coritiba,ATA,1.67,3.2699999999999996
6,Adryelson,91664,Botafogo,ZAG,4.5,2.5500000000000003
7,Adson,111682,Corinthians,MEI,5.42,1.9000000000000001
8,Airton,106107,Atlético-GO,ATA,3.866666666666667,1.7272727272727268
9,Alan Empereur,88033,Cuiabá,ZAG,0.9624999999999999,1.8375
10,Alan Kardec,50347,Atlético-MG,ATA,0.8333333333333334,10.25
11,Alan Patrick,68685,Internacional,MEI,4.8428571428571425,3.5
12,Alef Manga,101254,Coritiba,ATA,5.583333333333333,3.7
13,Alemão,98219,Internacional,ATA,4.869999999999999,3.725
14,Alerrandro,101715,Bragantino,ATA,4.5874999999999995,5.314285714285715
15,Alesson,97321,Cuiabá,ATA,2.7125,2.17
16,Alex Muralha,79066,Coritiba,GOL,4.411111111111111,2.25
17,Alex Santana,85465,Athletico-PR,MEI,4.1,3.7999999999999994
18,Alexandre Jesus,107044,Fluminense,ATA,1.75,-0.25
19,Alisson,81845,São Paulo,MEI,2.38,3.233333333333333
20,Allan,96652,Atlético-MG,MEI,2.290909090909091,1.6
21,Aloísio,73850,América-MG,ATA,3.5800000000000005,2.25
22,Alê,86388,América-MG,MEI,2.15,3.5625
23,Anderson,102906,Athletico-PR,GOL,7.5,6.5
24,Anderson Leite,87691,Juventude,MEI,1.5,2.4
25,Andreas Pereira,89274,Flamengo,MEI,1.15,4.442857142857143
26,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0
27,André,68690,Cuiabá,ATA,2.8874999999999997,1.7714285714285716
28,André,107498,Fluminense,MEI,4.684615384615385,2.344444444444444
29,André Anderson,106803,São Paulo,MEI,0.6333333333333333,1.5
30,André Luís,92146,Cuiabá,ATA,2.972727272727272,1.32
31,Andrés,110517,São Paulo,MEI,0.74,3.6
32,Andrés Hurtado,110715,Bragantino,LAT,1.75,1.9000000000000001
33,Antonio Mohamed,71071,Atlético-MG,TEC,5.7811111111111115,4.9675
34,António Oliveira,111578,Cuiabá,TEC,4.548749999999999,2.2199999999999998
35,Apodi,51042,Goiás,MEI,4.033333333333333,1.0142857142857145
36,Arboleda,91573,São Paulo,ZAG,3.55,1.875
37,Arias,99815,Fluminense,MEI,5.085714285714286,2.8000000000000003
38,Arrascaeta,87863,Flamengo,MEI,8.274999999999999,4.536363636363637
39,Arthur Chaves,111412,Avaí,ZAG,1.8888888888888888,3.15
40,Arthur Henrique,86629,Atlético-GO,LAT,1.2888888888888888,1.5
41,Artur,95799,Bragantino,ATA,5.680000000000001,4.82
42,Atuesta ,96754,Palmeiras,MEI,1.7333333333333334,0.1
43,Auremir,77570,Goiás,MEI,1.114285714285714,0.3833333333333333
44,Auro,88540,Santos,LAT,1.0,-0.35000000000000003
45,Ayrton Lucas,88393,Flamengo,LAT,8.222222222222221,3.1
46,Balbuena,87887,Corinthians,ZAG,5.85,4.333333333333333
47,Baralhas,99440,Atlético-GO,MEI,4.029999999999999,2.6454545454545455
48,Barreto,89224,Botafogo,MEI,3.9,0.9
49,Bento,105208,Athletico-PR,GOL,4.818181818181818,4.2250000000000005
50,Benítez,93550,América-MG,MEI,1.5666666666666664,3.3
51,Bernardo,112368,Coritiba,MEI,1.9428571428571428,0.8142857142857143
52,Bissoli,100762,Avaí,ATA,6.525000000000001,4.390000000000001
53,Boschilia,86841,Internacional,MEI,2.2333333333333334,1.55
54,Braian Romero,101997,Internacional,ATA,0.5333333333333333,1.6333333333333335
55,Breno Lopes,93988,Palmeiras,ATA,0.3428571428571429,1.1142857142857143
56,Bressan,72491,Avaí,ZAG,1.2299999999999998,2.3166666666666664
57,Bruninho,101716,Juventude,MEI,1.5,0.65
58,Bruno Cortez,72079,Avaí,LAT,2.0461538461538464,1.8090909090909089
59,Bruno Gomes,106202,Coritiba,MEI,3.06,5.033333333333334
60,Bruno Henrique,90285,Flamengo,ATA,4.975,6.7749999999999995
61,Bruno Melo,84339,Corinthians,LAT,6.2,2.5250000000000004
62,Bruno Méndez,103700,Corinthians,ZAG,4.7,2.233333333333333
63,Bruno Nazário,81776,Juventude,MEI,0.04999999999999993,-0.16666666666666666
64,Bruno Oliveira,103996,Santos,MEI,2.25,1.2
65,Bruno Pacheco,90061,Ceará,LAT,3.7700000000000005,3.6099999999999994
66,Bruno Silva,68698,Avaí,MEI,3.1333333333333333,4.4
67,Bruno Tabata,107174,Palmeiras,MEI,-0.05,1.1333333333333333
68,Bruno Tubarão,93637,Bragantino,ATA,2.0,1.3666666666666665
69,Bryan Angulo,89435,Santos,ATA,3.4166666666666665,1.6625
70,Bryan García,110013,Athletico-PR,MEI,0.37500000000000006,-0.1
71,Brítez,101995,Fortaleza,LAT,8.4,6.74
72,Busanello,97537,Juventude,LAT,1.2,8.6
73,Bustos,96678,Internacional,LAT,6.419999999999999,3.4900000000000007
74,Caetano,103575,Goiás,ZAG,3.0500000000000003,3.0599999999999996
75,Caio,101601,Goiás,MEI,0.9909090909090907,1.8125000000000002
76,Caio Paulista,102318,Fluminense,ATA,3.536363636363637,2.3999999999999995
77,Caio Vidal,107745,Internacional,ATA,0.65,1.675
78,Calebe,109461,Atlético-MG,MEI,1.0,2.3
79,Calegari,104276,Fluminense,LAT,4.15,4.3
80,Calleri,89840,São Paulo,ATA,7.469230769230768,3.590909090909091
81,Camacho,68770,Santos,MEI,1.1,1.925
82,Camilo,104519,Cuiabá,MEI,1.0,1.95
83,Camutanga,96793,Atlético-GO,ZAG,2.4,0.0
84,Cano,79631,Fluminense,ATA,10.342857142857142,2.025
85,Canobbio,102928,Athletico-PR,ATA,3.2750000000000004,2.3777777777777778
86,Cantillo,85315,Corinthians,MEI,1.714285714285714,2.2
87,Capixaba,94894,Juventude,ATA,2.35,2.3777777777777778
88,Carabajal,98723,Santos,MEI,2.35,0.25
89,Carlos Alberto,106704,América-MG,ATA,1.55,1.05
90,Carlos Eduardo,90917,Bragantino,ATA,1.6500000000000001,1.7249999999999999
91,Carlos Sánchez,81677,Santos,MEI,0.44999999999999996,2.8000000000000003
92,Carlos de Pena,87242,Internacional,ATA,3.427272727272727,4.209090909090909
93,Cauan de Almeida,107870,Internacional,TEC,3.97,0.0
94,Ceballos,115502,Fortaleza,ZAG,4.114285714285714,2.766666666666667
95,Chancellor,93166,Coritiba,ZAG,4.15,0.4
96,Chay,104926,Botafogo,MEI,4.014285714285714,1.24
97,Chico,82407,Juventude,MEI,2.7199999999999998,3.0090909090909093
98,Christian,104502,Athletico-PR,MEI,2.2,1.4333333333333333
99,Churín,98289,Atlético-GO,ATA,2.8230769230769233,2.975
100,Clayton,106931,Coritiba,ATA,0.96,2.575
101,Cleiton,93882,Bragantino,GOL,3.4583333333333335,2.6363636363636362
102,Cléber,104125,Ceará,ATA,2.9333333333333336,2.45
103,Conti,100943,América-MG,ZAG,2.475,1.7875
104,Copete,77959,Avaí,ATA,0.17500000000000002,0.9666666666666668
105,Cris Silva,89668,Fluminense,LAT,5.720000000000001,3.1
106,Cuca,42411,Atlético-MG,TEC,4.205,5.7124999999999995
107,Cuello,98909,Athletico-PR,ATA,5.140000000000001,2.354545454545454
108,Cássio,42234,Corinthians,GOL,6.230769230769231,2.7444444444444445
109,César,91422,Juventude,GOL,2.75,2.75
110,D'Alessandro,62023,Internacional,MEI,6.4,0.0
111,DG,109199,Botafogo,LAT,-1.4,0.0
112,Da Silva,107251,Goiás,ZAG,5.466666666666666,0.06666666666666665
113,Dadá Belmonte,94263,Goiás,ATA,2.875,5.127272727272728
114,Daniel,96468,Internacional,GOL,4.6000000000000005,3.55
115,Daniel Borges,73318,Botafogo,LAT,3.8777777777777778,1.7599999999999998
116,Daniel Cruz,112734,Botafogo,ATA,1.1,-0.1
117,Daniel Guedes ,88225,Cuiabá,LAT,4.1,1.6749999999999998
118,Danilo,107231,Palmeiras,MEI,3.5750000000000006,1.5700000000000003
119,Danilo Avelar,72142,América-MG,ZAG,3.8333333333333335,2.38
120,Danilo Barbosa,86777,Botafogo,MEI,-1.2,2.5
121,Danilo Barcelos,84382,Goiás,LAT,2.025,1.0777777777777777
122,Danilo Cardoso,101155,Goiás,ZAG,5.6,7.9
123,Darlan,104593,Juventude,MEI,0.35000000000000003,0.35000000000000003
124,David,90309,Internacional,ATA,2.0142857142857142,1.5444444444444445
125,David Braz,50317,Fluminense,ZAG,0.55,2.9000000000000004
126,David Duarte,91772,Fluminense,ZAG,-0.2,-0.15
127,David Luiz,52827,Flamengo,ZAG,2.6333333333333333,0.3285714285714286
128,Dentinho,50428,Ceará,ATA,-0.16666666666666666,1.15
129,Dentinho,115806,Avaí,ATA,-0.475,1.4333333333333333
130,Depietri,114138,Fortaleza,ATA,0.5444444444444445,0.37499999999999994
131,Deyverson,92708,Cuiabá,ATA,3.866666666666667,1.3
132,Diego,38909,Flamengo,MEI,3.4166666666666665,0.9
133,Diego,86029,Ceará,MEI,1.6,1.3
134,Diego,101027,Goiás,MEI,4.175,3.05
135,Diego,101728,São Paulo,ZAG,3.3299999999999996,0.7888888888888889
136,Diego,115678,Coritiba,LAT,4.04,0.5
137,Diego Alves,38509,Flamengo,GOL,6.0,-1.5
138,Diego Gonçalves,90540,Botafogo,ATA,4.550000000000001,0.72
139,Dodô,68727,Atlético-MG,LAT,5.6,0.4
140,Dorival Júnior,40990,Flamengo,TEC,6.1836363636363645,3.8246153846153845
141,Douglas Borges,78893,Botafogo,GOL,0.0,0.0
142,Douglas Friedrich,78584,Avaí,GOL,1.8,1.95
143,Du Queiroz,113687,Corinthians,MEI,3.0333333333333328,2.472727272727272
144,Dudu,68920,Palmeiras,ATA,5.3307692307692305,4.025
145,Dudu,97133,Atlético-GO,LAT,3.766666666666666,2.24
146,Edenílson,63289,Internacional,MEI,6.122222222222222,2.6749999999999994
147,Eder,91521,São Paulo,ATA,2.1666666666666665,1.1500000000000001
148,Edinho,80193,Juventude,ATA,-0.13999999999999999,0.6799999999999999
149,Edson ,80370,Atlético-GO,MEI,2.911111111111111,1.2875
150,Edson Fernando,105901,Atlético-GO,MEI,1.3166666666666667,1.4875000000000003
151,Eduardo,68708,Botafogo,MEI,2.433333333333333,10.45
152,Eduardo,91688,Avaí,MEI,2.8000000000000003,0.8909090909090908
153,Eduardo Baptista,87211,Juventude,TEC,3.2214285714285715,2.6983333333333337
154,Eduardo Barroca,77774,Avaí,TEC,3.576923076923077,2.938333333333333
155,Eduardo Bauermann,86970,Santos,ZAG,4.1000000000000005,2.977777777777778
156,Eduardo Sasha,70360,Atlético-MG,ATA,2.52,4.575
157,Egídio,42145,Coritiba,LAT,5.887499999999999,2.9000000000000004
158,Elton,38588,Cuiabá,ATA,1.125,2.7
159,Elton,71719,Juventude,MEI,2.075,1.375
160,Elvis,73347,Goiás,MEI,4.4,2.4999999999999996
161,Emmanuel Martínez,103388,América-MG,MEI,3.25,5.4
162,Eric Ramires,103295,Bragantino,MEI,0.9000000000000001,1.7125
163,Erick,97810,Ceará,ATA,1.9222222222222223,1.0857142857142856
164,Erick,98022,Athletico-PR,MEI,3.288888888888889,1.841666666666667
165,Erick Pulgar,91473,Flamengo,MEI,0.9,-0.1
166,Erison,108422,Botafogo,ATA,3.063636363636364,6.4750000000000005
167,Estevão,117870,Internacional,MEI,0.2,-0.1
168,Everaldo ,91151,América-MG,ATA,4.281818181818182,3.3999999999999995
169,Everson,72294,Atlético-MG,GOL,2.625,4.375
170,Everton,50301,Cuiabá,MEI,0.7499999999999999,5.266666666666667
171,Everton,86757,Flamengo,ATA,5.0,2.1399999999999997
172,Everton Ribeiro,51772,Flamengo,MEI,6.44,2.2500000000000004
173,Fabinho,111760,Palmeiras,MEI,2.25,-0.7000000000000001
174,Fabián Bustos,107645,Santos,TEC,4.8412500000000005,3.6119999999999997
175,Fabrício,105171,Coritiba,ATA,5.220000000000001,4.328571428571428
176,Fabrício Baiano,84993,Fortaleza,MEI,0.55,0.4
177,Fabrício Bruno,90768,Flamengo,ZAG,7.833333333333333,2.125
178,Fagner,42500,Corinthians,LAT,3.2000000000000006,3.25
179,Felipe,91733,Fortaleza,MEI,2.266666666666667,3.14
180,Felipe Alves,72372,São Paulo,GOL,6.5,4.0
181,Felipe Augusto,111408,Corinthians,ATA,0.30000000000000004,0.2
182,Felipe Azevedo,60825,América-MG,ATA,2.4000000000000004,1.7416666666666665
183,Felipe Jonatan,101708,Santos,LAT,4.116666666666666,2.6666666666666665
184,Felipe Marques,101054,Cuiabá,ATA,1.1,0.5444444444444445
185,Felipe Melo,38545,Fluminense,ZAG,0.8888888888888888,1.7333333333333334
186,Felipe Pires,100289,Juventude,ATA,3.1666666666666665,1.05
187,Fellipe Bastos,70116,Goiás,MEI,1.0555555555555556,2.066666666666667
188,Fernandinho,72775,Athletico-PR,MEI,2.266666666666667,0.55
189,Fernando Diniz,72391,Fluminense,TEC,5.6049999999999995,3.3950000000000005
190,Fernando Ferreira,118563,São Paulo,MEI,2.3,0.0
191,Fernando Miguel,71571,Fortaleza,GOL,6.5,8.1
192,Fernando Sobral,84428,Ceará,MEI,0.8,1.9375
193,Ferraresi,105300,São Paulo,ZAG,4.25,2.65
194,Filipe Luís,38750,Flamengo,LAT,4.0,1.2999999999999998
195,Flávio,105608,América-MG,MEI,1.8,1.3
196,Fred,38162,Fluminense,ATA,2.3249999999999997,0.15
197,Fábio,37656,Fluminense,GOL,3.0,3.125
198,Fábio Carille,70696,Athletico-PR,TEC,4.385,3.15
199,Fábio Gomes,100641,Atlético-MG,ATA,1.0,-0.06666666666666667
200,Fábio Santos,38229,Corinthians,LAT,5.911111111111111,4.1499999999999995
201,Gabriel,78605,Internacional,MEI,4.41,2.725
202,Gabriel,83257,Flamengo,ATA,5.155555555555555,1.9166666666666667
203,Gabriel,98976,São Paulo,MEI,0.8999999999999999,1.4166666666666667
204,Gabriel ,70449,Coritiba,GOL,8.0,0.0
205,Gabriel Lacerda,108176,Ceará,ZAG,0.4428571428571429,2.0777777777777775
206,Gabriel Menino,103767,Palmeiras,MEI,3.5250000000000004,2.1111111111111116
207,Gabriel Noga,107107,Atlético-GO,ZAG,-0.2,0.0
208,Gabriel Novaes,109639,Bragantino,ATA,2.6800000000000006,-0.25
209,Gabriel Pirani,110607,Cuiabá,MEI,2.775,1.2
210,Gabriel Pires,71898,Botafogo,MEI,1.5,-0.5
211,Gabriel Tota,115791,Juventude,MEI,-0.2,-1.0
212,Gabriel Veron,103764,Palmeiras,ATA,4.6000000000000005,3.8
213,Galarza,108528,Coritiba,MEI,2.733333333333333,3.5
214,Galoppo,117579,São Paulo,MEI,0.8999999999999999,2.5
215,Ganso,62977,Fluminense,MEI,3.1799999999999997,3.958333333333334
216,Gatito Fernández,74061,Botafogo,GOL,3.5833333333333335,4.136363636363637
217,Geovane,105336,Ceará,MEI,-0.039999999999999994,0.5857142857142857
218,Gil,68923,Corinthians,ZAG,4.9,3.714285714285715
219,Giovane,117849,Corinthians,ATA,0.26666666666666666,0.5333333333333333
