,atleta_id,apelido,ranking
0,39148,Hulk,1
1,94916,Nacho Fernández,2
2,91573,Arboleda,3
3,89840,Calleri,4
4,80196,Yago Pikachu,5
5,92180,Jair Ventura,6
6,109389,Raul Gustavo,7
7,94509,Raphael Veiga,8
8,87863,Arrascaeta,9
9,78445,Renê,10
10,101319,Guga,11
11,95794,Nathan Silva,12
12,83257,Gabriel,13
13,87228,Guilherme Arana,14
14,79631,Cano,15
15,87999,Gustavo Scarpa,16
16,93787,Andrey,17
17,101314,Ademir,18
18,104754,Juan Vojvoda,19
19,38138,Jô,20
