,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,108274,Ceará,ZAG,-0.2,0.0
1,Abel Braga,40006,Fluminense,TEC,4.135,4.9
2,Abel Ferreira,110506,Palmeiras,TEC,6.51,5.649285714285715
3,Abner Vinícius,104513,Athletico-PR,LAT,4.490909090909091,2.3899999999999997
4,Ademir,101314,Atlético-MG,ATA,3.266666666666666,2.4142857142857146
5,Aderlan,88423,Bragantino,LAT,4.118181818181818,3.2916666666666665
6,Adrián Martínez,104778,Coritiba,ATA,1.67,3.2699999999999996
7,Adryelson,91664,Botafogo,ZAG,4.46,3.1250000000000004
8,Adson,111682,Corinthians,MEI,4.883333333333334,1.9600000000000002
9,Airton,106107,Atlético-GO,ATA,3.828571428571429,2.283333333333333
10,Alan Empereur,88033,Cuiabá,ZAG,1.0555555555555556,1.5636363636363635
11,Alan Kardec,50347,Atlético-MG,ATA,0.9,5.15
12,Alan Patrick,68685,Internacional,MEI,3.966666666666667,3.5
13,Alef Manga,101254,Coritiba,ATA,5.56923076923077,3.476923076923077
14,Alemão,98219,Internacional,ATA,4.241666666666666,4.078571428571428
15,Alerrandro,101715,Bragantino,ATA,5.122222222222222,5.314285714285715
16,Alesson,97321,Cuiabá,ATA,2.7125,2.3545454545454545
17,Alex Muralha,79066,Coritiba,GOL,4.411111111111111,2.25
18,Alex Santana,85465,Athletico-PR,MEI,2.65,2.9499999999999997
19,Alexandre Jesus,107044,Fluminense,ATA,1.75,-0.25
20,Alisson,81845,São Paulo,MEI,2.38,3.3625
21,Allan,96652,Atlético-MG,MEI,1.869230769230769,1.4272727272727272
22,Aloísio,73850,América-MG,ATA,3.8000000000000003,3.04
23,Alê,86388,América-MG,MEI,2.7399999999999998,3.53
24,Anderson,102906,Athletico-PR,GOL,4.25,6.5
25,Anderson Leite,87691,Juventude,MEI,1.5,2.4
26,Andreas Pereira,89274,Flamengo,MEI,1.15,4.442857142857143
27,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0
28,André,68690,Cuiabá,ATA,2.5999999999999996,1.7714285714285716
29,André,107498,Fluminense,MEI,4.514285714285714,2.1416666666666666
30,André Anderson,106803,São Paulo,MEI,0.6333333333333333,1.125
31,André Luís,92146,Cuiabá,ATA,3.516666666666666,1.5
32,Andrés,110517,São Paulo,MEI,0.74,3.6
33,Andrés Hurtado,110715,Bragantino,LAT,1.75,1.7750000000000001
34,Antonio Mohamed,71071,Atlético-MG,TEC,5.7811111111111115,4.9675
35,António Oliveira,111578,Cuiabá,TEC,4.652222222222221,2.5045454545454544
36,Apodi,51042,Goiás,MEI,3.685714285714286,1.0142857142857145
37,Arboleda,91573,São Paulo,ZAG,3.55,1.875
38,Arias,99815,Fluminense,MEI,5.66,3.2900000000000005
39,Arrascaeta,87863,Flamengo,MEI,8.469999999999999,4.536363636363637
40,Arthur,115562,América-MG,LAT,-1.3,3.375
41,Arthur Chaves,111412,Avaí,ZAG,1.8888888888888888,3.15
42,Arthur Henrique,86629,Atlético-GO,LAT,1.3181818181818181,1.825
43,Arthur Sousa,120856,Corinthians,ATA,1.2,0.0
44,Artur,95799,Bragantino,ATA,5.827272727272728,3.866666666666667
45,Atuesta ,96754,Palmeiras,MEI,1.6400000000000001,0.1
46,Auremir,77570,Goiás,MEI,1.322222222222222,0.5874999999999999
47,Auro,88540,Santos,LAT,1.0,-0.26666666666666666
48,Ayrton Lucas,88393,Flamengo,LAT,8.15,2.976923076923077
49,Balbuena,87887,Corinthians,ZAG,5.92,4.333333333333333
50,Baralhas,99440,Atlético-GO,MEI,5.127272727272727,3.1923076923076925
51,Barreto,89224,Botafogo,MEI,3.9,0.9
52,Bento,105208,Athletico-PR,GOL,4.615384615384615,4.1000000000000005
53,Benítez,93550,América-MG,MEI,1.92,0.6333333333333332
54,Bernardo,112368,Coritiba,MEI,1.7,0.8142857142857143
55,Bissoli,100762,Avaí,ATA,6.573333333333334,4.390000000000001
56,Boschilia,86841,Coritiba,MEI,1.875,1.6666666666666667
57,Braian Romero,101997,Internacional,ATA,1.08,1.56
58,Breno Lopes,93988,Palmeiras,ATA,1.275,1.0875000000000001
59,Bressan,72491,Avaí,ZAG,1.2923076923076924,2.3166666666666664
60,Bruninho,101716,Juventude,MEI,1.5,0.65
61,Bruno Cortez,72079,Avaí,LAT,2.2,1.8090909090909089
62,Bruno Gomes,106202,Coritiba,MEI,3.1666666666666665,3.7
63,Bruno Henrique,90285,Flamengo,ATA,4.975,6.7749999999999995
64,Bruno Melo,84339,Corinthians,LAT,6.2,2.5250000000000004
