,atleta_id,apelido,clube_id,xG,clube
0,79631,Cano,266,9.016785450919098,Fluminense
1,83257,Gabriel,262,8.953924360343464,Flamengo
2,89840,Calleri,276,8.784061027779993,São Paulo
3,98225,Pedro Raul,290,7.9708425153711575,Goiás
4,109497,Marcos Leonardo,277,7.810373492926575,Santos
5,89898,Róger Guedes,264,7.49362167028785,Corinthians
6,90031,Mendoza,354,7.464284996509387,Ceará
7,39148,Hulk,282,7.084902790100833,Atlético-MG
8,91607,Rony,275,7.019737815577804,Palmeiras
9,82766,Wellington Rato,373,6.431765544618511,Atlético-GO
10,101254,Alef Manga,294,6.39666133208132,Coritiba
11,100762,Bissoli,314,6.265229340498015,Avaí
12,87999,Gustavo Scarpa,275,6.060308256316477,Palmeiras
13,80287,Luciano,276,6.019800978689821,São Paulo
14,104666,Moisés,356,6.007769020461591,Fortaleza
15,87242,Carlos de Pena,285,6.005433426355896,Internacional
16,95799,Artur,280,5.823125146454929,Bragantino
17,68920,Dudu,275,5.697485994549257,Palmeiras
18,108133,Pitta,286,5.6016965632581455,Juventude
19,108422,Erison,263,5.572077863657933,Botafogo
20,94583,Pedro,262,5.5118907530898955,Flamengo
21,102878,Terans,293,5.35693198796206,Athletico-PR
22,101715,Alerrandro,280,5.029586416571496,Bragantino
23,68773,Henrique Almeida,327,4.926446784656173,América-MG
24,98219,Alemão,285,4.767826539254522,Internacional
25,72583,Pedro Henrique,285,4.710303589283623,Internacional
26,60825,Felipe Azevedo,327,4.659057621310781,América-MG
27,61033,Rodriguinho,1371,4.499735803243216,Cuiabá
28,71162,Vina,354,4.396845570989734,Ceará
29,77809,William Pottker,314,4.134334978071653,Avaí
30,106822,Rodrigo Nestor,276,4.106168635155524,São Paulo
31,77544,Jorginho,373,4.077315887991444,Atlético-GO
32,98289,Churín,373,4.018480304752384,Atlético-GO
33,87863,Arrascaeta,262,3.9985156511573456,Flamengo
34,94509,Raphael Veiga,275,3.956091502746771,Palmeiras
35,104530,Igor Paixão,294,3.871891399112218,Coritiba
36,53865,Léo Gamalho,294,3.861101812305944,Coritiba
37,104521,Vinícius Zanocelo,277,3.8486765231426965,Santos
38,70360,Eduardo Sasha,282,3.839984892862989,Atlético-MG
39,80196,Yago Pikachu,356,3.7844696306871985,Fortaleza
40,85931,Hyoran,280,3.7423826040292667,Bragantino
