,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1680,Marquinhos Gabriel,68954,Goiás,MEI,18.1,1.5,Flamengo,mandante,3.8846153846153846,10.992307692307692
1681,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0,Atlético-GO,mandante,3.6,9.066666666666666
1682,Natanael,86264,Avaí,LAT,11.3,3.6,Athletico-PR,mandante,4.038461538461538,7.6692307692307695
1683,Marcelo Lomba,68872,Palmeiras,GOL,10.0,4.25,Juventude,mandante,4.833333333333333,7.416666666666666
1684,Savarino,98672,Atlético-MG,ATA,10.450000000000001,-0.1,Bragantino,mandante,3.7916666666666665,7.120833333333334
1685,Heitor,104649,Internacional,LAT,10.05,4.9,Cuiabá,mandante,3.5833333333333335,6.816666666666667
1686,Kayque,110962,Botafogo,MEI,7.15,0.5333333333333333,América-MG,mandante,6.4750000000000005,6.8125
1687,Douglas Borges,78893,Botafogo,GOL,0.0,0.0,América-MG,mandante,6.4750000000000005,6.4750000000000005
1688,Igor Rabello,89493,Atlético-MG,ZAG,8.75,3.866666666666667,Bragantino,mandante,3.7916666666666665,6.270833333333333
1689,Cano,79631,Fluminense,ATA,9.899999999999999,2.025,Fortaleza,mandante,2.625,6.262499999999999
1690,Víctor Cuesta,79113,Botafogo,ZAG,5.555555555555555,4.444444444444445,América-MG,mandante,6.4750000000000005,6.0152777777777775
1691,Raphael Veiga,94509,Palmeiras,MEI,7.160000000000001,1.7625,Juventude,mandante,4.833333333333333,5.996666666666667
1692,Gustavo Gómez,71684,Palmeiras,ZAG,7.08,6.512499999999999,Juventude,mandante,4.833333333333333,5.956666666666667
1693,Piquerez,102130,Palmeiras,LAT,6.8500000000000005,4.242857142857143,Juventude,mandante,4.833333333333333,5.841666666666667
1694,Vanderlan,107236,Palmeiras,LAT,6.625,3.266666666666667,Juventude,mandante,4.833333333333333,5.729166666666666
1695,Abel Ferreira,110506,Palmeiras,TEC,6.329999999999999,5.480833333333333,Juventude,mandante,4.833333333333333,5.581666666666666
1696,Gustavo Scarpa,87999,Palmeiras,MEI,6.318181818181817,6.409090909090909,Juventude,mandante,4.833333333333333,5.575757575757574
1697,Marçal,97468,Botafogo,LAT,4.566666666666666,3.1999999999999997,América-MG,mandante,6.4750000000000005,5.520833333333334
