,clube,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral
0,Palmeiras,2.2857142857142856,0.5714285714285714,1.8333333333333333,0.6666666666666666,2.0595238095238093,0.6190476190476191,1.7142857142857142,1.1666666666666665,1.4404761904761902
1,Internacional,1.8571428571428572,1.1428571428571428,1.1428571428571428,0.8571428571428571,1.5,1.0,0.7142857142857144,0.2857142857142857,0.5
2,Corinthians,1.1428571428571428,0.2857142857142857,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.7142857142857142,0.8571428571428571,0.0,0.4285714285714286
3,Santos,1.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.2142857142857142,0.8571428571428571,0.7142857142857143,0.0,0.3571428571428571
4,Atlético-MG,1.625,1.0,1.1666666666666667,1.3333333333333333,1.3958333333333335,1.1666666666666665,0.625,-0.16666666666666652,0.22916666666666696
5,São Paulo,1.7142857142857142,0.8571428571428571,0.8571428571428571,1.2857142857142858,1.2857142857142856,1.0714285714285714,0.8571428571428571,-0.4285714285714287,0.2142857142857142
6,Flamengo,1.6666666666666667,0.6666666666666666,0.8571428571428571,1.5714285714285714,1.2619047619047619,1.119047619047619,1.0,-0.7142857142857143,0.1428571428571428
7,Fluminense,1.4285714285714286,1.2857142857142858,0.7142857142857143,0.5714285714285714,1.0714285714285714,0.9285714285714286,0.1428571428571428,0.1428571428571429,0.1428571428571428
8,Bragantino,1.5714285714285714,1.0,1.1428571428571428,1.5714285714285714,1.3571428571428572,1.2857142857142856,0.5714285714285714,-0.4285714285714286,0.07142857142857162
9,Athletico-PR,1.4285714285714286,1.0,0.8571428571428571,1.1428571428571428,1.1428571428571428,1.0714285714285714,0.4285714285714286,-0.2857142857142857,0.0714285714285714
10,Ceará,0.8333333333333334,1.3333333333333333,1.0,0.75,0.9166666666666667,1.0416666666666665,-0.4999999999999999,0.25,-0.12499999999999978
11,Atlético-GO,1.2857142857142858,0.7142857142857143,0.8571428571428571,1.7142857142857142,1.0714285714285714,1.2142857142857142,0.5714285714285715,-0.8571428571428571,-0.1428571428571428
12,Goiás,1.1428571428571428,1.0,0.8571428571428571,1.4285714285714286,1.0,1.2142857142857144,0.1428571428571428,-0.5714285714285715,-0.2142857142857144
13,Avaí,1.8571428571428572,1.4285714285714286,0.5714285714285714,1.5714285714285714,1.2142857142857144,1.5,0.4285714285714286,-1.0,-0.2857142857142856
14,Botafogo,1.0,1.2857142857142858,1.1428571428571428,1.4285714285714286,1.0714285714285714,1.3571428571428572,-0.2857142857142858,-0.2857142857142858,-0.2857142857142858
15,América-MG,1.3333333333333333,0.8333333333333334,0.375,1.5,0.8541666666666666,1.1666666666666667,0.4999999999999999,-1.125,-0.3125000000000001
16,Coritiba,1.2857142857142858,0.8571428571428571,1.0,2.142857142857143,1.1428571428571428,1.5,0.4285714285714287,-1.1428571428571428,-0.3571428571428572
17,Fortaleza,0.5,0.75,1.3333333333333333,1.8333333333333333,0.9166666666666666,1.2916666666666665,-0.25,-0.5,-0.3749999999999999
18,Cuiabá,0.5714285714285714,0.5714285714285714,0.7142857142857143,1.5714285714285714,0.6428571428571428,1.0714285714285714,0.0,-0.8571428571428571,-0.4285714285714286
19,Juventude,0.5714285714285714,1.5714285714285714,0.8571428571428571,1.7142857142857142,0.7142857142857142,1.6428571428571428,-1.0,-0.8571428571428571,-0.9285714285714286
