,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
5688,33,107170,Jeffinho,Botafogo,ATA,4.25,16.7,2.63,18.474545454545453,5.0,34.192890193596966,12.95286905600774,14.69909090909091,8.012005757863465,1.4750479929614102,10.79126213592233,7.0,43.39530600582197,27.802682920979137,44.77442121364637,mandante,3.725,0.0,0.0,1.2333333333333334,10.366666666666667,3.2372357723577228,3.3005825242718445,0,1.0
5752,33,105171,Fabrício,Coritiba,ATA,8.21,0.0,0.0,18.424848484848486,3.232323232323232,34.14673277068221,12.813622773036547,8.825806451612904,6.78277973414549,0.4530141214719837,10.79126213592233,5.0,44.80758076323424,16.623049896275173,44.77442121364637,visitante,0.0,4.761666666666667,0.0,7.3,3.266666666666667,3.2372357723577228,3.3005825242718445,0,1.0
7227,33,99440,Baralhas,Atlético-GO,MEI,7.6400000000000015,0.8,-0.28,10.479696969696967,5.909090909090909,36.557633578979214,12.813622773036547,7.1875757575757575,7.712415312040362,0.4516935647902416,10.79126213592233,11.0,44.80758076323424,15.212525421658635,44.77442121364637,visitante,0.0,3.3571428571428568,0.0,8.450000000000001,4.966666666666666,3.2372357723577228,3.3005825242718445,0,1.0
7213,33,109967,Juan Díaz,Coritiba,MEI,2.95,1.3,0.17,0.0,0.0,28.01962657198009,12.219314548630082,0.9258333333333332,0.1610647846490618,0.028129074315514997,10.79126213592233,5.0,44.80758076323424,16.623049896275173,44.77442121364637,visitante,0.0,5.513333333333334,0.0,0.5,0.0,3.2372357723577228,3.3005825242718445,0,1.0
7212,33,99815,0,Fluminense,MEI,9.01,1.3,-1.28,30.81,6.16161616161616,28.485429477864045,12.813622773036547,20.0,7.498994688604793,0.5892752006037792,10.79126213592233,4.0,44.80758076323424,25.6305363533908,44.77442121364637,visitante,0.0,3.0079545454545453,0.0,8.1,5.800000000000002,3.2372357723577228,3.3005825242718445,0,1.0
7209,33,51548,Giuliano,Corinthians,MEI,4.699999999999998,1.5,0.23,6.0606060606060606,0.0,30.795246547648745,12.813622773036547,4.059333333333333,2.1240441801189465,0.21292211920343865,10.79126213592233,11.0,46.93222208130643,27.802682920979137,44.77442121364637,mandante,2.0579326923076917,0.0,0.0,-0.13333333333333333,2.3,3.2372357723577228,3.3005825242718445,0,1.0
7197,33,80129,Jadson,Juventude,MEI,7.92,1.9,-0.68,3.0303030303030303,0.7575757575757576,36.149220323820586,12.813622773036547,3.2948387096774194,5.421027280290756,0.250079055023942,10.79126213592233,2.0,44.80758076323424,8.554003209230995,44.77442121364637,visitante,0.0,2.6466666666666665,0.0,4.466666666666667,1.0,3.2372357723577228,3.3005825242718445,0,1.0
7195,33,106822,Rodrigo Nestor,São Paulo,MEI,6.84,2.1,0.26,8.363636363636363,4.090909090909091,32.025955632795586,12.813622773036547,11.271935483870966,5.267876424126219,0.3704356178675212,10.79126213592233,8.0,62.43915323001998,27.802682920979137,44.77442121364637,mandante,4.676041666666666,0.0,0.0,1.3,1.5,3.2372357723577228,3.3005825242718445,0,1.0
7188,33,101601,Caio,Goiás,MEI,2.62,2.7,0.54,0.0,0.0,29.599565055607165,12.813622773036547,1.9774193548387096,2.614802809292275,0.3083671195218612,10.79126213592233,5.0,43.9679285477509,27.802682920979137,44.77442121364637,mandante,3.551041666666667,0.0,0.0,-1.2,2.1,3.2372357723577228,3.3005825242718445,0,1.0
7185,33,107109,João Gomes,Flamengo,MEI,10.79,2.8,-0.66,3.0303030303030303,0.0,37.53922419882856,12.813622773036547,7.69,4.57787982563644,0.2602119711176755,10.79126213592233,13.0,56.9005865003932,27.802682920979137,44.77442121364637,mandante,5.949999999999998,0.0,0.0,7.3,2.25,3.2372357723577228,3.3005825242718445,0,1.0
