,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube,eficiência
0,108133,Pitta,286,5.6948766316238695,48,19,4,0.29973034903283524,0.21052631578947367,0.11864326315883061,12.0,Juventude,-1.6948766316238695
1,82766,Wellington Rato,373,6.461864009666506,69,22,5,0.29372109134847757,0.22727272727272727,0.09365020303864502,13.8,Atlético-GO,-1.461864009666506
2,87999,Gustavo Scarpa,275,5.381204245770063,85,23,4,0.23396540199000276,0.17391304347826086,0.06330828524435368,21.25,Palmeiras,-1.3812042457700633
3,101254,Alef Manga,294,6.2739526277068265,58,21,5,0.29875964893842033,0.23809523809523808,0.10817159702942804,11.6,Coritiba,-1.2739526277068265
4,68920,Dudu,275,5.230737678219344,47,21,4,0.24908274658187354,0.19047619047619047,0.1112922910259435,11.75,Palmeiras,-1.2307376782193442
5,95799,Artur,280,5.120411035492444,58,19,4,0.26949531765749707,0.21052631578947367,0.08828294888780076,14.5,Bragantino,-1.1204110354924444
6,87242,Carlos de Pena,285,5.758883864293381,85,20,5,0.287944193214669,0.25,0.06775157487403978,17.0,Internacional,-0.7588838642933808
7,89898,Róger Guedes,264,6.216253407156164,55,21,6,0.2960120670074364,0.2857142857142857,0.11302278922102116,9.166666666666666,Corinthians,-0.21625340715616392
8,83257,Gabriel,262,7.740477249483044,54,19,8,0.407393539446476,0.42105263157894735,0.14334217128672305,6.75,Flamengo,0.2595227505169557
9,104666,Moisés,356,5.1903276469693775,45,22,6,0.23592398395315353,0.2727272727272727,0.11534061437709728,7.5,Fortaleza,0.8096723530306225
10,109497,Marcos Leonardo,277,8.139278096274474,65,24,9,0.33913658734476976,0.375,0.1252196630196073,7.222222222222222,Santos,0.8607219037255263
11,108422,Erison,263,5.86189237564209,47,19,7,0.3085206513495837,0.3684210526315789,0.12472111437536362,6.714285714285714,Botafogo,1.13810762435791
12,80287,Luciano,276,5.408303415261813,50,20,7,0.27041517076309063,0.35,0.10816606830523626,7.142857142857143,São Paulo,1.5916965847381874
13,90031,Mendoza,354,6.7391046153037015,61,22,9,0.30632293705925917,0.4090909090909091,0.11047712484104429,6.777777777777778,Ceará,2.2608953846962985
14,91607,Rony,275,6.710491132391171,49,19,9,0.3531837438100616,0.47368421052631576,0.136948798620228,5.444444444444445,Palmeiras,2.289508867608829
15,39148,Hulk,282,6.16137882432808,79,21,9,0.2933989916346705,0.42857142857142855,0.07799213701681114,8.777777777777779,Atlético-MG,2.8386211756719204
16,89840,Calleri,276,8.544179231748247,63,23,12,0.3714860535542716,0.5217391304347826,0.13562189256743248,5.25,São Paulo,3.455820768251753
17,79631,Cano,266,9.729091339798364,76,24,15,0.40537880582493185,0.625,0.128014359734189,5.066666666666666,Fluminense,5.270908660201636
18,100762,Bissoli,314,6.083045489264181,45,22,13,0.2765020676938264,0.5909090909090909,0.13517878865031513,3.4615384615384617,Avaí,6.916954510735819
19,98225,Pedro Raul,290,7.912545312693094,59,21,15,0.3767878720330045,0.7142857142857143,0.13411093750327277,3.933333333333333,Goiás,7.087454687306906
