,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,38750,Flamengo,LAT,5.7,0.0
1,0,52827,Flamengo,ZAG,4.0,0.0
2,0,83528,Flamengo,ZAG,7.7,0.0
3,0,84428,Ceará,MEI,2.3,3.233333333333334
4,0,87863,Flamengo,MEI,1.8,0.0
5,0,89637,Flamengo,MEI,-1.5,0.0
6,0,94583,Flamengo,ATA,3.4,0.0
7,0,103088,Ceará,ZAG,-0.1,0.0
8,0,105336,Ceará,MEI,1.7,0.9333333333333332
9,0,108274,Ceará,ZAG,-0.2,0.1
10,Abel Ferreira,110506,Palmeiras,TEC,8.342500000000001,3.9800000000000004
11,Abner Vinícius,104513,Athletico-PR,LAT,2.75,1.3
12,Ademir,101314,Atlético-MG,ATA,2.95,2.9
13,Aderlan,88423,Bragantino,LAT,-0.7666666666666666,3.5
14,Adryelson,91664,Botafogo,ZAG,0.4666666666666666,4.5
15,Adson,111682,Corinthians,MEI,0.4,0.0
16,Airton,106107,Atlético-GO,ATA,1.35,1.1333333333333335
17,Alan,62969,Fluminense,ATA,0.0,0.0
18,Alan Empereur,88033,Cuiabá,ZAG,1.6333333333333335,2.0
19,Alan Kardec,50347,Atlético-MG,ATA,-0.05,0.7666666666666666
20,Alan Patrick,68685,Internacional,MEI,11.466666666666669,2.4
21,Alef Manga,101254,Coritiba,ATA,8.4,2.45
22,Alemão,98219,Internacional,ATA,1.8,2.95
23,Alerrandro,101715,Bragantino,ATA,-0.5,0.0
24,Alesson,97321,Cuiabá,ATA,-0.4,0.0
25,Alex,101600,Santos,ZAG,2.2,1.8
26,Alex Santana,85465,Athletico-PR,MEI,8.3,0.2
27,Alexsander,118774,Fluminense,MEI,4.7,0.0
28,Alisson,81845,São Paulo,MEI,0.0,6.8
29,Allan,96652,Atlético-MG,MEI,2.1666666666666665,0.525
30,Aloísio,73850,América-MG,ATA,2.475,3.75
31,Alê,86388,América-MG,MEI,6.5,3.4
32,André,107498,Fluminense,MEI,4.8999999999999995,2.3333333333333335
33,André Luís,92146,Cuiabá,ATA,3.25,4.533333333333333
34,Andrés,110517,São Paulo,MEI,2.4,0.0
35,António Oliveira,111578,Cuiabá,TEC,3.7350000000000003,3.893333333333333
36,Arias,99815,Fluminense,MEI,1.0333333333333332,9.033333333333333
37,Arthur,115562,América-MG,LAT,1.8000000000000003,-0.6
38,Arthur Henrique,86629,Atlético-GO,LAT,3.033333333333333,-1.4
39,Artur,95799,Bragantino,ATA,3.8000000000000003,6.466666666666666
40,Atuesta,96754,Palmeiras,MEI,1.3333333333333333,12.0
41,Auremir,77570,Goiás,MEI,1.1,3.0
42,Auro,88540,Santos,LAT,0.25,0.0
43,Ayrton Lucas,88393,Flamengo,LAT,7.85,2.033333333333333
44,Balbuena,87887,Corinthians,ZAG,4.55,3.75
45,Baralhas,99440,Atlético-GO,MEI,8.133333333333335,5.333333333333333
46,Bento,105208,Athletico-PR,GOL,3.1666666666666665,0.5
47,Benítez,93550,América-MG,MEI,2.6500000000000004,0.44999999999999996
48,Bernardo,112368,Coritiba,MEI,2.2,3.8
49,Biel,111491,Coritiba,MEI,-0.3,3.4
50,Bissoli,100762,Avaí,ATA,3.3666666666666667,3.2
51,Boschilia,86841,Coritiba,MEI,1.6,3.6333333333333333
52,Braian Romero,101997,Internacional,ATA,1.9,2.6
53,Breno Lopes,93988,Palmeiras,ATA,2.5333333333333337,-0.2
54,Bressan,72491,Avaí,ZAG,0.1,0.0
55,Bruninho,113558,Bragantino,ATA,0.0,0.0
56,Bruno Cortez,72079,Avaí,LAT,-0.6,3.4
57,Bruno Gomes,106202,Coritiba,MEI,7.8,4.9
58,Bruno Méndez,103700,Corinthians,ZAG,3.4,6.6
59,Bruno Nazário,81776,Juventude,MEI,0.6000000000000001,6.2
60,Bruno Oliveira,103996,Santos,MEI,2.1,0.0
61,Bruno Pacheco,90061,Ceará,LAT,1.4,4.533333333333333
62,Bruno Silva,68698,Avaí,MEI,3.6999999999999997,2.675
63,Bruno Tabata,107174,Palmeiras,MEI,2.15,-1.3
64,Bryan Angulo,89435,Santos,ATA,-0.1,0.0
65,Brítez,101995,Fortaleza,LAT,3.6,4.333333333333333
66,Bustos,96678,Internacional,LAT,2.25,3.4
67,Caetano,103575,Goiás,ZAG,2.3,2.15
68,Caio,101601,Goiás,MEI,0.15,2.4000000000000004
69,Caio Alexandre,106323,Fortaleza,MEI,4.133333333333334,2.1666666666666665
70,Caio Paulista,102318,Fluminense,ATA,1.5,-0.3
71,Calebe,109461,Atlético-MG,MEI,1.1,-0.2
72,Calegari,104276,Fluminense,LAT,0.95,7.5
73,Calleri,89840,São Paulo,ATA,8.1,5.45
74,Camacho,68770,Santos,MEI,0.39999999999999997,6.85
75,Camilo,104519,Cuiabá,MEI,0.0,1.2999999999999998
