,atleta_id,apelido,ranking
0,79631,Cano,1
1,91708,Nino,2
2,73384,Samuel Xavier,3
3,62977,Ganso,4
4,72391,Fernando Diniz,5
5,99815,Arias,6
6,87999,Gustavo Scarpa,7
7,87863,Arrascaeta,8
8,94583,Pedro,9
9,89898,Róger Guedes,10
10,37656,Fábio,11
11,42234,Cássio,12
12,100652,Yuri Alberto,13
13,87887,Balbuena,14
14,98219,Alemão,15
15,105584,Lucas Piton,16
16,78445,Renê,17
17,83257,Gabriel,18
18,68685,Alan Patrick,19
19,77713,Vítor Pereira,20
