,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,slug,apelido,apelido_abreviado,nome,foto,status
13,"{'DS': 18, 'FC': 9, 'FD': 3, 'FF': 2, 'FS': 11, 'G': 1, 'I': 1, 'PI': 69}",38398,15,264,4,6,0.0,7.07,0.0,2.78,11,,renato-augusto,Renato Augusto,R. Augusto,Renato Soares de Oliveira Augusto,https://s.glbimg.com/es/sde/f/2022/04/27/df30c3d9066a2e16c6625e3aa0a64436_FORMATO.png,Nulo
14,"{'CA': 1, 'DE': 46, 'FS': 2, 'GS': 17, 'SG': 3}",74061,15,263,1,7,11.0,8.0,1.67,3.38,13,,gatito-fernandez,Gatito Fernández,G. Fernández,Roberto Junior Fernández Torres,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,Provável
15,{},85004,15,266,1,6,0.0,7.0,0.0,0.0,0,,marcos-felipe,Marcos Felipe,M. Felipe,Marcos Felipe de Freitas Monteiro,https://s.glbimg.com/es/sde/f/2022/04/20/ab25269795dde58cb608244ba84cb88d_FORMATO.png,Nulo
16,"{'DS': 1, 'FD': 1, 'FS': 2, 'PI': 11}",50879,15,293,4,6,0.0,4.03,0.0,0.58,4,,marlos,Marlos,Marlos,Marlos Romero Bonfim,https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_FORMATO.png,Nulo
17,"{'DS': 1, 'FC': 1, 'FD': 2, 'FF': 1, 'FS': 6, 'G': 1, 'PI': 22}",69705,15,276,4,6,0.0,7.17,0.0,3.22,4,,nikao,Nikão,Nikão,Maycon Vinícius Ferreira da Cruz,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,Nulo
18,"{'CA': 2, 'DS': 13, 'FC': 8, 'FD': 5, 'FF': 12, 'FS': 25, 'FT': 1, 'G': 4, 'I': 2, 'PI': 91, 'PP': 1}",80196,15,356,4,7,-0.7,9.72,-0.6,5.08,12,,yago-pikachu,Yago Pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,https://s.glbimg.com/es/sde/f/2022/02/25/7edada6b72e8fcbde3456ae981abd02f_FORMATO.png,Provável
19,"{'A': 1, 'CA': 1, 'DS': 8, 'FC': 11, 'FD': 4, 'FF': 14, 'FS': 7, 'FT': 1, 'G': 5, 'I': 1, 'PI': 79, 'PP': 1}",102878,15,293,4,7,2.0,9.34,-0.19,4.69,13,,terans,Terans,Terans,Miguel David Terans Pérez  ,https://s.glbimg.com/es/sde/f/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png,Provável
20,"{'A': 1, 'CA': 4, 'DS': 7, 'FC': 5, 'FD': 2, 'FF': 3, 'FS': 12, 'I': 2, 'PI': 18}",62114,15,285,4,7,8.4,5.36,1.44,2.08,8,,taison,Taison,Taison,Taison Barcellos Freda,https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png,Provável
21,"{'CA': 3, 'DE': 48, 'DS': 1, 'FS': 2, 'GS': 14, 'SG': 3}",85425,15,277,1,7,2.0,12.73,-0.19,3.71,13,,joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,https://s.glbimg.com/es/sde/f/2022/03/03/9edc82b201e12a2a0b8dba4d87004195_FORMATO.png,Provável
22,"{'CA': 1, 'DS': 14, 'FC': 12, 'FD': 2, 'FF': 3, 'FS': 6, 'FT': 1, 'G': 2, 'PI': 47}",78478,15,262,4,6,0.0,6.21,0.0,2.64,13,,willian-arao,Willian Arão,W. Arão,Willian Souza Arão da Silva,https://s.glbimg.com/es/sde/f/2022/04/25/de6583b845572b4fd501530503901c3a_FORMATO.png,Nulo
23,"{'CA': 1, 'CV': 1, 'DS': 4, 'FC': 4, 'FD': 5, 'FF': 9, 'FS': 14, 'FT': 1, 'I': 3, 'PI': 79}",71162,15,354,4,7,0.0,3.47,0.0,1.47,10,,vina,Vina,Vina,Vinícius Goes Barbosa de Souza,https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,Provável
24,"{'A': 1, 'DS': 9, 'FC': 7, 'FD': 2, 'FF': 4, 'FS': 6, 'G': 1, 'PI': 24}",100079,15,282,4,6,0.0,14.08,0.0,5.58,5,,zaracho,Zaracho,Zaracho,Federico Matías Javier Zaracho,https://s.glbimg.com/es/sde/f/2021/04/23/ccb1d73771f04699045f78f794f4481d_FORMATO.png,Nulo
25,"{'A': 2, 'DS': 14, 'FC': 4, 'FD': 2, 'FF': 9, 'FS': 14, 'G': 3, 'I': 1, 'PI': 86}",95799,15,280,5,7,3.4,7.85,0.26,5.75,10,,artur,Artur,Artur,Artur Victor Guimarães,https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png,Provável
26,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 3, 'FD': 2, 'FF': 7, 'FS': 9, 'I': 2, 'PI': 36}",86485,15,282,5,5,0.0,6.93,0.0,2.54,7,,keno,Keno,Keno,Marcos da Silva França,https://s.glbimg.com/es/sde/f/2021/05/02/cc190959ce99d1236ff0a230132fb245_FORMATO.png,Contundido
27,"{'DE': 9, 'FS': 1, 'GS': 5}",88916,15,373,1,6,0.0,5.03,0.0,2.25,2,,luan-polli,Luan Polli,L. Polli,Luan Polli Gomes,https://s.glbimg.com/es/sde/f/2022/03/03/2e38d3f9f2daa6056eed8d12909a007a_FORMATO.png,Nulo
28,"{'A': 1, 'CA': 3, 'DS': 6, 'FC': 18, 'FD': 9, 'FF': 16, 'FS': 32, 'G': 5, 'I': 10, 'PI': 31}",109497,15,277,5,7,2.8,12.51,0.35,6.6,12,,marcos-leonardo,Marcos Leonardo,M. Leonardo,Marcos Leonardo Santos Almeida,https://s.glbimg.com/es/sde/f/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,Provável
29,"{'A': 1, 'CA': 4, 'DS': 6, 'FC': 6, 'FD': 1, 'FF': 4, 'FS': 16, 'G': 1, 'PI': 23}",68952,15,262,5,6,2.4,6.43,-0.71,3.64,7,,marinho,Marinho,Marinho,Mário Sérgio Santos Costa,https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png,Nulo
30,"{'DE': 60, 'DS': 1, 'FS': 7, 'GS': 18, 'SG': 3}",82453,15,290,1,7,3.0,7.66,-0.47,4.12,15,,tadeu,Tadeu,Tadeu,Tadeu Antônio Ferreira,https://s.glbimg.com/es/sde/f/2022/03/10/f9b7377addfcfa29bfa11ee96aecbdc5_FORMATO.png,Provável
31,"{'CA': 3, 'DS': 6, 'FC': 11, 'FD': 12, 'FF': 9, 'FS': 25, 'G': 7, 'I': 5, 'PI': 58}",90031,15,354,5,6,0.0,12.99,0.0,7.7,11,,mendoza,Mendoza,Mendoza,John Stiven Mendoza Valencia,https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,Nulo
32,"{'DE': 11, 'GS': 1, 'SG': 1}",69012,15,262,1,7,5.0,9.44,-0.53,7.5,2,,santos,Santos,Santos,Aderbar Melo dos Santos Neto,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,Provável
33,"{'DS': 1, 'FC': 8, 'FD': 2, 'FF': 2, 'FS': 10, 'G': 1, 'I': 4, 'PI': 33}",72524,15,290,5,6,0.2,3.81,-0.39,1.51,8,,nicolas,Nicolas,Nicolas,Nicolas Godinho Johann,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,Nulo
34,"{'DE': 34, 'GS': 12, 'SG': 5}",71631,15,275,1,7,1.0,10.38,0.1,3.91,12,,weverton,Weverton,Weverton,Weverton Pereira da Silva,https://s.glbimg.com/es/sde/f/2022/02/21/b9adc602abc451c8b30c8554a18970f2_FORMATO.png,Provável
35,"{'A': 1, 'CA': 3, 'DS': 1, 'FC': 6, 'FD': 8, 'FF': 7, 'FS': 19, 'G': 4, 'I': 4, 'PI': 51}",89898,15,264,5,7,-0.3,13.57,-0.7,4.38,12,,roger-guedes,Róger Guedes,R. Guedes,Róger Krug Guedes,https://s.glbimg.com/es/sde/f/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png,Provável
36,"{'A': 2, 'CA': 1, 'DS': 4, 'FC': 6, 'FD': 5, 'FF': 9, 'FS': 6, 'G': 1, 'I': 1, 'PI': 19}",69102,15,282,5,7,6.9,8.43,0.05,4.28,8,,vargas,Vargas,Vargas,Eduardo Jesús Vargas Rojas,https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_FORMATO.png,Provável
37,"{'DS': 7, 'FD': 2, 'FF': 2, 'FS': 6, 'FT': 1, 'G': 2, 'PI': 13}",53148,15,280,5,5,0.0,7.48,0.0,3.31,10,,ytalo,Ytalo,Ytalo,Ytalo José Oliveira dos Santos,https://s.glbimg.com/es/sde/f/2022/05/05/c2e17a280e19cf13328cce44f755ed84_FORMATO.png,Contundido
38,{},82792,15,280,6,7,2.35,10.53,-0.19,4.27,14,,mauricio-barbieri,Maurício Barbieri,M. Barbieri,Maurício Nogueira Barbieri,https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png,Provável
39,"{'CA': 3, 'DS': 25, 'FC': 25, 'FF': 5, 'FS': 5, 'I': 2, 'PI': 90, 'SG': 3}",88423,15,280,2,7,0.5,7.31,-0.28,3.18,10,,aderlan,Aderlan,Aderlan,Aderlan de Lima Silva,https://s.glbimg.com/es/sde/f/2022/05/05/e0f91d593be16e959e72ad0d5fc131a0_FORMATO.png,Provável
40,{},104754,15,356,6,7,2.62,7.44,-0.18,3.4,14,,juan-vojvoda,Juan Vojvoda,J. Vojvoda,Juan Pablo Vojvoda Rizzo,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,Provável
41,"{'A': 2, 'CA': 3, 'DS': 13, 'FC': 11, 'FD': 7, 'FF': 4, 'FS': 20, 'FT': 1, 'G': 1, 'I': 8, 'PI': 41}",90285,15,262,5,5,0.0,14.9,0.0,5.88,8,,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,https://s.glbimg.com/es/sde/f/2022/04/25/b3a232f9392817871f70ab3b32069e30_FORMATO.png,Contundido
42,"{'CA': 1, 'DS': 17, 'FC': 4, 'FF': 1, 'FS': 4, 'G': 1, 'I': 1, 'PI': 50, 'SG': 3}",97867,15,280,3,7,1.5,10.69,-0.22,4.86,8,,leo-ortiz,Léo Ortiz,L. Ortiz,Leonardo Rech Ortiz,https://s.glbimg.com/es/sde/f/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,Provável
43,{},72372,15,286,1,6,0.0,7.0,0.0,0.0,0,,felipe-alves,Felipe Alves,F. Alves,Felipe Alves Raymundo,https://s.glbimg.com/es/sde/f/2022/03/03/4d0134ca36fbe16f9ac38c3ba359e6ac_FORMATO.png,Nulo
44,"{'CA': 3, 'DS': 18, 'FC': 9, 'FD': 1, 'FF': 4, 'FS': 9, 'PI': 45, 'SG': 3}",98484,15,263,3,7,7.6,5.01,1.04,2.71,13,,kanu,Kanu,Kanu,Victor Hugo Soares dos Santos,https://s.glbimg.com/es/sde/f/2022/02/21/b1d2b6ae7d7c80be4768237f4820792b_FORMATO.png,Provável
45,"{'A': 1, 'CA': 3, 'DS': 14, 'FC': 9, 'FD': 4, 'FF': 7, 'FS': 10, 'FT': 2, 'G': 2, 'PI': 60}",63289,15,285,4,7,0.0,11.75,0.0,4.32,11,,edenilson,Edenílson,Edenílson,Edenílson Andrade dos Santos,https://s.glbimg.com/es/sde/f/2022/04/02/97f5d4131e53423d654abddad3cbc9ee_FORMATO.png,Provável
46,"{'FC': 2, 'FS': 1, 'PI': 1}",100763,15,276,4,5,0.0,7.41,0.0,-0.2,1,,gabriel-sara,Gabriel Sara,G. Sara,Gabriel Davi Gomes Sara,https://s.glbimg.com/es/sde/f/2022/03/01/b98717b5d5b0fef1f3992ca77376aa46_FORMATO.png,Contundido
47,"{'A': 7, 'DS': 8, 'FC': 5, 'FD': 14, 'FF': 22, 'FS': 27, 'FT': 1, 'G': 3, 'I': 2, 'PI': 124}",87999,15,275,4,7,6.5,12.53,0.16,8.11,13,,gustavo-scarpa,Gustavo Scarpa,G. Scarpa,Gustavo Henrique Furtado Scarpa,https://s.glbimg.com/es/sde/f/2022/02/21/7f4f870f8251e4f95ab6d372a22919c1_FORMATO.png,Provável
48,"{'A': 2, 'CA': 1, 'DS': 11, 'FC': 11, 'FD': 7, 'FF': 9, 'FS': 5, 'G': 3, 'PI': 70}",85931,15,280,4,7,2.5,7.87,0.14,5.4,10,,hyoran,Hyoran,Hyoran,Hyoran Kaue Dalmoro,https://s.glbimg.com/es/sde/f/2022/05/05/d656de14270c212a9409e2e8138e3b20_FORMATO.png,Provável
49,{},71071,15,282,6,7,4.38,12.67,0.03,5.38,14,,antonio-mohamed,Antonio Mohamed,A. Mohamed,Ricardo Antonio Mohamed Matijevich,https://s.glbimg.com/es/sde/f/2022/03/08/9f29bd3b01ad7f8b22ead88e86930382_FORMATO.png,Provável
50,"{'A': 1, 'CA': 3, 'CV': 1, 'DS': 27, 'FC': 10, 'FD': 2, 'FF': 1, 'FS': 20, 'FT': 1, 'I': 2, 'PC': 1, 'PI': 104, 'SG': 2}",90061,15,354,2,7,0.0,8.8,0.0,3.91,11,,bruno-pacheco,Bruno Pacheco,B. Pacheco,Bruno de Jesus Pacheco,https://s.glbimg.com/es/sde/f/2022/02/22/557432fa07207d8e3aa6630ee0483cf0_FORMATO.png,Provável
51,"{'A': 1, 'CA': 1, 'DS': 8, 'FC': 13, 'FF': 3, 'FS': 6, 'GC': 1, 'I': 1, 'PI': 23, 'SG': 3}",80692,15,275,3,6,0.0,6.82,0.0,4.12,6,,luan,Luan,Luan,Luan Garcia Teixeira,https://s.glbimg.com/es/sde/f/2022/02/21/c6c7b2c98c560509a3d86811257b9a72_FORMATO.png,Nulo
52,"{'CA': 2, 'CV': 1, 'DS': 24, 'FC': 11, 'FD': 2, 'FF': 9, 'FS': 13, 'PI': 94, 'SG': 2}",86864,15,327,2,7,6.8,5.02,1.03,3.38,11,,marlon,Marlon ,Marlon ,Marlon Matheus Lopes do Nascimento,https://s.glbimg.com/es/sde/f/2022/02/25/d945a3ac1fe38c28ea612a9d62b68a37_FORMATO.png,Provável
53,"{'CA': 1, 'DS': 2, 'FC': 4, 'FF': 1, 'FS': 2, 'I': 1, 'PI': 23, 'SG': 1}",101708,15,277,2,6,-1.1,3.86,-0.87,0.92,5,,felipe-jonatan,Felipe Jonatan,F. Jonatan,Felipe Jonatan Rocha Andrade,https://s.glbimg.com/es/sde/f/2022/03/03/e7109f32d289e269f43592da6566c2e5_FORMATO.png,Nulo
54,"{'CA': 1, 'DS': 2, 'FC': 1, 'FS': 1, 'PI': 10, 'SG': 2}",42500,15,264,2,5,0.0,9.81,0.0,5.3,2,,fagner,Fagner,Fagner,Fagner Conserva Lemos,https://s.glbimg.com/es/sde/f/2022/04/27/95fc5f697734bd603edc509a2d4bba7c_FORMATO.png,Contundido
55,"{'CA': 4, 'CV': 1, 'DS': 31, 'FC': 15, 'FD': 1, 'FF': 2, 'FS': 14, 'PC': 2, 'PI': 134, 'SG': 3}",104257,15,1371,2,2,0.5,5.98,-0.09,2.93,12,,joao-lucas,João Lucas,J. Lucas,João Lucas de Almeida Carvalho,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,Dúvida
56,"{'A': 1, 'CA': 4, 'DS': 12, 'FC': 19, 'FD': 1, 'FF': 10, 'FS': 7, 'PC': 1, 'PI': 76, 'SG': 5}",87228,15,282,2,7,1.8,11.48,0.21,3.88,10,,guilherme-arana,Guilherme Arana,G. Arana,Guilherme Antonio Arana Lopes,https://s.glbimg.com/es/sde/f/2021/05/02/282a160d63e94aaad12311a7c3bbf3f0_FORMATO.png,Provável
57,"{'A': 1, 'CA': 4, 'DS': 9, 'FC': 8, 'FD': 2, 'FF': 1, 'FS': 4, 'G': 1, 'PI': 37}",90444,15,285,2,7,6.5,6.1,1.25,3.78,5,,moises,Moisés,Moisés,Moisés Roberto Barbosa,https://s.glbimg.com/es/sde/f/2022/04/02/bc9c2d703de12aa0ab9a2ebf1a477872_FORMATO.png,Provável
58,"{'A': 2, 'CA': 3, 'DS': 20, 'FC': 13, 'FF': 1, 'FS': 12, 'PI': 71, 'SG': 3}",38144,15,276,2,6,0.0,9.49,0.0,3.21,13,,rafinha,Rafinha,Rafinha,Márcio Rafael Ferreira de Souza,https://s.glbimg.com/es/sde/f/2022/03/01/de7df71bb9091a8547f8d8bd0212b549_FORMATO.png,Nulo
59,"{'CA': 5, 'DS': 14, 'FC': 14, 'FF': 1, 'FS': 13, 'G': 1, 'I': 1, 'PI': 107, 'SG': 4}",68808,15,354,2,7,-1.8,5.56,-0.46,2.47,13,,nino-paraiba,Nino Paraíba,N. Paraíba,Severino do Ramo Clementino da Silva,https://s.glbimg.com/es/sde/f/2022/02/22/7fc46375115ce0f0e27a2498bc10c3a2_FORMATO.png,Provável
60,"{'CA': 1, 'DS': 16, 'FC': 9, 'FD': 2, 'FF': 3, 'FS': 3, 'FT': 1, 'PI': 31}",91573,15,276,3,5,0.0,5.93,0.0,2.71,8,,arboleda,Arboleda,Arboleda,Robert Abel Arboleda Escobar,https://s.glbimg.com/es/sde/f/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,Contundido
61,"{'CA': 3, 'DS': 13, 'FC': 11, 'FD': 3, 'FF': 5, 'FS': 6, 'G': 6, 'I': 2, 'PC': 1, 'PI': 50, 'SG': 3}",71684,15,275,3,7,-0.7,14.79,-0.46,7.67,10,,gustavo-gomez,Gustavo Gómez,G. Gómez,Gustavo Raúl Gómez Portillo,https://s.glbimg.com/es/sde/f/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png,Provável
62,{},90768,15,262,3,6,0.0,7.0,0.0,0.0,0,,fabricio-bruno,Fabrício Bruno,F. Bruno,Fabrício Bruno Soares de Faria,https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png,Nulo
63,"{'CA': 2, 'DS': 9, 'FC': 7, 'FF': 1, 'FS': 5, 'PI': 17, 'SG': 3}",104250,15,264,3,6,0.0,6.25,0.0,3.33,7,,joao-victor,João Victor,J. Victor,João Victor da Silva Marcelino,https://s.glbimg.com/es/sde/f/2022/04/27/f3e5573d52686895a481f6eb2b0189bb_FORMATO.png,Nulo
64,"{'CA': 2, 'DS': 10, 'FC': 6, 'FS': 1, 'PI': 34, 'SG': 3}",105672,15,293,3,7,0.0,3.85,0.0,2.54,8,,nicolas-hernandez,Nicolás Hernández,N. Hernández,Nicolás Hernández Rodríguez,https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png,Provável
65,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 4, 'FD': 3, 'FS': 2, 'I': 2, 'PI': 13}",42116,15,266,5,6,1.7,3.71,0.08,0.99,12,,willian,Willian,Willian,Willian Gomes de Siqueira,https://s.glbimg.com/es/sde/f/2022/04/20/49ddf4ceba0c02ddb6fc62fb80ffa3dd_FORMATO.png,Nulo
66,"{'CA': 1, 'CV': 1, 'DS': 4, 'FC': 9, 'FF': 1, 'G': 3, 'PI': 15, 'SG': 1}",89226,15,327,3,6,0.0,7.66,0.0,4.4,6,,iago-maidana,Iago Maidana,I. Maidana,Iago Justen Maidana Martins,https://s.glbimg.com/es/sde/f/2022/02/24/ac60436f13f7ce52c62ccb9b8d4ac384_FORMATO.png,Nulo
67,"{'DS': 9, 'FC': 15, 'FD': 7, 'FF': 17, 'FS': 15, 'G': 7, 'I': 10, 'PI': 49}",91607,15,275,5,7,2.8,11.68,-1.18,6.13,14,,rony,Rony,Rony,Ronielson da Silva Barbosa,https://s.glbimg.com/es/sde/f/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png,Provável
68,"{'CA': 2, 'DS': 5, 'FC': 5, 'FD': 1, 'FF': 3, 'FS': 7, 'PI': 29}",68833,15,277,4,6,-0.1,3.71,0.01,0.67,10,,ricardo-goulart,Ricardo Goulart,R. Goulart,Ricardo Goulart Pereira,https://s.glbimg.com/es/sde/f/2022/03/03/38ae8bd547bcc5a21f9bb3eaaa1d60c2_FORMATO.png,Nulo
69,{},110506,15,275,6,7,3.27,12.85,-0.09,6.3,14,,abel-ferreira,Abel Ferreira,A. Ferreira,Abel Fernando Moreira Ferreira,https://s.glbimg.com/es/sde/f/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,Provável
70,"{'DS': 5, 'FC': 6, 'FF': 3, 'FS': 3, 'PI': 45}",96684,15,276,5,7,0.9,2.86,0.11,0.33,11,,rigoni,Rigoni,Rigoni,Emiliano Ariel Rigoni,https://s.glbimg.com/es/sde/f/2022/03/01/f8d5029ee4e43d0050ec116c23af5c56_FORMATO.png,Provável
71,"{'A': 1, 'CA': 1, 'DS': 9, 'FC': 5, 'FD': 8, 'FF': 8, 'FS': 21, 'FT': 3, 'G': 3, 'I': 2, 'PI': 94}",68920,15,275,5,7,3.2,11.8,0.35,4.52,14,,dudu,Dudu,Dudu,Eduardo Pereira Rodrigues,https://s.glbimg.com/es/sde/f/2022/02/21/f77c90a60a3c8354d3235d1b61be9208_FORMATO.png,Provável
72,"{'A': 2, 'CA': 1, 'CV': 1, 'DS': 8, 'FC': 17, 'FD': 3, 'FF': 4, 'FS': 12, 'FT': 1, 'I': 5, 'PI': 44}",90309,15,285,5,2,0.0,4.85,0.0,1.95,11,,david,David,David,David Correa da Fonseca,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,Dúvida
73,"{'A': 2, 'CA': 1, 'DS': 17, 'FC': 6, 'FD': 1, 'FF': 4, 'FS': 16, 'FT': 3, 'G': 1, 'I': 2, 'PI': 78, 'SG': 5}",73384,15,266,2,7,12.8,10.0,1.24,6.73,11,,samuel-xavier,Samuel Xavier,S. Xavier,Samuel Xavier Brito,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,Provável
