,atleta_id,apelido,ranking
0,87999,Gustavo Scarpa,1
1,87863,Arrascaeta,2
2,39148,Hulk,3
3,89840,Calleri,4
4,83257,Gabriel,5
5,102130,Piquerez,6
6,102878,Terans,7
7,71684,Gustavo Gómez,8
8,101727,Matheuzinho,9
9,91573,Arboleda,10
10,91607,Rony,11
11,88393,Ayrton Lucas,12
12,40990,Dorival Júnior,13
13,87228,Guilherme Arana,14
14,71631,Weverton,15
15,97653,Murilo,16
16,81031,Marquinhos Santos,17
17,69165,Pablo,18
18,110506,Abel Ferreira,19
19,38509,Diego Alves,20
