,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1780,Savarino,98672,Atlético-MG,ATA,10.450000000000001,-0.1,Juventude,mandante,4.53125,7.4906250000000005
1781,Heitor,104649,Internacional,LAT,10.05,4.9,Ceará,mandante,4.766666666666667,7.408333333333333
1782,Gustavo Henrique,78248,Flamengo,ZAG,9.6,0.26666666666666666,Santos,mandante,4.6,7.1
1783,Sasha,68991,Fortaleza,MEI,8.6,4.0,Coritiba,mandante,5.035714285714286,6.817857142857143
1784,Igor Rabello,89493,Atlético-MG,ZAG,8.75,3.866666666666667,Juventude,mandante,4.53125,6.640625
1785,Juninho Capixaba,94968,Fortaleza,LAT,8.058333333333334,5.062499999999999,Coritiba,mandante,5.035714285714286,6.547023809523809
1786,Arrascaeta,87863,Flamengo,MEI,8.469999999999999,4.536363636363637,Santos,mandante,4.6,6.534999999999999
1787,Marquinhos Gabriel,68954,Goiás,MEI,6.775,0.475,América-MG,mandante,6.29375,6.534375000000001
1788,Ayrton Lucas,88393,Flamengo,LAT,8.290909090909091,2.8933333333333335,Santos,mandante,4.6,6.445454545454545
1789,Matheuzinho,101727,Flamengo,LAT,7.812499999999999,2.0785714285714283,Santos,mandante,4.6,6.206249999999999
1790,Pedro Raul,98225,Goiás,ATA,6.092307692307693,7.773333333333334,América-MG,mandante,6.29375,6.1930288461538465
1791,Juan Pablo,114497,Goiás,LAT,5.766666666666667,2.4,América-MG,mandante,6.29375,6.030208333333333
1792,Pedro,94583,Flamengo,ATA,7.445454545454546,4.345454545454545,Santos,mandante,4.6,6.022727272727273
1793,Yago Pikachu,80196,Fortaleza,MEI,6.985714285714286,2.8000000000000003,Coritiba,mandante,5.035714285714286,6.010714285714286
1794,Hulk,39148,Atlético-MG,ATA,7.453846153846156,6.5249999999999995,Juventude,mandante,4.53125,5.992548076923078
1795,João Gomes,107109,Flamengo,MEI,7.3,1.5,Santos,mandante,4.6,5.949999999999999
1796,Danilo Cardoso,101155,Goiás,ZAG,5.6,5.466666666666668,América-MG,mandante,6.29375,5.946875
1797,Brítez,101995,Fortaleza,LAT,6.766666666666667,5.611111111111111,Coritiba,mandante,5.035714285714286,5.901190476190476
1798,Keiller,93834,Internacional,GOL,7.0,3.0555555555555554,Ceará,mandante,4.766666666666667,5.883333333333333
1799,Da Silva,107251,Goiás,ZAG,5.466666666666666,0.06666666666666665,América-MG,mandante,6.29375,5.880208333333333
1800,Rafael,68928,Atlético-MG,GOL,7.0,0.0,Juventude,mandante,4.53125,5.765625
1801,Toró,101885,São Paulo,ATA,7.9,0.0,Atlético-GO,mandante,3.41875,5.659375000000001
1802,Fabrício Bruno,90768,Flamengo,ZAG,6.7,1.5833333333333333,Santos,mandante,4.6,5.65
1803,Marinho,68952,Flamengo,ATA,6.588888888888889,3.9583333333333335,Santos,mandante,4.6,5.594444444444444
1804,D'Alessandro,62023,Internacional,MEI,6.4,0.0,Ceará,mandante,4.766666666666667,5.583333333333334
1805,Wanderson,93478,Internacional,ATA,6.345454545454545,0.34,Ceará,mandante,4.766666666666667,5.556060606060606
