,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,11.0,Corinthians,Juventude,59.54562615379501,25.105940639002387,17.27209446175653,44.96823380509956,14.392710525710473
1,11.0,Atlético-MG,Santos,,,,25.86646068701198,23.498911775981554
2,11.0,Fluminense,Atlético-GO,,,,36.874558240990915,19.779742386327953
3,11.0,Cuiabá,Bragantino,31.410155201170493,34.60568535801587,35.87017015458758,35.967517594300936,39.806714631510204
4,11.0,Internacional,Flamengo,38.63736458820671,30.07515660909463,33.143190637729425,33.91792043066745,26.142178336563994
5,11.0,São Paulo,América-MG,55.41469476130621,24.23594815320656,22.402502010908805,29.502277245261652,14.021217098302397
6,11.0,Goiás,Ceará,,,,28.600775282050094,21.154112603072463
7,11.0,Coritiba,Palmeiras,23.16163928807802,27.054153941888448,51.714168577574064,20.10732253375178,39.06386000406616
8,11.0,Fortaleza,Athletico-PR,40.3793066119138,30.69187237510377,30.80833072483638,33.16451641176155,33.639968323318215
9,11.0,Botafogo,Avaí,,,,29.19326600636657,17.96942529542362
