,clube,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral
0,Palmeiras,2.0,0.6428571428571429,1.3076923076923077,0.6153846153846154,1.6538461538461537,0.6291208791208791,1.3571428571428572,0.6923076923076923,1.0247252747252746
1,Flamengo,2.25,0.6666666666666666,1.1333333333333333,1.2,1.6916666666666667,0.9333333333333333,1.5833333333333335,-0.06666666666666665,0.7583333333333333
2,Internacional,2.0,0.7857142857142857,1.2142857142857142,1.0714285714285714,1.6071428571428572,0.9285714285714286,1.2142857142857144,0.1428571428571428,0.6785714285714286
3,Fluminense,2.2666666666666666,1.0,1.0769230769230769,1.1538461538461537,1.6717948717948716,1.0769230769230769,1.2666666666666666,-0.07692307692307687,0.5948717948717948
4,São Paulo,1.7857142857142858,1.1428571428571428,1.0,1.1428571428571428,1.3928571428571428,1.1428571428571428,0.642857142857143,-0.1428571428571428,0.25
5,Santos,1.4285714285714286,0.8571428571428571,0.7142857142857143,0.8571428571428571,1.0714285714285714,0.8571428571428571,0.5714285714285715,-0.1428571428571428,0.2142857142857143
6,Corinthians,1.2857142857142858,0.42857142857142855,1.0,1.6428571428571428,1.1428571428571428,1.0357142857142856,0.8571428571428572,-0.6428571428571428,0.1071428571428572
7,Bragantino,1.5714285714285714,0.9285714285714286,1.0,1.4285714285714286,1.2857142857142856,1.1785714285714286,0.6428571428571428,-0.4285714285714286,0.10714285714285698
8,Atlético-MG,1.2857142857142858,1.1428571428571428,1.0714285714285714,1.0714285714285714,1.1785714285714286,1.1071428571428572,0.14285714285714302,0.0,0.0714285714285714
9,América-MG,1.3571428571428572,0.7857142857142857,0.5,1.0714285714285714,0.9285714285714286,0.9285714285714286,0.5714285714285715,-0.5714285714285714,0.0
10,Athletico-PR,1.3846153846153846,0.9230769230769231,0.9333333333333333,1.4,1.1589743589743589,1.1615384615384614,0.46153846153846145,-0.46666666666666656,-0.002564102564102555
11,Ceará,0.9285714285714286,1.1428571428571428,0.8571428571428571,0.9285714285714286,0.8928571428571428,1.0357142857142856,-0.2142857142857142,-0.07142857142857151,-0.1428571428571428
12,Botafogo,0.8571428571428571,0.8571428571428571,1.0714285714285714,1.3571428571428572,0.9642857142857142,1.1071428571428572,0.0,-0.2857142857142858,-0.14285714285714302
13,Goiás,1.2142857142857142,1.0714285714285714,0.9285714285714286,1.4285714285714286,1.0714285714285714,1.25,0.1428571428571428,-0.5,-0.1785714285714286
14,Fortaleza,0.8571428571428571,0.7857142857142857,1.1428571428571428,1.5714285714285714,1.0,1.1785714285714286,0.0714285714285714,-0.4285714285714286,-0.1785714285714286
15,Cuiabá,0.7857142857142857,0.6428571428571429,0.7142857142857143,1.3571428571428572,0.75,1.0,0.1428571428571428,-0.6428571428571429,-0.25
16,Coritiba,1.2666666666666666,0.8666666666666667,0.7692307692307693,2.3076923076923075,1.0179487179487179,1.587179487179487,0.3999999999999999,-1.5384615384615383,-0.5692307692307692
17,Avaí,1.5714285714285714,1.2857142857142858,0.5,2.0,1.0357142857142856,1.6428571428571428,0.2857142857142856,-1.5,-0.6071428571428572
18,Atlético-GO,1.0,1.0714285714285714,0.7142857142857143,1.9285714285714286,0.8571428571428572,1.5,-0.0714285714285714,-1.2142857142857144,-0.6428571428571428
19,Juventude,0.7142857142857143,1.2142857142857142,0.6428571428571429,2.2142857142857144,0.6785714285714286,1.7142857142857144,-0.4999999999999999,-1.5714285714285716,-1.0357142857142858
