,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
0,Flamengo,2.1292516502760033,0.7313728691900111,1.3459827495615313,1.195479770826884
1,Botafogo,1.1049811885502174,1.3808539002048266,1.1532988925272027,1.337459208894438
2,Corinthians,0.7155495720069601,1.4098430941905533,1.0056392612103005,1.0676617718831436
3,Fluminense,1.2845228452866098,0.7868046190821497,0.7319722504752422,1.9277722706590488
4,Palmeiras,1.7490532261853797,0.9348268919299791,2.304703810770442,1.207888480896761
5,São Paulo,1.6216974322412545,0.5082719299722284,1.3553809019430427,1.691383896989772
6,Santos,1.4899936533280371,1.5516307098447384,0.8730816888291871,1.4023388312216623
7,Bragantino,1.0205648550262403,1.2022935258120806,1.2084932848942056,1.376560110984033
8,Atlético-MG,1.8625728558784616,0.8899166110855731,1.7304688479429238,0.673365531639215
9,Internacional,1.7132464788682353,1.0241259817045845,0.9638090148619212,1.2108538204752997
10,Juventude,1.314647261449846,1.2292535545141756,0.7788305358524038,1.7916525052995247
11,Goiás,0.977366533646088,2.143634331457801,0.9240731901507024,1.6330471946920988
12,Athletico-PR,1.2002599808246732,1.3749899509221368,0.8623376335478911,0.9049749096670379
13,Coritiba,1.6907698067631838,0.4877710026501088,1.1706734347158696,1.568255793020596
14,Avaí,1.4376116863291912,0.9853010024245327,0.9951086423938375,1.3069072636941508
15,América-MG,1.1946828048962363,0.8963728291742048,1.0608701599761012,1.6905696445590879
16,Ceará,1.2904543916612556,1.4980128773913595,1.5015118297425112,1.785940399940032
17,Fortaleza,1.8718075644446184,0.54940128208505,1.0489276873986413,1.1542832777445071
18,Atlético-GO,1.8680066219210343,1.163970410619223,0.7809984204228777,1.5562109363760925
19,Cuiabá,0.9847075139536775,1.2460448757354243,0.9666898500960543,1.7852554832218988
