,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,6.317500000000001,5.836666666666666
1,Abner Vinícius,104513,Athletico-PR,LAT,3.7499999999999996,0.6
2,Ademir,101314,Atlético-MG,ATA,-0.1,1.2999999999999998
3,Aderlan,88423,Bragantino,LAT,1.633333333333333,1.5
4,Adrián Martínez,104778,Coritiba,ATA,0.20000000000000004,1.4000000000000001
5,Adryelson,91664,Botafogo,ZAG,7.4,0.4
6,Adson,111682,Corinthians,MEI,4.333333333333333,1.5999999999999999
7,Airton,106107,Atlético-GO,ATA,3.0250000000000004,-0.25
8,Alan Empereur,88033,Cuiabá,ZAG,1.3,0.75
9,Alan Kardec,50347,Atlético-MG,ATA,0.8333333333333334,10.25
10,Alan Patrick,68685,Internacional,MEI,-0.1,-0.4999999999999999
11,Alef Manga,101254,Coritiba,ATA,5.3500000000000005,5.975
12,Alemão,98219,Internacional,ATA,6.033333333333334,3.4499999999999997
13,Alerrandro,101715,Bragantino,ATA,2.7,18.6
14,Alesson,97321,Cuiabá,ATA,2.2,0.575
15,Alex Muralha,79066,Coritiba,GOL,3.3333333333333335,1.5
16,Alex Santana,85465,Athletico-PR,MEI,4.1,4.3
17,Alisson,81845,São Paulo,MEI,0.8,0.0
18,Allan,96652,Atlético-MG,MEI,1.7333333333333334,1.975
19,Alê,86388,América-MG,MEI,0.4,-0.1
20,Anderson Leite,87691,Juventude,MEI,1.5,2.4
21,André,68690,Cuiabá,ATA,3.6666666666666665,0.45
22,André,107498,Fluminense,MEI,3.85,3.85
23,André Luís,92146,Cuiabá,ATA,2.033333333333333,2.0
24,Andrés,110517,São Paulo,MEI,-0.4,0.0
25,Andrés Hurtado,110715,Bragantino,LAT,4.800000000000001,0.1
26,António Oliveira,111578,Cuiabá,TEC,4.236666666666667,2.48
27,Arias,99815,Fluminense,MEI,8.299999999999999,4.275
28,Arrascaeta,87863,Flamengo,MEI,4.1000000000000005,4.466666666666667
29,Arthur Chaves,111412,Avaí,ZAG,9.0,1.2
30,Arthur Henrique,86629,Atlético-GO,LAT,1.5333333333333332,1.0
31,Artur,95799,Bragantino,ATA,4.033333333333333,3.5
32,Atuesta ,96754,Palmeiras,MEI,5.0,0.0
33,Auremir,77570,Goiás,MEI,0.5,2.05
34,Ayrton Lucas,88393,Flamengo,LAT,11.299999999999999,6.099999999999999
35,Balbuena,87887,Corinthians,ZAG,4.4,4.15
36,Baralhas,99440,Atlético-GO,MEI,3.55,2.433333333333333
37,Bento,105208,Athletico-PR,GOL,4.75,3.0
38,Benítez,93550,América-MG,MEI,2.9,3.3
39,Bernardo,112368,Coritiba,MEI,4.6,-0.06666666666666667
40,Bissoli,100762,Avaí,ATA,5.2,8.25
41,Boschilia,86841,Coritiba,MEI,2.2,0.0
42,Braian Romero,101997,Internacional,ATA,0.8,2.45
43,Breno Lopes,93988,Palmeiras,ATA,0.55,-0.05
44,Bressan,72491,Avaí,ZAG,1.4500000000000002,0.0
45,Bruninho,101716,Juventude,MEI,0.4,0.0
46,Bruno Cortez,72079,Avaí,LAT,1.1749999999999998,1.2
47,Bruno Gomes,106202,Coritiba,MEI,4.466666666666667,3.95
48,Bruno Méndez,103700,Corinthians,ZAG,5.85,3.033333333333333
49,Bruno Nazário,81776,Juventude,MEI,0.4333333333333333,0.25
50,Bruno Oliveira,103996,Santos,MEI,1.8,-0.20000000000000004
51,Bruno Pacheco,90061,Ceará,LAT,3.6333333333333333,4.9
52,Bruno Silva,68698,Avaí,MEI,2.6,3.8
