,atleta_id,apelido,clube_id,xG,clube
0,89840,Calleri,276,5.327264278462348,São Paulo
1,79631,Cano,266,4.144715877427671,Fluminense
2,91607,Rony,275,3.9725451880415306,Palmeiras
3,39148,Hulk,282,3.7237966122145494,Atlético-MG
4,109497,Marcos Leonardo,277,3.644305837456744,Santos
5,83257,Gabriel,262,3.4472516147762513,Flamengo
6,90031,Mendoza,354,3.387037259332757,Ceará
7,108422,Erison,263,3.3674843404560164,Botafogo
8,77544,Jorginho,373,3.264696037635778,Atlético-GO
9,100762,Bissoli,314,3.215944691329498,Avaí
10,82766,Wellington Rato,373,3.178568422438734,Atlético-GO
11,68920,Dudu,275,3.154216677629745,Palmeiras
12,102878,Terans,293,2.761142569745165,Athletico-PR
13,104530,Igor Paixão,294,2.720841453366459,Coritiba
14,87999,Gustavo Scarpa,275,2.637539989918643,Palmeiras
15,104666,Moisés,356,2.6255743015889874,Fortaleza
16,94509,Raphael Veiga,275,2.486661914267368,Palmeiras
17,80196,Yago Pikachu,356,2.460866762659081,Fortaleza
18,53865,Léo Gamalho,294,2.4457738360686747,Coritiba
19,98225,Pedro Raul,290,2.3938226201423385,Goiás
20,89898,Róger Guedes,264,2.3191748614665406,Corinthians
21,101254,Alef Manga,294,2.3085985926333765,Coritiba
22,87863,Arrascaeta,262,2.267956504358223,Flamengo
23,81161,Léo Baptistão ,277,2.1838125872337253,Santos
24,106822,Rodrigo Nestor,276,2.1767449203421627,São Paulo
25,70360,Eduardo Sasha,282,2.136045707158075,Atlético-MG
26,109282,Luiz Henrique,266,2.055300085363414,Fluminense
27,94916,Nacho Fernández,282,2.0376105795771284,Atlético-MG
28,60825,Felipe Azevedo,327,1.9854943845236952,América-MG
29,73850,Aloísio,327,1.953710712893322,América-MG
30,80287,Luciano,276,1.9389963374273493,São Paulo
31,38225,Muriqui,314,1.8545777221805373,Avaí
32,101314,Ademir,282,1.8274990678986551,Atlético-MG
33,93478,Wanderson,285,1.8256306245268088,Internacional
34,69138,Pablo,293,1.812230213221165,Athletico-PR
35,51772,Everton Ribeiro,262,1.7688234120691677,Flamengo
36,106931,Clayton,294,1.7509863023591097,Coritiba
37,108133,Pitta,286,1.7459431323387689,Juventude
38,71684,Gustavo Gómez,275,1.7291876008210194,Palmeiras
39,104521,Vinícius Zanocelo,277,1.7102428473788158,Santos
40,71162,Vina,354,1.690531934021628,Ceará
41,94583,Pedro,262,1.6812177286138763,Flamengo
42,86227,Morato,314,1.6431412702968025,Avaí
43,87242,Carlos de Pena,285,1.6386746739505453,Internacional
44,105770,Rafael Navarro,275,1.6326915747452135,Palmeiras
45,90715,Luiz Fernando ,373,1.6062546485302645,Atlético-GO
46,63289,Edenílson,285,1.5796079493304886,Internacional
47,79188,Silvio Romero,356,1.5781281367082327,Fortaleza
48,96340,Lima,354,1.5756409125230424,Ceará
49,104125,Cléber,354,1.5000457984786717,Ceará
50,98219,Alemão,285,1.4901383855884685,Internacional
51,61033,Rodriguinho,1371,1.4646940654200638,Cuiabá
52,98289,Churín,373,1.4514042431027776,Atlético-GO
53,53148,Ytalo,280,1.4333823801547203,Bragantino
54,115404,Rwan,277,1.4166604091691586,Santos
55,82455,Zé Rafael,275,1.3730096470704916,Palmeiras
56,97810,Erick,354,1.352602130736997,Ceará
57,102598,Helinho,280,1.3415730307810558,Bragantino
58,85423,Valdívia,1371,1.2821656896910638,Cuiabá
59,90285,Bruno Henrique,262,1.2774950865808798,Flamengo
60,104778,Adrián Martínez,294,1.2758266616746528,Coritiba
61,106107,Airton,373,1.2643966681856746,Atlético-GO
62,68685,Alan Patrick,285,1.2545195771826674,Internacional
63,77809,William Pottker,314,1.2497902966602539,Avaí
64,91151,Everaldo ,327,1.2476480913869687,América-MG
65,110193,Lázaro,262,1.2454168027223937,Flamengo
66,97520,Shaylon,373,1.2286437823316947,Atlético-GO
67,100103,Pedrinho,327,1.208442762711777,América-MG
68,84817,Robson,356,1.207800464239502,Fortaleza
69,106681,Léo Pereira,373,1.192800915985786,Atlético-GO
70,86485,Keno,282,1.1919718225243683,Atlético-MG
71,101596,Vitor Gabriel,286,1.1914217243644487,Juventude
72,114802,Vitor Roque,293,1.187945304106066,Athletico-PR
73,90540,Diego Gonçalves,263,1.1728399413074255,Botafogo
74,85931,Hyoran,280,1.147925698515895,Bragantino
75,105171,Fabrício,294,1.1365725322255413,Coritiba
76,78478,Willian Arão,262,1.1317788415167191,Flamengo
77,108946,Victor Sá,263,1.1304942721887499,Botafogo
78,111333,Sorriso,280,1.1287895358515998,Bragantino
79,81091,Jair,282,1.1220846734327963,Atlético-MG
80,83433,Patrick,276,1.0964347873134817,São Paulo
81,100079,Zaracho,282,1.0926668966611117,Atlético-MG
82,94263,Dadá Belmonte,290,1.090714836693318,Goiás
83,51042,Apodi,290,1.080706301848588,Goiás
84,80129,Jadson,286,1.0505289588087974,Juventude
85,69102,Vargas,282,1.0462541525232105,Atlético-MG
86,116447,Hércules,356,1.0324216127138075,Fortaleza
87,70666,Marllon,1371,1.0249637735769723,Cuiabá
88,101715,Alerrandro,280,1.0199142808547166,Bragantino
89,89435,Bryan Angulo,277,1.018892070487397,Santos
90,72583,Pedro Henrique,285,1.016730539844853,Internacional
91,71691,Óscar Ruíz,286,1.014376072103195,Juventude
92,60969,Patric,327,1.0140263549766213,América-MG
93,98909,Cuello,293,1.0003541572571337,Athletico-PR
94,68690,André,1371,0.996038251461816,Cuiabá
95,99440,Baralhas,373,0.993980539097294,Atlético-GO
96,87402,Messias,354,0.9763944107911062,Ceará
97,105647,Maurício,285,0.9670638289311103,Internacional
98,95799,Artur,280,0.9533900126501534,Bragantino
99,82640,Paulinho Moccelin,286,0.9451069282831985,Juventude
100,90309,David,285,0.9440142399259353,Internacional
101,107744,Praxedes,280,0.9400021921911944,Bragantino
102,100074,Jhojan Julio,277,0.9216471468688456,Santos
103,93787,Andrey,294,0.9184881916462171,Coritiba
104,110270,Gustavo Mantuan,264,0.8979704022977313,Corinthians
105,68833,Ricardo Goulart,277,0.897288995428191,Santos
106,91688,Eduardo,314,0.8930087079802593,Avaí
107,97653,Murilo,275,0.8900265642203177,Palmeiras
108,73347,Elvis,290,0.8881813564793211,Goiás
109,81845,Alisson,276,0.887863377364683,São Paulo
110,69141,Ricardo Bueno,286,0.8841423983976243,Juventude
111,100848,Luan Cândido,280,0.879966565604287,Bragantino
112,97321,Alesson,1371,0.8652429784646904,Cuiabá
113,98672,Savarino,282,0.8625486085773606,Atlético-MG
114,77959,Copete,314,0.8503951854643259,Avaí
115,94968,Juninho Capixaba,356,0.8454603365962834,Fortaleza
116,114374,Lucas Pires,277,0.831947558281645,Santos
117,101601,Caio,290,0.8118780401376477,Goiás
118,84674,Lucas Evangelista,280,0.7935161351847866,Bragantino
119,38398,Renato Augusto,264,0.7897528190074107,Corinthians
120,82407,Chico,286,0.7789385656737843,Juventude
121,111682,Adson,264,0.7753273539647173,Corinthians
122,91573,Arboleda,276,0.767616245699965,São Paulo
123,97062,Índio Ramírez,327,0.7592078315734843,América-MG
124,70116,Fellipe Bastos,290,0.7586734501040563,Goiás
125,97339,Wesley Moraes,285,0.7462295968831252,Internacional
126,93637,Bruno Tubarão,280,0.7456236600698001,Bragantino
127,89285,Matheus Sales,290,0.7167651345805581,Goiás
128,94894,Capixaba,286,0.7136134614715302,Juventude
129,111412,Arthur Chaves,314,0.7120915959446187,Avaí
130,104401,Vitor Mendes,286,0.7114019024442501,Juventude
131,110727,Rubens,282,0.7084183173050277,Atlético-MG
132,89226,Iago Maidana,327,0.7016868318477041,América-MG
133,107231,Danilo,275,0.6933426354859096,Palmeiras
134,92696,Renato Kayzer,356,0.6929884886667258,Fortaleza
135,88087,Ramon Menezes,373,0.6928091246783228,Atlético-GO
136,86711,Richard Coelho,354,0.6789040751142238,Ceará
137,93790,Marlon Freitas,373,0.6767263652794847,Atlético-GO
138,105811,Wesley,275,0.6733239842806382,Palmeiras
139,86686,Tchê Tchê,263,0.6658539426153499,Botafogo
140,78867,Rafael Gava,1371,0.66403290016315,Cuiabá
141,79113,Víctor Cuesta,263,0.6631622052501873,Botafogo
142,99815,Arias,266,0.6594146505367595,Fluminense
143,97908,Luís Oyama,263,0.6450826469868055,Botafogo
144,96652,Allan,282,0.6449042827891693,Atlético-MG
145,51548,Giuliano,264,0.6421190905280239,Corinthians
146,99119,Lucas Braga,277,0.6396651614315275,Santos
147,107172,Patrick de Paula,263,0.6379173983703613,Botafogo
148,96725,Saravia,263,0.6301077756503577,Botafogo
149,42135,Willian,264,0.6296675193823921,Corinthians
150,91733,Felipe,356,0.6246755546128825,Fortaleza
151,87228,Guilherme Arana,282,0.6183091317818196,Atlético-MG
152,110415,Ângelo,277,0.610385917366634,Santos
153,96678,Bustos,285,0.6095618153374872,Internacional
154,101960,Vitinho,293,0.6068884352120157,Athletico-PR
155,89274,Andreas Pereira,262,0.6018401126751731,Flamengo
156,102310,Matheus Felipe,293,0.6000994689195992,Athletico-PR
157,68952,Marinho,262,0.5927872802320895,Flamengo
158,71505,Jenison,1371,0.5913970180619641,Cuiabá
159,110962,Kayque,263,0.5877423518530847,Botafogo
160,86859,José Welison,356,0.5816353574695083,Fortaleza
161,101484,Thonny Anderson,294,0.5792534515844793,Coritiba
162,113687,Du Queiroz,264,0.5721369014003214,Corinthians
163,98484,Kanu,263,0.5701124299484769,Botafogo
164,95662,Lucas Kal,327,0.5668359024670205,América-MG
165,104926,Chay,263,0.5666851178115484,Botafogo
166,50856,Henrique,294,0.565452468555354,Coritiba
167,86388,Alê,327,0.5640359000199938,América-MG
168,84382,Danilo Barcelos,290,0.5611956227379117,Goiás
169,78856,Marcão Silva,1371,0.5599594224659195,Cuiabá
170,102318,Caio Paulista,266,0.5529805570033507,Fluminense
171,69022,Marcelo Cirino,293,0.5446307661216584,Athletico-PR
172,72524,Nicolas,290,0.5421122002520866,Goiás
173,101027,Diego,290,0.5407350103781263,Goiás
174,86970,Eduardo Bauermann,277,0.5398406472156165,Santos
175,111831,Matheus Martins,266,0.5369434478556152,Fluminense
176,110759,John Kennedy,266,0.5349924806944891,Fluminense
177,68698,Bruno Silva,314,0.532793944678436,Avaí
178,82381,Juninho,327,0.5224173099314937,América-MG
179,97450,Gustavo Mosquito,264,0.5154197786562933,Corinthians
180,78435,Vitinho,262,0.510325290840125,Flamengo
181,78850,Reinaldo,276,0.5058297714579759,São Paulo
182,68773,Henrique Almeida,327,0.5044279859776697,América-MG
183,108176,Gabriel Lacerda,354,0.49652071631711914,Ceará
184,87747,Yago Felipe,266,0.4954878790344804,Fluminense
185,38138,Jô,264,0.4916397526605332,Corinthians
186,107110,Natan,280,0.48894402368564827,Bragantino
187,109463,Sávio,282,0.4864974042934789,Atlético-MG
188,72532,Maguinho,290,0.484019089630871,Goiás
189,101716,Bruninho,286,0.4791113712830972,Juventude
190,104660,Vinícius Lopes,263,0.4722940881770896,Botafogo
191,62130,William Matheus,286,0.4688508685091588,Juventude
192,87009,Nathan,266,0.46851578303038843,Fluminense
193,95638,Marcelo Benevenuto,356,0.46689737370499984,Fortaleza
194,101319,Guga,282,0.46387785182221236,Atlético-MG
195,42145,Egídio,294,0.46122103988275326,Coritiba
196,70986,Léo Cittadini,293,0.4601919210834288,Athletico-PR
197,105584,Lucas Piton,264,0.45810860284903465,Corinthians
198,50317,David Braz,266,0.4572290511507401,Fluminense
199,107498,André,266,0.4545080878733519,Fluminense
200,94931,Lucas Fernandes,263,0.4499766688262046,Botafogo
201,99214,Rodrigo Fernández,277,0.44838354741678244,Santos
202,90569,Yuri Lima,286,0.4331457303850345,Juventude
203,91521,Eder,276,0.43309432263226355,São Paulo
204,115502,Ceballos,356,0.432782075701715,Fortaleza
205,98306,Val,294,0.4292625504872156,Coritiba
206,100084,Igor Gomes,276,0.42754222179658663,São Paulo
207,68923,Gil,264,0.4237065908135538,Corinthians
208,78077,Madson,277,0.4196093212625261,Santos
209,84523,Romarinho,356,0.4169018595230461,Fortaleza
210,69165,Pablo,262,0.4167377797511699,Flamengo
211,103764,Gabriel Veron,275,0.4145094117426615,Palmeiras
212,71227,Maicon,277,0.4143166933846449,Santos
213,100943,Conti,327,0.4124102139788076,América-MG
214,115806,Dentinho,314,0.41065869563894847,Avaí
215,109114,Matheus Nascimento,263,0.4100343666916371,Botafogo
216,91856,Hayner,373,0.40650719711799055,Atlético-GO
217,91708,Nino,266,0.4056897663188005,Fluminense
218,106704,Carlos Alberto,327,0.4046912938449575,América-MG
219,80583,Lucas Lima,356,0.4008713551516988,Fortaleza
220,62977,Ganso,266,0.39462837058303546,Fluminense
221,101594,Hugo Moura,293,0.3924469497241863,Athletico-PR
222,94067,Matheus Fernandes,293,0.39128709733247435,Athletico-PR
223,72491,Bressan,314,0.39093745069555574,Avaí
224,100333,Paulinho Bóia,327,0.38807855500248095,América-MG
225,38162,Fred,266,0.3878627876245563,Fluminense
226,91888,Kevin,314,0.38619347107299723,Avaí
227,106002,Johnny,285,0.384671883240257,Internacional
228,100987,Nonato,266,0.38315376510691207,Fluminense
229,52827,David Luiz,262,0.38157269069393424,Flamengo
230,86864,Marlon ,327,0.3808083072600559,América-MG
231,104502,Christian,293,0.3789256903047433,Athletico-PR
232,91689,Matheus Jussa,356,0.37864505961049555,Fortaleza
233,97768,Reynaldo,290,0.3762913700973516,Goiás
234,88423,Aderlan,280,0.3755644445218782,Bragantino
235,62104,Robinho,294,0.37293262619764966,Coritiba
236,93014,Júnior Moraes,264,0.36942503116488346,Corinthians
237,109668,Hugo,263,0.3657394912425771,Botafogo
238,101573,Pepê,1371,0.3639569592902252,Cuiabá
239,69705,Nikão,276,0.36153635650261345,São Paulo
240,68808,Nino Paraíba,354,0.35754353074055967,Ceará
241,105612,Miguel,280,0.35657968409299,Bragantino
242,93988,Breno Lopes,275,0.35526669263807015,Palmeiras
243,94154,Maycon,264,0.3530083059214177,Corinthians
244,106824,Welington ,276,0.3527263960955944,São Paulo
245,103295,Eric Ramires,280,0.35118937557877106,Bragantino
246,88597,Lucas Crispim,356,0.35008347298041553,Fortaleza
247,84428,Fernando Sobral,354,0.3446151671057034,Ceará
248,78605,Gabriel,285,0.34112014901380394,Internacional
249,105175,Khellven ,293,0.34015603781052295,Athletico-PR
250,109389,Raul Gustavo,264,0.3389683099636418,Corinthians
251,103700,Bruno Méndez,285,0.3366175870775632,Internacional
252,95556,Raniele,314,0.3351449513875278,Avaí
253,104513,Abner Vinícius,293,0.3350903407256153,Athletico-PR
254,38279,Wellington Paulista,327,0.32987880259732083,América-MG
255,95794,Nathan Silva,282,0.32903648600808827,Atlético-MG
256,115678,Diego,294,0.3255152107274397,Coritiba
257,88312,Junior Alonso,282,0.32483372707227554,Atlético-MG
258,62114,Taison,285,0.31663814024844333,Internacional
259,73858,Jean Cléber,314,0.31277374647013895,Avaí
260,87225,Pedro Henrique,293,0.3116720131872837,Athletico-PR
261,118304,Pedro Junqueira,290,0.3074743270930109,Goiás
262,102130,Piquerez,275,0.2991641287926343,Palmeiras
263,63172,Paulão,1371,0.29627397282963447,Cuiabá
264,111688,Matheus Cadorini,285,0.29614177409916564,Internacional
265,102928,Canobbio,293,0.2955472396587265,Athletico-PR
266,80076,Zé Roberto,354,0.29423277400259146,Ceará
267,72951,Mercado,285,0.288114249560412,Internacional
268,114138,Depietri,356,0.2872702844287722,Fortaleza
269,117849,Giovane,264,0.286913546998391,Corinthians
270,38588,Elton,1371,0.28270046833798845,Cuiabá
271,71680,Raúl Cáceres,327,0.28172395146031604,América-MG
272,82764,Rafael Forster,286,0.2795295534014613,Juventude
273,95220,Jefferson,373,0.2730697038316196,Atlético-GO
274,86410,Victor Luis,354,0.272815712301591,Ceará
275,73318,Daniel Borges,263,0.27214125641454184,Botafogo
276,107908,Hugo,290,0.27003962334382114,Goiás
277,101054,Felipe Marques,1371,0.2676684596234771,Cuiabá
278,107745,Caio Vidal,285,0.2674353522339773,Internacional
279,63354,Rodrigo Moledo,285,0.2666852126166206,Internacional
280,69014,Manoel,266,0.26098578961242047,Fluminense
281,72362,Rodrigo Lindoso,354,0.2585282732762645,Ceará
282,105301,Jan Hurtado,280,0.2554404667285338,Bragantino
283,60852,Uendel,1371,0.2525279751101927,Cuiabá
284,38141,Miranda,276,0.2442795384788767,São Paulo
285,73384,Samuel Xavier,266,0.24207747136731944,Fluminense
286,103996,Bruno Oliveira,277,0.24165718723004648,Santos
287,82628,Tinga,356,0.24128259845087338,Fortaleza
288,87238,Guillermo de los Santos,294,0.23887583770568363,Coritiba
289,101727,Matheuzinho,262,0.2375260252161894,Flamengo
290,87552,Vitor Bueno,293,0.23406252912248784,Athletico-PR
291,95466,Igor Vinícius,276,0.23392988971122597,São Paulo
292,72079,Bruno Cortez,314,0.23367307774341278,Avaí
293,69189,Sidimar,290,0.23352652255796114,Goiás
294,107972,Del Piage,263,0.23220421122331497,Botafogo
295,89150,Jean,286,0.23008290008992283,Juventude
296,103767,Gabriel Menino,275,0.22814180576805065,Palmeiras
297,50301,Everton,1371,0.22799530969251078,Cuiabá
298,86143,Wanderson,373,0.22773302483911323,Atlético-GO
299,103088,Lucas Ribeiro,354,0.2272550436417985,Ceará
300,112060,João Victor,354,0.22617849304881754,Ceará
301,97867,Léo Ortiz,280,0.22508175225924262,Bragantino
302,68817,Paulo Miranda,286,0.22372677580941064,Juventude
303,98022,Erick,293,0.22223260483548735,Athletico-PR
304,101728,Diego,276,0.22141990648538626,São Paulo
305,50353,Titi,356,0.2209036227735223,Fortaleza
306,85993,Gustavo Sauer,263,0.2179546789889345,Botafogo
307,107251,Da Silva,290,0.21693072657731746,Goiás
308,97537,Busanello,286,0.20771521689318068,Juventude
309,105336,Geovane,354,0.19802741059800694,Ceará
310,69034,Paulinho,264,0.19594477906326926,Corinthians
311,113359,Pablo Maia,276,0.19130173872243322,São Paulo
312,114497,Juan Pablo,290,0.18789448829326447,Goiás
313,87929,Matheus Vargas,356,0.1862410102976313,Fortaleza
314,103575,Caetano,290,0.18569151704320846,Goiás
