,atleta_id,apelido,ranking
0,94583,Pedro,1
1,87863,Arrascaeta,2
2,87999,Gustavo Scarpa,3
3,100848,Luan Cândido,4
4,95799,Artur,5
5,69012,Santos,6
6,40990,Dorival Júnior,7
7,107110,Natan,8
8,83257,Gabriel,9
9,51772,Everton Ribeiro,10
10,100652,Yuri Alberto,11
11,71684,Gustavo Gómez,12
12,87887,Balbuena,13
13,79631,Cano,14
14,42135,Willian,15
15,69165,Pablo,16
16,88393,Ayrton Lucas,17
17,84674,Lucas Evangelista,18
18,63013,Marcos Rocha,19
19,98225,Pedro Raul,20
