,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube
0,83257,Gabriel,262,8.237789754438372,56,20,10,0.41188948772191863,0.5,0.1471033884721138,5.6,Flamengo
1,79631,Cano,266,10.199131638257887,78,25,16,0.4079652655303155,0.64,0.13075809792638315,4.875,Fluminense
2,89840,Calleri,276,8.87001267359155,66,24,12,0.3695838613996479,0.5,0.13439413141805379,5.5,São Paulo
3,101715,Alerrandro,280,5.062797854131512,40,14,6,0.36162841815225083,0.42857142857142855,0.1265699463532878,6.666666666666667,Bragantino
4,109497,Marcos Leonardo,277,8.436269934363562,65,24,9,0.35151124726514843,0.375,0.12978876822097787,7.222222222222222,Santos
5,98225,Pedro Raul,290,7.36698505421426,59,21,15,0.35080881210544096,0.7142857142857143,0.12486415346125865,3.933333333333333,Goiás
6,87863,Arrascaeta,262,5.0352571747987405,45,15,2,0.33568381165324934,0.13333333333333333,0.11189460388441645,22.5,Flamengo
7,89898,Róger Guedes,264,7.302914468888054,61,22,7,0.3319506576767297,0.3181818181818182,0.11971990932603367,8.714285714285714,Corinthians
8,68773,Henrique Almeida,327,5.220160740577384,40,16,4,0.3262600462860865,0.25,0.1305040185144346,10.0,América-MG
9,53865,Léo Gamalho,294,3.800569538579862,27,12,7,0.3167141282149885,0.5833333333333334,0.1407618347622171,3.857142857142857,Coritiba
10,108133,Pitta,286,6.260407807793045,50,20,4,0.31302039038965224,0.2,0.1252081561558609,12.5,Juventude
11,98219,Alemão,285,4.959792953432795,31,16,7,0.3099870595895497,0.4375,0.15999332107847727,4.428571428571429,Internacional
12,91607,Rony,275,6.183418932796371,51,20,9,0.3091709466398186,0.45,0.12124350848620336,5.666666666666667,Palmeiras
13,80287,Luciano,276,6.3650246435893525,53,21,8,0.30309641159949297,0.38095238095238093,0.12009480459602552,6.625,São Paulo
14,39148,Hulk,282,6.665603155682158,84,22,9,0.30298196162191626,0.4090909090909091,0.07935241852002568,9.333333333333334,Atlético-MG
15,77544,Jorginho,373,4.090056077096309,31,14,3,0.2921468626497363,0.21428571428571427,0.13193729280955835,10.333333333333334,Atlético-GO
16,108422,Erison,263,5.478479815495323,47,19,7,0.2883410429208065,0.3684210526315789,0.11656340032968772,6.714285714285714,Botafogo
17,87242,Carlos de Pena,285,6.048573174184837,86,21,5,0.2880272940088018,0.23809523809523808,0.0703322462114516,17.2,Internacional
18,95799,Artur,280,5.734605172116314,59,20,4,0.2867302586058157,0.2,0.0971966978324799,14.75,Bragantino
19,94583,Pedro,262,4.281577066576361,34,15,7,0.28543847110509074,0.4666666666666667,0.1259287372522459,4.857142857142857,Flamengo
