,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube
0,101715,Alerrandro,280,4.610345981097214,35,11,5,0.4191223619179285,0.45454545454545453,0.13172417088849184,7.0,Bragantino
1,79631,Cano,266,8.751548309773225,71,22,13,0.39779765044423754,0.5909090909090909,0.12326124379962289,5.461538461538462,Fluminense
2,83257,Gabriel,262,6.72163862022488,47,17,6,0.39539050707205176,0.35294117647058826,0.14301358766435915,7.833333333333333,Flamengo
3,98225,Pedro Raul,290,6.864782055006492,54,18,12,0.381376780833694,0.6666666666666666,0.12712559361123132,4.5,Goiás
4,89840,Calleri,276,7.759119158069035,55,21,11,0.3694818646699541,0.5238095238095238,0.14107489378307336,5.0,São Paulo
5,109497,Marcos Leonardo,277,7.568430900438824,56,21,8,0.3604014714494678,0.38095238095238093,0.13515055179355043,7.0,Santos
6,94583,Pedro,262,4.769897197416916,32,14,7,0.34070694267263685,0.5,0.14905928741927862,4.571428571428571,Flamengo
7,77544,Jorginho,373,4.314837890290274,30,13,3,0.3319106069454057,0.23076923076923078,0.14382792967634248,10.0,Atlético-GO
8,89898,Róger Guedes,264,5.8598718800810845,46,18,6,0.3255484377822825,0.3333333333333333,0.12738851913219748,7.666666666666667,Corinthians
9,87242,Carlos de Pena,285,6.148179456157374,84,19,5,0.32358839242933546,0.2631578947368421,0.07319261257330208,16.8,Internacional
10,90031,Mendoza,354,5.990310212709232,56,19,9,0.31527948487943325,0.47368421052631576,0.10696982522695056,6.222222222222222,Ceará
11,85931,Hyoran,280,3.7657586713720193,34,12,3,0.3138132226143349,0.25,0.11075760798152998,11.333333333333334,Bragantino
12,87863,Arrascaeta,262,4.379378164284837,38,14,2,0.31281272602034554,0.14285714285714285,0.11524679379696941,19.0,Flamengo
13,101254,Alef Manga,294,5.539431054812199,49,18,4,0.3077461697117888,0.2222222222222222,0.11304961336351427,12.25,Coritiba
14,91607,Rony,275,5.230140337974463,43,17,8,0.3076553139984978,0.47058823529411764,0.12163117065056891,5.375,Palmeiras
15,53865,Léo Gamalho,294,3.378696120224983,26,11,7,0.3071541927477257,0.6363636363636364,0.12994985077788396,3.7142857142857144,Coritiba
16,94509,Raphael Veiga,275,3.819628746207955,39,13,3,0.2938175958621504,0.23076923076923078,0.09793919862071679,13.0,Palmeiras
17,108422,Erison,263,5.503802151126258,47,19,7,0.2896737974276978,0.3684210526315789,0.11710217342821824,6.714285714285714,Botafogo
