,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1495,Heitor,104649,Internacional,LAT,14.2,4.9,São Paulo,mandante,3.411111111111111,8.805555555555555
1496,Iago Maidana,89226,América-MG,ZAG,10.55,1.0400000000000003,Palmeiras,mandante,3.7142857142857144,7.132142857142858
1497,Joaquim,109563,Cuiabá,ZAG,10.25,4.366666666666667,Atlético-MG,mandante,3.0714285714285716,6.660714285714286
1498,Lucas Ribeiro,103088,Ceará,ZAG,7.8,2.766666666666666,Avaí,mandante,5.5,6.65
1499,Lima,96340,Ceará,MEI,7.720000000000001,2.4,Avaí,mandante,5.5,6.61
1500,Gustavo Henrique,78248,Flamengo,ZAG,9.6,0.26666666666666666,Juventude,mandante,3.4375,6.51875
1501,Matheuzinho,101727,Flamengo,LAT,9.2,1.3142857142857143,Juventude,mandante,3.4375,6.31875
1502,Arrascaeta,87863,Flamengo,MEI,9.049999999999999,5.800000000000001,Juventude,mandante,3.4375,6.2437499999999995
1503,Rafael Ramos,93236,Corinthians,LAT,7.900000000000001,1.8199999999999998,Coritiba,mandante,4.0,5.950000000000001
1504,Orejuela,95352,Athletico-PR,LAT,7.166666666666667,3.6666666666666665,Atlético-GO,mandante,4.4,5.783333333333333
1505,Cássio,42234,Corinthians,GOL,7.5,3.3666666666666667,Coritiba,mandante,4.0,5.75
1506,Luan Cândido,100848,Bragantino,LAT,7.799999999999999,7.4799999999999995,Fortaleza,mandante,3.5625,5.6812499999999995
1507,Ayrton Lucas,88393,Flamengo,LAT,7.916666666666667,1.5714285714285714,Juventude,mandante,3.4375,5.677083333333334
1508,Terans,102878,Athletico-PR,MEI,6.8999999999999995,2.9375,Atlético-GO,mandante,4.4,5.65
1509,Natan,107110,Bragantino,ZAG,7.599999999999999,1.9833333333333332,Fortaleza,mandante,3.5625,5.581249999999999
1510,Vinicius Machado,106819,Ceará,GOL,5.5,0.0,Avaí,mandante,5.5,5.5
1511,Santos,69012,Flamengo,GOL,7.5,2.5,Juventude,mandante,3.4375,5.46875
1512,Alan Patrick,68685,Internacional,MEI,7.5,3.7,São Paulo,mandante,3.411111111111111,5.455555555555556
1513,Fábio Santos,38229,Corinthians,LAT,6.666666666666667,1.275,Coritiba,mandante,4.0,5.333333333333334
1514,Lucas Piton,105584,Corinthians,LAT,6.6625000000000005,4.266666666666667,Coritiba,mandante,4.0,5.331250000000001
1515,Dorival Júnior,40990,Ceará,TEC,5.095714285714286,3.17,Avaí,mandante,5.5,5.2978571428571435
1516,Wanderson,93478,Internacional,ATA,7.159999999999999,-0.09999999999999995,São Paulo,mandante,3.411111111111111,5.285555555555555
1517,Robert Renan,117330,Corinthians,ZAG,6.5,-1.5,Coritiba,mandante,4.0,5.25
